BOR;AN;FI;FI_EJ;PHARMA_A1;PHARMA_A2;PHARMA_A3;PHARMA_A4;PHARMA_A5;PHARMA_A6;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A8;PHARMA_B8;PHARMA_C8;PHARMA_D8;PHARMA_E8;PHARMA_A9;PHARMA_B9;PHARMA_C9;PHARMA_D9;PHARMA_E9;PHARMA_A10;PHARMA_A11;PHARMA_A12;PHARMA_A13;PHARMA_A14;PHARMA_A15;PHARMA_A16;PHARMA_A17;PHARMA_A18;PHARMA_A19;PHARMA_A20;PHARMA_A21;PHARMA_A22;PHARMA_A23;PHARMA_A24;PHARMA_A25;PHARMA_A26;PHARMA_A27;PHARMA_A28;PHARMA_A29;PHARMA_A30;PHARMA_A31;PHARMA_A32;PHARMA_A33;PHARMA_A34;PHARMA_A35;PHARMA_B29;PHARMA_B30;PHARMA_B31;PHARMA_B32;PHARMA_B33;PHARMA_B34;PHARMA_B35;PHARMA_C29;PHARMA_C30;PHARMA_C31;PHARMA_C32;PHARMA_C33;PHARMA_C34;PHARMA_C35;PHARMA_D29;PHARMA_E29
PHARMA;2014;920007408;950140012;0;;;;1;;;153;;;;0;0;0;0;0;0;0;0;0;0;205132;1;100;153;153;0;0;0;0;0;1;1;0;;;0;0;0;0;1;0;0;0;3;1;;;;;;;;;0.91;;;;2.74;0.91;;0;0
PHARMA;2014;920007549;920007499;0;;;;;;;65;62;;;0;0;0;0;0;0;0;0;0;0;89498;1;127;127;127;0;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;;;;;;;;;1;;1;;;;;0.8;;0;0
PHARMA;2014;920016698;930019484;0;;;;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;50824;1;60;60;60;1;0;0;0;0;1;0;0;;;0;0;0;2;0;0;0;3;0;0;0;1;0;0;0;1;0;0;0.66;0;0;3;0.5;0;0;0;0
PHARMA;2014;920022605;750831059;0;;;;1;0;12;;;;;1;1;1;1;1;0;0;0;0;0;70663;1;12;12;12;1;0;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;1;;;;;1;;0.1;;;;;0.1;;0;0
PHARMA;2014;920024205;920808037;0;;;;;;0;0;30;110;120;0;0;0;0;0;0;0;0;0;0;147388;1;260;260;260;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;2;;;2;;;;2;;;0.56;;;;2.81;;;0;0
PHARMA;2014;920025210;750806853;0;;;;1;0;12;;12;;;0;0;0;0;0;0;0;0;0;0;13556;1;24;24;24;1;0;0;0;0;1;1;1;0;350;0;0;0;1;3;;;;2;14;3;2;;;;;;;0.05;;;;0.02;0.19;0.03;0;0
PHARMA;2014;920100013;750712184;0;;;;0;0;413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15249728;1;209;210;210;1;1;1;0;1;1;1;0;;;1;1;0;2;7;0;0;3;15;23;2;4;2;1;0;3;0;0;9.4;1;0.6;1.5;17.12;21;2;1;1
PHARMA;2014;920100021;750712184;0;;;;0;0;407;;;;;1;1;1;1;1;0;0;0;0;0;16600000;1;70;304;0;1;1;1;0;0;1;1;0;;;1;1;0;0;5;;0;1;7;11;1;1;1;1;1;5;2;0;5.5;0.2;0.5;1.8;9.8;12.4;1;1;1
PHARMA;2014;920100039;750712184;0;;;;;;415;;;;;0;0;0;0;0;0;0;0;0;0;59450111;1;400;288;0;1;1;1;1;1;1;1;0;;;1;1;1;1;10;2;2;2;18;21;2;1;;;;5;;;10.3;1;1.2;2;22.1;21;1.8;1;1
PHARMA;2014;920100047;750712184;0;;;;;;321;61;30;80;;0;0;0;0;0;0;0;0;0;0;15068449;1;290;154;110;1;1;0;1;1;1;1;0;;;1;1;1;1;6;1;2;1;14;17;2;0;;;;;1;;6;0.5;1;1;14;17.8;2;0;1
PHARMA;2014;920100054;750712184;0;;;;0;0;254;0;108;0;;0;0;0;0;0;0;0;0;0;0;9402530;1;327;327;48;1;1;0;0;1;1;1;0;;;1;1;0;2;5;2;0;1;13;13;1;4;0;2;0;3;0;0;7.4;1.2;0.5;1;15.51;11.58;1;0;1
PHARMA;2014;920100062;750712184;1;3;1;;1;;20;72;267;119;;0;0;0;0;0;0;0;0;0;0;1596745;1;478;478;478;1;0;0;0;0;1;1;0;;;0;0;0;1;3;;;1;10;1;1;;;;;;;;2.7;;;1;10;1;1;0;0
PHARMA;2014;920120011;750821092;0;;;;;;305;20;47;;;1;1;1;1;1;0;0;0;0;0;7711721;1;325;311;326;1;1;0;0;1;1;0;0;;;1;1;0;0;3;;;2;15;9;7;1;1;1;;;;;3.8;0.5;0.5;2;15;9;7;0;1
PHARMA;2014;920140019;750005068;0;;;;;;;60;;;;1;1;1;1;1;0;0;0;0;0;141604;1;60;60;60;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;;;;;;;0.9;;;;1;;;0;0
PHARMA;2014;920140027;750720575;0;;;;1;0;;123;;;;0;0;0;0;0;0;0;0;0;0;49830;1;123;123;123;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2014;920150018;750720492;0;;;;;;;;94;;;0;0;0;0;0;0;0;0;0;0;574627;1;94;94;94;0;0;0;0;0;1;0;0;;;0;0;0;;1;;;;;;;;;;;2;;;0.95;;;;1.46;;;0;0
PHARMA;2014;920150075;780020715;0;;;;0;0;;;100;;;1;1;1;1;1;0;0;0;0;0;81915;1;100;100;100;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.61;;;;0.86;;;0;0
PHARMA;2014;920170081;750721391;0;;;;1;;;;;;;;;;;;;;;;;;0;;;;0;0;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
PHARMA;2014;920300043;920001526;0;;;;;;322;;;;;0;1;0;0;0;0;0;0;0;0;3027217;1;57;256;151;1;0;0;0;1;1;0;0;;;1;1;0;1;2;;;;5;;3;4;1;2;;1;2;3;5;0.5;1.5;;5.43;1;4;0;0
PHARMA;2014;920300183;920000759;0;;;;1;0;22;;;;;0;0;0;0;0;0;0;0;0;0;;1;;22;;1;0;0;0;1;1;0;0;;;1;1;0;1;;;;;;;;1;1;;;;3;;0.61;0.61;;;;2.28;;0;0
PHARMA;2014;920300191;920000767;0;;;;;;79;;;;;1;1;1;1;1;0;0;0;0;0;167010;1;79;79;79;1;0;0;0;1;1;0;0;;;0;1;0;1;1;;;;;;;;;;;1;;;1;;;;0.8;;;0;0
PHARMA;2014;920300209;920000775;0;;;;;;66;;;;;1;1;1;1;1;0;0;0;0;0;78325;0;;66;0;1;0;0;0;1;1;0;0;;;1;0;0;0;1;;;;;;;;;;;;;;;;;;;;;0;1
PHARMA;2014;920300258;920000809;0;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;92585;1;80;80;80;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.77;;;;0.6;;;0;0
PHARMA;2014;920300266;920000940;0;;;;1;0;24;;60;;;0;0;0;0;0;0;0;0;0;0;315977;1;84;65;84;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;;;;1;;;0.5;;;;1.76;;;0;0
PHARMA;2014;920300365;920815388;0;;;;0;0;57;;;;;1;1;1;1;1;0;0;0;0;0;150326;1;0;0;0;1;0;0;0;0;1;0;0;;;1;1;0;2;;;;0;0;0;0;1;;;0;1;0;0;0.5;;;0;1;0;0;0;0
PHARMA;2014;920300381;920005378;0;;;;0;0;;;66;;;1;1;1;1;1;0;0;0;0;0;54970;1;66;66;66;0;0;0;0;0;1;0;0;;;0;0;0;2;;;;;;;;1;;;;;;;0.71;;;;;;;0;0
PHARMA;2014;920300423;750043994;1;;;;0;0;;;96;;;1;1;1;1;1;0;0;0;0;0;;1;98;98;98;1;0;0;0;0;1;0;0;;;0;0;0;2;;;;;;;;1;;;;1;;;0.5;;;;0.5;;;0;0
PHARMA;2014;920300464;910014919;0;;;;;;;;63;;;0;0;0;0;0;0;0;0;0;0;100710;0;;;;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.7;;;;0.9;;;0;0
PHARMA;2014;920300480;920000924;0;;;;;;;;72;;;0;0;0;0;0;0;0;0;0;0;126568;1;72;72;72;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;1;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;1
PHARMA;2014;920300563;920000932;0;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;76735;1;66;66;66;0;;;;0;0;0;0;;;0;0;0;;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2014;920300597;920000940;0;;;;0;0;101;;;;;0;0;0;0;0;0;0;0;0;0;1453799;1;151;15;8;1;1;0;0;0;1;0;0;;;1;0;0;0;1;;;;2;;;1;1;1;;;;;1.5;0.2;0.5;;1.98;;;0;0
PHARMA;2014;920300670;920000965;0;;;;1;0;65;;;;;1;1;1;1;1;0;0;0;0;0;546075;0;;;0;1;0;0;0;1;1;0;0;;;1;0;0;0;;;;;1;;;1;;;;;;;0.5;;;;1;;;0;0
PHARMA;2014;920300712;920810736;0;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;138640;1;20;20;0;1;0;0;0;1;1;0;0;;;1;0;0;1;;;;;;1;;1;;;;;;;0.5;;;;;1;;0;0
PHARMA;2014;920300753;920810736;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;1158906;1;83;83;22;1;0;0;0;1;1;0;0;;;1;0;0;1;2;;;;2;15;;1;;;;;;1;2.4;;;;1.76;12.46;0.32;0;0
PHARMA;2014;920300761;920000973;0;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;5467976;1;44;44;15;1;1;0;0;1;1;0;0;;;1;0;0;1;1;;;;3;2;;3;2;2;;;;;1.85;0.15;1.2;;3;2;;0;0
PHARMA;2014;920300787;920000981;0;;;;;;145;;;;;1;1;1;1;1;0;0;0;0;0;4800000;1;171;171;156;1;0;0;1;1;1;0;0;;;1;1;0;2;5;1;0;1;8;10;0;1;0;0;0;0;0;1;5.5;0.25;0;1;8;10;0.5;0;0
PHARMA;2014;920300837;920001005;0;;;;0;0;104;;;;;1;1;1;1;1;1;1;1;0;0;420000;1;20;20;0;1;0;0;0;1;1;0;0;;;0;1;0;0;;;;;;;;1;;;;1;1;;0.51;0;0;;0.7;0.25;;0;1
PHARMA;2014;920300845;780020715;1;;;;;;32;;16;;;0;0;0;0;0;0;0;0;0;0;95222;1;48;48;16;1;0;0;0;0;1;0;0;;;0;0;0;;;;;;;;;1;;;;2;;;0.5;;;;1;;;0;0
PHARMA;2014;920300886;750043994;0;;;;0;0;;;83;;;1;1;1;1;1;0;0;0;0;0;61343;1;83;83;83;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.5;;;;0.5;;;0;0
PHARMA;2014;920300936;920006848;0;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;281631;1;74;100;0;1;0;0;0;1;1;0;0;;;1;0;0;0;1;;;;2;1;;;;;;;;;1;;;;1.25;1;;0;0
PHARMA;2014;920300985;920810330;0;;;;;;;;76;;;0;0;0;0;0;0;0;0;0;0;121696;1;76;76;76;0;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;2;;;;;;;1;;;0.8;;;;2.55;;;0;0
PHARMA;2014;920301033;920001062;0;;;;;;8;;;;;0;0;0;0;0;0;0;0;0;0;4768934;1;75;28;28;1;1;0;0;0;1;1;0;;;0;0;0;0;1;;;;3;;;1;;2;;;;;1.68;;1;;3;;;0;0
PHARMA;2014;920310026;920001070;0;;;;0;0;;60;;;;1;1;1;1;1;0;0;0;0;0;84361;1;100;60;60;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.57;;;;;;;0;0
PHARMA;2014;920310034;920001088;0;;;;0;0;;44;;;;1;1;1;1;1;0;0;0;0;0;40500;1;44;44;44;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2014;920420023;750043994;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;48994;1;;62;62;0;0;0;0;0;1;0;0;;;0;0;0;2;;;;;;;;1;;;;1;;;0.5;;;;0.5;;;0;0
PHARMA;2014;920600061;920001146;0;;;;0;0;;;36;;;1;1;1;1;1;0;0;0;0;0;48223;1;36;36;0;0;0;0;0;1;1;0;0;;;0;0;0;1;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2014;920711512;920013448;0;;;;1;0;;;134;;;0;0;0;0;0;0;0;0;0;0;366014;1;134;134;134;0;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;1;;;;;;;;;;0.95;;;;1.02;;;0;0
PHARMA;2014;920803798;920002037;0;;;;;;27;;75;;;1;1;1;1;1;0;0;0;0;0;548739;0;;;;1;0;0;0;1;1;0;0;;;1;0;0;1;;;;;;;;1;;;;1;2;;0.5;;;;0.7;1.2;;0;1
PHARMA;2014;920811635;780140059;0;;;;1;;;8;;;;1;1;1;1;1;0;0;0;0;0;5246;0;;;;1;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;2;;;;;;;;;1;0.5;;;;1.5;;0.12;0;0
PHARMA;2014;920813623;920029097;0;;;;1;0;;;;;;0;0;0;0;0;0;0;0;0;0;18185848;0;;;;1;1;0;0;0;1;0;0;;;0;0;0;1;5;;1;2;18;4;9;;;;;;;;5;;1;2;18;4;9;0;1
PHARMA;2014;930000286;930021480;0;;;;1;;386;0;86;43;53;0;0;0;0;0;0;0;0;0;0;7929791;1;460;460;205;1;1;0;1;1;1;1;1;20;0;0;0;0;;14;2;1;1;12;3;5;0;0;0;;1;;;12;0.1;0.5;0.8;9.12;2.16;4.41;0;1
PHARMA;2014;930000302;930110036;0;;;;;;340;;20;;;0;1;0;0;0;0;0;0;0;0;4350000;0;;49;166;1;0;0;0;1;1;1;0;;;1;1;0;1;4;1;;1;7;9;7;2;0;;0;4;1;1;6.54;0.5;;1;11.03;9.75;7.88;0;1
PHARMA;2014;930000328;930110051;0;;;;0;0;487;0;116;100;75;1;1;1;1;1;0;0;0;0;0;13270194;1;474;494;319;1;1;0;1;1;1;1;1;20;0;1;1;1;0;6;;;2;14;15;4;1;1;1;;1;1;0;6.5;0.6;0.5;2;14.8;15.8;4;1;1
PHARMA;2014;930000336;930110069;0;;;;0;0;;;;;;1;1;1;1;1;0;0;0;0;0;12400108;1;640;640;640;1;1;1;0;1;1;1;0;;;1;1;1;2;8;1;1;2;19;27;3;;;;;1;;;8;1;0.5;2;19.8;27;3;1;1
PHARMA;2014;930000344;930140025;0;;;;1;0;;412;;;;0;0;0;0;0;0;0;0;0;0;971500;1;412;412;30;0;0;0;0;0;1;0;1;8;0;0;0;0;0;6;;;1;9;1;2;1;;;;;;;6.9;;;0.09;9.96;1;2;0;1
PHARMA;2014;930006648;750721235;0;;;;;;;;170;;;1;1;0;1;1;0;0;0;0;0;241200;1;170;170;170;0;0;0;0;0;1;0;0;;;0;0;0;0;0;;;;2;;;2;;;;1;;;1.25;;;;2.5;;;0;0
PHARMA;2014;930009188;930009139;0;;;;;;;;107;;;1;1;1;1;1;0;0;0;0;0;;1;107;107;;0;0;0;;0;0;0;0;;;0;0;0;2;1;;;;;;;;;;;;;;1;;;;;;;0;0
PHARMA;2014;930011788;930017199;0;;;;;;;;104;;;1;1;1;1;1;0;0;0;0;0;140430;1;104;104;104;0;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;;;;;;;;1;1;;1;;;;0.5;0.2;;0;0
PHARMA;2014;930013818;930024427;0;;;;;;;;75;;;1;1;1;1;1;0;0;0;0;0;87267;1;75;75;75;0;0;0;0;0;1;0;0;;;0;0;0;1;0;;;;1;;;1;;;;0;;;0.6;;;;1;;;0;0
PHARMA;2014;930014428;930014378;0;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;163012;1;19;19;19;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.5;;;;;;;0;1
PHARMA;2014;930017512;930019948;0;;;;;;;;140;;;0;0;0;0;0;0;0;0;0;0;316538;1;100;;;0;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;1;;;;;;;;1;;1;;;;1;0.5;;0;1
PHARMA;2014;930020920;750043408;0;;;;;;;90;;;;0;0;0;0;0;0;0;0;0;0;129000;0;100;90;90;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.5;;;;0.5;;;0;0
PHARMA;2014;930021001;440052041;0;;;;0;0;;;126;;;1;1;1;1;1;0;0;0;0;0;105753;1;126;126;126;0;0;0;0;0;1;0;0;;;0;0;0;2;1;;;;1;;;0;;;;0;;;1;;;;1;;;0;0
PHARMA;2014;930022603;940000060;0;;;;;;;;;;;1;1;1;1;1;0;0;0;0;0;64800;1;12;12;12;0;0;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2014;930023692;750043994;0;;;;;;;;49;;;1;1;1;1;1;0;0;0;0;1;33935;1;;;;1;0;0;0;0;1;0;0;;;0;0;0;;;;;;;;;1;;;;1;;;0.5;;;;0.5;;;0;0
PHARMA;2014;930100011;750712184;0;;;;;;63;;192;179;;1;1;1;1;1;0;0;0;0;0;524796;1;434;434;434;1;0;0;0;0;1;0;0;;;0;0;0;0;2;0;0;1;7;1;1;1;;;;;;;2.6;;;1;7;1;1;0;1
PHARMA;2014;930100037;750712184;0;;;;0;0;406;0;15;0;0;0;0;0;0;0;0;0;0;0;0;26000000;1;339;339;0;1;1;0;1;1;1;1;0;;;1;1;1;2;10;;;2;21;22;;;1;3;;5;;1;10.1;0.5;2.2;2;21.7;18.04;0.8;1;0
PHARMA;2014;930100045;750712184;1;3;0;;0;0;246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21400000;1;131;131;0;1;1;0;0;1;1;1;0;;;0;1;0;1;5;;;1;7;7;;2;;;;;1;1;6;0.1;0.6;1;7;7.8;0.8;1;0
PHARMA;2014;930150032;930000815;0;;;;0;0;30;;;;;1;1;1;1;1;0;0;0;0;0;75200;0;;17;0;1;0;0;0;1;1;0;0;;;1;0;0;1;;;;;;;;1;0;;;;1;;0.5;0;;;;0.3;;0;0
PHARMA;2014;930150057;750808529;;;;;;;;;65;65;;;;;;;;;;;;277480;1;100;100;100;0;0;0;0;0;0;0;0;;;0;0;0;2;;;;;1;;;;;;;;;;0.7;;;;1;;;0;0
PHARMA;2014;930300025;930000393;0;;;;;;175;;;;;1;1;1;1;1;0;0;0;0;0;839249;1;113;113;;1;0;0;0;1;1;0;0;;;1;1;0;1;2;;0;0;2;2;2;1;1;0;0;0;0;0;2.5;0.5;0;0;2;2;2;0;1
PHARMA;2014;930300066;930000401;0;;;;;;114;;;;;1;1;1;1;1;0;0;0;0;0;1274428;1;61;59;43;1;0;0;0;1;1;0;0;;;1;1;0;0;1;;;;2;2;;;;;;;;;1;;;;2;2;;0;0
PHARMA;2014;930300082;930000419;0;;;;0;0;125;;;;;1;1;1;1;1;0;0;0;0;0;1019020;1;11;26;10;1;1;0;0;1;1;0;0;;;1;1;1;1;1;1;1;0;3;0;0;;;;;;;;1;0.2;0.3;;3;;;0;0
PHARMA;2014;930300116;930000427;0;;;;0;0;140;;;;;1;1;1;1;1;0;0;0;0;0;692453;1;140;234;115;1;0;0;0;1;1;0;0;;;1;0;0;1;1;;;;3;2;;;;;;;;;1;;;;3;2;;0;1
PHARMA;2014;930300124;750054272;0;;;;0;0;;;88;;;1;1;1;1;1;0;0;0;0;0;8281;1;88;88;88;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.71;;;;0.39;;;0;0
PHARMA;2014;930300140;930000450;0;;;;;;;;90;;;0;0;0;0;0;0;0;0;0;0;89263;1;90;90;90;0;0;0;0;0;0;0;0;;;0;0;0;;1;;;;;;;;;;;;;;0.8;;;;;;;0;0
PHARMA;2014;930300264;930000492;0;;;;;;75;;;;;0;0;0;0;0;0;0;0;0;0;145222;0;;;;1;0;0;0;1;1;0;0;;;1;1;1;1;1;;;;2;9;;;;;;;;;1;;;;2;9;;0;1
PHARMA;2014;930300298;930025523;0;;;;;;106;;;;;1;1;1;1;1;1;1;1;1;1;;0;;55;;1;0;0;0;1;1;0;0;;;1;1;1;1;1;1;;;1;4;;;;;;;;;0.8;0.2;;;1;4;;0;1
PHARMA;2014;930300504;930000609;0;;;;;;140;0;0;0;0;1;1;1;1;1;0;0;0;0;0;;1;140;140;;1;0;0;0;1;1;0;0;;;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0.8;0.8;0;0;1;0.2;0;0;0
PHARMA;2014;930300546;930008008;0;;;;0;0;;;45;;;1;1;1;1;1;0;0;0;0;0;74611;1;45;6;1;0;0;0;0;0;1;0;0;;;0;0;0;;;;;;;;;1;;;;;;;0.62;;;;;;;0;0
PHARMA;2014;930300553;930000633;0;;;;;;180;;105;;;0;0;0;0;0;0;0;0;0;0;1193166;1;160;10;110;1;1;0;0;1;1;0;0;;;1;0;0;1;1;;;;5;7;;1;1;1;;;1;;1.5;0.2;0.45;;5;7.5;;0;1
PHARMA;2014;930300587;930000641;0;;;;0;0;57;;;;;0;0;0;0;0;0;0;0;0;0;655266;1;137;137;21;1;0;0;0;1;1;0;0;;;1;0;1;0;1;;;;1;;;;;;;1;;;1;;;;1.7;;;1;0
PHARMA;2014;930300595;930000658;0;;;;;;127;;;;;0;0;0;0;0;0;0;0;0;0;2378207;1;112;112;15;1;1;0;0;1;1;0;0;;;1;0;1;0;2;1;1;;3;;2;;;;;;;;2;0.2;1;;2.25;;2;0;0
PHARMA;2014;930300629;930000666;0;;;;;;114;;;;;0;0;0;0;0;0;0;0;0;0;141836;1;90;90;90;1;0;0;0;1;1;0;0;;;1;0;0;0;1;;;;2;1;;;;;;;;;1;;;;2;1;;0;1
PHARMA;2014;930300645;930000682;0;;;;0;0;173;;;;;1;1;1;1;1;0;0;0;0;0;956374;1;154;18;;1;0;0;0;1;1;0;0;;;1;1;0;1;1;;;;2;6;1;1;;;;;2;;1.66;;;;2;6.06;1;0;0
PHARMA;2014;930300678;310021290;0;;;;;;;;90;;;0;0;0;0;0;0;0;0;0;0;90800;1;90;90;90;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.5;;;;0.5;;;0;0
PHARMA;2014;930300686;930008099;0;;;;;;;;60;;;0;0;0;0;0;0;0;0;0;0;112130;1;60;60;60;0;0;0;0;0;0;0;0;;;0;0;0;1;;;;;;;;1;;;;;;;0.75;;;;;;;0;0
PHARMA;2014;930310016;440052041;0;;;;0;0;;176;;;;1;1;1;1;1;0;0;0;0;0;175000;0;;176;0;1;0;0;0;0;1;0;0;;;0;0;0;;1;;;;;;;1;;;;1;;;1.5;;;;0.32;;;0;0
PHARMA;2014;930706239;930110051;0;;;;1;0;487;0;116;100;75;1;1;1;1;1;0;0;0;0;0;13270194;1;474;494;319;1;1;0;1;1;1;1;1;20;0;1;1;1;0;6;;;2;14;15;4;1;1;1;;1;1;0;6.5;0.6;0.5;2;14.8;15.8;4;1;1
PHARMA;2014;930813910;750806853;0;;;;1;0;12;;12;;;0;0;0;0;0;0;0;0;0;0;13826;1;24;24;24;1;0;0;0;0;1;1;1;0;350;0;0;0;1;3;;;;2;14;3;2;;;;;;;0.04;;;;0.02;0.15;0.01;0;0
PHARMA;2014;930815618;750806853;0;;;;1;0;12;;12;;;0;0;0;0;0;0;0;0;0;0;279805;1;24;24;24;1;0;0;0;0;1;1;1;0;350;0;0;0;1;3;;;;2;14;3;2;;;;;;;0.5;;;;0.24;1.68;0.3;0;0
PHARMA;2014;930817333;930817325;0;;;;1;0;;;;;;0;1;1;1;1;0;1;1;1;1;;1;;;;1;0;0;0;0;1;0;1;;4;0;0;0;0;1;;;;;;;;;;;;;;1;;;;;;;0;0
PHARMA;2014;940000573;940110018;0;;;;;;476;23;36;;;0;0;0;0;0;0;0;1;0;0;8223600;1;98;160;27;1;1;1;1;1;1;1;0;;;1;1;0;0;7;;;1;18;24;2;4;1;;2;2;1;1;7.11;0.5;;1.3;14.46;20.52;2.88;1;0
PHARMA;2014;940000599;940110042;0;;;;1;0;397;36;30;46;46;0;0;0;0;0;0;0;0;0;0;6728296;1;331;331;346;1;1;0;0;1;1;1;0;;;1;1;1;2;6;1;1;2;10;17;3;;0;;0;0;0;;6;0.5;0.5;2;10;17;3;0;1
PHARMA;2014;940000607;940140015;1;1;0;2;1;0;;92;;;;1;1;1;1;1;0;0;0;0;0;47395;0;;;;1;0;0;0;0;1;0;0;;;0;0;0;2;;;;;;;;1;;;;;;;0.6;;;;;;;0;1
PHARMA;2014;940000615;940140023;0;;;;1;0;0;277;40;42;0;0;0;0;0;0;0;0;0;0;0;559238;1;359;359;359;0;0;0;0;0;1;0;0;;;0;0;0;1;2;;;1;4;1;2;;;;;;;;2;;;1;4;1;2;0;0
PHARMA;2014;940000631;940140049;0;;;;1;0;;685;;;400;1;1;1;1;1;0;0;0;0;0;1332699;1;965;965;0;0;0;0;0;1;1;0;0;;;0;0;0;0;4;;;;10;1;2;;;;1;1;3;;3.5;;;0.8;10.6;2.8;2;1;1
PHARMA;2014;940000649;940150014;0;;;;;;;;;;;1;1;1;1;1;0;0;0;0;0;3200079;1;190;0;0;1;1;0;0;1;1;1;0;;;1;1;0;1;2;1;1;2;9;1;3;;;;;1;;;2;0.5;0.5;1.64;7.67;1;2.3;0;0
PHARMA;2014;940000656;940150022;0;;;;0;0;47;;60;;;0;1;0;0;0;0;0;0;0;0;760400;1;107;30;5;1;0;0;0;0;1;1;0;;;0;0;0;2;1;;;;;;;;;;;1;1;;1;;;;0.57;0.1;;0;0
PHARMA;2014;940000664;940160013;0;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;37819000;1;80;80;0;1;1;0;1;1;1;1;0;;;0;0;0;0;11;;4;6;31;23;4;;;;;4;2;;9.09;;4;5.74;32.7;21.44;4.82;1;1
PHARMA;2014;940006679;940017338;0;;;;0;0;214;;;;;1;1;1;1;1;0;0;0;0;0;621398;1;214;166;166;1;0;0;0;1;1;0;0;;;1;0;0;2;;;;;;;;2;;;;;;;1;;;;;;;0;1
PHARMA;2014;940016868;940016819;0;;;;1;0;58;35;258;;;1;1;1;1;1;0;0;0;0;0;3425158;1;;404;574;1;0;0;0;1;1;1;0;;;0;0;0;2;5;;;0;13;4;2;3;;;1;1;1;0;5.06;;;0.86;13.71;4.42;1.93;0;1
PHARMA;2014;940100027;750712184;0;;;;0;0;834;118;256;40;;1;1;1;1;1;0;0;0;0;0;73048434;1;755;567;120;1;1;0;1;1;1;1;0;;;1;1;1;1;20;1;2;7;38;49;3;2;1;;1;6;3;1;20.8;1.2;2;7.4;43.05;51.4;3.9;1;1
PHARMA;2014;940100035;750712184;0;;;;;;132;19;171;152;;1;1;1;1;1;0;0;0;0;0;3383000;1;474;474;344;1;1;0;0;1;1;1;0;;;0;1;0;0;3;;;;6;1;1;1;1;1;1;10;;3;3.5;0.1;0.5;0.7;10.35;1;2.62;0;0
PHARMA;2014;940100043;750712184;1;;0;2;;;837;44;37;;1600;1;1;1;1;1;0;0;0;0;0;85323691;1;2032;2032;1600;1;1;0;1;0;0;1;0;;;1;1;0;2;10;;;2;23;38;1;3;1;1;;5;3;;10.6;0.9;0.1;2;24.3;40.6;1;1;1
PHARMA;2014;940100050;750712184;1;3;0;;0;0;56;;409;387;59;0;0;0;0;0;0;0;0;0;0;813925;1;911;911;449;1;0;0;0;0;1;0;0;;;0;0;0;1;3;;;1;8;5;2;2;;;;2;;;3;;;1;9.6;5;2;0;0
