BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;MOD;COMSMUR
URGENCES_P;2014;670000397;670780691;N2120;1;0;1;;0
URGENCES_P;2014;670000397;670780691;N2500;6;0;6.73;;
URGENCES_P;2014;670000397;670780691;N9999;32;7;37.46;;
URGENCES_P;2014;670000397;670780691;NINF;21;7;25.93;;0
URGENCES_P;2014;670016237;670016211;N1220;3;1;3.8;;
URGENCES_P;2014;670016237;670016211;N2120;;1;0.5;;
URGENCES_P;2014;670016237;670016211;NINF;13;1;14.5;;
URGENCES_P;2014;670780212;670014604;M9999;4;;4;;
URGENCES_P;2014;670780212;670014604;N1220;;3;3.23;;
URGENCES_P;2014;670780212;670014604;N2120;1;;1;;
URGENCES_P;2014;670780212;670014604;N2500;1;;1;;
URGENCES_P;2014;670780212;670014604;NINF;10;3;12.18;;
URGENCES_P;2014;670783273;670780055;M1140;6;5;5.6;;0
URGENCES_P;2014;670783273;670780055;M9999;6;5;5.6;;0
URGENCES_P;2014;670783273;670780055;N1220;2;2;3.32;;
URGENCES_P;2014;670783273;670780055;N2120;2;0;1.5;;
URGENCES_P;2014;670783273;670780055;N2500;27;6;25.88;;
URGENCES_P;2014;670783273;670780055;N9999;131;37;154.67;;
URGENCES_P;2014;670783273;670780055;NINF;58;11;63.94;;
URGENCES_P;2014;680000320;680000643;M9999;4;2;5.63;;0
URGENCES_P;2014;680000320;680000643;N1220;3;3;4.8;;
URGENCES_P;2014;680000320;680000643;N2120;1;;1;;0
URGENCES_P;2014;680000320;680000643;NINF;10;6;14.85;;0
URGENCES_P;2014;680000544;680000395;M9999;4;6;7.15;;
URGENCES_P;2014;680000544;680000395;N1220;1;2;2.72;;
URGENCES_P;2014;680000544;680000395;N2120;1;0;1;;
URGENCES_P;2014;680000544;680000395;N2500;5;1;5.46;;
URGENCES_P;2014;680000544;680000395;N9999;14;7;18.44;;
URGENCES_P;2014;680000544;680000395;NINF;6;5;9.57;;
URGENCES_P;2014;680000601;680000437;M9999;10;1;6.64;;
URGENCES_P;2014;680000601;680000437;N2500;5;1;5.84;;
URGENCES_P;2014;680000601;680000437;N9999;16;1;18.49;;
URGENCES_P;2014;680000601;680000437;NINF;11;;11.75;;
URGENCES_P;2014;680000627;680000486;M1140;2;0;1.7;;
URGENCES_P;2014;680000627;680000486;M9999;2;0;1.7;;
URGENCES_P;2014;680000627;680000486;N1220;6;;5.76;;0
URGENCES_P;2014;680000627;680000486;N2120;1;;0.26;;0
URGENCES_P;2014;680000627;680000486;N2500;2;2;2.63;;
URGENCES_P;2014;680000627;680000486;N9999;22;6;20.95;;
URGENCES_P;2014;680000627;680000486;NINF;8;4;10.66;;0
URGENCES_P;2014;680000684;680000973;M3020;1;;1;;
URGENCES_P;2014;680000684;680000973;M9999;15;5;17.7;1;1
URGENCES_P;2014;680000684;680000973;N1220;6;4;8.9;;
URGENCES_P;2014;680000684;680000973;N2120;1;1;1.17;;
URGENCES_P;2014;680000684;680000973;N2500;3;3;5.63;;
URGENCES_P;2014;680000684;680000973;N9999;54;35;82.27;;
URGENCES_P;2014;680000684;680000973;NINF;31;27;53.65;;
URGENCES_P;2014;680000700;680001005;M9999;3;2;3.65;;
URGENCES_P;2014;680000700;680001005;N1220;1;2;2.25;;
URGENCES_P;2014;680000700;680001005;N9999;6;12;14.3;;
URGENCES_P;2014;680000700;680001005;NINF;5;10;12.05;;
URGENCES_P;2014;680001245;680000973;M1140;12;;1.94;;0
URGENCES_P;2014;680001245;680000973;M9999;12;;1.94;;
URGENCES_P;2014;680001245;680000973;N1220;2;;2;;
URGENCES_P;2014;680001245;680000973;N2120;;1;0.5;;
URGENCES_P;2014;680001245;680000973;N2500;4;1;4.8;;
URGENCES_P;2014;680001245;680000973;N9999;13;7;17.5;;
URGENCES_P;2014;680001245;680000973;NINF;7;5;10.2;;
URGENCES_P;2014;680004546;680000486;M9999;23;6;9.45;1;1
URGENCES_P;2014;680004546;680000486;N1220;4;1;3.69;;0
URGENCES_P;2014;680004546;680000486;N2120;3;;2.35;;1
URGENCES_P;2014;680004546;680000486;N2500;10;5;13.28;;
URGENCES_P;2014;680004546;680000486;N3120;1;;0.25;;
URGENCES_P;2014;680004546;680000486;N9999;76;18;80.25;;
URGENCES_P;2014;680004546;680000486;NINF;45;9;44.57;;1
URGENCES_P;2014;680020096;680000486;M9999;6;0;4.4;;
URGENCES_P;2014;680020096;680000486;N2500;3;;2.9;;
URGENCES_P;2014;680020096;680000486;N9999;10;1;10.57;;
URGENCES_P;2014;680020096;680000486;NINF;7;1;7.67;;
URGENCES_P;2014;690000013;690780036;M9999;3;10;8.13;;0
URGENCES_P;2014;690000013;690780036;N1220;;1;0.86;;0
URGENCES_P;2014;690000013;690780036;N2120;1;;1;;0
URGENCES_P;2014;690000013;690780036;N2500;4;;5.08;;
URGENCES_P;2014;690000013;690780036;NINF;9;4;9.62;;0
URGENCES_P;2014;690000575;690782222;M9999;24;4;20.13;1;1
URGENCES_P;2014;690000575;690782222;N1220;2;1;2.64;;
URGENCES_P;2014;690000575;690782222;N2120;2;;1.83;;0
URGENCES_P;2014;690000575;690782222;N2500;13;9;19.6;;
URGENCES_P;2014;690000575;690782222;NINF;34;32;51.14;1;1
URGENCES_P;2014;690000625;690782271;M9999;11;0;12.13;1;1
URGENCES_P;2014;690000625;690782271;N1220;3;;3;;
URGENCES_P;2014;690000625;690782271;N2120;1;;0.5;;
URGENCES_P;2014;690000625;690782271;N2500;3;1;3.11;;
URGENCES_P;2014;690000625;690782271;N9999;19;4;17.87;;
URGENCES_P;2014;690000625;690782271;NINF;12;3;11.26;2;1
URGENCES_P;2014;690007539;690781810;M1140;8;8;9.7;;
URGENCES_P;2014;690007539;690781810;M3020;;;0.1;;
URGENCES_P;2014;690007539;690781810;M9999;2;;2;;
URGENCES_P;2014;690007539;690781810;N1220;;1;0.75;;
URGENCES_P;2014;690007539;690781810;N2120;1;;1;;
URGENCES_P;2014;690007539;690781810;N2500;42;;35.46;;
URGENCES_P;2014;690007539;690781810;N9999;109;20;110.24;;
URGENCES_P;2014;690007539;690781810;NINF;35;12;42.17;;
URGENCES_P;2014;690023411;690000252;M9999;5;;5;;
URGENCES_P;2014;690023411;690000252;N1220;2;;2;;
URGENCES_P;2014;690023411;690000252;N2120;1;;1;;
URGENCES_P;2014;690023411;690000252;N2500;2;1;2.64;;
URGENCES_P;2014;690023411;690000252;N2620;1;;1;;
URGENCES_P;2014;690023411;690000252;NINF;8;2;10.47;;
URGENCES_P;2014;690780093;750821092;M9999;6;;5.59;;
URGENCES_P;2014;690780093;750821092;N1220;1;;1;;
URGENCES_P;2014;690780093;750821092;N2120;1;;1;;
URGENCES_P;2014;690780093;750821092;N2500;6;;5.2;;
URGENCES_P;2014;690780093;750821092;N2620;6;;5.71;;
URGENCES_P;2014;690780093;750821092;N9999;29;;26.27;;
URGENCES_P;2014;690780093;750821092;NINF;13;;11.36;;
URGENCES_P;2014;690780382;690006598;M9999;4;3;5;;
URGENCES_P;2014;690780382;690006598;N1220;5;0;5;;
URGENCES_P;2014;690780382;690006598;N2120;;1;0.6;;
URGENCES_P;2014;690780382;690006598;N2500;0;3;1.25;;
URGENCES_P;2014;690780382;690006598;N3120;0;1;0.2;;
URGENCES_P;2014;690780382;690006598;NINF;7;1;7.4;;
URGENCES_P;2014;690780390;690000229;M9999;5;;5;;
URGENCES_P;2014;690780390;690000229;N1220;2;;2;;
URGENCES_P;2014;690780390;690000229;N2500;3;;2.72;;
URGENCES_P;2014;690780390;690000229;N9999;13;2;13.71;;
URGENCES_P;2014;690780390;690000229;NINF;10;2;10.99;;
URGENCES_P;2014;690780416;690031190;M9999;1;13;7.85;;
URGENCES_P;2014;690780416;690031190;N1220;5;2;6.56;;
URGENCES_P;2014;690780416;690031190;N2120;1;;1;;
URGENCES_P;2014;690780416;690031190;N2500;2;4;4.92;;
URGENCES_P;2014;690780416;690031190;NINF;12;7;13.99;;
URGENCES_P;2014;690780648;690036900;M9999;6;;6;;
URGENCES_P;2014;690780648;690036900;N1220;3;2;3.4;;
URGENCES_P;2014;690780648;690036900;N2120;1;;1;;
URGENCES_P;2014;690780648;690036900;N2500;2;;2;;
URGENCES_P;2014;690780648;690036900;NINF;11;1;11.8;;
URGENCES_P;2014;690780655;690000377;M9999;2;4;5;;0
URGENCES_P;2014;690780655;690000377;N1220;3;;2.8;;0
URGENCES_P;2014;690780655;690000377;N2120;1;;1;;0
URGENCES_P;2014;690780655;690000377;NINF;12;4;13.6;;0
URGENCES_P;2014;690782834;690000724;M9999;3;2;4.5;;
URGENCES_P;2014;690782834;690000724;N1220;2;1;2.6;;
URGENCES_P;2014;690782834;690000724;N2120;1;;1;;
URGENCES_P;2014;690782834;690000724;N2500;1;;1;;
URGENCES_P;2014;690782834;690000724;NINF;16;;16;;
URGENCES_P;2014;690783154;690781810;M9999;11;1;9.68;;
URGENCES_P;2014;690783154;690781810;N1220;2;;2.23;;0
URGENCES_P;2014;690783154;690781810;N2120;2;;1.87;;0
URGENCES_P;2014;690783154;690781810;N2500;55;1;55.85;;
URGENCES_P;2014;690783154;690781810;N9999;138;9;140.97;;
URGENCES_P;2014;690783154;690781810;NINF;64;;65.16;;0
URGENCES_P;2014;690784137;690781810;M3020;1;;0.96;;
URGENCES_P;2014;690784137;690781810;M9999;7;;7.42;;0
URGENCES_P;2014;690784137;690781810;N1220;2;;1.5;;0
URGENCES_P;2014;690784137;690781810;N2120;1;;0.9;;0
URGENCES_P;2014;690784137;690781810;N2500;30;;26.16;;
URGENCES_P;2014;690784137;690781810;N9999;77;10;73.12;;
URGENCES_P;2014;690784137;690781810;NINF;34;9;35.74;;0
URGENCES_P;2014;690784152;690781810;M9999;3;10;10.83;;0
URGENCES_P;2014;690784152;690781810;N1220;1;;0.6;;0
URGENCES_P;2014;690784152;690781810;N2120;2;;1.88;;0
URGENCES_P;2014;690784152;690781810;N2500;8;1;9.05;;
URGENCES_P;2014;690784152;690781810;N9999;36;7;41.75;;
URGENCES_P;2014;690784152;690781810;NINF;22;6;25.72;;0
URGENCES_P;2014;690805361;690805353;M3020;2;;2;;
URGENCES_P;2014;690805361;690805353;M9999;12;14;15.51;;
URGENCES_P;2014;690805361;690805353;N1220;2;1;2.09;;
URGENCES_P;2014;690805361;690805353;N2120;2;;1.41;;
URGENCES_P;2014;690805361;690805353;N2500;17;;15.12;;
URGENCES_P;2014;690805361;690805353;N2620;8;0;7.31;;
URGENCES_P;2014;690805361;690805353;N3120;2;;1;;
URGENCES_P;2014;690805361;690805353;N9999;76;5;69.85;;
URGENCES_P;2014;690805361;690805353;NINF;44;2;42.92;;
URGENCES_P;2014;690807367;690003447;M9999;3;;3;;
URGENCES_P;2014;690807367;690003447;N1220;1;2;2.59;;
URGENCES_P;2014;690807367;690003447;NINF;8;1;7.5;;
URGENCES_P;2014;700000011;700780026;M9999;4;1;3.39;3;1
URGENCES_P;2014;700000011;700780026;N1220;1;;1;3;1
URGENCES_P;2014;700000011;700780026;N2500;4;;4;;
URGENCES_P;2014;700000011;700780026;N9999;9;2;10.85;;
URGENCES_P;2014;700000011;700780026;NINF;4;2;5.85;3;1
URGENCES_P;2014;700000029;700004591;M9999;;13;11.5;3;1
URGENCES_P;2014;700000029;700004591;N1220;;3;2.5;;1
URGENCES_P;2014;700000029;700004591;N2120;;1;0.45;3;1
URGENCES_P;2014;700000029;700004591;N2500;10;;10;;
URGENCES_P;2014;700000029;700004591;N9999;;47;36.21;;
URGENCES_P;2014;700000029;700004591;NINF;;32;23.26;3;1
URGENCES_P;2014;710010067;710780644;M9999;3;2;4.38;;1
URGENCES_P;2014;710010067;710780644;N1220;1;2;2.8;;1
URGENCES_P;2014;710010067;710780644;N2120;1;;1;;1
URGENCES_P;2014;710010067;710780644;N2500;4;2;5.77;;
URGENCES_P;2014;710010067;710780644;N9999;20;9;27.42;;
URGENCES_P;2014;710010067;710780644;NINF;12;5;17.43;;1
URGENCES_P;2014;710010786;710781451;M9999;3;1;3.79;;1
URGENCES_P;2014;710010786;710781451;N1220;4;0;1.54;;1
URGENCES_P;2014;710010786;710781451;N2120;1;0;0.48;;1
URGENCES_P;2014;710010786;710781451;N2500;1;0;1;;
URGENCES_P;2014;710010786;710781451;N2620;5;1;4.05;;1
URGENCES_P;2014;710010786;710781451;N9999;23;7;14.85;;
URGENCES_P;2014;710010786;710781451;NINF;12;6;7.78;;1
URGENCES_P;2014;710978263;710780958;M9999;9;4;9.45;;1
URGENCES_P;2014;710978263;710780958;N1220;2;;1.8;;
URGENCES_P;2014;710978263;710780958;N2120;1;;0.5;;
URGENCES_P;2014;710978263;710780958;N2500;10;2;10.75;;
URGENCES_P;2014;710978263;710780958;NINF;39;10;46.07;;
URGENCES_P;2014;710978289;710780263;M9999;16;3;12.58;;1
URGENCES_P;2014;710978289;710780263;N1220;9;2;10.04;;1
URGENCES_P;2014;710978289;710780263;N2120;2;;1.6;;1
URGENCES_P;2014;710978289;710780263;N2500;9;3;9.23;;
URGENCES_P;2014;710978289;710780263;N9999;63;17;66.28;;
URGENCES_P;2014;710978289;710780263;NINF;33;12;34.88;;1
URGENCES_P;2014;710978313;710976705;M9999;7;2;4.38;1;1
URGENCES_P;2014;710978313;710976705;N2120;1;;0.6;1;
URGENCES_P;2014;710978313;710976705;N2620;;;;1;
URGENCES_P;2014;710978313;710976705;N3120;3;;2.8;;
URGENCES_P;2014;710978313;710976705;N9999;21;2;15.45;;
URGENCES_P;2014;710978313;710976705;NINF;17;2;12;1;
URGENCES_P;2014;710978347;710781204;M9999;3;2;4.48;3;1
URGENCES_P;2014;710978347;710781204;N1220;4;2;5.64;3;1
URGENCES_P;2014;710978347;710781204;N2120;1;;1;3;1
URGENCES_P;2014;710978347;710781204;N2500;2;;2;;
URGENCES_P;2014;710978347;710781204;N2620;;;;;1
URGENCES_P;2014;710978347;710781204;NINF;15;7;17.48;3;1
URGENCES_P;2014;720000033;720000025;M1140;;9;2.9;;
URGENCES_P;2014;720000033;720000025;M9999;0;34;19.26;;0
URGENCES_P;2014;720000033;720000025;N1220;1;4;3.24;;0
URGENCES_P;2014;720000033;720000025;N2120;0;3;1.3;;0
URGENCES_P;2014;720000033;720000025;N2500;1;98;39.31;;
URGENCES_P;2014;720000033;720000025;N9999;24;278;150.96;;
URGENCES_P;2014;720000033;720000025;NINF;11;146;81.31;;0
URGENCES_P;2014;720000124;720000066;N1220;2;;2;;
URGENCES_P;2014;720000124;720000066;N2500;3;;2.25;;
URGENCES_P;2014;720000124;720000066;N9999;13;;11.71;;
URGENCES_P;2014;720000124;720000066;NINF;8;;7.46;;
URGENCES_P;2014;720000470;610780082;M9999;5;;1.94;3;1
URGENCES_P;2014;720000470;610780082;N1220;1;1;1.43;;0
URGENCES_P;2014;720000470;610780082;N2120;;1;0.85;2;1
URGENCES_P;2014;720000470;610780082;N2500;;12;7.39;;
URGENCES_P;2014;720000470;610780082;NINF;6;3;7.85;;0
URGENCES_P;2014;720000520;720000140;M9999;3;36;4.25;;
URGENCES_P;2014;720000520;720000140;N1220;1;;0.06;;0
URGENCES_P;2014;720000520;720000140;N2120;1;;0.33;;0
URGENCES_P;2014;720000520;720000140;N2500;6;;6.09;;
URGENCES_P;2014;720000520;720000140;N9999;15;2;14.79;;
URGENCES_P;2014;720000520;720000140;NINF;6;2;7.31;;0
URGENCES_P;2014;720001437;720006022;M9999;5;2;6.13;;
URGENCES_P;2014;720001437;720006022;N1220;;2;1.33;;
URGENCES_P;2014;720001437;720006022;N2120;1;;1;;
URGENCES_P;2014;720001437;720006022;N2500;;15;6.05;;
URGENCES_P;2014;720001437;720006022;N2620;2;;0.15;;
URGENCES_P;2014;720001437;720006022;N3120;;1;0.16;;
URGENCES_P;2014;720001437;720006022;N9999;11;27;19.23;;
URGENCES_P;2014;720001437;720006022;NINF;8;9;10.57;;
URGENCES_P;2014;720016179;720016724;M9999;2;4;4.73;;0
URGENCES_P;2014;720016179;720016724;N1220;1;;0.11;;0
URGENCES_P;2014;720016179;720016724;N2120;;;0.83;;0
URGENCES_P;2014;720016179;720016724;N2500;11;3;13.53;;
URGENCES_P;2014;720016179;720016724;N3120;;1;0.62;;
URGENCES_P;2014;720016179;720016724;N9999;26;13;34.84;;
URGENCES_P;2014;720016179;720016724;NINF;14;9;19.62;;0
URGENCES_P;2014;720017748;720000561;M9999;6;;6;;
URGENCES_P;2014;720017748;720000561;N1220;6;;5.2;;
URGENCES_P;2014;720017748;720000561;N2120;1;;0.33;;
URGENCES_P;2014;720017748;720000561;N2500;6;;5.93;;
URGENCES_P;2014;720017748;720000561;NINF;14;3;15.4;;
URGENCES_P;2014;730000031;730000015;M9999;14;10;17.05;3;1
URGENCES_P;2014;730000031;730000015;N1220;8;3;10.36;;
URGENCES_P;2014;730000031;730000015;N2120;2;0;2;;
URGENCES_P;2014;730000031;730000015;N2500;25;3;27.73;;
URGENCES_P;2014;730000031;730000015;N9999;102;24;114.15;;
URGENCES_P;2014;730000031;730000015;NINF;47;11;50.38;;
URGENCES_P;2014;730000049;730002839;M9999;8;;4;1;1
URGENCES_P;2014;730000049;730002839;N1220;1;;1;2;1
URGENCES_P;2014;730000049;730002839;N2120;0;1;0.24;2;1
URGENCES_P;2014;730000049;730002839;N2500;5;1;3.64;;
URGENCES_P;2014;730000049;730002839;N9999;19;8;15;;
URGENCES_P;2014;730000049;730002839;NINF;1;13;8.62;1;1
URGENCES_P;2014;730000080;730780103;M9999;3;3;4.8;;
URGENCES_P;2014;730000080;730780103;N1220;3;0;2.9;;0
URGENCES_P;2014;730000080;730780103;N2120;0;1;0.75;;0
URGENCES_P;2014;730000080;730780103;N2500;6;0;6.3;;
URGENCES_P;2014;730000080;730780103;N2620;3;0;1;;0
URGENCES_P;2014;730000080;730780103;N9999;23;6;26.7;;
URGENCES_P;2014;730000080;730780103;NINF;10;4;13.99;;1
URGENCES_P;2014;730000098;730780111;M9999;2;2;2.65;;0
URGENCES_P;2014;730000098;730780111;N1220;3;1;1.5;;0
URGENCES_P;2014;730000098;730780111;N2120;1;0;0.5;;0
URGENCES_P;2014;730000098;730780111;N2500;10;2;9.14;;
URGENCES_P;2014;730000098;730780111;N2620;3;0;3.09;;0
URGENCES_P;2014;730000098;730780111;N9999;26;10;24.51;;
URGENCES_P;2014;730000098;730780111;NINF;8;6;10.08;;0
URGENCES_P;2014;730000247;730780525;M9999;8;2;9.23;1;1
URGENCES_P;2014;730000247;730780525;N1220;1;;1;1;0
URGENCES_P;2014;730000247;730780525;N2120;;1;0.25;;0
URGENCES_P;2014;730000247;730780525;N2500;6;;6;;
URGENCES_P;2014;730000247;730780525;NINF;12;1;8.47;1;1
URGENCES_P;2014;730000262;730002839;M9999;12;3;6.8;1;1
URGENCES_P;2014;730000262;730002839;N1220;;;;2;1
URGENCES_P;2014;730000262;730002839;N2120;0;1;0.36;2;1
URGENCES_P;2014;730000262;730002839;N2500;4;2;5.93;;
URGENCES_P;2014;730000262;730002839;N9999;10;20;22.15;;
URGENCES_P;2014;730000262;730002839;NINF;2;14;9.86;1;1
URGENCES_P;2014;730004298;730010048;M9999;4;1;4.4;;
URGENCES_P;2014;730004298;730010048;N1220;3;;3;;
URGENCES_P;2014;730004298;730010048;N2120;1;;0.3;;
URGENCES_P;2014;730004298;730010048;N2500;6;;4.2;;
URGENCES_P;2014;730004298;730010048;N2620;2;;2;;
URGENCES_P;2014;730004298;730010048;N9999;17;;16.3;;
URGENCES_P;2014;730004298;730010048;NINF;12;;12;;
URGENCES_P;2014;740000237;740781133;M1140;10;2;1.63;;0
URGENCES_P;2014;740000237;740781133;M9999;33;15;18.89;3;1
URGENCES_P;2014;740000237;740781133;N1220;16;1;13.88;;0
URGENCES_P;2014;740000237;740781133;N2120;2;0;1.67;;0
URGENCES_P;2014;740000237;740781133;N2500;26;7;26.05;;
URGENCES_P;2014;740000237;740781133;N2620;15;0;11.22;;0
URGENCES_P;2014;740000237;740781133;N3120;1;0;1;;
URGENCES_P;2014;740000237;740781133;N9999;117;18;120.53;;
URGENCES_P;2014;740000237;740781133;NINF;57;14;55.32;;0
URGENCES_P;2014;740000294;740781208;M9999;2;;1.8;;
URGENCES_P;2014;740000294;740781208;NINF;;3;1.72;;
URGENCES_P;2014;740000302;740781133;M1140;0;0;0;2;1
URGENCES_P;2014;740000302;740781133;M9999;9;3;6.17;2;1
URGENCES_P;2014;740000302;740781133;N1220;3;2;4.32;2;1
URGENCES_P;2014;740000302;740781133;N2120;1;0;0.55;2;1
URGENCES_P;2014;740000302;740781133;N2500;6;5;8.77;;
URGENCES_P;2014;740000302;740781133;N2620;7;0;3.73;2;1
URGENCES_P;2014;740000302;740781133;N9999;42;10;38.96;;
URGENCES_P;2014;740000302;740781133;NINF;25;3;21.42;2;1
URGENCES_P;2014;740000328;740790381;M9999;6;6;11.8;2;1
URGENCES_P;2014;740000328;740790381;N1220;2;1;2.8;2;1
URGENCES_P;2014;740000328;740790381;N2120;2;2;2;2;1
URGENCES_P;2014;740000328;740790381;N2500;19;1;19.8;;
URGENCES_P;2014;740000328;740790381;N2620;6;0;6;;0
URGENCES_P;2014;740000328;740790381;N3120;1;1;1.8;;
URGENCES_P;2014;740000328;740790381;NINF;34;4;36.2;1;1
URGENCES_P;2014;740014345;740000617;M9999;6;;6;;
URGENCES_P;2014;740014345;740000617;N1220;2;1;0.74;;
URGENCES_P;2014;740014345;740000617;N2120;1;;1;;
URGENCES_P;2014;740014345;740000617;N2500;5;;3.72;;
URGENCES_P;2014;740014345;740000617;N9999;18;5;14.55;;
URGENCES_P;2014;740014345;740000617;NINF;11;4;10.09;;
URGENCES_P;2014;740780424;740000120;M9999;;11;7;;
URGENCES_P;2014;740780424;740000120;N1220;1;1;1.5;;
URGENCES_P;2014;740780424;740000120;N2120;1;;1;;
URGENCES_P;2014;740780424;740000120;N2500;4;1;4.8;;
URGENCES_P;2014;740780424;740000120;NINF;7;;7.5;;
URGENCES_P;2014;740781141;740790258;M1140;;4;1;;0
URGENCES_P;2014;740781141;740790258;M9999;15;11;18.77;3;1
URGENCES_P;2014;740781141;740790258;N1220;2;0;1.5;1;1
URGENCES_P;2014;740781141;740790258;N2120;3;0;2.12;3;1
URGENCES_P;2014;740781141;740790258;N2500;16;5;20.06;;
URGENCES_P;2014;740781141;740790258;N2620;;;;3;1
URGENCES_P;2014;740781141;740790258;N3120;0;2;0.11;;
URGENCES_P;2014;740781141;740790258;N9999;62;16;68.7;;
URGENCES_P;2014;740781141;740790258;NINF;28;7;34.93;;0
URGENCES_P;2014;740781224;740001839;M9999;16;9;16.86;;1
URGENCES_P;2014;740781224;740001839;N1220;1;;0.4;;1
URGENCES_P;2014;740781224;740001839;N2120;1;;1;;1
URGENCES_P;2014;740781224;740001839;N2500;5;6;9.71;;
URGENCES_P;2014;740781224;740001839;N9999;42;20;57.03;;
URGENCES_P;2014;740781224;740001839;NINF;29;8;34.6;;1
URGENCES_P;2014;750000523;750150120;M9999;8;10;11.71;;
URGENCES_P;2014;750000523;750150120;N1220;2;;2.03;;
URGENCES_P;2014;750000523;750150120;N2120;4;4;4.51;;
URGENCES_P;2014;750000523;750150120;N2500;14;4;16.75;;
URGENCES_P;2014;750000523;750150120;N9999;76;20;81.9;;
URGENCES_P;2014;750000523;750150120;NINF;42;7;41.44;;
URGENCES_P;2014;750000549;750150229;M9999;18;8;5.24;;
URGENCES_P;2014;750000549;750150229;N1220;1;;1;;
URGENCES_P;2014;750000549;750150229;N2120;1;;1;;
URGENCES_P;2014;750000549;750150229;N2500;2;;1.25;;
URGENCES_P;2014;750000549;750150229;N2620;2;;2;;
URGENCES_P;2014;750000549;750150229;N9999;13;1;13.48;;
URGENCES_P;2014;750000549;750150229;NINF;7;1;8.24;;
URGENCES_P;2014;750100018;750712184;M9999;4;2;5.9;;1
URGENCES_P;2014;750100018;750712184;N1220;3;;3;;0
URGENCES_P;2014;750100018;750712184;N2120;2;;2;;0
URGENCES_P;2014;750100018;750712184;N2500;15;;15;;
URGENCES_P;2014;750100018;750712184;N9999;42;3;44.63;;
URGENCES_P;2014;750100018;750712184;NINF;22;3;24.63;;0
URGENCES_P;2014;750100042;750712184;M3020;1;;1;;
URGENCES_P;2014;750100042;750712184;M9999;23;;18.2;;0
URGENCES_P;2014;750100042;750712184;N1220;3;1;3.86;;0
URGENCES_P;2014;750100042;750712184;N2120;4;1;4.5;;0
URGENCES_P;2014;750100042;750712184;N2500;44;2;42.25;;
URGENCES_P;2014;750100042;750712184;N2620;9;;9;;0
URGENCES_P;2014;750100042;750712184;N3120;2;;2;;
URGENCES_P;2014;750100042;750712184;NINF;82;5;69.34;;0
URGENCES_P;2014;750100075;750712184;M3020;1;;1;;
URGENCES_P;2014;750100075;750712184;M9999;10;2;11.1;;0
URGENCES_P;2014;750100075;750712184;N1220;1;;1;;0
URGENCES_P;2014;750100075;750712184;N2120;2;;2;;0
URGENCES_P;2014;750100075;750712184;N2500;19;;19;;
URGENCES_P;2014;750100075;750712184;N2620;4;;4;;0
URGENCES_P;2014;750100075;750712184;N3120;;1;0.5;;
URGENCES_P;2014;750100075;750712184;N9999;51;;51.5;;
URGENCES_P;2014;750100075;750712184;NINF;25;;25;;0
URGENCES_P;2014;750100091;750712184;M9999;15;7;21.2;;
URGENCES_P;2014;750100091;750712184;N1220;3;3;3;;
URGENCES_P;2014;750100091;750712184;N2120;7;7;7;;
URGENCES_P;2014;750100091;750712184;N2500;49;5;54.58;;
URGENCES_P;2014;750100091;750712184;N3120;2;2;2;;
URGENCES_P;2014;750100091;750712184;N9999;120;149;128.18;;
URGENCES_P;2014;750100091;750712184;NINF;59;4;61.6;;
URGENCES_P;2014;750100109;750712184;M1140;10;11;14.52;;
URGENCES_P;2014;750100109;750712184;M9999;10;11;14.52;;
URGENCES_P;2014;750100109;750712184;N1220;1;1;1.9;;
URGENCES_P;2014;750100109;750712184;N2120;2;0;2;;
URGENCES_P;2014;750100109;750712184;N2500;14;3;15.7;;
URGENCES_P;2014;750100109;750712184;N3120;1;0;1;;
URGENCES_P;2014;750100109;750712184;N9999;48;10;55.4;;
URGENCES_P;2014;750100109;750712184;NINF;30;6;34.8;;
URGENCES_P;2014;750100125;750712184;M9999;31;4;25.41;;
URGENCES_P;2014;750100125;750712184;N1220;2;;2;;
URGENCES_P;2014;750100125;750712184;N2120;6;;6;;
URGENCES_P;2014;750100125;750712184;N2500;43;;43;;
URGENCES_P;2014;750100125;750712184;N3120;2;;2;;
URGENCES_P;2014;750100125;750712184;NINF;51;;51;;
URGENCES_P;2014;750100166;750712184;M9999;14;;14;;
URGENCES_P;2014;750100166;750712184;N1220;3;;3;;
