"";"id";"finess";"nom_etab_1";"nom_etab_2";"nom_etab_long";"compl_etab";"compl_distr";"achemin";"comm";"dept";"lib_dept";"num_voie";"typ_voie";"lib_voie";"categ_etab";"lib_categ_etab";"categ_etab_agr";"lib_etab";"siret";"code_ape";"code_mft";"lib_mft";"code_sph";"lib_sph";"date_ouv";"date_autor";"date_maj";"num_educ"
"572";"820000883G1";"820000883";"CHI CASTELSARRASIN MOISSAC SITE MOISSA";"CHI CASTELSARRASIN MOISSAC SITE MOISSA";"CH INTERCOMMUNAL CASTELSARRASIN MOISSAC SITE MOISSAC";NA;NA;"82201 MOISSAC CEDEX";"112";"82";"TARN ET GARONNE";"16";"BD";"CAMILLE DELTHIL";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26820016900012";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1985-02-28";"1985-02-28";"2024-03-08";NA
"573";"830000279G1";"830000279";"CH JEAN MARCEL DE BRIGNOLES";"CH JEAN MARCEL DE BRIGNOLES";"CENTRE HOSPITALIER DE BRIGNOLES JEAN MARCEL";NA;NA;"83175 BRIGNOLES CEDEX";"23";"83";"VAR";NA;"BD";"JOSEPH MONNIER";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26830002700011";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1958-01-01";"1958-01-01";"2014-08-19";NA
"574";"830000287G1";"830000287";"CH LA DRACENIE DE DRAGUIGNAN";"CH LA DRACENIE DE DRAGUIGNAN";"CENTRE HOSPITALIER LA DRACENIE DE DRAGUIGNAN";NA;NA;"83007 DRAGUIGNAN CEDEX";"50";"83";"VAR";NA;"RTE";"DE MONTFERRAT";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26830021700018";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2011-06-15";NA
"575";"830000295A1";"830000295";"CH DE HYERES MARIE JOSEE TREFFOT";"CH DE HYERES MARIE JOSEE TREFFOT";"CENTRE HOSPITALIER DE HYERES MARIE JOSEE TREFFOT";NA;NA;"83407 HYERES CEDEX";"69";"83";"VAR";NA;"AV";"MARECHAL JUIN";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26830005000054";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2024-10-29";NA
"576";"830000295P1";"830000295";"CH DE HYERES MARIE JOSEE TREFFOT";"CH DE HYERES MARIE JOSEE TREFFOT";"CENTRE HOSPITALIER DE HYERES MARIE JOSEE TREFFOT";NA;NA;"83407 HYERES CEDEX";"69";"83";"VAR";NA;"AV";"MARECHAL JUIN";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26830005000054";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2024-10-29";NA
"577";"830000311G1";"830000311";"CHI DE FREJUS SAINT RAPHAEL";"CHI DE FREJUS SAINT RAPHAEL";"CENTRE HOSPITALIER INTER COMMUNAL DE FREJUS SAINT RAPHAEL";NA;NA;"83608 FREJUS CEDEX";"61";"83";"VAR";"240";"AV";"DE SAINT LAMBERT";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26830024100018";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1972-01-01";"1972-01-01";"2020-04-08";NA
"578";"830000337G1";"830000337";"CENTRE HOSPITALIER DE SAINT TROPEZ";"CENTRE HOSPITALIER DE SAINT TROPEZ";"CENTRE HOSPITALIER DE SAINT TROPEZ POLE DE SANTE DU GOLFE";"POLE DE SANTE DU GOLFE";NA;"83580 GASSIN";"65";"83";"VAR";NA;"RPT";"GAL DIEGO BROSSET RD559";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26830031600042";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1903-10-18";"1903-10-18";"2014-10-31";NA
"579";"830000345A1";"830000345";"CHITS CH SAINTE MUSSE";"CHITS CH SAINTE MUSSE";"CHI TOULON LA SEYNE SUR MER CH SAINTE MUSSE";NA;NA;"83056 TOULON CEDEX";"137";"83";"VAR";"54";"R";"HENRI SAINTE CLAIRE DEVILLE";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26830012600011";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1965-01-01";"1965-01-01";"2022-12-16";NA
"580";"830000345P1";"830000345";"CHITS CH SAINTE MUSSE";"CHITS CH SAINTE MUSSE";"CHI TOULON LA SEYNE SUR MER CH SAINTE MUSSE";NA;NA;"83056 TOULON CEDEX";"137";"83";"VAR";"54";"R";"HENRI SAINTE CLAIRE DEVILLE";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26830012600011";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1965-01-01";"1965-01-01";"2022-12-16";NA
"581";"830100574G1";"830100574";"HIA SAINTE ANNE";"HIA SAINTE ANNE";"HOPITAL D'INSTRUCTION DES ARMEES SAINTE ANNE";NA;NA;"83041 TOULON CEDEX 9";"137";"83";"VAR";NA;"BD";"SAINTE ANNE";"114";"Hôpital des armées";"2205";"Etab.de soins relevant du service de santé des armées";"15100002300276";"8610Z";"2";"Autorité Ministérielle";"1";"Etablissement public de santé";"1910-12-01";"1910-12-01";"2024-12-05";NA
"582";"830100608G1";"830100608";"CHITS CH GEORGE SAND";"CHITS CH GEORGE SAND";"CHITS CH GEORGE SAND";NA;NA;"83507 LA SEYNE SUR MER CEDEX";"126";"83";"VAR";NA;"AV";"JULES RENARD";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26830012600102";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1904-01-01";"1904-01-01";"2019-09-20";NA
"583";"830200523G1";"830200523";"POLYCLINIQUE MUTUALISTE MALARTIC";"POLYCLINIQUE MUTUALISTE MALARTIC";"POLYCLINIQUE MUTUALISTE HENRI MALARTIC";NA;NA;"83196 OLLIOULES CEDEX";"90";"83";"VAR";"203";"CHE";"FAVEYROLLES QUA DARBOUSSAN";"365";"Etablissement de Soins Pluridisciplinaire";"1110";"Etablissements de Soins de Courte Durée";"31528145100114";"8610Z";"4";"ARS établissements PSPH dotation globale";"6";"Etablissement de santé privé d'intérêt collectif";"1957-06-12";"1957-06-12";"2024-03-28";NA
"584";"840000392G1";"840000392";"CENTRE HOSPITALIER DE CARPENTRAS";"CENTRE HOSPITALIER DE CARPENTRAS";"CENTRE HOSPITALIER DE CARPENTRAS";"POLE SANTE";NA;"84208 CARPENTRAS CEDEX";"31";"84";"VAUCLUSE";NA;"RPT";"DE L'AMITIE";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26840022300064";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2023-02-15";NA
"585";"840000418G1";"840000418";"CHI DE CAVAILLON LAURIS";"CHI DE CAVAILLON LAURIS";"CHI DE CAVAILLON LAURIS";NA;NA;"84304 CAVAILLON CEDEX";"35";"84";"VAUCLUSE";"119";"AV";"GEORGES CLEMENCEAU";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26840344100010";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1904-01-01";"1904-01-01";"2014-03-11";NA
"586";"840000483G1";"840000483";"CH LOUIS GIORGI D'ORANGE";"CH LOUIS GIORGI D'ORANGE";"CENTRE HOSPITALIER LOUIS GIORGI D'ORANGE";NA;NA;"84106 ORANGE CEDEX";"87";"84";"VAUCLUSE";NA;"AV";"DE LAVOISIER";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26840026400068";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2019-09-25";NA
"587";"840000491G1";"840000491";"CHI SITE DE PERTUIS";"CHI SITE DE PERTUIS";"CHI SITE DE PERTUIS";NA;NA;"84123 PERTUIS CEDEX";"89";"84";"VAUCLUSE";"58";"R";"DE CROZE";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"20002932000062";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2024-05-14";NA
"588";"840000525G1";"840000525";"CH VAISON LA ROMAINE";"CH VAISON LA ROMAINE";"CENTRE HOSPITALIER DE VAISON LA ROMAINE";NA;NA;"84110 VAISON LA ROMAINE";"137";"84";"VAUCLUSE";"18";"R";"GRAND'RUE";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26840019900017";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2010-08-25";NA
"589";"840000533G1";"840000533";"CH JULES NIEL DE VALREAS";"CH JULES NIEL DE VALREAS";"CENTRE HOSPITALIER JULES NIEL DE VALREAS";NA;NA;"84600 VALREAS";"138";"84";"VAUCLUSE";NA;"CRS";"TIVOLI";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26840017300012";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2017-05-30";NA
"590";"840001861A1";"840001861";"CH D'AVIGNON HENRI DUFFAUT";"CH D'AVIGNON HENRI DUFFAUT";"CENTRE HOSPITALIER D'AVIGNON HENRI DUFFAUT";NA;NA;"84902 AVIGNON CEDEX 9";"7";"84";"VAUCLUSE";"305";"R";"RAOUL FOLLEREAU";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26840016500083";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1981-11-17";"1981-11-17";"2019-01-02";NA
"591";"840001861P1";"840001861";"CH D'AVIGNON HENRI DUFFAUT";"CH D'AVIGNON HENRI DUFFAUT";"CENTRE HOSPITALIER D'AVIGNON HENRI DUFFAUT";NA;NA;"84902 AVIGNON CEDEX 9";"7";"84";"VAUCLUSE";"305";"R";"RAOUL FOLLEREAU";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26840016500083";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1981-11-17";"1981-11-17";"2019-01-02";NA
"592";"850000118G1";"850000118";"CLINIQUE SAINT CHARLES";"CLINIQUE SAINT CHARLES";"CLINIQUE SAINT CHARLES";NA;"DOMAINE DU COTEAU";"85016 LA ROCHE SUR YON CEDEX";"191";"85";"VENDEE";"11";"BD";"RENE LEVESQUE";"365";"Etablissement de Soins Pluridisciplinaire";"1110";"Etablissements de Soins de Courte Durée";"33836135500021";"8610Z";"7";"ARS établissements de santé non financés dotation globale";"0";"Non concerné";"1909-01-01";"1909-01-01";"2010-08-25";NA
"593";"850000142A1";"850000142";"CHD SITE LA ROCHE SUR YON";"CHD SITE LA ROCHE SUR YON";"CHD SITE LA ROCHE SUR YON";NA;"LES OUDAIRIES";"85925 LA ROCHE SUR YON CEDEX 9";"191";"85";"VENDEE";NA;"BD";"STEPHANE MOREAU";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26850242400016";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1977-06-24";"1977-06-24";"2020-10-21";NA
"594";"850000142P1";"850000142";"CHD SITE LA ROCHE SUR YON";"CHD SITE LA ROCHE SUR YON";"CHD SITE LA ROCHE SUR YON";NA;"LES OUDAIRIES";"85925 LA ROCHE SUR YON CEDEX 9";"191";"85";"VENDEE";NA;"BD";"STEPHANE MOREAU";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26850242400016";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1977-06-24";"1977-06-24";"2020-10-21";NA
"595";"850000175G1";"850000175";"CH LVO - SITE DE CHALLANS";"CH LVO - SITE DE  CHALLANS";"CENTRE HOSPITALIER LOIRE VENDEE OCEAN SITE DE CHALLANS";NA;NA;"85302 CHALLANS CEDEX";"47";"85";"VENDEE";NA;"BD";"GUERIN";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26850445300013";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2020-10-21";NA
"596";"850000209G1";"850000209";"CHD-SITE DE LUCON";"CHD-SITE DE LUCON";"CENTRE HOSPITALIER -SITE DE LUCON";NA;NA;"85407 LUCON CEDEX";"128";"85";"VENDEE";"41";"R";"HENRY RENAUD";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26850242400180";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2020-10-07";NA
"597";"850000225G1";"850000225";"CHD - SITE DE MONTAIGU";"CHD - SITE DE MONTAIGU";"CHD - SITE DE MONTAIGU";NA;NA;"85602 MONTAIGU CEDEX";"146";"85";"VENDEE";"54";"R";"SAINT JACQUES";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26850242400131";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2020-10-21";NA
"598";"850000241G1";"850000241";"CENTRE HOSPITALIER COTE DE LUMIÈRE";"CENTRE HOSPITALIER COTE DE LUMIÈRE";NA;NA;NA;"85340 LES SABLES D OLONNE";"194";"85";"VENDEE";"4";"R";"JACQUES MONOD";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26850030300212";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2024-05-21";NA
"599";"850009630G1";"850009630";"CH FONTENAY SITE POLE SANTE SUD VENDEE";"CH FONTENAY SITE POLE SANTE SUD VENDEE";"CENTRE HOSPITALIER SITE DU POLE SANTE SUD VENDEE";NA;NA;"85201 FONTENAY LE COMTE CEDEX";"92";"85";"VENDEE";"11";"R";"DOCTEUR RENÉ LAFORGE";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26850019600137";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"2004-09-20";"2000-11-06";"2024-03-20";NA
"600";"860000025G1";"860000025";"CHU DE POITIERS - SITE CHATELLERAULT";"CHU DE POITIERS - SITE CHATELLERAULT";"CHU DE POITIERS - SITE CHATELLERAULT";NA;NA;"86106 CHATELLERAULT CEDEX";"66";"86";"VIENNE";"1";"R";"DU DOCTEUR LUC MONTAGNIER";"101";"Centre Hospitalier Régional (C.H.R.)";"1101";"Centres Hospitaliers Régionaux";"20005535800218";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2022-07-13";NA
"601";"860000058G1";"860000058";"CHU DE POITIERS - SITE DE MONTMORILLON";"CHU DE POITIERS - SITE DE MONTMORILLON";"CHU DE POITIERS - SITE DE MONTMORILLON";NA;NA;"86500 MONTMORILLON";"165";"86";"VIENNE";"2";"R";"HENRI DUNANT";"101";"Centre Hospitalier Régional (C.H.R.)";"1101";"Centres Hospitaliers Régionaux";"20005535800028";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2022-07-13";NA
"602";"860000223A1";"860000223";"CHU LA MILETRIE";"CHU LA MILETRIE";"CHU LA MILETRIE";NA;NA;"86021 POITIERS CEDEX";"194";"86";"VIENNE";"2";"R";"DE LA MILETRIE";"101";"Centre Hospitalier Régional (C.H.R.)";"1101";"Centres Hospitaliers Régionaux";"20005535800010";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1904-04-04";"1904-04-04";"2022-07-13";NA
"603";"860000223P1";"860000223";"CHU LA MILETRIE";"CHU LA MILETRIE";"CHU LA MILETRIE";NA;NA;"86021 POITIERS CEDEX";"194";"86";"VIENNE";"2";"R";"DE LA MILETRIE";"101";"Centre Hospitalier Régional (C.H.R.)";"1101";"Centres Hospitaliers Régionaux";"20005535800010";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1904-04-04";"1904-04-04";"2022-07-13";NA
"604";"860010321G1";"860010321";"POLYCLINIQUE DE POITIERS";"POLYCLINIQUE DE POITIERS";"POLYCLINIQUE DE POITIERS";NA;NA;"86000 POITIERS";"194";"86";"VIENNE";"1";"R";"DE LA PROVIDENCE";"365";"Etablissement de Soins Pluridisciplinaire";"1110";"Etablissements de Soins de Courte Durée";"34297768300024";"8610Z";"7";"ARS établissements de santé non financés dotation globale";"0";"Non concerné";"2003-12-08";"2000-03-20";"2024-04-18";NA
"605";"870000064G1";"870000064";"C H U DUPUYTREN LIMOGES";"CHU  DUPUYTREN  LIMOGES";"CENTRE HOSPITALIER UNIVERSITAIRE ""DUPUYTREN"" LIMOGES";NA;NA;"87042 LIMOGES CEDEX 1";"85";"87";"HAUTE VIENNE";"2";"AV";"MARTIN LUTHER KING";"101";"Centre Hospitalier Régional (C.H.R.)";"1101";"Centres Hospitaliers Régionaux";"26870851800017";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1975-09-01";"1975-09-01";"2024-11-05";NA
"606";"870000098G1";"870000098";"CENTRE HOSPITALIER SAINT JUNIEN";"CENTRE HOSPITALIER SAINT JUNIEN";"CENTRE HOSPITALIER DE SAINT-JUNIEN";NA;NA;"87205 ST JUNIEN CEDEX";"154";"87";"HAUTE VIENNE";"12";"R";"CHATEAUBRIAND";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26871540600016";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2024-02-14";NA
"607";"870000270G1";"870000270";"CTRE HOSPITALIER J BOUTARD ST YRIEIX";"CTRE HOSPITALIER J BOUTARD ST YRIEIX";"CENTRE HOSPITALIER  JACQUES BOUTARD  ST-YRIEIX";NA;NA;"87500 ST YRIEIX LA PERCHE";"187";"87";"HAUTE VIENNE";NA;"PL";"DU PRESIDENT PAUL MAGNAUD";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26871870700014";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2019-01-28";NA
"608";"870000288G1";"870000288";"CLINIQUE FRANCOIS CHENIEUX";"CLINIQUE FRANCOIS CHENIEUX";"CLINIQUE FRANCOIS CHENIEUX";NA;NA;"87039 LIMOGES CEDEX 1";"85";"87";"HAUTE VIENNE";"18";"R";"DU GENERAL CATROUX";"365";"Etablissement de Soins Pluridisciplinaire";"1110";"Etablissements de Soins de Courte Durée";"45310271700023";"8610Z";"7";"ARS établissements de santé non financés dotation globale";"0";"Non concerné";"1901-01-01";"1901-01-01";"2020-05-19";NA
"609";"870014859P1";"870014859";"HOPITAL DE LA MERE ET DE L'ENFANT";"HOPITAL DE LA MERE ET DE L'ENFANT";"HOPITAL DE LA MERE ET DE L'ENFANT";NA;NA;"87000 LIMOGES";"85";"87";"HAUTE VIENNE";"8";"AV";"DOMINIQUE LARREY";"101";"Centre Hospitalier Régional (C.H.R.)";"1101";"Centres Hospitaliers Régionaux";"26870851800314";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"2007-01-15";"1999-11-03";"2012-02-01";NA
"610";"880000021G1";"880000021";"CHI E.DURKHEIM - PLATEAU DE LA JUSTICE";"CHI E.DURKHEIM - PLATEAU DE LA JUSTICE";"CENTRE HOSPITALIER INTERCO E. DURKHEIM-PLATEAU DE LA JUSTICE";NA;NA;"88021 EPINAL CEDEX";"160";"88";"VOSGES";"2";"AV";"ROBERT SCHUMAN";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"20002944500109";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1967-07-01";"1967-07-01";"2021-04-29";NA
"611";"880000047G1";"880000047";"CHI HMV - SITE SAINT DIE DES VOSGES";"CHI HMV - SITE SAINT DIE DES VOSGES";"CHI HOPITAUX DU MASSIF DES VOSGES - SITE SAINT DIE DES VOSGE";NA;NA;"88100 ST DIE DES VOSGES";"413";"88";"VOSGES";"26";"R";"DU NOUVEL HOPITAL";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"20009682400012";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2022-01-03";NA
"612";"880000054G1";"880000054";"CHI L'OUEST VOSGIEN SITE NEUFCHATEAU";"CHI L'OUEST VOSGIEN SITE NEUFCHATEAU";"CH INTERCOMMUNAL DE L'OUEST VOSGIEN SITE NEUFCHATEAU";NA;NA;"88307 NEUFCHATEAU CEDEX";"321";"88";"VOSGES";"1280";"AV";"DE LA DIVISION LECLERC";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"20003308200013";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2024-04-19";NA
"613";"880000062G1";"880000062";"CENTRE HOSPITALIER DE REMIREMONT";"CENTRE HOSPITALIER DE REMIREMONT";"CENTRE HOSPITALIER DE REMIREMONT";NA;NA;"88204 REMIREMONT CEDEX";"383";"88";"VOSGES";"1";"R";"GEORGES LANG";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26880031500015";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1974-04-01";"1974-04-01";"2015-06-18";"0881509M"
"614";"880000070G1";"880000070";"CHI DE L'OUEST VOSGIEN SITE DE VITTEL";"CHI DE L'OUEST VOSGIEN SITE DE VITTEL";"CENTRE HOSP INTERCOMMUNAL DE L'OUEST VOSGIEN SITE DE VITTEL";NA;NA;"88804 VITTEL CEDEX";"516";"88";"VOSGES";"191";"AV";"MAURICE BARRES";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"20003308200021";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1962-10-01";"1962-10-01";"2019-10-02";NA
"615";"890975527A1";"890975527";"CH AUXERRE";"CH AUXERRE";"CH AUXERRE";NA;NA;"89011 AUXERRE CEDEX";"24";"89";"YONNE";"2";"BD";"DE VERDUN";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26890005700012";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1962-10-05";"1962-10-05";"2013-09-04";NA
"616";"890975527P1";"890975527";"CH AUXERRE";"CH AUXERRE";"CH AUXERRE";NA;NA;"89011 AUXERRE CEDEX";"24";"89";"YONNE";"2";"BD";"DE VERDUN";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26890005700012";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1962-10-05";"1962-10-05";"2013-09-04";NA
"617";"890975535G1";"890975535";"CH AVALLON";"CH AVALLON";"CH AVALLON";NA;NA;"89206 AVALLON CEDEX";"25";"89";"YONNE";"1";"R";"DE L HOPITAL";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26890007300019";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1904-04-04";"1904-04-04";"2016-08-25";NA
"618";"890975543G1";"890975543";"CH JOIGNY";"CH JOIGNY";"CH JOIGNY";NA;NA;"89306 JOIGNY CEDEX";"206";"89";"YONNE";"3";NA;"QUAI DE L HOPITAL";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26890015600012";NA;"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2016-08-25";NA
"619";"890975550A1";"890975550";"CH SENS";"CH SENS";"CH SENS";NA;NA;"89108 SENS CEDEX";"387";"89";"YONNE";"1";"AV";"PIERRE DE COUBERTIN";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26890023000015";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1981-06-15";"1981-06-15";"2018-12-10";NA
