an;fi;rs;catr;stjr;reg;dep;nomcom;cpo;urg;regulation;passu;dt_hosp;stap;lit_uhcd;hmed_tot;hmed_urg;hide_tot;hide_urg;hamb_tot;hmr_tot;hmramu_tot;arm_tot;osnp_tot;com_smur_su;etpsal_tot;etpsal_urg;efflib_tot;efflib_urg;intmed;docju_med;inturg;docju_urg
2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;PUB2;1;11;91;CORBEIL ESSONNES;91106;PED;NA;26915;3106;NA;4;413;413;NA;NA;NA;NA;NA;NA;NA;NA;29,41;29,41;NA;NA;39;8;18;2
2024;910026780;HOPITAL PARIS-SACLAY;PUB2;1;11;91;ORSAY;91400;GEN;1;26208;3660;0;22;861;693;1344;1176;168;NA;NA;NA;NA;1;19,44;16,39;NA;NA;32;1;9;NA
2024;910026780;HOPITAL PARIS-SACLAY;PUB2;1;11;91;ORSAY;91400;PED;1;14350;1165;NA;6;861;693;1344;1176;168;NA;NA;NA;NA;1;19,44;16,39;NA;NA;32;1;9;NA
2024;910300144;CMCO D EVRY;PLU4;2;11;91;EVRY COURCOURONNES;91035;GEN;3;22311;NA;0;5;168;168;336;336;NA;NA;NA;NA;NA;NA;NA;NA;5;5;NA;NA;NA;NA
2024;910300219;HOPITAL PRIVE JACQUES CARTIER;PLU4;2;11;91;MASSY;91300;GEN;3;25014;3161;1;6;294;294;477;477;0;0;0;0;0;0;0,00;0,00;6;6;23;0;0;0
2024;910300300;HOPITAL PRIVE DU VAL D YERRES;PLU4;2;11;91;YERRES;91330;GEN;2;20316;1170;1;4;168;168;231;231;NA;NA;NA;NA;NA;NA;NA;NA;4;4;NA;NA;NA;NA
2024;910803543;HOPITAL PRIVE CLAUDE GALIEN;PLU4;2;11;91;QUINCY SOUS SENART;91480;GEN;1;30868;3454;1;5;192;192;670;670;NA;NA;NA;NA;NA;NA;NA;NA;8;8;3;NA;NA;NA
2024;920000577;CH DE NANTERRE;PUB2;1;11;92;NANTERRE;92014;GEN;NA;17412;3170;1;4;NA;NA;609;609;NA;NA;NA;NA;NA;0;15,35;15,35;0;0;1;0;0;0
2024;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;PUB2;1;11;92;NEUILLY SUR SEINE;92205;GEN;3;30775;3051;1;5;728;728;1204;1204;NA;NA;NA;NA;NA;NA;26,70;26,70;NA;NA;32;3;3;NA
2024;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;PUB2;1;11;92;NEUILLY SUR SEINE;92205;PED;3;25208;2362;NA;3;728;728;1204;1204;NA;NA;NA;NA;NA;NA;26,70;26,70;NA;NA;32;3;3;NA
2024;920000619;CH DES QUATRE VILLES SITE ST CLOUD;PUB2;1;11;92;SAINT CLOUD;92210;GEN;3;21707;3765;1;4;268;268;336;336;NA;0;0;NA;NA;NA;8,09;8,09;0;0;8;0;0;0
2024;920000643;HOPITAL FRANCO BRITANNIQUE - FCJ;PNL4;3;11;92;LEVALLOIS PERRET;92309;GEN;1;30643;3386;1;7;406;406;840;840;NA;NA;NA;NA;NA;NA;8,75;8,75;NA;NA;4;NA;6;NA
2024;920000650;HOPITAL FOCH;PNL4;3;11;92;SURESNES;92151;GEN;1;38164;NA;1;5;528;528;1263;1263;NA;NA;NA;NA;NA;NA;11,13;11,13;NA;NA;56;20;2;NA
2024;920100013;GHU APHP UPS SITE AMBROISE PARE;PUB1;1;11;92;BOULOGNE BILLANCOURT;92104;GEN;3;40437;8205;1;18;462;462;1024;1024;NA;NA;NA;NA;NA;0;22,65;22,65;NA;NA;55;15;8;3
2024;920100013;GHU APHP UPS SITE AMBROISE PARE;PUB1;1;11;92;BOULOGNE BILLANCOURT;92104;PED;3;21427;1361;NA;4;462;462;1024;1024;NA;NA;NA;NA;NA;0;22,65;22,65;NA;NA;55;15;8;3
2024;920100021;GHU APHP UPS SITE ANTOINE BECLERE;PUB1;1;11;92;CLAMART;92140;GEN;3;33146;8122;0;22;766;516;1477;1260;217;NA;NA;NA;NA;0;30,38;22,48;NA;NA;42;12;7;0
2024;920100021;GHU APHP UPS SITE ANTOINE BECLERE;PUB1;1;11;92;CLAMART;92140;PED;3;31727;2229;NA;6;766;516;1477;1260;217;NA;NA;NA;NA;0;30,38;22,48;NA;NA;42;12;7;0
2024;920100039;GHU APHP NUP SITE BEAUJON;PUB1;1;11;92;CLICHY;92118;GEN;3;36612;6222;1;10;406;NA;336;NA;420;NA;NA;NA;NA;1;19,40;11,00;NA;NA;51;9;5;3
2024;920100047;GHU APHP NUP SITE LOUIS MOURIER;PUB1;1;11;92;COLOMBES;92701;GEN;3;42970;5813;1;10;1302;1134;1883;1799;84;NA;NA;NA;NA;1;31,90;26,90;NA;NA;40;5;10;4
2024;920100047;GHU APHP NUP SITE LOUIS MOURIER;PUB1;1;11;92;COLOMBES;92701;PED;3;38240;3223;NA;9;1302;1134;1883;1799;84;NA;NA;NA;NA;1;31,90;26,90;NA;NA;40;5;10;4
2024;920120011;HOPITAL INSTRUCTION DES ARMEES PERCY;PUB10;1;11;92;CLAMART;92141;GEN;3;18032;4824;1;5;336;336;252;252;NA;NA;NA;NA;NA;NA;9,85;9,85;NA;NA;28;10;20;2
2024;920300043;HOPITAL PRIVE D ANTONY;PLU4;2;11;92;ANTONY;92160;GEN;3;70174;4349;1;11;630;630;1234;1234;NA;NA;NA;NA;NA;0;NA;NA;15;15;6;NA;NA;NA
2024;920300597;CLINIQUE DE MEUDON LA FORET;PLU4;2;11;92;MEUDON;92360;GEN;1;17649;1120;1;4;1008;1008;185;185;NA;NA;NA;NA;NA;0;NA;NA;6;6;NA;NA;NA;NA
2024;930000286;GHI LE RAINCY MONTFERMEIL;PUB2;1;11;93;MONTFERMEIL;93370;GEN;3;49998;6839;1;15;775;607;1092;924;168;NA;NA;NA;NA;NA;28,05;23,07;NA;NA;45;5;NA;NA
2024;930000286;GHI LE RAINCY MONTFERMEIL;PUB2;1;11;93;MONTFERMEIL;93370;PED;NA;10290;1021;NA;NA;775;607;1092;924;168;NA;NA;NA;NA;NA;28,05;23,07;NA;NA;45;5;NA;NA
2024;930000302;CHI ANDRE GREGOIRE;PUB2;1;11;93;MONTREUIL;93100;GEN;3;58167;14065;1;10;450;450;840;840;NA;NA;NA;NA;NA;NA;20,77;20,77;NA;NA;56;7;NA;NA
2024;930000302;CHI ANDRE GREGOIRE;PUB2;1;11;93;MONTREUIL;93100;PED;3;24351;1572;NA;3;450;450;840;840;NA;NA;NA;NA;NA;NA;20,77;20,77;NA;NA;56;7;NA;NA
2024;930000328;CH GENERAL DELAFONTAINE;PUB2;1;11;93;SAINT DENIS;93205;GEN;1;65017;6501;NA;8;248;44;240;36;204;NA;NA;NA;NA;1;33,67;28,17;NA;NA;63;9;NA;NA
2024;930000328;CH GENERAL DELAFONTAINE;PUB2;1;11;93;SAINT DENIS;93205;PED;1;37103;3511;NA;7;248;44;240;36;204;NA;NA;NA;NA;1;33,67;28,17;NA;NA;63;9;NA;NA
2024;930000336;CHI ROBERT BALLANGER;PUB2;1;11;93;AULNAY SOUS BOIS;93602;GEN;3;80993;10110;1;14;1452;1218;234;NA;234;NA;NA;NA;NA;1;28,21;25,85;NA;NA;43;5;8;0
2024;930000336;CHI ROBERT BALLANGER;PUB2;1;11;93;AULNAY SOUS BOIS;93602;PED;3;30973;2769;NA;4;1452;1218;234;NA;234;NA;NA;NA;NA;1;28,21;25,85;NA;NA;43;5;8;0
2024;930100037;GHU APHP HU PSSD SITE AVICENNE;PUB1;1;11;93;BOBIGNY;93009;GEN;3;41947;5567;1;12;1200;478;1898;1176;722;1156;484;1428;150;1;38,70;13,80;NA;NA;54;13;10;7
2024;930100045;GHU APHP HU PSSD SITE JEAN VERDIER;PUB1;1;11;93;BONDY;93143;GEN;3;33170;2835;1;10;744;744;1596;1596;NA;NA;NA;NA;NA;NA;16,05;16,05;NA;NA;14;4;5;1
2024;930100045;GHU APHP HU PSSD SITE JEAN VERDIER;PUB1;1;11;93;BONDY;93143;PED;3;32944;2410;NA;7;744;744;1596;1596;NA;NA;NA;NA;NA;NA;16,05;16,05;NA;NA;14;4;5;1
2024;930300025;HOPITAL EUROPEEN DE PARIS-LA ROSERAIE;PLU4;2;11;93;AUBERVILLIERS;93308;GEN;3;38128;4394;1;6;252;252;661;661;NA;NA;NA;NA;NA;NA;NA;NA;14;14;NA;NA;NA;NA
2024;930300066;HOPITAL PRIVE DE L EST PARISIEN;PLU4;2;11;93;AULNAY SOUS BOIS;93604;GEN;3;21060;1165;1;4;168;168;420;420;NA;NA;NA;NA;NA;0;NA;NA;2;2;NA;NA;NA;NA
2024;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;PLU4;2;11;93;BAGNOLET;93170;GEN;3;26365;NA;1;4;252;252;468;468;0;0;0;0;0;0;0,00;0,00;6;6;NA;NA;NA;NA
2024;930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;PLU4;2;11;93;LE BLANC MESNIL;93156;GEN;3;30138;1679;1;3;200;200;420;420;NA;NA;NA;NA;NA;NA;NA;NA;7;7;NA;NA;NA;NA
2024;930300553;CLINIQUE DE L ESTREE;PLU4;2;11;93;STAINS;93245;GEN;3;47670;1224;1;7;252;252;494;494;NA;NA;NA;NA;NA;NA;NA;NA;10;10;NA;NA;NA;NA
2024;930300595;HOPITAL PRIVE DU VERT GALANT;PLU4;2;11;93;TREMBLAY EN FRANCE;93290;GEN;NA;44081;2438;1;4;0;0;588;588;0;0;0;0;0;0;0,00;0,00;3;3;NA;NA;NA;NA
2024;940000573;CHI DE CRETEIL;PUB2;1;11;94;CRETEIL;94010;GEN;NA;38993;8117;0;12;44;44;1547;1547;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;19;6;NA
2024;940000573;CHI DE CRETEIL;PUB2;1;11;94;CRETEIL;94010;PED;NA;38460;NA;NA;4;44;44;1547;1547;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;19;6;NA
2024;940000599;CHI LUCIE ET RAYMOND AUBRAC;PUB2;1;11;94;VILLENEUVE SAINT GEORGES;94195;GEN;3;50297;9826;0;13;843;675;1302;1134;168;NA;NA;NA;NA;1;27,00;22,50;0;0;28;6;1;2
2024;940000599;CHI LUCIE ET RAYMOND AUBRAC;PUB2;1;11;94;VILLENEUVE SAINT GEORGES;94195;PED;NA;35268;NA;NA;7;843;675;1302;1134;168;NA;NA;NA;NA;1;27,00;22,50;0;0;28;6;1;2
2024;940000649;HOPITAL SAINT CAMILLE;PNL4;3;11;94;BRY SUR MARNE;94366;GEN;NA;50044;12429;1;12;690;690;760;760;NA;NA;NA;NA;NA;NA;38,45;38,45;NA;NA;20;3;7;NA
2024;940000649;HOPITAL SAINT CAMILLE;PNL4;3;11;94;BRY SUR MARNE;94366;PED;NA;40933;3187;NA;6;690;690;760;760;NA;NA;NA;NA;NA;NA;38,45;38,45;NA;NA;20;3;7;NA
2024;940100027;GHU APHP HM SITE HENRI MONDOR;PUB1;1;11;94;CRETEIL;94010;GEN;3;59648;60;1;20;1231;682;2244;1680;732;556;428;0;140;0;60,83;26,43;NA;NA;138;22;13;5
2024;940100043;GHU APHP UPS SITE KREMLIN BICETRE APHP;PUB1;1;11;94;LE KREMLIN BICETRE;94275;GEN;3;64802;12319;1;21;1056;1056;1344;1344;NA;NA;NA;NA;NA;NA;26,22;26,22;NA;NA;142;32;12;1
2024;940100043;GHU APHP UPS SITE KREMLIN BICETRE APHP;PUB1;1;11;94;LE KREMLIN BICETRE;94275;PED;3;35371;3219;NA;10;1056;1056;1344;1344;NA;NA;NA;NA;NA;NA;26,22;26,22;NA;NA;142;32;12;1
2024;940120017;HOPITAL INSTRUCTION DES ARMEES BEGIN;PUB10;1;11;94;SAINT MANDE;94163;GEN;3;25276;5042;1;10;312;312;588;588;NA;NA;NA;NA;NA;0;6,92;6,92;NA;NA;2;NA;1;NA
2024;940300031;HOPITAL PRIVE PAUL D EGINE;PLU4;2;11;94;CHAMPIGNY SUR MARNE;94500;GEN;3;22015;NA;1;7;266;266;733;733;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024;940300270;HOPITAL PRIVE ARMAND BRILLARD;PLU4;2;11;94;NOGENT SUR MARNE;94130;GEN;1;21595;NA;1;4;208;208;420;420;NA;NA;NA;NA;NA;NA;NA;NA;5;5;NA;1;NA;NA
2024;940300445;CLINIQUE DU SUD;PLU4;2;11;94;THIAIS;94320;GEN;NA;25237;NA;NA;3;168;168;223;223;NA;NA;NA;NA;NA;NA;NA;NA;1;1;NA;NA;NA;NA
2024;940300569;HOPITAL PRIVE DE VITRY SITE PASTEUR;PLU4;2;11;94;VITRY SUR SEINE;94400;GEN;3;24998;861;1;3;168;168;435;435;NA;NA;NA;NA;NA;NA;0,04;0,04;3;3;NA;NA;NA;NA
2024;950000307;CH VICTOR DUPOUY;PUB2;1;11;95;ARGENTEUIL;95107;GEN;NA;75413;7752;1;14;1120;793;4536;4200;336;NA;NA;NA;NA;1;28,45;18,72;NA;NA;43;7;2;0
2024;950000307;CH VICTOR DUPOUY;PUB2;1;11;95;ARGENTEUIL;95107;PED;NA;25024;1250;NA;2;1120;793;4536;4200;336;NA;NA;NA;NA;1;28,45;18,72;NA;NA;43;7;2;0
2024;950000315;HOPITAL NOVO SITE BEAUMONT SUR OISE;PUB2;1;11;95;BEAUMONT SUR OISE;95260;GEN;3;34854;2895;1;6;588;420;840;672;168;NA;NA;NA;NA;1;15,81;10,79;NA;NA;NA;NA;NA;1
2024;950000323;GHEM SIMONE VEIL SITE EAUBONNE;PUB2;1;11;95;EAUBONNE;95602;GEN;3;57754;8968;1;18;1612;1276;2520;2184;336;NA;NA;NA;NA;0;36,32;25,38;NA;NA;14;6;NA;NA
2024;950000323;GHEM SIMONE VEIL SITE EAUBONNE;PUB2;1;11;95;EAUBONNE;95602;PED;3;24458;5305;NA;12;1612;1276;2520;2184;336;NA;NA;NA;NA;0;36,32;25,38;NA;NA;14;6;NA;NA
2024;950000331;CH GENERAL DE GONESSE;PUB2;1;11;95;GONESSE;95503;GEN;3;65091;7138;1;10;2157;1907;2434;2184;250;NA;NA;NA;NA;0;42,74;33,76;NA;NA;16;4;NA;NA
2024;950000331;CH GENERAL DE GONESSE;PUB2;1;11;95;GONESSE;95503;PED;3;33297;4448;NA;6;2157;1907;2434;2184;250;NA;NA;NA;NA;0;42,74;33,76;NA;NA;16;4;NA;NA
2024;950000349;HOPITAL NOVO SITE MAGNY;PUB2;1;11;95;MAGNY EN VEXIN;95420;GEN;3;11960;488;0;2;223;223;174;174;0;0;0;0;0;NA;7,49;7,49;NA;NA;NA;NA;NA;NA
2024;950000364;CH NOVO SITE RENE DUBOS;PUB2;1;11;95;PONTOISE;95300;GEN;3;57989;9289;0;19;1461;873;2016;1428;588;966;966;1848;NA;NA;68,67;27,15;NA;NA;57;NA;9;13
2024;950000364;CH NOVO SITE RENE DUBOS;PUB2;1;11;95;PONTOISE;95300;PED;2;25127;3442;NA;5;1461;873;2016;1428;588;966;966;1848;NA;NA;68,67;27,15;NA;NA;57;NA;9;13
2024;950300244;CHP SAINTE MARIE OSNY;PLU4;2;11;95;OSNY;95520;GEN;3;42943;2059;1;4;420;420;481;481;NA;NA;NA;NA;NA;NA;NA;NA;4;4;NA;NA;NA;NA
2024;950300277;HOPITAL PRIVE NORD PARISIEN;PLU4;2;11;95;SARCELLES;95200;GEN;3;25093;1167;1;8;199;199;332;332;NA;NA;NA;NA;NA;NA;NA;NA;8;8;NA;NA;NA;NA
2024;950807982;CLINIQUE CLAUDE BERNARD;PLU4;2;11;95;ERMONT;95124;GEN;3;33152;1409;1;4;288;288;504;504;NA;NA;NA;NA;NA;0;NA;NA;7;7;NA;NA;NA;NA
2024;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;PUB2;1;01;9A;BASSE TERRE;97100;GEN;3;26890;4661;0;9;613;445;734;566;168;NA;NA;NA;NA;NA;18,48;11,83;NA;NA;2;0;0;0
2024;970100400;C.H. LOUIS CONSTANT FLEMING;PUB2;1;01;9A;ST MARTIN;97150;GEN;3;15168;1821;1;2;168;168;336;336;NA;0;0;0;0;1;8,50;8,50;0;0;0;0;0;0
2024;970100426;C.H. STE MARIE;PUB2;1;01;9A;GRAND BOURG;97112;GEN;1;5074;824;1;2;168;168;504;504;NA;NA;NA;NA;NA;1;6,00;6,00;NA;NA;NA;NA;NA;NA
2024;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;PUB1;1;01;9A;LES ABYMES;97139;GEN;3;48649;6535;1;8;NA;NA;60;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;201;NA;NA;NA
2024;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;PUB1;1;01;9A;LES ABYMES;97139;PED;3;25023;1859;NA;4;NA;NA;60;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;201;NA;NA;NA
2024;970107249;CLINIQUE LES EAUX CLAIRES;PLU4;2;01;9A;BAIE MAHAULT;97122;GEN;3;28674;3751;0;10;218;218;372;372;0;0;0;0;0;0;0,00;0,00;9;9;NA;NA;NA;NA
2024;970211215;CHU DE MARTINIQUE SITE P.ZOBDA QUITMAN;PUB1;1;02;9B;FORT DE FRANCE;97261;GEN;2;42444;12596;1;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40,51;23,36;NA;NA;149;40;NA;NA
2024;970211223;CHU DE MARTINIQUE SITE DE TRINITE;PUB1;1;02;9B;LA TRINITE;97220;GEN;3;17393;832;1;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,56;11,42;NA;NA;8;NA;NA;NA
2024;970211256;CHU DE MARTINIQUE SITE MERE ENFANT;PUB1;1;02;9B;FORT DE FRANCE;97261;GEN;NA;14475;NA;0;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,11;8,11;NA;NA;18;7;NA;NA
2024;970211256;CHU DE MARTINIQUE SITE MERE ENFANT;PUB1;1;02;9B;FORT DE FRANCE;97261;PED;1;21724;3783;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,11;8,11;NA;NA;18;7;NA;NA
2024;970300026;CENTRE HOSPITALIER DE CAYENNE;PUB2;1;03;9C;CAYENNE;97306;GEN;NA;52027;7572;0;2;1050;812;1344;1008;336;168;168;434;0;1;42,16;24,33;NA;NA;35;8;10;2
2024;970300083;CENTRE HOSPITALIER  FRANCK-JOLY;PUB2;1;03;9C;SAINT LAURENT DU MARONI;97320;GEN;NA;40954;11482;NA;6;644;476;924;756;168;NA;NA;NA;NA;1;20,81;19,81;NA;NA;NA;1;NA;NA
2024;970305637;CENTRE HOSPITALIER INTERCOM DE KOUROU;PUB2;1;03;9C;KOUROU;97387;GEN;NA;17424;3630;0;5;420;252;588;420;84;NA;NA;NA;NA;1;16,02;10,02;NA;NA;NA;NA;NA;NA
2024;970400024;CHU SITE FELIX GUYON (SAINT DENIS);PUB1;1;04;9D;SAINT DENIS;97405;GEN;2;38339;11223;1;18;978;635;1985;1311;280;NA;NA;NA;NA;1;41,60;21,60;NA;NA;103;21;0;0
2024;970400024;CHU SITE FELIX GUYON (SAINT DENIS);PUB1;1;04;9D;SAINT DENIS;97405;PED;NA;12701;2423;NA;6;978;635;1985;1311;280;NA;NA;NA;NA;1;41,60;21,60;NA;NA;103;21;0;0
2024;970400057;CHU SITE SUD (SAINT PIERRE);PUB1;1;04;9D;SAINT PIERRE;97410;GEN;3;53229;18919;1;23;1037;701;1547;1211;NA;NA;NA;NA;NA;0;41,00;29,00;NA;NA;249;41;0;0
2024;970400057;CHU SITE SUD (SAINT PIERRE);PUB1;1;04;9D;SAINT PIERRE;97410;PED;1;16978;3412;NA;4;1037;701;1547;1211;NA;NA;NA;NA;NA;0;41,00;29,00;NA;NA;249;41;0;0
2024;970400065;CH OUEST REUNION;PUB2;1;04;9D;SAINT PAUL;97460;GEN;NA;39998;12584;1;6;796;628;1727;1391;336;NA;NA;NA;NA;1;41,25;35,25;NA;NA;2;12;NA;NA
2024;970400065;CH OUEST REUNION;PUB2;1;04;9D;SAINT PAUL;97460;PED;3;14251;3500;NA;4;796;628;1727;1391;336;NA;NA;NA;NA;1;41,25;35,25;NA;NA;2;12;NA;NA
2024;970400073;GHER (SAINT-BENOIT);PUB2;1;04;9D;SAINT BENOIT;97470;GEN;2;35844;11514;1;8;682;514;1419;1251;168;NA;NA;NA;NA;1;23,00;17,06;NA;NA;4;1;0;0
2024;980500011;CHM;PUB2;1;06;9F;MAMOUDZOU;97600;GEN;2;46140;5737;1;18;1153;729;1730;1212;583;424;NA;533;NA;1;25,24;21,60;NA;NA;14;3;0;NA
