an;fi;rs;fi_ej;stj;stjr;cat;catr;mft;reg;dep;cominsee;nomcom;chlej0;fipre;cpo;libcom;autsu;autsais;autmedurg;ex_gen;ex_ped;emg;reor;reor_moe;outil;urg_type;passu_check;urg;regulation;sao;acc;passu;dt80;dt18;dt_mco;dt_mco80;dt_mco18;dt_ls;dt_ls80;dt_ls18;dt_had;dt_had80;dt_had18;dt_ext;dt_ext80;dt_ext18;dt_hosp;dt_trans;lit_uhcd;jli_uhcd;sej_uhcd;sej0_uhcd;jou_uhcd;accspe_ped;accspe_psy;accspe_ger;accspe_aut;stap;rmm;hmed_tot;hmed_urg;hmed_smur;hide_tot;hide_urg;hide_smur;hamb_tot;hamb_smur;hmr_tot;hmr_reg;hmramu_tot;hmramu_reg;arm_tot;arm_reg;osnp_tot;osnp_reg;effpdsa;effsas;etpsal_tot;etpsal_urg;etpsal_smur;etpsal_samu;efflib_tot;efflib_urg;efflib_smur;efflib_samu;com_smur_su;intmed;docju_med;intpha;docju_pha;intodo;docju_odo;intgen;inturg;docju_urg;int;docju;ffi;dt_stag
2024;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;13;1;101;PUB1;0;75;33;33063;BORDEAUX;0;NA;33076;BORDEAUX CEDEX;1;0;0;NA;NA;1;1;IAOMAO;1;autgen;1;GEN;2;1;IAO;45988;4487;2142;22804;3680;714;NA;NA;NA;NA;NA;NA;NA;NA;NA;22804;NA;9;3294;10590;6447;4144;0;0;0;0;1;1;1130;580;550;2657;2069;588;588;588;532;532;NA;NA;2016;2016;NA;NA;NA;NA;72,74;41,98;16,00;14,76;NA;NA;NA;NA;0;300;92;39;4;21;1;9;42;NA;411;97;25;NA
2024;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;13;1;101;PUB1;0;75;33;33063;BORDEAUX;0;NA;33076;BORDEAUX CEDEX;1;0;0;NA;NA;1;1;IAOMAO;1;autped;1;PED;3;1;IAO;42689;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8974;NA;8;2920;1411;925;531;NA;NA;NA;NA;NA;NA;1130;580;550;2657;2069;588;588;588;532;532;NA;NA;2016;2016;NA;NA;NA;NA;72,74;41,98;16,00;14,76;NA;NA;NA;NA;0;300;92;39;4;21;1;9;42;NA;411;97;25;NA
2024;330781402;NOUVELLE CLINIQUE BORDEAUX TONDU;330000670;95;2;365;PLU4;5;75;33;33167;FLOIRAC;0;NA;33270;FLOIRAC;1;0;0;0;0;0;1;IAO;1;autgen;1;GEN;3;1;IAO;9803;2148;1094;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;6;1724;780;1116;0;1;0;0;1;1;168;168;0;420;420;0;NA;NA;0;0;0;0;0;0;0;0;0;0;4,80;4,80;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024;340000033;CH BEZIERS;340780055;13;1;355;PUB2;0;76;34;34032;BEZIERS;0;NA;34525;BEZIERS CEDEX;1;0;0;NA;NA;1;1;IAOMAO;1;autgen;1;GEN;3;1;IAOMAO;60691;8289;16840;10166;2867;1303;885;22;23;NA;NA;NA;1156;184;245;12207;NA;10;2632;7976;3796;4507;1;1;0;1;1;1;1222;886;336;1680;1344;336;336;336;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26,31;18,21;8,10;NA;NA;NA;NA;NA;1;20;3;3;1;NA;NA;20;NA;NA;43;4;48;30
2024;340000223;HOPITAL ST CLAIR SETE HBT;340011295;14;1;355;PUB2;0;76;34;34301;SETE;0;NA;34207;SETE CEDEX;1;0;0;NA;NA;0;1;IAOMAO;1;autgen;1;GEN;3;1;IAOMAO;33884;4952;5662;7748;2370;552;109;0;4;1;0;0;2;0;1;7860;NA;9;3285;4846;1582;3696;0;0;0;0;NA;NA;577;408;169;924;756;168;168;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27,14;21,74;5,40;NA;NA;NA;NA;NA;NA;7;1;2;0;0;0;18;0;0;27;1;12;0
2024;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;95;2;365;PLU4;4;76;34;34172;MONTPELLIER;0;NA;34960;MONTPELLIER CEDEX 2;1;0;0;NA;NA;0;1;IAOMAO;1;autgen;1;GEN;3;1;IAOMAO;29045;3958;1880;4287;1308;48;NA;NA;NA;NA;NA;NA;NA;NA;NA;4287;NA;7;2562;4660;3069;1654;1;0;1;0;1;1;334;334;NA;505;505;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;12;NA;NA;NA;2;1;0;1;NA;NA;0;0;NA;2;2;NA;NA
2024;340015965;POLYCL ST PRIVAT BOUJAN SUR LIBRON;340000074;95;2;365;PLU4;4;76;34;34037;BOUJAN SUR LIBRON;0;NA;34760;BOUJAN SUR LIBRON;1;0;0;1;0;0;0;NA;1;autgen;1;GEN;3;1;IAO;27408;2223;3694;3676;681;101;NA;NA;NA;NA;NA;NA;335;120;7;4011;NA;2;730;91;78;13;0;0;0;0;1;1;245;245;NA;409;409;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024;340022979;POLYCL ST ROCH MONTPELLIER;340000306;95;2;365;PLU4;5;76;34;34172;MONTPELLIER;0;NA;34075;MONTPELLIER CEDEX 3;1;0;0;NA;NA;0;0;NA;1;autgen;1;GEN;3;1;IAO;53384;1625;20050;2174;478;101;NA;NA;NA;NA;NA;NA;NA;NA;NA;2174;NA;6;2196;1700;1172;544;1;0;0;1;1;1;253;253;0;623;623;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;18;18;NA;NA;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
2024;340024314;CL ST JEAN SUD DE FRANCE;340000272;95;2;365;PLU4;4;76;34;34270;SAINT JEAN DE VEDAS;0;NA;34433;ST JEAN DE VEDAS CEDEX;1;0;0;NA;NA;1;1;IAO;1;autgen;1;GEN;3;1;IAO;37874;1906;13977;3226;618;744;NA;NA;NA;NA;NA;NA;NA;NA;NA;3226;NA;8;2920;747;476;274;1;0;1;0;1;1;336;336;NA;672;672;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;2;NA;1;0
2024;340780147;POLYCL DES TROIS VALLEES BEDARIEUX;340000108;95;2;128;PLU4;5;76;34;34028;BEDARIEUX;0;NA;34600;BEDARIEUX;1;0;0;NA;NA;0;0;NA;1;autgen;1;GEN;3;1;IAO;10807;1060;2015;904;406;5;NA;NA;NA;NA;NA;NA;107;25;6;1011;NA;2;730;235;218;17;0;0;0;0;1;1;168;168;NA;217;217;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,33;3,33;NA;NA;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024;340780154;POLYCL PASTEUR PEZENAS;340000116;73;2;365;PLU4;4;76;34;34199;PEZENAS;0;NA;34120;PEZENAS;1;0;0;NA;NA;0;0;NA;1;autgen;1;GEN;3;1;IAO;9758;951;1610;866;331;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;866;NA;2;732;315;289;26;0;0;1;0;1;1;168;168;NA;252;252;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;2,00;2,00;NA;NA;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024;340780642;CL BEAU SOLEIL;340028901;47;3;365;PNL4;1;76;34;34172;MONTPELLIER;0;NA;34070;MONTPELLIER;1;0;0;0;0;0;0;NA;1;autgen;1;GEN;3;1;IAO;12753;1574;732;1724;496;14;4;2;0;0;0;0;68;17;4;1796;NA;2;730;401;156;248;0;0;0;0;1;1;175;175;NA;252;252;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95;4,95;NA;NA;NA;NA;NA;NA;NA;14;5;NA;NA;NA;NA;5;NA;NA;19;5;2;NA
2024;340780667;CL DU PARC CASTELNAU LE LEZ;340000280;73;2;365;PLU4;4;76;34;34057;CASTELNAU LE LEZ;0;NA;34171;CASTELNAU LE LEZ CEDEX;1;0;0;0;0;0;0;NA;NA;autgen;1;GEN;1;1;IAO;16500;2551;1045;3184;763;15;0;0;0;0;0;0;592;260;14;3776;NA;9;3285;2025;310;2036;0;0;0;0;1;1;252;252;NA;420;420;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,50;1,50;NA;NA;8;8;NA;NA;0;1;2;0;1;0;0;1;0;0;2;3;0;0
2024;340780717;CL ST LOUIS GANGES;340023225;95;2;365;PLU4;4;76;34;34111;GANGES;0;NA;34190;GANGES;1;0;NA;1;0;0;1;IAO;1;autgen;1;GEN;3;1;IAO;12393;1757;2137;1294;549;13;0;0;0;0;0;0;283;44;43;1577;NA;5;1825;274;129;147;0;0;1;0;1;1;168;168;NA;406;406;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0,00;0,00;NA;NA;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024;340780725;CL VIA DOMITIA POLE SANTE DE LUNEL;340000330;72;2;365;PLU4;4;76;34;34145;LUNEL;0;NA;34400;LUNEL;1;0;0;1;0;0;1;IAOMAO;1;autgen;1;GEN;3;1;IAO;27574;2250;5965;222;124;60;0;0;0;0;0;0;1421;512;10;1643;NA;6;2190;1245;209;1185;1;1;1;1;1;1;192;192;NA;599;599;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;0;0,96;0,96;NA;NA;12;12;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;13;1;101;PUB1;0;76;34;34172;MONTPELLIER;0;NA;34295;MONTPELLIER CEDEX 5;1;0;0;NA;NA;1;1;IAO;0;autgen;1;GEN;3;1;IAO;94843;10398;5716;19076;4043;849;422;3;35;NA;NA;NA;1215;330;31;20713;NA;22;8030;7050;1114;7122;NA;1;1;NA;1;1;2215;1543;672;3346;2674;672;1092;1092;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;51,84;31,84;20,00;NA;NA;NA;NA;NA;1;134;54;33;7;NA;NA;42;17;NA;226;61;32;NA
2024;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;13;1;101;PUB1;0;76;34;34172;MONTPELLIER;0;NA;34295;MONTPELLIER CEDEX 5;1;0;0;NA;NA;1;1;IAO;0;autped;1;PED;1;1;IAO;31186;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4885;NA;6;2190;1997;579;1556;NA;NA;NA;NA;NA;NA;2215;1543;672;3346;2674;672;1092;1092;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;51,84;31,84;20,00;NA;NA;NA;NA;NA;1;134;54;33;7;NA;NA;42;17;NA;226;61;32;NA
2024;350000121;CHP SAINT GREGOIRE;350000303;73;2;365;PLU4;4;53;35;35278;SAINT GREGOIRE;0;NA;35768;ST GREGOIRE CEDEX;1;0;0;NA;NA;0;1;IAO;1;autgen;1;GEN;2;1;IAO;41552;3477;5823;5991;1159;202;NA;NA;NA;NA;NA;NA;NA;NA;NA;5991;NA;6;2190;842;165;754;0;0;0;0;1;1;339;339;NA;697;697;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;9;NA;NA;NA;NA;1;NA;NA;NA;NA;4;NA;NA;4;1;NA;NA
2024;350000147;GHRE - SITE SAINT MALO BROUSSAIS;350000022;14;1;355;PUB2;0;53;35;35288;SAINT MALO;0;NA;35403;ST MALO CEDEX;1;0;0;NA;NA;1;1;IAO;0;autgen;1;GEN;3;1;IAO;43259;6724;7753;18394;5191;1608;93;NA;93;NA;NA;NA;549;18;38;19036;NA;12;4380;2951;128;4346;0;0;0;0;1;1;763;588;175;1018;509;509;175;175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29,32;23,69;5,63;NA;NA;NA;NA;NA;1;30;8;2;NA;NA;NA;20;2;NA;54;8;4;NA
2024;350000154;C.H FOUGERES;350000030;13;1;355;PUB2;0;53;35;35115;FOUGERES;NA;NA;35305;FOUGERES CEDEX;1;0;0;NA;NA;1;1;IAO;0;autgen;1;GEN;NA;NA;NA;27447;3599;6295;7530;2308;741;0;0;0;0;0;0;659;121;44;8189;NA;8;2920;3288;1266;2503;1;1;1;1;1;1;456;288;168;469;301;168;168;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,00;4,43;2,57;NA;NA;NA;NA;NA;1;NA;3;NA;NA;NA;NA;12;NA;NA;12;3;NA;NA
2024;350000162;CHIRC SITE REDON;350000048;14;1;355;PUB2;0;53;35;35236;REDON;0;NA;35603;REDON CEDEX;1;0;0;NA;NA;1;1;IAO;0;autgen;1;GEN;3;1;IAO;25256;3121;5228;6541;1786;540;214;84;0;NA;NA;NA;830;184;51;7585;NA;6;2196;6432;3310;3581;0;0;0;0;1;1;504;336;168;588;420;168;168;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,47;6,35;2,12;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;10;NA;NA;10;NA;NA;NA
2024;350000188;CENTRE HOSPITALIER VITRE;350000055;13;1;355;PUB2;0;53;35;35360;VITRE;0;NA;35506;VITRE CEDEX;1;0;NA;NA;NA;1;NA;NA;NA;autgen;1;GEN;2;1;IAO;17865;2542;3974;3966;1467;321;NA;NA;NA;NA;NA;NA;NA;NA;NA;3966;NA;4;1464;1160;308;972;NA;NA;NA;NA;1;1;252;252;NA;304;304;NA;168;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,03;3,54;2,49;NA;NA;NA;NA;NA;1;4;NA;NA;NA;NA;NA;NA;3;NA;7;NA;NA;NA
2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;15;1;101;PUB1;0;53;35;35238;RENNES;0;NA;35000;RENNES;1;0;0;NA;NA;1;1;IAOMAO;1;autgen;1;GEN;2;1;IAOMAO;85263;9371;4149;17625;4383;252;6;2;4;NA;NA;NA;4481;1405;130;22112;NA;18;6757;16042;9323;6917;0;1;0;0;1;1;NA;NA;NA;2926;1440;1486;1491;1491;NA;NA;NA;NA;1512;1512;NA;NA;46;46;41,27;24,97;7,98;8,32;NA;NA;NA;NA;1;224;60;32;6;21;NA;16;NA;NA;293;66;30;16
2024;350005146;HOPITAL PRIVE SEVIGNE;350000733;73;2;365;PLU4;4;53;35;35051;CESSON SEVIGNE;0;NA;35576;CESSON SEVIGNE CEDEX;1;0;0;NA;NA;0;1;IAOMAO;1;autgen;1;GEN;2;1;IAO;26098;2930;4249;3266;1099;88;NA;NA;NA;NA;NA;NA;333;106;9;3599;NA;4;1460;273;66;231;0;0;0;0;1;1;252;252;NA;472;472;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;15;1;101;PUB1;0;53;35;35238;RENNES;0;NA;35000;RENNES;1;0;NA;NA;NA;0;NA;NA;NA;autped;1;PED;3;1;IAO;35422;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5420;NA;14;3276;2821;749;2569;NA;NA;NA;NA;NA;NA;NA;NA;NA;1393;1393;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,17;9,17;NA;NA;NA;NA;NA;NA;0;89;16;NA;NA;NA;NA;20;NA;NA;109;16;6;1
2024;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;13;1;355;PUB2;0;24;36;36088;ISSOUDUN;0;NA;36105;ISSOUDUN CEDEX;1;0;0;NA;NA;0;1;IAO;1;autgen;1;GEN;2;1;IAO;12909;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;2196;1510;946;610;0;0;0;0;1;1;252;252;0;420;420;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;6,40;6,40;NA;NA;0;0;NA;NA;0;0;0;0;0;0;0;3;0;0;3;0;8;8
2024;360000137;CH CHATEAUROUX;360000053;11;1;355;PUB2;0;24;36;36044;CHATEAUROUX;0;NA;36019;CHATEAUROUX CEDEX;1;0;0;0;0;0;1;NA;0;autgen;1;GEN;3;1;IAO;38489;5183;7851;6190;2077;715;0;0;0;1;0;0;566;118;47;6757;NA;10;3660;2522;399;3291;0;0;0;0;1;1;939;603;336;1121;775;346;346;346;168;168;168;168;430;430;NA;NA;7;NA;29,21;22,95;4,51;1,75;NA;NA;NA;NA;1;3;2;1;NA;NA;NA;6;1;NA;11;2;34;NA
2024;360000160;CH DU BLANC;360000053;11;1;355;PUB2;0;24;36;36018;LE BLANC;0;NA;36300;LE BLANC;1;0;0;NA;NA;0;1;IAO;1;autgen;1;GEN;3;1;IAO;8141;1342;1406;875;471;6;0;0;0;0;0;0;81;12;16;956;NA;2;732;553;132;535;0;0;0;0;1;0;168;168;NA;336;336;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,52;2,52;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA
2024;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;95;2;365;PLU4;4;24;37;37214;SAINT CYR SUR LOIRE;0;NA;37540;ST CYR SUR LOIRE;1;0;0;NA;NA;0;0;IAO;1;autgen;1;GEN;1;1;IAO;23521;4576;1080;7335;2319;83;NA;NA;NA;NA;NA;NA;NA;NA;NA;7335;NA;14;5124;5822;2206;4786;0;0;0;0;1;1;252;252;NA;967;967;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;9;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA
2024;370000499;CHRU CLOCHEVILLE - TOURS;370000481;15;1;101;PUB1;0;24;37;37261;TOURS;0;NA;37044;TOURS CEDEX 9;1;0;0;NA;NA;0;0;NA;1;autped;1;PED;3;1;IAO;33219;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4740;NA;8;2928;1844;178;1886;NA;NA;NA;NA;NA;NA;326;326;NA;762;762;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,38;9,38;NA;NA;NA;NA;NA;NA;0;42;6;2;1;NA;NA;7;4;NA;55;7;4;3
2024;370000531;CH DU CHINONAIS;370000606;13;1;355;PUB2;0;24;37;37210;SAINT BENOIT LA FORET;0;NA;37500;ST BENOIT LA FORET;1;0;NA;NA;NA;NA;NA;NA;NA;autgen;1;GEN;NA;1;IAO;16673;3014;2120;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;2196;2933;709;2566;NA;NA;NA;NA;1;1;386;218;168;542;374;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,07;7,56;3,51;NA;NA;NA;NA;NA;1;14;NA;1;NA;NA;NA;7;3;NA;25;NA;NA;NA
2024;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;14;1;355;PUB2;0;24;37;37003;AMBOISE;0;NA;37403;AMBOISE CEDEX;1;0;NA;NA;NA;0;NA;NA;NA;autgen;1;GEN;NA;1;IAO;18320;2715;3084;3879;1307;82;78;6;NA;NA;NA;NA;390;208;33;4347;NA;4;1464;2145;1166;1011;0;0;0;0;0;1;537;358;179;551;426;125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,93;7,17;3,76;NA;NA;NA;NA;NA;1;9;NA;NA;NA;NA;NA;2;NA;NA;11;NA;1;NA
2024;370000903;CH PAUL MARTINAIS - LOCHES;370000614;13;1;355;PUB2;0;24;37;37132;LOCHES;0;NA;37600;LOCHES;1;0;0;NA;NA;0;0;NA;0;autgen;1;GEN;2;1;IAO;12386;2432;1519;1640;1030;84;NA;NA;NA;NA;NA;NA;647;130;40;2287;NA;4;1464;1083;75;1395;0;0;0;0;1;0;758;758;NA;1651;1651;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,51;4,51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;3;NA;5;NA;1;NA
2024;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;15;1;101;PUB1;0;24;37;37050;CHAMBRAY LES TOURS;0;NA;37170;CHAMBRAY LES TOURS;1;0;0;NA;NA;1;1;NA;0;autgen;1;GEN;1;1;IAO;48202;7464;1593;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18;NA;10589;3174;7786;0;1;0;0;1;1;769;489;280;1871;1535;336;336;336;325;325;325;325;336;336;NA;NA;NA;NA;27,37;14,07;5,06;8,24;NA;NA;NA;NA;0;119;34;14;2;NA;NA;14;9;6;156;42;7;4
2024;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;73;2;365;PLU4;4;24;37;37050;CHAMBRAY LES TOURS;0;NA;37175;CHAMBRAY LES TOURS CEDEX;1;0;0;NA;NA;0;0;NA;0;autgen;1;GEN;2;1;IAO;22480;3270;1171;3205;1030;36;NA;NA;NA;NA;NA;NA;NA;NA;NA;3205;NA;5;1825;2939;2061;888;0;0;0;0;1;1;228;228;NA;522;522;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;6;NA;NA;0;1;NA;NA;NA;NA;NA;NA;4;NA;5;NA;NA;NA
2024;380000026;CH FABRICE MARCHIOL LA MURE;380780031;13;1;355;PUB2;0;84;38;38269;LA MURE;0;NA;38350;LA MURE D ISERE;1;0;NA;NA;NA;0;0;NA;0;autgen;1;GEN;3;0;NA;5141;712;903;518;NA;NA;0;NA;NA;0;NA;NA;263;NA;NA;781;NA;0;0;0;0;0;0;0;0;0;0;0;168;168;NA;168;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,41;2,41;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;13;1;355;PUB2;0;84;38;38053;BOURGOIN JALLIEU;0;NA;38302;BOURGOIN JALLIEU CEDEX;1;0;0;NA;NA;1;1;IAOMAO;1;autgen;1;GEN;2;1;IAOMAO;48579;4366;14024;13556;3144;1261;NA;NA;NA;NA;NA;NA;1264;150;134;14820;NA;15;5490;8091;3078;7142;1;0;0;0;1;1;714;546;168;1347;1179;168;168;168;0;0;0;0;0;0;0;0;NA;NA;16,57;12,07;4,50;NA;NA;NA;NA;NA;1;45;6;1;1;NA;NA;1;NA;NA;47;7;2;NA
2024;380000042;CH YVES TOURAINE;380780056;13;1;355;PUB2;0;84;38;38315;LE PONT DE BEAUVOISIN;0;NA;38480;LE PONT DE BEAUVOISIN;1;0;0;NA;NA;0;1;IAO;0;autgen;1;GEN;2;1;IAO;17582;2490;3018;2826;1156;26;NA;NA;NA;NA;NA;NA;636;125;41;3462;NA;6;2196;2648;1501;1341;0;0;0;0;1;1;238;238;NA;476;476;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,59;5,59;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA
2024;380000067;HOPITAL NORD - CHU38;380780080;13;1;101;PUB1;0;84;38;38516;LA TRONCHE;0;NA;38700;LA TRONCHE;1;0;NA;NA;NA;1;1;IAO;1;autgen;1;GEN;3;1;IAO;68356;8836;357;15949;4146;77;NA;NA;NA;NA;NA;NA;NA;NA;NA;15949;NA;20;7320;381;120;433;1;0;0;0;1;1;1912;1567;345;NA;NA;NA;NA;NA;291;291;NA;NA;NA;NA;NA;NA;44;NA;62,12;42,12;6,55;13,45;NA;NA;NA;NA;NA;296;89;46;12;NA;NA;32;29;10;403;111;39;13
2024;380000067;HOPITAL NORD - CHU38;380780080;13;1;101;PUB1;0;84;38;38516;LA TRONCHE;0;NA;38700;LA TRONCHE;1;0;NA;NA;NA;1;1;IAO;1;autped;1;PED;3;1;IAO;37346;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5616;NA;18;6588;4267;1141;3379;NA;NA;NA;NA;NA;NA;1912;1567;345;NA;NA;NA;NA;NA;291;291;NA;NA;NA;NA;NA;NA;44;NA;62,12;42,12;6,55;13,45;NA;NA;NA;NA;NA;296;89;46;12;NA;NA;32;29;10;403;111;39;13
2024;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;13;1;355;PUB2;0;84;38;38544;VIENNE;0;NA;38200;VIENNE;1;0;0;NA;NA;1;1;IAO;1;autgen;1;GEN;2;1;IAO;41770;4219;15557;6866;2284;1438;NA;NA;NA;NA;NA;NA;NA;NA;NA;6866;NA;8;2920;2877;439;2765;1;0;0;0;1;1;514;418;96;989;840;149;149;149;NA;NA;NA;NA;NA;NA;NA;NA;0;0;12,98;11,53;1,45;NA;NA;NA;NA;NA;1;15;6;3;0;0;0;28;2;0;48;6;16;9
2024;380000406;HOPITAL DE VOIRON - CHU38;380780080;13;1;101;PUB1;0;84;38;38563;VOIRON;NA;NA;38500;VOIRON;1;0;0;NA;NA;0;NA;NA;0;autgen;1;GEN;3;1;IAO;40068;4432;14397;5407;1990;1137;NA;NA;NA;NA;NA;NA;NA;NA;NA;5407;NA;15;5490;4663;443;7067;1;0;0;0;NA;NA;593;383;210;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,97;9,58;5,39;NA;NA;NA;NA;NA;1;12;3;1;NA;NA;NA;17;2;2;32;5;6;6
2024;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;47;3;365;PNL4;1;84;38;38185;GRENOBLE;0;NA;38028;GRENOBLE CEDEX 1;1;0;0;NA;NA;1;1;MAO;1;autgen;1;GEN;3;1;IAO;23214;4656;43;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;3285;8894;5088;4526;0;0;0;0;1;1;293;293;NA;804;804;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,50;11,50;NA;NA;NA;NA;NA;NA;0;10;NA;3;NA;NA;NA;16;NA;NA;29;NA;NA;NA
2024;380020123;CLINIQUE DES COTES DU RHONE;380021139;95;2;365;PLU4;5;84;38;38344;ROUSSILLON;0;NA;38150;ROUSSILLON;1;0;NA;NA;NA;NA;NA;NA;NA;autgen;1;GEN;NA;1;IAO;22877;2192;5342;601;211;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;601;NA;4;1460;1521;1183;364;0;NA;NA;NA;NA;NA;168;168;0;312;312;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;0;NA;NA;NA;NA;1;1;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3
