BOR;AN;FI;FI_EJ;PERSO;EFFCDI;ETPCDI;EFFCDD;ETPCDD;ETPTIT;EFFTIT;EFFPNM;ETPPNM
Q23;2014;310795463;310785068;N5000;3;1.62;;;;;3;1.62
Q23;2014;310795463;310785068;N5130;3;1.62;;;;;3;1.62
Q23;2014;310795463;310785068;N9999;20;16.12;1;1.15;;;21;17.27
Q23;2014;310796768;310000617;N2000;1;0.3;;;;;1;0.3
Q23;2014;310796768;310000617;N2610;1;0.3;;;;;1;0.3
Q23;2014;310796768;310000617;N9999;1;0.3;;;;;1;0.3
Q23;2014;310796776;310000617;N2000;1;0.3;;;;;1;0.3
Q23;2014;310796776;310000617;N2610;1;0.3;;;;;1;0.3
Q23;2014;310796776;310000617;N9999;1;0.3;;;;;1;0.3
Q23;2014;310797535;310000633;N2000;1;0.5;;;;;1;0.5
Q23;2014;310797535;310000633;N2210;1;0.5;;;;;1;0.5
Q23;2014;310797535;310000633;N9999;1;0.5;;;;;1;0.5
Q23;2014;320000086;320780117;N1000;7;5.31;12;3.97;116.95;119;138;126.23
Q23;2014;320000086;320780117;N1100;1;0.33;;;4.09;5;6;4.42
Q23;2014;320000086;320780117;N1210;1;1;4;1.38;44.23;46;51;46.61
Q23;2014;320000086;320780117;N1220;5;3.98;8;2.59;66.63;66;79;73.2
Q23;2014;320000086;320780117;N1300;;;;;1;1;1;1
Q23;2014;320000086;320780117;N1400;;;;;1;1;1;1
Q23;2014;320000086;320780117;N2000;;0.74;66;63.13;688.58;702;768;752.45
Q23;2014;320000086;320780117;N2120;;;;;30.4;27;27;30.4
Q23;2014;320000086;320780117;N2130;;;;;0.01;1;1;0.01
Q23;2014;320000086;320780117;N2210;;;35;28.7;220.8;216;251;249.5
Q23;2014;320000086;320780117;N2310;;;;;8;9;9;8
Q23;2014;320000086;320780117;N2320;;;;0.09;9.91;11;11;10
Q23;2014;320000086;320780117;N2340;;;3;2.42;9.35;9;12;11.77
Q23;2014;320000086;320780117;N2410;;;4;3.16;5.29;5;9;8.45
Q23;2014;320000086;320780117;N2450;;;1;1.25;2.76;3;4;4.01
Q23;2014;320000086;320780117;N2460;;;;0.95;1;1;1;1.95
Q23;2014;320000086;320780117;N2510;;;8;13.55;291.77;305;313;305.32
Q23;2014;320000086;320780117;N2610;;;14;11.99;85.52;88;102;97.51
Q23;2014;320000086;320780117;N2710;;0.74;;;3.72;5;5;4.46
Q23;2014;320000086;320780117;N2800;;;1;1.02;20.05;22;23;21.07
Q23;2014;320000086;320780117;N3000;;;;;4.98;5;5;4.98
Q23;2014;320000086;320780117;N3120;;;;;4;4;4;4
Q23;2014;320000086;320780117;N3130;;;;;0.98;1;1;0.98
Q23;2014;320000086;320780117;N4000;;;6;6.34;47.4;51;57;53.74
Q23;2014;320000086;320780117;N4110;;;1;0.96;19.84;22;23;20.8
Q23;2014;320000086;320780117;N4120;;;2;2.51;6.2;7;9;8.71
Q23;2014;320000086;320780117;N4130;;;3;2.87;20.36;21;24;23.23
Q23;2014;320000086;320780117;N4160;;;;;1;1;1;1
Q23;2014;320000086;320780117;N5000;2;1.55;8;7.89;118.3;119;129;127.74
Q23;2014;320000086;320780117;N5110;2;1.55;;;2;2;4;3.55
Q23;2014;320000086;320780117;N511A;;;1;0.71;10.83;12;13;11.54
Q23;2014;320000086;320780117;N5120;;;;;1;1;1;1
Q23;2014;320000086;320780117;N5130;;;7;7.18;104.47;104;111;111.65
Q23;2014;320000086;320780117;N9999;9;7.6;92;81.33;976.21;996;1097;1065.14
Q23;2014;320000094;320780125;N1000;6;5.1;9;10.39;40.4;47;62;55.89
Q23;2014;320000094;320780125;N1100;1;0.93;;;2.75;3;4;3.68
Q23;2014;320000094;320780125;N1210;;;;0.5;9.06;11;11;9.56
Q23;2014;320000094;320780125;N1220;5;4.17;9;9.89;27.51;32;46;41.57
Q23;2014;320000094;320780125;N1400;;;;;1.08;1;1;1.08
Q23;2014;320000094;320780125;N2000;2;1.72;30;28.1;310.61;325;357;340.43
Q23;2014;320000094;320780125;N2120;;;;;14.64;16;16;14.64
Q23;2014;320000094;320780125;N2130;;;;;1.75;1;1;1.75
Q23;2014;320000094;320780125;N2210;;;10;9.12;130.99;142;152;140.11
Q23;2014;320000094;320780125;N2220;1;1;;;53.85;54;55;54.85
Q23;2014;320000094;320780125;N2410;;;;;1;1;1;1
Q23;2014;320000094;320780125;N2430;;;;;0.91;1;1;0.91
Q23;2014;320000094;320780125;N2450;;;;;0.5;1;1;0.5
Q23;2014;320000094;320780125;N2460;;;1;1;1;1;2;2
Q23;2014;320000094;320780125;N2470;;;;;3;3;3;3
Q23;2014;320000094;320780125;N2510;;;4;3.13;41.74;43;47;44.87
Q23;2014;320000094;320780125;N2520;;;;;14.22;14;14;14.22
Q23;2014;320000094;320780125;N2610;;;14;14.07;38.01;39;53;52.08
Q23;2014;320000094;320780125;N2710;1;0.72;1;0.78;9;9;11;10.5
Q23;2014;320000094;320780125;N3000;1;1;2;2;18.56;19;22;21.56
Q23;2014;320000094;320780125;N3111;1;1;1;1;8;8;10;10
Q23;2014;320000094;320780125;N3120;;;1;1;8.56;9;10;9.56
Q23;2014;320000094;320780125;N3130;;;;;2;2;2;2
Q23;2014;320000094;320780125;N4000;1;1;;;2.71;3;4;3.71
Q23;2014;320000094;320780125;N4120;1;1;;;2.71;3;4;3.71
Q23;2014;320000094;320780125;N5000;7;4.1;16;11.37;69.02;69;92;84.49
Q23;2014;320000094;320780125;N5110;1;1;;0.93;2;2;3;3.93
Q23;2014;320000094;320780125;N511A;;0.82;2;0.32;7.71;7;9;8.85
Q23;2014;320000094;320780125;N5120;;;;;3;3;3;3
Q23;2014;320000094;320780125;N5130;6;2.28;14;10.12;56.31;57;77;68.71
Q23;2014;320000094;320780125;N9999;17;12.92;57;51.86;441.3;463;537;506.08
Q23;2014;320000102;320780133;N1000;1;1;3;2.23;10.17;11;15;13.4
Q23;2014;320000102;320780133;N1100;;;;;0.75;1;1;0.75
Q23;2014;320000102;320780133;N1210;;;;;2;2;2;2
Q23;2014;320000102;320780133;N1220;1;1;3;2.23;7.42;8;12;10.65
Q23;2014;320000102;320780133;N2000;5;4.24;10;7.87;83.16;89;104;95.27
Q23;2014;320000102;320780133;N2120;;;;;3.92;4;4;3.92
Q23;2014;320000102;320780133;N2210;;;2;1.98;28.93;30;32;30.91
Q23;2014;320000102;320780133;N2410;;;0;0.45;1;1;1;1.45
Q23;2014;320000102;320780133;N2510;2;2;6;3.92;34.75;39;47;40.67
Q23;2014;320000102;320780133;N2520;;;;;3;3;3;3
Q23;2014;320000102;320780133;N2610;2;2.02;1;1.21;11.56;12;15;14.79
Q23;2014;320000102;320780133;N2710;1;0.22;1;0.31;;;2;0.53
Q23;2014;320000102;320780133;N3000;;;1;0.07;0.94;1;2;1.01
Q23;2014;320000102;320780133;N3120;;;;;0.94;1;1;0.94
Q23;2014;320000102;320780133;N3130;;;1;0.07;;;1;0.07
Q23;2014;320000102;320780133;N4000;2;1.36;;;3.77;4;6;5.13
Q23;2014;320000102;320780133;N4120;2;1.36;;;;;2;1.36
Q23;2014;320000102;320780133;N4130;;;;;3.77;4;4;3.77
Q23;2014;320000102;320780133;N5000;;;5;4.06;8.11;9;14;12.17
Q23;2014;320000102;320780133;N5110;;;1;1;;;1;1
Q23;2014;320000102;320780133;N5120;;;;;1;1;1;1
Q23;2014;320000102;320780133;N5130;;;4;3.06;7.11;8;12;10.17
Q23;2014;320000102;320780133;N9999;8;6.6;19;14.23;106.15;114;141;126.98
Q23;2014;320000110;320004310;N1000;1;1;;;4.62;6;7;5.62
Q23;2014;320000110;320004310;N1100;;;;;0.55;1;1;0.55
Q23;2014;320000110;320004310;N1220;1;1;;;4.07;5;6;5.07
Q23;2014;320000110;320004310;N2000;5;2.01;15;11.09;45.27;45;65;58.37
Q23;2014;320000110;320004310;N2120;;;;;1;1;1;1
Q23;2014;320000110;320004310;N2210;;;4;3.13;10.92;12;16;14.05
Q23;2014;320000110;320004310;N2410;2;0.58;1;0.46;1;1;4;2.04
Q23;2014;320000110;320004310;N2450;1;0.2;0;0.27;;;1;0.47
Q23;2014;320000110;320004310;N2510;1;0.31;2;0.63;22.85;23;26;23.79
Q23;2014;320000110;320004310;N2520;;;0;0.48;1;1;1;1.48
Q23;2014;320000110;320004310;N2610;;;8;6.12;8.5;7;15;14.62
Q23;2014;320000110;320004310;N2710;1;0.92;;;;;1;0.92
Q23;2014;320000110;320004310;N3000;;;;;0.9;1;1;0.9
Q23;2014;320000110;320004310;N3120;;;;;0.9;1;1;0.9
Q23;2014;320000110;320004310;N4000;1;0.08;0;0.52;;;1;0.6
Q23;2014;320000110;320004310;N4120;1;0.08;0;0.52;;;1;0.6
Q23;2014;320000110;320004310;N5000;3;2.49;5;3.01;14.47;18;26;19.97
Q23;2014;320000110;320004310;N5120;;;;;0.9;1;1;0.9
Q23;2014;320000110;320004310;N5130;3;2.49;5;3.01;13.57;17;25;19.07
Q23;2014;320000110;320004310;N9999;10;5.58;20;14.62;65.26;70;100;85.46
Q23;2014;320000128;320780158;N2000;8;7.11;18;8.93;43.18;54;80;59.22
Q23;2014;320000128;320780158;N2120;;;;;1.96;3;3;1.96
Q23;2014;320000128;320780158;N2210;3;2.29;1;0.17;9.5;12;16;11.96
Q23;2014;320000128;320780158;N2410;1;1;;;;;1;1
Q23;2014;320000128;320780158;N2450;;;2;0.27;0.89;2;4;1.16
Q23;2014;320000128;320780158;N2460;;;;;0.77;1;1;0.77
Q23;2014;320000128;320780158;N2470;;;;;1.06;2;2;1.06
Q23;2014;320000128;320780158;N2510;1;0.75;1;0.65;16.68;19;21;18.08
Q23;2014;320000128;320780158;N2520;;;;;1.72;3;3;1.72
Q23;2014;320000128;320780158;N2610;3;2.92;14;7.84;10.2;11;28;20.96
Q23;2014;320000128;320780158;N2710;0;0.15;;;0.4;1;1;0.55
Q23;2014;320000128;320780158;N9999;8;7.11;18;8.93;43.18;54;80;59.22
Q23;2014;320000144;320780174;N1000;;;;;9.33;10;10;9.33
Q23;2014;320000144;320780174;N1100;;;;;1.42;2;2;1.42
Q23;2014;320000144;320780174;N1210;;;;;2;2;2;2
Q23;2014;320000144;320780174;N1220;;;;;5.91;6;6;5.91
Q23;2014;320000144;320780174;N2000;4;2.51;9;4.01;67.15;72;85;73.67
Q23;2014;320000144;320780174;N2120;;;;;2.1;3;3;2.1
Q23;2014;320000144;320780174;N2210;1;0.33;1;0.26;17.68;18;20;18.27
Q23;2014;320000144;320780174;N2410;;0.08;1;0.07;1.86;2;3;2.01
Q23;2014;320000144;320780174;N2420;;;1;0.01;;;1;0.01
Q23;2014;320000144;320780174;N2450;;;;;1.35;2;2;1.35
Q23;2014;320000144;320780174;N2460;;;;;0.9;1;1;0.9
Q23;2014;320000144;320780174;N2510;2;2;1;0.67;31.34;34;37;34.01
Q23;2014;320000144;320780174;N2610;;;5;3;10.92;11;16;13.92
Q23;2014;320000144;320780174;N2710;1;0.1;;;1;1;2;1.1
Q23;2014;320000144;320780174;N3000;;;;;0.86;1;1;0.86
Q23;2014;320000144;320780174;N3120;;;;;0.86;1;1;0.86
Q23;2014;320000144;320780174;N4000;;;;;1;1;1;1
Q23;2014;320000144;320780174;N4120;;;;;1;1;1;1
Q23;2014;320000144;320780174;N5000;2;2;8;7.97;21.99;23;33;31.96
Q23;2014;320000144;320780174;N5110;;;;;0.86;1;1;0.86
Q23;2014;320000144;320780174;N5120;;;;;1;1;1;1
Q23;2014;320000144;320780174;N5130;2;2;8;7.97;20.13;21;31;30.1
Q23;2014;320000144;320780174;N9999;6;4.51;17;11.98;100.33;107;130;116.82
Q23;2014;320000151;320780182;N1000;1;0.5;;;5.86;6;7;6.36
Q23;2014;320000151;320780182;N1100;;;;;2;2;2;2
Q23;2014;320000151;320780182;N1220;1;0.5;;;3.86;4;5;4.36
Q23;2014;320000151;320780182;N2000;;;3;2.36;21.66;23;26;24.02
Q23;2014;320000151;320780182;N2120;;;;;1;1;1;1
Q23;2014;320000151;320780182;N2210;;;;;6;6;6;6
Q23;2014;320000151;320780182;N2410;;;;;0.5;1;1;0.5
Q23;2014;320000151;320780182;N2450;;;;;0.3;1;1;0.3
Q23;2014;320000151;320780182;N2460;;;1;0.5;;;1;0.5
Q23;2014;320000151;320780182;N2510;;;2;1.86;8.86;9;11;10.72
Q23;2014;320000151;320780182;N2610;;;;;5;5;5;5
Q23;2014;320000151;320780182;N4000;1;0.2;;;;;1;0.2
Q23;2014;320000151;320780182;N4120;1;0.2;;;;;1;0.2
Q23;2014;320000151;320780182;N5000;;;;;13;13;13;13
Q23;2014;320000151;320780182;N5130;;;;;13;13;13;13
Q23;2014;320000151;320780182;N9999;2;0.7;3;2.36;40.52;42;47;43.58
Q23;2014;320000169;320780190;N1000;;;1;0.2;2.34;7;8;2.54
Q23;2014;320000169;320780190;N1100;;;;;0.15;1;1;0.15
Q23;2014;320000169;320780190;N1220;;;1;0.2;2.19;6;7;2.39
Q23;2014;320000169;320780190;N2000;2;1.2;2;0.2;23.88;29;33;25.28
Q23;2014;320000169;320780190;N2120;1;1;;;;;1;1
Q23;2014;320000169;320780190;N2210;;;2;0.2;7.74;8;10;7.94
Q23;2014;320000169;320780190;N2410;;;;;0.8;1;1;0.8
Q23;2014;320000169;320780190;N2450;;;;;0.4;1;1;0.4
Q23;2014;320000169;320780190;N2460;1;0.2;;;;;1;0.2
Q23;2014;320000169;320780190;N2510;;;;;12.54;14;14;12.54
Q23;2014;320000169;320780190;N2610;;;;;2.1;4;4;2.1
Q23;2014;320000169;320780190;N2710;;;;;0.3;1;1;0.3
Q23;2014;320000169;320780190;N3000;;;;;0.5;1;1;0.5
Q23;2014;320000169;320780190;N3120;;;;;0.5;1;1;0.5
Q23;2014;320000169;320780190;N5000;;;;;2.78;9;9;2.78
Q23;2014;320000169;320780190;N5130;;;;;2.78;9;9;2.78
Q23;2014;320000169;320780190;N9999;2;1.2;3;0.4;29.5;46;51;31.1
Q23;2014;320000177;320780208;N1000;;;1;1.03;4.56;8;9;5.59
Q23;2014;320000177;320780208;N1100;;;;;0.34;0;0;0.34
Q23;2014;320000177;320780208;N1210;;;;;1;1;1;1
Q23;2014;320000177;320780208;N1220;;;1;1.03;3.22;7;8;4.25
Q23;2014;320000177;320780208;N2000;2;2.35;11;7.89;64.28;44;57;74.52
Q23;2014;320000177;320780208;N2120;;;;;1.4;2;2;1.4
Q23;2014;320000177;320780208;N2210;;;2;1.46;12.25;12;14;13.71
Q23;2014;320000177;320780208;N2410;1;1.85;;;;;1;1.85
Q23;2014;320000177;320780208;N2450;;;1;0.25;;;1;0.25
Q23;2014;320000177;320780208;N2470;;;1;0.2;;;1;0.2
Q23;2014;320000177;320780208;N2510;;;2;1.29;35.47;21;23;36.76
Q23;2014;320000177;320780208;N2520;;;;;1.75;2;2;1.75
Q23;2014;320000177;320780208;N2610;;;4;4.5;13.41;7;11;17.91
Q23;2014;320000177;320780208;N2710;1;0.5;1;0.19;;;2;0.69
Q23;2014;320000177;320780208;N3000;;;3;1.35;0.35;1;4;1.7
Q23;2014;320000177;320780208;N3120;;;1;0.5;;;1;0.5
Q23;2014;320000177;320780208;N3130;;;2;0.85;0.35;1;3;1.2
Q23;2014;320000177;320780208;N4000;;;2;0.6;1;1;3;1.6
Q23;2014;320000177;320780208;N4120;;;2;0.6;1;1;3;1.6
Q23;2014;320000177;320780208;N5000;2;1.5;4;4.8;9.39;20;26;15.69
Q23;2014;320000177;320780208;N511A;;;;;1;1;1;1
Q23;2014;320000177;320780208;N5130;2;1.5;4;4.8;8.39;19;25;14.69
Q23;2014;320000177;320780208;N9999;4;3.85;21;15.67;79.58;74;99;99.1
Q23;2014;320000185;320780216;N1000;2;0.85;2;0.4;1.94;3;7;3.19
Q23;2014;320000185;320780216;N1220;2;0.85;2;0.4;1.94;3;7;3.19
Q23;2014;320000185;320780216;N2000;1;0.74;1;0.27;19.05;21;23;20.06
Q23;2014;320000185;320780216;N2120;;;;;0.25;1;1;0.25
Q23;2014;320000185;320780216;N2210;;;;;6.99;7;7;6.99
Q23;2014;320000185;320780216;N2410;;;1;0.27;0.5;1;2;0.77
Q23;2014;320000185;320780216;N2450;;;;;0.8;1;1;0.8
Q23;2014;320000185;320780216;N2510;;;;;9.86;10;10;9.86
Q23;2014;320000185;320780216;N2610;1;0.74;;;0.65;1;2;1.39
Q23;2014;320000185;320780216;N4000;;;;;0.8;2;2;0.8
Q23;2014;320000185;320780216;N4120;;;;;0.8;2;2;0.8
Q23;2014;320000185;320780216;N5000;1;1;4;0.76;2.2;5;10;3.96
Q23;2014;320000185;320780216;N5130;1;1;4;0.76;2.2;5;10;3.96
Q23;2014;320000185;320780216;N9999;4;2.59;7;1.43;23.99;31;42;28.01
Q23;2014;320000680;310000633;N2000;2;0.5;;;;;2;0.5
Q23;2014;320000680;310000633;N2210;2;0.5;;;;;2;0.5
Q23;2014;320000680;310000633;N9999;2;0.5;;;;;2;0.5
Q23;2014;320001050;310000633;N2000;2;0.5;;;;;2;0.5
Q23;2014;320001050;310000633;N2210;2;0.5;;;;;2;0.5
Q23;2014;320001050;310000633;N9999;2;0.5;;;;;2;0.5
Q23;2014;320001688;310000633;N2000;2;1;;;;;2;1
Q23;2014;320001688;310000633;N2210;2;1;;;;;2;1
Q23;2014;320001688;310000633;N9999;2;1;;;;;2;1
Q23;2014;320004328;750721334;N1000;3;2.8;;;;;3;2.8
Q23;2014;320004328;750721334;N1100;1;0.8;;;;;1;0.8
Q23;2014;320004328;750721334;N1220;1;1;;;;;1;1
Q23;2014;320004328;750721334;N1400;1;1;;;;;1;1
Q23;2014;320004328;750721334;N2000;5;4.95;;;;;5;4.95
Q23;2014;320004328;750721334;N2210;4;3.95;;;;;4;3.95
Q23;2014;320004328;750721334;N2510;1;1;;;;;1;1
Q23;2014;320004328;750721334;N3000;;0.05;;;;;;0.05
Q23;2014;320004328;750721334;N3120;;0.05;;;;;;0.05
Q23;2014;320004328;750721334;N9999;8;7.8;;;;;8;7.8
Q23;2014;320780067;320000052;N1000;19;17.99;0;0.24;;;19;18.23
Q23;2014;320780067;320000052;N1210;3;2.6;;;;;3;2.6
Q23;2014;320780067;320000052;N1220;15;14.48;0;0.24;;;15;14.72
Q23;2014;320780067;320000052;N1400;1;0.91;;;;;1;0.91
Q23;2014;320780067;320000052;N2000;68;66.88;1;3.88;;;69;70.76
Q23;2014;320780067;320000052;N2120;1;1.6;;;;;1;1.6
Q23;2014;320780067;320000052;N2210;31;29.96;1;1.82;;;32;31.78
Q23;2014;320780067;320000052;N2320;;;;0.34;;;;0.34
Q23;2014;320780067;320000052;N2510;23;22.76;;1.5;;;23;24.26
Q23;2014;320780067;320000052;N2610;10;9.92;0;0.22;;;10;10.14
Q23;2014;320780067;320000052;N2620;3;2.64;;;;;3;2.64
Q23;2014;320780067;320000052;N4000;5;3.93;;;;;5;3.93
Q23;2014;320780067;320000052;N4120;2;2;;;;;2;2
Q23;2014;320780067;320000052;N4130;2;0.95;;;;;2;0.95
Q23;2014;320780067;320000052;N4160;1;0.98;;;;;1;0.98
Q23;2014;320780067;320000052;N5000;3;1.83;;;;;3;1.83
Q23;2014;320780067;320000052;N511A;2;1.32;;;;;2;1.32
Q23;2014;320780067;320000052;N5120;1;0.51;;;;;1;0.51
Q23;2014;320780067;320000052;N9999;95;90.63;1;4.12;;;96;94.75
Q23;2014;320780109;320000078;N1000;7;6.45;;0.56;;;7;7.01
Q23;2014;320780109;320000078;N1100;2;2;;;;;2;2
Q23;2014;320780109;320000078;N1210;3;2.45;;0.56;;;3;3.01
Q23;2014;320780109;320000078;N1220;2;2;;;;;2;2
Q23;2014;320780109;320000078;N2000;27;26;4;2.38;;;31;28.38
Q23;2014;320780109;320000078;N2120;1;0.84;;;;;1;0.84
Q23;2014;320780109;320000078;N2210;17;16.57;2;1.67;;;19;18.24
Q23;2014;320780109;320000078;N2510;5;5;2;0.39;;;7;5.39
Q23;2014;320780109;320000078;N2520;1;0.59;;;;;1;0.59
Q23;2014;320780109;320000078;N2610;3;3;;0.32;;;3;3.32
Q23;2014;320780109;320000078;N3000;2;0.7;;;;;2;0.7
Q23;2014;320780109;320000078;N3111;1;0.3;;;;;1;0.3
Q23;2014;320780109;320000078;N3120;1;0.4;;;;;1;0.4
Q23;2014;320780109;320000078;N5000;2;1.94;;0.02;;;2;1.96
Q23;2014;320780109;320000078;N5130;2;1.94;;0.02;;;2;1.96
Q23;2014;320780109;320000078;N9999;38;35.09;4;2.96;;;42;38.05
Q23;2014;320780323;750810590;N1000;7;5.1;;;;;7;5.1
Q23;2014;320780323;750810590;N1100;1;0.72;;;;;1;0.72
Q23;2014;320780323;750810590;N1210;1;1;;;;;1;1
Q23;2014;320780323;750810590;N1220;4;2.66;;;;;4;2.66
Q23;2014;320780323;750810590;N1300;1;0.72;;;;;1;0.72
Q23;2014;320780323;750810590;N2000;46;39.32;;;;;46;39.32
Q23;2014;320780323;750810590;N2120;1;1;;;;;1;1
Q23;2014;320780323;750810590;N2210;6;4.8;;;;;6;4.8
Q23;2014;320780323;750810590;N2340;1;1;;;;;1;1
Q23;2014;320780323;750810590;N2410;6;4.98;;;;;6;4.98
Q23;2014;320780323;750810590;N2430;1;0.7;;;;;1;0.7
Q23;2014;320780323;750810590;N2450;1;0.1;;;;;1;0.1
Q23;2014;320780323;750810590;N2460;3;2.8;;;;;3;2.8
Q23;2014;320780323;750810590;N2470;1;0.7;;;;;1;0.7
Q23;2014;320780323;750810590;N2510;24;21.38;;;;;24;21.38
Q23;2014;320780323;750810590;N2530;1;1;;;;;1;1
Q23;2014;320780323;750810590;N2710;1;0.86;;;;;1;0.86
Q23;2014;320780323;750810590;N3000;3;1.33;;;;;3;1.33
Q23;2014;320780323;750810590;N3111;1;0.11;;;;;1;0.11
Q23;2014;320780323;750810590;N3120;1;0.5;;;;;1;0.5
Q23;2014;320780323;750810590;N3130;1;0.72;;;;;1;0.72
Q23;2014;320780323;750810590;N5000;17;10.98;;;;;17;10.98
Q23;2014;320780323;750810590;N511A;4;2.78;;;;;4;2.78
Q23;2014;320780323;750810590;N5130;13;8.2;;;;;13;8.2
Q23;2014;320780323;750810590;N9999;73;56.73;;;;;73;56.73
Q23;2014;320784333;320000565;N1000;20;15.47;0;0.14;0;0;20;15.61
Q23;2014;320784333;320000565;N1100;4;4;0;0;0;0;4;4
Q23;2014;320784333;320000565;N1210;4;3.07;0;0;0;0;4;3.07
Q23;2014;320784333;320000565;N1220;11;7.4;0;0.14;0;0;11;7.54
Q23;2014;320784333;320000565;N1400;1;1;0;0;0;0;1;1
Q23;2014;320784333;320000565;N2000;88;80.19;21;17.86;0;0;109;98.05
Q23;2014;320784333;320000565;N2120;2;2;0;0;0;0;2;2
Q23;2014;320784333;320000565;N2130;1;0.2;0;0;0;0;1;0.2
Q23;2014;320784333;320000565;N2210;16;16.07;6;2.03;0;0;22;18.1
Q23;2014;320784333;320000565;N2410;9;8.41;1;0.4;0;0;10;8.81
Q23;2014;320784333;320000565;N2430;2;1.5;0;0;0;0;2;1.5
Q23;2014;320784333;320000565;N2450;1;0.2;0;0;0;0;1;0.2
Q23;2014;320784333;320000565;N2460;5;3.57;1;0.09;0;0;6;3.66
Q23;2014;320784333;320000565;N2480;2;2;0;0.06;0;0;2;2.06
Q23;2014;320784333;320000565;N2510;35;33.8;11;12.38;0;0;46;46.18
Q23;2014;320784333;320000565;N2520;1;0.89;0;0;0;0;1;0.89
Q23;2014;320784333;320000565;N2610;11;8.55;1;2.62;0;0;12;11.17
Q23;2014;320784333;320000565;N2620;2;2;1;0.28;0;0;3;2.28
Q23;2014;320784333;320000565;N2710;1;1;0;0;0;0;1;1
Q23;2014;320784333;320000565;N3000;4;3.01;1;1;0;0;5;4.01
Q23;2014;320784333;320000565;N3120;1;0.3;0;0;0;0;1;0.3
Q23;2014;320784333;320000565;N3130;3;2.71;1;1;0;0;4;3.71
Q23;2014;320784333;320000565;N4000;4;3.25;0;0;0;0;4;3.25
Q23;2014;320784333;320000565;N4120;2;1.8;0;0;0;0;2;1.8
Q23;2014;320784333;320000565;N4130;1;0.45;0;0;0;0;1;0.45
Q23;2014;320784333;320000565;N4160;1;1;0;0;0;0;1;1
Q23;2014;320784333;320000565;N5000;4;3.39;0;0;0;0;4;3.39
Q23;2014;320784333;320000565;N5120;1;0.7;0;0;0;0;1;0.7
Q23;2014;320784333;320000565;N5130;3;2.69;0;0;0;0;3;2.69
Q23;2014;320784333;320000565;N9999;120;105.31;22;19;0;0;142;124.31
Q23;2014;320784515;310000633;N2000;3;2;;;;;3;2
Q23;2014;320784515;310000633;N2210;3;2;;;;;3;2
Q23;2014;320784515;310000633;N9999;3;2;;;;;3;2
Q23;2014;320785587;310000633;N2000;2;1.5;;;;;2;1.5
Q23;2014;320785587;310000633;N2210;2;1.5;;;;;2;1.5
Q23;2014;320785587;310000633;N9999;2;1.5;;;;;2;1.5
Q23;2014;330000217;330780347;N1000;12;10.62;2;0.42;;;14;11.04
Q23;2014;330000217;330780347;N1100;4;3.71;;;;;4;3.71
Q23;2014;330000217;330780347;N1210;3;2.8;;;;;3;2.8
Q23;2014;330000217;330780347;N1220;5;4.11;2;0.42;;;7;4.53
Q23;2014;330000217;330780347;N2000;71;59.71;9;4.85;;;80;64.56
Q23;2014;330000217;330780347;N2120;2;1.75;;;;;2;1.75
Q23;2014;330000217;330780347;N2210;31;27.71;3;1.63;;;34;29.34
Q23;2014;330000217;330780347;N2410;2;1.75;;;;;2;1.75
Q23;2014;330000217;330780347;N2430;1;0.06;;;;;1;0.06
Q23;2014;330000217;330780347;N2450;1;0.5;;;;;1;0.5
Q23;2014;330000217;330780347;N2460;1;0.75;;;;;1;0.75
Q23;2014;330000217;330780347;N2470;3;1.68;;;;;3;1.68
Q23;2014;330000217;330780347;N2480;2;0.75;;;;;2;0.75
Q23;2014;330000217;330780347;N2510;26;23.26;6;3.22;;;32;26.48
Q23;2014;330000217;330780347;N2710;2;1.5;;;;;2;1.5
Q23;2014;330000217;330780347;N3000;3;1.82;;;;;3;1.82
Q23;2014;330000217;330780347;N3120;3;1.82;;;;;3;1.82
Q23;2014;330000217;330780347;N4000;1;0.76;;;;;1;0.76
Q23;2014;330000217;330780347;N4120;1;0.76;;;;;1;0.76
Q23;2014;330000217;330780347;N5000;1;0.51;;;;;1;0.51
Q23;2014;330000217;330780347;N5120;1;0.51;;;;;1;0.51
Q23;2014;330000217;330780347;N9999;88;73.42;11;5.27;;;99;78.69
Q23;2014;330000332;330780545;N1000;22;17.9;2;3;;;24;20.9
Q23;2014;330000332;330780545;N1100;5;5;;;;;5;5
Q23;2014;330000332;330780545;N1210;7;5.6;2;1.1;;;9;6.7
Q23;2014;330000332;330780545;N1220;10;7.3;;1.9;;;10;9.2
Q23;2014;330000332;330780545;N2000;114;92.9;6;15.9;;;120;108.8
Q23;2014;330000332;330780545;N2120;4;4.2;;;;;4;4.2
Q23;2014;330000332;330780545;N2210;51;44.2;2;5.4;;;53;49.6
Q23;2014;330000332;330780545;N2320;1;0.5;;;;;1;0.5
Q23;2014;330000332;330780545;N2450;1;0.5;;;;;1;0.5
Q23;2014;330000332;330780545;N2510;37;28.1;3;7.2;;;40;35.3
Q23;2014;330000332;330780545;N2610;15;12.6;1;3.3;;;16;15.9
Q23;2014;330000332;330780545;N2710;5;2.8;;;;;5;2.8
Q23;2014;330000332;330780545;N3000;2;1.8;;;;;2;1.8
Q23;2014;330000332;330780545;N3120;2;1.8;;;;;2;1.8
Q23;2014;330000332;330780545;N4000;5;4.4;;0.8;;;5;5.2
Q23;2014;330000332;330780545;N4120;3;2.6;;0.4;;;3;3
Q23;2014;330000332;330780545;N4130;2;1.8;;0.4;;;2;2.2
