BOR;AN;FI;FI_EJ;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACTNUI;ACTINT
IMAGES;2014;670783273;670780055;MAMM;1;1;;;;3314;;
IMAGES;2014;670783273;670780055;RADIO;8;8;39645;82;4;49688;1116;0
IMAGES;2014;670783273;670780055;SCAN;3;3;22392;397;26;12856;565;1
IMAGES;2014;670783273;670780055;TOMO;1;1;402;209;20;2941;36;1
IMAGES;2014;670783273;670780055;VASC;2;2;1897;44;0;120;14;1
IMAGES;2014;670783273;670780055;dtIRM2;1;1;1560;550;3;2935;;0
IMAGES;2014;670798636;670014604;RADIO;2;2;1221;;;11524;;0
IMAGES;2014;680000494;680000643;CAM;2;;;;;;;
IMAGES;2014;680000494;680000643;IRM;1;1;147;;;8753;;0
IMAGES;2014;680000494;680000643;MAMM;2;2;;;;6206;;
IMAGES;2014;680000494;680000643;RADIO;4;4;4777;;;38578;;1
IMAGES;2014;680000494;680000643;SCAN;1;1;1163;;;10702;;1
IMAGES;2014;680000494;680000643;VASC;1;1;456;;;;;1
IMAGES;2014;680000544;680000395;RADIO;2;2;6279;;;30238;336;0
IMAGES;2014;680000544;680000395;SCAN;1;1;906;;541;5666;53;0
IMAGES;2014;680000577;680000411;RADIO;2;2;1891;;;5351;;0
IMAGES;2014;680000601;680000437;RADIO;1;1;3877;;;11828;;
IMAGES;2014;680000627;680000486;MAMM;1;1;;;;1259;;
IMAGES;2014;680000627;680000486;RADIO;1;1;3004;61;;1258;22;0
IMAGES;2014;680000684;680000973;CAM;2;2;2018;;;5214;;0
IMAGES;2014;680000684;680000973;IRM;2;2;3668;397;;7818;21;0
IMAGES;2014;680000684;680000973;MAMM;1;1;;;;203;;
IMAGES;2014;680000684;680000973;RADIO;9;9;34443;3618;;39529;1148;1
IMAGES;2014;680000684;680000973;SCAN;2;2;15130;307;;15788;187;1
IMAGES;2014;680000684;680000973;VASC;3;3;2958;28;;1744;2;1
IMAGES;2014;680000700;680001005;RADIO;3;3;1447;71;433;11889;166;
IMAGES;2014;680000882;680016011;RADIO;1;1;1941;;;15;;0
IMAGES;2014;680001195;680016011;IRM;1;1;72;59;;9296;;1
IMAGES;2014;680001195;680016011;MAMM;1;1;;;;1606;;
IMAGES;2014;680001195;680016011;RADIO;2;2;5639;62;;8293;;0
IMAGES;2014;680001195;680016011;SCAN;1;1;2388;844;;22689;;0
IMAGES;2014;680001195;680016011;VASC;2;2;2998;;;;;1
IMAGES;2014;680001245;680000973;MAMM;1;1;;;;686;;
IMAGES;2014;680001245;680000973;RADIO;2;2;3616;;;5716;54;1
IMAGES;2014;680001328;750005068;RADIO;1;1;1662;;;;;
IMAGES;2014;680004546;680000486;CAM;1;1;487;147;;3375;;0
IMAGES;2014;680004546;680000486;IRM;2;2;3249;414;;19840;32;0
IMAGES;2014;680004546;680000486;LITHO;1;1;223;;;;;1
IMAGES;2014;680004546;680000486;RADIO;6;6;38107;926;;32124;1071;0
IMAGES;2014;680004546;680000486;SCAN;2;2;18747;1524;;29581;467;1
IMAGES;2014;680004546;680000486;TOMO;1;;;;;;;0
IMAGES;2014;680004546;680000486;VASC;2;2;3368;24;;266;68;1
IMAGES;2014;690000013;690780036;RADIO;2;2;2330;404;;10725;88;
IMAGES;2014;690000013;690780036;SCAN;1;1;1450;74;;3040;15;
IMAGES;2014;690000021;690780044;MAMM;1;1;;;;348;;
IMAGES;2014;690000021;690780044;RADIO;2;2;1355;;;962;;
IMAGES;2014;690000096;690780119;RADIO;1;1;8298;;;;;0
IMAGES;2014;690000245;690780432;RADIO;1;1;3121;;;;;0
IMAGES;2014;690000401;920028560;RADIO;1;1;2325;;;36;;0
IMAGES;2014;690000427;750721334;RADIO;2;2;6816;;;5449;;
IMAGES;2014;690000575;690782222;IRM;1;1;1425;20;;5148;7;1
IMAGES;2014;690000575;690782222;MAMM;1;1;;;;2018;;
IMAGES;2014;690000575;690782222;RADIO;4;4;10854;300;86;42502;926;1
IMAGES;2014;690000575;690782222;SCAN;1;1;6627;341;6;8829;110;1
IMAGES;2014;690000575;690782222;VASC;2;2;346;3;;80;;1
IMAGES;2014;690000591;690782248;RADIO;1;1;651;;;;;
IMAGES;2014;690000625;690782271;RADIO;1;1;3416;;355;10071;132;0
IMAGES;2014;690000625;690782271;SCAN;1;1;1372;;47;1355;15;0
IMAGES;2014;690000773;690782925;RADIO;1;1;1913;;;;;0
IMAGES;2014;690000880;690783220;CAM;3;3;1139;;;4732;;0
IMAGES;2014;690000880;690783220;IRM;1;1;923;;;3903;;0
IMAGES;2014;690000880;690783220;MAMM;1;1;;;;9344;;
IMAGES;2014;690000880;690783220;RADIO;2;2;19972;;;33217;;0
IMAGES;2014;690000880;690783220;SCAN;2;2;1827;;;4954;;1
IMAGES;2014;690000880;690783220;TOMO;2;2;325;;;5334;;0
IMAGES;2014;690007539;690781810;IRM;1;1;2800;205;14;2505;0;
IMAGES;2014;690007539;690781810;MAMM;1;1;;;;;;
IMAGES;2014;690007539;690781810;RADIO;4;4;8873;138;67;36625;790;
IMAGES;2014;690007539;690781810;SCAN;1;1;2871;84;17;3163;84;
IMAGES;2014;690007539;690781810;VASC;1;1;1081;49;28;935;5;
IMAGES;2014;690023239;690000146;IRM;1;;;;;;;
IMAGES;2014;690023239;690000146;RADIO;6;;;;;;;
IMAGES;2014;690023239;690000146;SCAN;1;;;;;;;
IMAGES;2014;690023411;690000252;IRM;2;;;;;;;
IMAGES;2014;690023411;690000252;MAMM;2;;;;;;;
IMAGES;2014;690023411;690000252;RADIO;3;;;;;;;
IMAGES;2014;690023411;690000252;SCAN;2;;;;;;;
IMAGES;2014;690023411;690000252;VASC;1;;;;;;;
IMAGES;2014;690023411;690000252;dtIRM2;2;;;;;;;
IMAGES;2014;690780093;750821092;IRM;1;1;834;;;2914;0;0
IMAGES;2014;690780093;750821092;RADIO;3;3;20222;;;21271;399;1
IMAGES;2014;690780093;750821092;SCAN;1;1;4482;;;4098;66;1
IMAGES;2014;690780150;690000104;RADIO;2;2;1016;131;;;;0
IMAGES;2014;690780200;690000112;MAMM;1;;;;;;;
IMAGES;2014;690780200;690000112;RADIO;2;;;;;;;
IMAGES;2014;690780200;690000112;SCAN;1;;;;;;;
IMAGES;2014;690780382;690006598;MAMM;1;;;;;;;
IMAGES;2014;690780382;690006598;RADIO;3;;;;;;;
IMAGES;2014;690780382;690006598;SCAN;1;;;;;;;0
IMAGES;2014;690780382;690006598;VASC;1;;;;;;;
IMAGES;2014;690780648;690036900;CAM;2;;;;;;;
IMAGES;2014;690780648;690036900;IRM;2;;;;;;;
IMAGES;2014;690780648;690036900;LITHO;1;;;;;;;
IMAGES;2014;690780648;690036900;MAMM;1;;;;;;;
IMAGES;2014;690780648;690036900;SCAN;2;;;;;;;
IMAGES;2014;690780648;690036900;TOMO;1;;;;;;;
IMAGES;2014;690781026;690029723;RADIO;2;2;3285;;;;;
IMAGES;2014;690781737;750721334;RADIO;2;2;629;;;;;0
IMAGES;2014;690781836;690006598;MAMM;1;1;;;;1723;;
IMAGES;2014;690781836;690006598;RADIO;3;3;3105;342;;7632;;
IMAGES;2014;690781836;690006598;SCAN;1;1;2130;238;;5160;;0
IMAGES;2014;690782420;690793633;RADIO;1;1;631;;;;;0
IMAGES;2014;690783154;690781810;IRM;1;1;2602;311;20;6236;3;0
IMAGES;2014;690783154;690781810;RADIO;8;8;28676;615;287;48972;285;0
IMAGES;2014;690783154;690781810;SCAN;3;3;21323;2041;239;12301;455;1
IMAGES;2014;690783154;690781810;VASC;2;2;2252;103;25;199;4;1
IMAGES;2014;690784137;690781810;CAM;3;3;1296;471;10;3828;0;0
IMAGES;2014;690784137;690781810;IRM;1;1;2239;558;21;6355;2;0
IMAGES;2014;690784137;690781810;MAMM;1;1;;;;154;;
IMAGES;2014;690784137;690781810;RADIO;6;6;30141;841;237;31339;493;0
IMAGES;2014;690784137;690781810;SCAN;2;2;17408;1539;241;13392;293;0
IMAGES;2014;690784137;690781810;TOMO;1;1;388;276;6;2371;0;0
IMAGES;2014;690784137;690781810;VASC;1;1;1488;102;22;154;4;1
IMAGES;2014;690784152;690781810;IRM;1;1;2509;90;29;9001;0;
IMAGES;2014;690784152;690781810;MAMM;1;1;;;;3150;;
IMAGES;2014;690784152;690781810;RADIO;6;6;12935;407;94;20260;10;
IMAGES;2014;690784152;690781810;SCAN;2;2;10756;196;106;6726;31;1
IMAGES;2014;690784152;690781810;VASC;2;2;1412;32;18;34;2;1
IMAGES;2014;690784152;690781810;dtIRM1;;;8;4;;1790;;
IMAGES;2014;690784178;690781810;IRM;2;2;5406;1101;42;6753;39;
IMAGES;2014;690784178;690781810;RADIO;1;1;2279;510;32;727;0;0
IMAGES;2014;690784178;690781810;SCAN;1;1;7264;193;95;1093;18;
IMAGES;2014;690784178;690781810;VASC;2;2;1760;37;14;13;2;1
IMAGES;2014;690784178;690781810;dtIRM2;1;1;;;;;;
IMAGES;2014;690784186;690781810;CAM;3;3;3805;1379;6;4165;0;0
IMAGES;2014;690784186;690781810;RADIO;1;1;11374;61;45;5416;29;0
IMAGES;2014;690784186;690781810;SCAN;1;1;6754;127;37;2558;25;
IMAGES;2014;690784186;690781810;VASC;3;3;5039;106;23;28;24;1
IMAGES;2014;690784194;690781810;RADIO;1;1;1994;9;51;4;0;0
IMAGES;2014;690784202;690781810;RADIO;1;1;2322;20;;174;0;0
IMAGES;2014;690787452;690781810;RADIO;1;1;2133;25;29;62;0;0
IMAGES;2014;690787478;690781810;RADIO;1;1;1154;246;1;;0;0
IMAGES;2014;690793468;690002068;CAM;1;;;;;;;
IMAGES;2014;690793468;690002068;IRM;2;;;;;;;
IMAGES;2014;690793468;690002068;LITHO;1;1;188;;;;;1
IMAGES;2014;690793468;690002068;MAMM;2;;;;;;;
IMAGES;2014;690793468;690002068;RADIO;2;;;;;;;
IMAGES;2014;690793468;690002068;SCAN;1;;;;;;;
IMAGES;2014;690793468;690002068;TOMO;1;;;;;;;
IMAGES;2014;690793468;690002068;VASC;5;4;5177;;;;;1
IMAGES;2014;690796727;690796727;RADIO;1;1;619;;;;;0
IMAGES;2014;690805361;690805353;IRM;1;1;1305;;;4021;132;0
IMAGES;2014;690805361;690805353;LITHO;1;1;81;;;0;0;1
IMAGES;2014;690805361;690805353;RADIO;5;5;16562;;;22201;1537;1
IMAGES;2014;690805361;690805353;SCAN;2;2;7481;;;8313;488;1
IMAGES;2014;690805361;690805353;VASC;1;1;1343;;;547;95;1
IMAGES;2014;700000011;700780026;RADIO;1;1;2089;;;5866;;0
IMAGES;2014;700000011;700780026;SCAN;1;1;1777;;;4335;;0
IMAGES;2014;700000029;700004591;CAM;1;;;;;;;
IMAGES;2014;700000029;700004591;IRM;1;1;576;87;;2854;7;0
IMAGES;2014;700000029;700004591;LITHO;1;;;;;;;
IMAGES;2014;700000029;700004591;MAMM;1;1;;;;999;;
IMAGES;2014;700000029;700004591;RADIO;3;3;9434;49;;23560;412;1
IMAGES;2014;700000029;700004591;SCAN;1;1;3523;442;;9905;203;1
IMAGES;2014;700000029;700004591;VASC;1;1;34;0;;0;0;1
IMAGES;2014;700000029;700004591;dtIRM1;1;1;70;14;;1372;;0
IMAGES;2014;700780042;250006335;RADIO;1;1;5269;;;811;;1
IMAGES;2014;700780059;700004591;RADIO;1;1;689;1;;5127;18;0
IMAGES;2014;700780208;700004591;RADIO;2;2;867;0;;5802;32;0
IMAGES;2014;710010067;710780644;IRM;1;1;639;;;7627;;
IMAGES;2014;710010067;710780644;RADIO;2;2;12029;56;;14683;;1
IMAGES;2014;710010067;710780644;SCAN;1;1;4022;13;;3932;;1
IMAGES;2014;710010786;710781451;RADIO;1;1;5660;;;6487;;
IMAGES;2014;710010786;710781451;SCAN;1;0;1273;;;;;
IMAGES;2014;710978255;710781568;RADIO;1;1;15561;6580;1599;0;0;0
IMAGES;2014;710978263;710780958;IRM;1;1;628;;;1967;;0
IMAGES;2014;710978263;710780958;MAMM;1;1;;;;;;
IMAGES;2014;710978263;710780958;RADIO;7;7;31060;124;;35341;247;
IMAGES;2014;710978263;710780958;SCAN;1;1;10549;;;8217;269;0
IMAGES;2014;710978263;710780958;VASC;1;1;;;;;;
IMAGES;2014;710978271;710781014;RADIO;1;1;271;;;;;1
IMAGES;2014;710978289;710780263;MAMM;1;1;;;;233;;
IMAGES;2014;710978289;710780263;RADIO;5;5;25184;323;;23240;733;1
IMAGES;2014;710978289;710780263;SCAN;1;1;7259;97;;5183;89;1
IMAGES;2014;710978289;710780263;VASC;1;1;2587;;;35;8;1
IMAGES;2014;710978313;710976705;IRM;1;1;34;;311;2146;36;
IMAGES;2014;710978313;710976705;MAMM;1;1;;;;;;
IMAGES;2014;710978313;710976705;RADIO;3;3;10320;;20;25159;186;
IMAGES;2014;710978313;710976705;SCAN;1;1;8093;;25;23078;168;
IMAGES;2014;710978347;710781204;CAM;1;1;15;;14;16;;0
IMAGES;2014;710978347;710781204;IRM;1;1;7;;3;17;;0
IMAGES;2014;710978347;710781204;LITHO;1;1;89;;;;;0
IMAGES;2014;710978347;710781204;MAMM;1;1;;;;3;;
IMAGES;2014;710978347;710781204;RADIO;3;3;60;;34;83;;0
IMAGES;2014;710978347;710781204;SCAN;1;1;29;;6;53;;0
IMAGES;2014;720000033;720000025;CAM;2;2;2161;;;7028;6;0
IMAGES;2014;720000033;720000025;IRM;1;1;1258;;;6471;19;0
IMAGES;2014;720000033;720000025;MAMM;1;1;;;;3130;;
IMAGES;2014;720000033;720000025;RADIO;5;5;36669;;;47294;1349;0
IMAGES;2014;720000033;720000025;SCAN;2;2;12157;;;8333;171;1
IMAGES;2014;720000033;720000025;TOMO;1;1;314;;;1334;;0
IMAGES;2014;720000033;720000025;VASC;2;2;988;;;;5;1
IMAGES;2014;720000124;720000066;RADIO;1;1;1397;;0;5738;79;0
IMAGES;2014;720000389;720012749;RADIO;1;1;721;;;462;0;0
IMAGES;2014;720000413;720008390;RADIO;1;1;487;;;;;0
IMAGES;2014;720000470;610780082;MAMM;1;1;;;;551;;
IMAGES;2014;720000470;610780082;RADIO;3;3;2997;155;46;6196;76;0
IMAGES;2014;720000520;720000140;MAMM;1;1;;;;796;;
IMAGES;2014;720000520;720000140;RADIO;2;2;1207;;;7192;;
IMAGES;2014;720000744;720000454;RADIO;1;1;598;8;;99;;1
IMAGES;2014;720001437;720006022;MAMM;1;1;;;;1117;;
IMAGES;2014;720001437;720006022;RADIO;4;4;1608;418;;12190;143;0
IMAGES;2014;720001437;720006022;SCAN;1;1;937;106;0;4998;14;0
IMAGES;2014;720014729;720002294;CAM;2;2;0;;5990;;0;
IMAGES;2014;720016179;720016724;IRM;1;1;125;;;1799;;0
IMAGES;2014;720016179;720016724;MAMM;1;1;;;;;;
IMAGES;2014;720016179;720016724;RADIO;4;4;7268;;;18342;;1
IMAGES;2014;720016179;720016724;SCAN;1;1;2856;;;3526;;1
IMAGES;2014;730000031;730000015;CAM;3;3;622;0;759;9832;0;0
IMAGES;2014;730000031;730000015;IRM;1;1;2314;;138;4442;25;
IMAGES;2014;730000031;730000015;LITHO;1;1;215;;;;;
IMAGES;2014;730000031;730000015;MAMM;1;1;;;;2621;;
IMAGES;2014;730000031;730000015;RADIO;4;4;20922;;47;36649;1044;
IMAGES;2014;730000031;730000015;SCAN;2;2;10103;;150;7227;176;
IMAGES;2014;730000031;730000015;TOMO;1;1;531;0;246;4782;0;
IMAGES;2014;730000031;730000015;VASC;2;2;2412;;;14;;
IMAGES;2014;730000049;730002839;RADIO;3;3;3556;8;;6493;58;0
IMAGES;2014;730000049;730002839;SCAN;1;1;1695;5;;1666;17;0
IMAGES;2014;730000080;730780103;RADIO;2;2;5386;;;9628;;
IMAGES;2014;730000080;730780103;SCAN;1;1;2642;;;5792;;
IMAGES;2014;730000098;730780111;IRM;1;1;42;16;;;;0
IMAGES;2014;730000098;730780111;RADIO;4;4;7311;584;;9564;;0
IMAGES;2014;730000098;730780111;SCAN;1;1;1082;102;;;;0
IMAGES;2014;730000247;730780525;RADIO;1;1;2554;0;0;6958;46;0
IMAGES;2014;730000247;730780525;SCAN;1;1;1047;0;0;3546;9;0
IMAGES;2014;730000262;730002839;IRM;1;1;199;64;;1459;0;0
IMAGES;2014;730000262;730002839;RADIO;3;3;6162;30;;11586;200;0
IMAGES;2014;730000262;730002839;SCAN;1;1;2380;9;;3053;47;0
IMAGES;2014;730000304;730780582;RADIO;1;1;628;;54;;0;
IMAGES;2014;730004298;730010048;IRM;1;0;;;;;;0
IMAGES;2014;730004298;730010048;LITHO;1;1;49;;;;;1
IMAGES;2014;730004298;730010048;MAMM;1;;;;;;;
IMAGES;2014;730004298;730010048;RADIO;3;;;;;;;
IMAGES;2014;730004298;730010048;SCAN;1;0;;;;;;0
IMAGES;2014;730004298;730010048;VASC;1;;;;;;;1
IMAGES;2014;730004298;730010048;dtIRM2;1;;;;;;;
IMAGES;2014;740000237;740781133;IRM;1;1;1310;44;;4475;;0
IMAGES;2014;740000237;740781133;MAMM;1;1;;;;1828;;
IMAGES;2014;740000237;740781133;RADIO;5;5;26937;328;;25770;512;1
IMAGES;2014;740000237;740781133;SCAN;2;2;13877;316;;11466;211;1
IMAGES;2014;740000237;740781133;VASC;2;2;772;;;;;1
IMAGES;2014;740000294;740781208;RADIO;1;1;1000;96;;3830;;1
IMAGES;2014;740000302;740781133;IRM;1;1;381;;;3072;;0
IMAGES;2014;740000302;740781133;MAMM;1;1;;;;7;;
IMAGES;2014;740000302;740781133;RADIO;2;2;6108;15;;10339;247;0
IMAGES;2014;740000302;740781133;SCAN;1;1;5109;22;;5148;112;1
IMAGES;2014;740000328;740790381;IRM;1;1;992;;;1430;;0
IMAGES;2014;740000328;740790381;MAMM;1;1;;;;1808;;
IMAGES;2014;740000328;740790381;RADIO;3;3;15555;;;47296;;1
IMAGES;2014;740000328;740790381;SCAN;1;1;4038;636;;3597;;1
IMAGES;2014;740780192;740780168;RADIO;1;1;553;0;0;0;0;0
IMAGES;2014;740780416;740000112;LITHO;1;1;154;;;;;
IMAGES;2014;740780416;740000112;SCAN;1;0;;;;;;0
IMAGES;2014;740780424;740000120;RADIO;2;;;;;;;
IMAGES;2014;740780424;740000120;SCAN;1;;;;;;;
IMAGES;2014;740780440;740015094;RADIO;2;;;;;;;
IMAGES;2014;740780440;740015094;SCAN;1;;;;;;;
IMAGES;2014;740781141;740790258;CAM;3;3;1014;;567;8661;;0
IMAGES;2014;740781141;740790258;IRM;1;;794;;;5572;;0
IMAGES;2014;740781141;740790258;MAMM;1;1;;;;2313;;
IMAGES;2014;740781141;740790258;RADIO;4;4;13441;;170;46048;498;0
IMAGES;2014;740781141;740790258;SCAN;1;1;5253;;22;10770;195;1
IMAGES;2014;740781166;740001839;RADIO;1;1;186;;;3133;0;0
IMAGES;2014;740781224;740001839;IRM;1;0;540;;;2199;;0
IMAGES;2014;740781224;740001839;MAMM;1;1;;;;941;;
IMAGES;2014;740781224;740001839;RADIO;3;3;10426;7;40;13893;296;1
IMAGES;2014;740781224;740001839;SCAN;1;1;4560;20;207;7448;42;1
IMAGES;2014;750000481;750110025;IRM;1;1;91;0;0;7510;155;0
IMAGES;2014;750000481;750110025;SCAN;1;1;226;0;0;4921;46;0
IMAGES;2014;750000481;750110025;dtIRM2;1;1;91;0;0;7510;;0
IMAGES;2014;750000499;750140014;IRM;2;2;5091;0;649;7556;75;0
IMAGES;2014;750000499;750140014;SCAN;1;1;2893;0;74;1214;14;1
IMAGES;2014;750000499;750140014;VASC;1;1;291;0;17;0;2;1
IMAGES;2014;750000499;750140014;dtIRM2;1;1;1206;0;107;3543;;0
IMAGES;2014;750000523;750150120;IRM;2;2;4623;;3197;13633;68;0
IMAGES;2014;750000523;750150120;MAMM;1;1;;;;1278;;
IMAGES;2014;750000523;750150120;RADIO;3;3;15987;;662;31874;806;1
IMAGES;2014;750000523;750150120;SCAN;2;2;30033;;754;36408;619;1
IMAGES;2014;750000523;750150120;VASC;3;3;3104;;;;25;1
IMAGES;2014;750000523;750150120;dtIRM2;1;1;2310;;1405;;;0
IMAGES;2014;750000549;750150229;IRM;2;1;2666;;;4776;39;0
IMAGES;2014;750000549;750150229;RADIO;1;1;2338;;;1322;16;1
IMAGES;2014;750000549;750150229;SCAN;1;1;3239;;;4476;30;1
IMAGES;2014;750000549;750150229;dtIRM2;1;1;2492;;;3795;;0
IMAGES;2014;750014128;750014078;RADIO;1;1;1656;0;0;0;;0
IMAGES;2014;750041543;750712184;RADIO;1;1;3316;;;5;;
IMAGES;2014;750100018;750712184;CAM;2;2;818;38;0;1837;0;0
IMAGES;2014;750100018;750712184;IRM;1;1;138;;3816;2419;12;0
IMAGES;2014;750100018;750712184;MAMM;1;1;;;;1369;;
IMAGES;2014;750100018;750712184;RADIO;4;4;112;;;13418;;1
IMAGES;2014;750100018;750712184;SCAN;1;1;894;;;6175;24;0
IMAGES;2014;750100042;750712184;CAM;2;2;925;5;11;3945;;0
IMAGES;2014;750100042;750712184;IRM;2;2;4932;133;5;5532;;0
IMAGES;2014;750100042;750712184;MAMM;1;1;;;;;;
IMAGES;2014;750100042;750712184;RADIO;8;8;39679;36;1;40839;;0
IMAGES;2014;750100042;750712184;SCAN;2;2;14643;78;19;12196;;0
IMAGES;2014;750100042;750712184;VASC;2;2;1893;28;13;36;;0
IMAGES;2014;750100042;750712184;dtIRM2;1;1;1447;78;1;1009;;0
IMAGES;2014;750100075;750712184;CAM;2;2;874;1;1;2746;;1
IMAGES;2014;750100075;750712184;IRM;1;1;1048;2;0;3128;0;1
IMAGES;2014;750100075;750712184;LITHO;1;1;114;;;3;;1
IMAGES;2014;750100075;750712184;MAMM;2;2;;;;3420;;
IMAGES;2014;750100075;750712184;RADIO;5;5;27853;6;0;17275;314;1
IMAGES;2014;750100075;750712184;SCAN;2;2;9159;11;2;5798;183;1
IMAGES;2014;750100075;750712184;TOMO;1;1;500;21;0;2639;;1
IMAGES;2014;750100083;750712184;RADIO;2;2;2809;9;4;2422;0;0
IMAGES;2014;750100091;750712184;CAM;2;2;1626;28;6;3961;0;0
IMAGES;2014;750100091;750712184;IRM;2;2;3955;120;19;8038;6;0
IMAGES;2014;750100091;750712184;RADIO;4;4;32228;63;11;32263;1158;1
IMAGES;2014;750100091;750712184;SCAN;2;2;12748;228;18;9155;137;1
IMAGES;2014;750100091;750712184;VASC;1;1;519;8;6;10;0;1
IMAGES;2014;750100091;750712184;dtIRM2;1;1;2201;49;8;3993;;1
IMAGES;2014;750100109;750712184;CAM;3;3;237;242;59;1611;0;
IMAGES;2014;750100109;750712184;IRM;1;1;997;3;25;3000;1;0
IMAGES;2014;750100109;750712184;RADIO;3;3;17103;45;85;21562;168;1
IMAGES;2014;750100109;750712184;SCAN;1;1;1128;652;53;1482;10;1
IMAGES;2014;750100125;750712184;CAM;3;3;1442;5;36;3543;;0
IMAGES;2014;750100125;750712184;IRM;5;5;12346;691;120;13909;;0
IMAGES;2014;750100125;750712184;LITHO;1;1;94;;;;;1
IMAGES;2014;750100125;750712184;MAMM;1;1;;;;1168;;
IMAGES;2014;750100125;750712184;RADIO;10;10;87724;88;3;57922;;0
IMAGES;2014;750100125;750712184;SCAN;4;4;35360;253;38;18223;;1
IMAGES;2014;750100125;750712184;TOMO;1;1;667;5;9;1717;;0
IMAGES;2014;750100125;750712184;VASC;9;9;9631;1453;613;1111;;1
IMAGES;2014;750100125;750712184;dtIRM2;2;2;6154;133;84;7315;;0
IMAGES;2014;750100166;750712184;CAM;3;3;1214;231;0;3701;0;0
IMAGES;2014;750100166;750712184;IRM;2;2;2561;9;0;5415;17;
IMAGES;2014;750100166;750712184;LITHO;1;1;;;;;;
IMAGES;2014;750100166;750712184;RADIO;8;8;51388;0;0;20902;863;1
IMAGES;2014;750100166;750712184;SCAN;3;3;18131;683;0;8937;355;1
IMAGES;2014;750100166;750712184;VASC;2;2;407;4;0;131;17;1
IMAGES;2014;750100166;750712184;dtIRM2;1;1;564;24;0;2762;;0
IMAGES;2014;750100208;750712184;IRM;2;2;4502;43;186;6784;;0
IMAGES;2014;750100208;750712184;MAMM;1;1;;;;1321;;
IMAGES;2014;750100208;750712184;RADIO;5;5;33984;90;710;26902;;
IMAGES;2014;750100208;750712184;SCAN;2;2;7507;104;173;6436;;1
IMAGES;2014;750100208;750712184;VASC;2;2;811;26;;100;;
IMAGES;2014;750100216;750712184;RADIO;1;1;2196;;;4;;0
IMAGES;2014;750100232;750712184;CAM;3;3;2425;;;6002;;0
IMAGES;2014;750100232;750712184;IRM;2;2;6087;;;2555;;0
IMAGES;2014;750100232;750712184;RADIO;7;;74687;;;29865;;0
IMAGES;2014;750100232;750712184;SCAN;3;3;23081;;;7926;;1
IMAGES;2014;750100232;750712184;TOMO;1;1;1205;;;2200;;0
IMAGES;2014;750100232;750712184;VASC;2;;1164;;;99;;1
IMAGES;2014;750100232;750712184;dtIRM2;1;1;2627;;;1257;;0
IMAGES;2014;750100273;750712184;CAM;1;1;400;4;0;1027;0;0
IMAGES;2014;750100273;750712184;IRM;2;2;2074;111;2;7759;64;0
IMAGES;2014;750100273;750712184;MAMM;1;1;;;;4711;;
IMAGES;2014;750100273;750712184;RADIO;4;4;26801;331;5;25606;853;0
IMAGES;2014;750100273;750712184;SCAN;2;2;10238;40;4;12967;399;1
IMAGES;2014;750100273;750712184;TOMO;1;1;309;49;0;3035;0;0
IMAGES;2014;750100273;750712184;VASC;1;1;944;124;1;54;13;1
IMAGES;2014;750100299;750712184;RADIO;2;2;2939;0;0;976;0;0
IMAGES;2014;750120016;750821092;CAM;1;1;141;;;2892;;0
IMAGES;2014;750120016;750821092;IRM;1;1;1550;;;3372;4;0
IMAGES;2014;750120016;750821092;RADIO;2;2;5912;;;6991;;0
IMAGES;2014;750120016;750821092;SCAN;1;1;3654;;;6574;47;1
IMAGES;2014;750120016;750821092;TOMO;1;1;208;;;2588;;0
IMAGES;2014;750120016;750821092;dtIRM2;1;1;1550;;;3372;;0
IMAGES;2014;750150104;750720476;IRM;1;1;1355;;;5714;;0
IMAGES;2014;750150104;750720476;RADIO;3;3;26279;;;11895;87;1
IMAGES;2014;750150104;750720476;SCAN;2;2;5854;;;10499;5;1
IMAGES;2014;750150104;750720476;VASC;2;2;7088;;;553;6;1
IMAGES;2014;750150146;750720609;MAMM;1;1;;;;368;;
IMAGES;2014;750150146;750720609;RADIO;2;2;3662;;;2712;;
IMAGES;2014;750150237;750006728;RADIO;3;3;10826;60;;19368;180;1
IMAGES;2014;750150237;750006728;SCAN;1;1;3274;1089;;9971;14;1
IMAGES;2014;750150252;750720575;RADIO;1;;;;;;;0
IMAGES;2014;750150260;750006728;MAMM;2;2;;;;3137;;
IMAGES;2014;750150260;750006728;RADIO;1;1;909;;;3819;;0
IMAGES;2014;750150344;750720468;RADIO;2;2;539;;;;;0
IMAGES;2014;750160012;750813321;CAM;1;1;180;0;0;4186;0;0
IMAGES;2014;750160012;750813321;IRM;1;1;465;0;0;2780;0;0
IMAGES;2014;750160012;750813321;MAMM;3;3;;;;4409;;
IMAGES;2014;750160012;750813321;RADIO;2;2;3298;0;0;13192;8;0
IMAGES;2014;750160012;750813321;SCAN;1;1;1709;0;0;5352;0;1
IMAGES;2014;750160012;750813321;TOMO;1;1;133;0;0;2309;0;0
IMAGES;2014;750300071;750000598;RADIO;2;;;;;;;
IMAGES;2014;750300071;750000598;SCAN;1;0;;;;;;
IMAGES;2014;750300089;750000606;IRM;1;1;9022;;;;;
IMAGES;2014;750300097;750813305;MAMM;1;1;;;;;;
IMAGES;2014;750300097;750813305;RADIO;3;3;1;;;;;
IMAGES;2014;750300097;750813305;SCAN;1;1;2;;;;;
IMAGES;2014;750300121;750052037;MAMM;1;0;;;;;;
