BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP
SSR_P;2014;590785374;620001834;NCINF;7;2;6.85
SSR_P;2014;590785424;930019484;M1010;;2;0.61
SSR_P;2014;590785424;930019484;M1140;;1;0.61
SSR_P;2014;590785424;930019484;M1180;;3;1.27
SSR_P;2014;590785424;930019484;MAUT;;1;0.71
SSR_P;2014;590785424;930019484;N241P;2;7;5.5
SSR_P;2014;590785424;930019484;N2430;1;2;2
SSR_P;2014;590785424;930019484;N2450;;1;0.5
SSR_P;2014;590785424;930019484;N2460;1;6;4.25
SSR_P;2014;590785424;930019484;N2470;;2;0.55
SSR_P;2014;590785424;930019484;N2500;2;6;4.25
SSR_P;2014;590785424;930019484;N2710;1;2;1.6
SSR_P;2014;590785424;930019484;N310H;10;13;18.02
SSR_P;2014;590785424;930019484;N3120;;2;0.75
SSR_P;2014;590785424;930019484;NAUT;3;39;17.7
SSR_P;2014;590785424;930019484;NCINF;5;3;6.5
SSR_P;2014;590786984;620020859;M1010;1;;1
SSR_P;2014;590786984;620020859;M1320;1;;1
SSR_P;2014;590786984;620020859;MAUT;;2;0.64
SSR_P;2014;590786984;620020859;N241P;2;2;2.29
SSR_P;2014;590786984;620020859;N2450;;1;0.11
SSR_P;2014;590786984;620020859;N2500;15;2;16
SSR_P;2014;590786984;620020859;N2710;;1;0.2
SSR_P;2014;590786984;620020859;N3120;;1;0.6
SSR_P;2014;590786984;620020859;NCINF;11;3;11.95
SSR_P;2014;590788865;590782421;M1010;2;;1.8
SSR_P;2014;590788865;590782421;N2500;20;7;26.7
SSR_P;2014;590788865;590782421;NAUT;4;8;7.11
SSR_P;2014;590788865;590782421;NCINF;5;16;13.73
SSR_P;2014;590790473;620020859;M1320;4;;2.05
SSR_P;2014;590790473;620020859;N241P;2;;2
SSR_P;2014;590790473;620020859;N2450;1;;0.25
SSR_P;2014;590790473;620020859;N2460;1;;0.45
SSR_P;2014;590790473;620020859;N2500;23;5;24.85
SSR_P;2014;590790473;620020859;N2710;;1;0.25
SSR_P;2014;590790473;620020859;N3120;;2;0.5
SSR_P;2014;590790473;620020859;NAUT;2;10;7
SSR_P;2014;590790473;620020859;NCINF;14;1;13.25
SSR_P;2014;590791091;590780193;M1010;1;;1.15
SSR_P;2014;590791091;590780193;M3020;1;;1
SSR_P;2014;590791091;590780193;MAUT;1;;2.12
SSR_P;2014;590791091;590780193;N2460;0;1;0.43
SSR_P;2014;590791091;590780193;N2470;2;0;1.04
SSR_P;2014;590791091;590780193;N2500;60;17;76.88
SSR_P;2014;590791091;590780193;N2710;0;3;1.7
SSR_P;2014;590791091;590780193;N310H;0;0;0.4
SSR_P;2014;590791091;590780193;NAUT;13;4;16.82
SSR_P;2014;590791091;590780193;NCINF;36;20;53.03
SSR_P;2014;590791109;590002234;M1010;;3;1.8
SSR_P;2014;590791109;590002234;N2450;;1;0.25
SSR_P;2014;590791109;590002234;N2710;;2;1.7
SSR_P;2014;590791109;590002234;N3120;;1;0.2
SSR_P;2014;590791109;590002234;NAUT;5;8;11.39
SSR_P;2014;590791109;590002234;NCINF;6;3;7.62
SSR_P;2014;590791323;590782637;M1010;1;;1
SSR_P;2014;590791323;590782637;M1180;;1;0.6
SSR_P;2014;590791323;590782637;M1320;;1;0.5
SSR_P;2014;590791323;590782637;MAUT;;1;0.1
SSR_P;2014;590791323;590782637;N241P;2;1;2.22
SSR_P;2014;590791323;590782637;N2500;12;7;17.9
SSR_P;2014;590791323;590782637;NAUT;7;1;7.62
SSR_P;2014;590791323;590782637;NCINF;4;8;11.02
SSR_P;2014;590791729;590781902;M1010;2;;1
SSR_P;2014;590791729;590781902;M1180;1;;0.14
SSR_P;2014;590791729;590781902;M1320;3;;3
SSR_P;2014;590791729;590781902;N241P;6;4;4.05
SSR_P;2014;590791729;590781902;N2430;;1;0.2
SSR_P;2014;590791729;590781902;N2450;1;;0.5
SSR_P;2014;590791729;590781902;N2460;2;1;1.2
SSR_P;2014;590791729;590781902;N2500;22;6;27.29
SSR_P;2014;590791729;590781902;NAUT;20;5;23.61
SSR_P;2014;590791729;590781902;NCINF;19;4;19.59
SSR_P;2014;590797346;620020859;M1010;1;1;1.5
SSR_P;2014;590797346;620020859;M1320;;1;0.5
SSR_P;2014;590797346;620020859;MAUT;;2;0.61
SSR_P;2014;590797346;620020859;N241P;1;2;1.64
SSR_P;2014;590797346;620020859;N2450;;1;0.07
SSR_P;2014;590797346;620020859;N2500;9;4;11.3
SSR_P;2014;590797346;620020859;N3120;;1;0.4
SSR_P;2014;590797346;620020859;NCINF;5;3;7
SSR_P;2014;590797353;590051801;M1010;2;;0.72
SSR_P;2014;590797353;590051801;M1330;1;;1
SSR_P;2014;590797353;590051801;N2500;7;7;9.57
SSR_P;2014;590797353;590051801;NCINF;7;5;9.72
SSR_P;2014;590797387;590805628;M1010;1;;1
SSR_P;2014;590797387;590805628;M1180;5;3;6.8
SSR_P;2014;590797387;590805628;M3020;;1;0.06
SSR_P;2014;590797387;590805628;MAUT;;1;0.03
SSR_P;2014;590797387;590805628;N241P;27;5;25.6
SSR_P;2014;590797387;590805628;N2430;6;2;6
SSR_P;2014;590797387;590805628;N2450;1;;0.9
SSR_P;2014;590797387;590805628;N2460;13;4;12.1
SSR_P;2014;590797387;590805628;N2500;72;7;63.1
SSR_P;2014;590797387;590805628;N2710;1;1;1.15
SSR_P;2014;590797387;590805628;N3120;2;1;2.4
SSR_P;2014;590797387;590805628;NAUT;4;8;8.4
SSR_P;2014;590797387;590805628;NCINF;34;7;33.4
SSR_P;2014;590801106;590782421;M1320;2;;2
SSR_P;2014;590801106;590782421;N2500;17;6;22.04
SSR_P;2014;590801106;590782421;N2710;0;1;0.5
SSR_P;2014;590801106;590782421;N3120;0;1;0.32
SSR_P;2014;590801106;590782421;NAUT;4;1;4.5
SSR_P;2014;590801106;590782421;NCINF;11;4;13.51
SSR_P;2014;590806360;590003596;M1010;2;8;4.85
SSR_P;2014;590806360;590003596;M1040;1;7;3.94
SSR_P;2014;590806360;590003596;M1070;;1;0.05
SSR_P;2014;590806360;590003596;M1140;;5;1.42
SSR_P;2014;590806360;590003596;M1320;;1;0.41
SSR_P;2014;590806360;590003596;M3020;;1;0.15
SSR_P;2014;590806360;590003596;N241P;2;9;7.14
SSR_P;2014;590806360;590003596;N2430;;1;0.26
SSR_P;2014;590806360;590003596;N2450;3;1;3.78
SSR_P;2014;590806360;590003596;N2460;2;;1.81
SSR_P;2014;590806360;590003596;N2500;27;7;27.55
SSR_P;2014;590806360;590003596;N2710;5;4;4.45
SSR_P;2014;590806360;590003596;N310H;;1;0.04
SSR_P;2014;590806360;590003596;N3120;1;1;1.19
SSR_P;2014;590806360;590003596;NAUT;13;3;13.4
SSR_P;2014;590806360;590003596;NCINF;43;10;43.99
SSR_P;2014;590809703;590004552;M1010;;1;0.61
SSR_P;2014;590809703;590004552;M1040;;2;0.6
SSR_P;2014;590809703;590004552;M1120;;1;0.37
SSR_P;2014;590809703;590004552;M1150;;1;0.1
SSR_P;2014;590809703;590004552;M1180;;4;2.22
SSR_P;2014;590809703;590004552;M1190;;1;0.05
SSR_P;2014;590809703;590004552;M1320;;4;2.65
SSR_P;2014;590809703;590004552;MAUT;;9;2.17
SSR_P;2014;590809703;590004552;N241P;3;11;8.78
SSR_P;2014;590809703;590004552;N2430;;3;0.6
SSR_P;2014;590809703;590004552;N2450;;1;0.42
SSR_P;2014;590809703;590004552;N2460;3;2;3.89
SSR_P;2014;590809703;590004552;N2470;1;;1
SSR_P;2014;590809703;590004552;N2500;26;2;28.69
SSR_P;2014;590809703;590004552;N2710;3;;3.42
SSR_P;2014;590809703;590004552;N3120;1;;1.65
SSR_P;2014;590809703;590004552;NAUT;7;2;8.09
SSR_P;2014;590809703;590004552;NCINF;31;;30.94
SSR_P;2014;590810784;590004685;M1010;;1;0.6
SSR_P;2014;590810784;590004685;M1040;;3;0.5
SSR_P;2014;590810784;590004685;M1070;;1;0.1
SSR_P;2014;590810784;590004685;M1120;;1;0.1
SSR_P;2014;590810784;590004685;M1150;;2;0.15
SSR_P;2014;590810784;590004685;M1180;3;1;3.5
SSR_P;2014;590810784;590004685;M1320;1;;1
SSR_P;2014;590810784;590004685;M1330;;1;0.05
SSR_P;2014;590810784;590004685;MAUT;;3;0.6
SSR_P;2014;590810784;590004685;N241P;10;3;11.8
SSR_P;2014;590810784;590004685;N2430;;2;1
SSR_P;2014;590810784;590004685;N2450;;1;0.43
SSR_P;2014;590810784;590004685;N2460;5;1;5.5
SSR_P;2014;590810784;590004685;N2500;19;8;25.24
SSR_P;2014;590810784;590004685;N2710;1;1;1.83
SSR_P;2014;590810784;590004685;N310H;;1;0.5
SSR_P;2014;590810784;590004685;N3120;;2;1.43
SSR_P;2014;590810784;590004685;NAUT;7;3;8.71
SSR_P;2014;590810784;590004685;NCINF;16;3;18.4
SSR_P;2014;590813507;590000485;M1180;;1;0.8
SSR_P;2014;590813507;590000485;N241P;3;1;3.5
SSR_P;2014;590813507;590000485;N2460;1;;1
SSR_P;2014;590813507;590000485;N2500;5;;5
SSR_P;2014;590813507;590000485;N2710;;1;0.5
SSR_P;2014;590813507;590000485;N310H;1;;1
SSR_P;2014;590813507;590000485;N3120;;1;0.5
SSR_P;2014;590813507;590000485;NAUT;5;1;5.5
SSR_P;2014;590813507;590000485;NCINF;5;2;6.66
SSR_P;2014;590815056;590005492;MAUT;1;;1
SSR_P;2014;590815056;590005492;N2450;;1;0.2
SSR_P;2014;590815056;590005492;N2500;5;3;6
SSR_P;2014;590815056;590005492;N3120;;1;0.4
SSR_P;2014;590815056;590005492;NCINF;6;1;6.5
SSR_P;2014;590817441;620003814;M1010;1;1;1.5
SSR_P;2014;590817441;620003814;M1180;1;1;1.5
SSR_P;2014;590817441;620003814;M3020;;1;0.1
SSR_P;2014;590817441;620003814;N241P;10;;10
SSR_P;2014;590817441;620003814;N2460;2;;2
SSR_P;2014;590817441;620003814;N2500;15;7;20.29
SSR_P;2014;590817441;620003814;N2710;;1;0.1
SSR_P;2014;590817441;620003814;N310H;;1;0.8
SSR_P;2014;590817441;620003814;N3120;;1;0.57
SSR_P;2014;590817441;620003814;NAUT;;1;1
SSR_P;2014;590817441;620003814;NCINF;13;4;15.82
SSR_P;2014;590817839;590053955;M1040;;1;
SSR_P;2014;590817839;590053955;M1070;;1;0.4
SSR_P;2014;590817839;590053955;M1150;;2;
SSR_P;2014;590817839;590053955;M1320;1;;1
SSR_P;2014;590817839;590053955;N241P;;4;
SSR_P;2014;590817839;590053955;N2450;;1;0.25
SSR_P;2014;590817839;590053955;N2500;5;1;5.8
SSR_P;2014;590817839;590053955;N2710;;1;0.3
SSR_P;2014;590817839;590053955;N3120;;1;0.25
SSR_P;2014;590817839;590053955;NCINF;8;;8
SSR_P;2014;600000020;600100085;M1180;0;3;1.51
SSR_P;2014;600000020;600100085;N2500;12;0;11.14
SSR_P;2014;600000020;600100085;N3120;0;1;0.5
SSR_P;2014;600000020;600100085;NAUT;2;0;1.43
SSR_P;2014;600000020;600100085;NCINF;9;1;10.12
SSR_P;2014;600000046;600100127;M1010;3;;2.58
SSR_P;2014;600000046;600100127;N241P;1;;0.46
SSR_P;2014;600000046;600100127;N2500;15;;14.39
SSR_P;2014;600000046;600100127;N2710;1;;0.46
SSR_P;2014;600000046;600100127;NAUT;8;;6.47
SSR_P;2014;600000046;600100127;NCINF;6;1;7.95
SSR_P;2014;600000053;600101984;M1180;2;1;2.43
SSR_P;2014;600000053;600101984;N241P;0;1;0.8
SSR_P;2014;600000053;600101984;N2430;0;1;0.46
SSR_P;2014;600000053;600101984;N2460;1;0;0.62
SSR_P;2014;600000053;600101984;N2500;15;1;14.76
SSR_P;2014;600000053;600101984;N2710;1;0;1
SSR_P;2014;600000053;600101984;NAUT;5;1;6.08
SSR_P;2014;600000053;600101984;NCINF;6;3;7.63
SSR_P;2014;600000152;600100572;M1010;1;0;0.5
SSR_P;2014;600000152;600100572;N2500;3;0;2.5
SSR_P;2014;600000152;600100572;NAUT;6;0;5.25
SSR_P;2014;600000152;600100572;NCINF;3;0;3
SSR_P;2014;600000186;600100648;M1320;1;1;1.4
SSR_P;2014;600000186;600100648;N241P;;1;0.5
SSR_P;2014;600000186;600100648;N2500;7;2;8.4
SSR_P;2014;600000186;600100648;N3120;;1;0.2
SSR_P;2014;600000186;600100648;NAUT;2;1;2.5
SSR_P;2014;600000186;600100648;NCINF;7;;7
SSR_P;2014;600000194;600100713;M1180;;2;0.3
SSR_P;2014;600000194;600100713;N241P;7;3;8.05
SSR_P;2014;600000194;600100713;N2460;;1;1.68
SSR_P;2014;600000194;600100713;N2500;14;4;17.93
SSR_P;2014;600000194;600100713;N310H;;;0.59
SSR_P;2014;600000194;600100713;NAUT;6;1;9.62
SSR_P;2014;600000194;600100713;NCINF;10;1;10.19
SSR_P;2014;600000285;600100721;M1010;1;1;1.13
SSR_P;2014;600000285;600100721;N2500;14;6;16.41
SSR_P;2014;600000285;600100721;N2710;1;0;0.2
SSR_P;2014;600000285;600100721;NAUT;0;2;1.27
SSR_P;2014;600000285;600100721;NCINF;9;1;10.82
SSR_P;2014;600010094;600100580;M1180;1;1;1.55
SSR_P;2014;600010094;600100580;N241P;;1;0.6
SSR_P;2014;600010094;600100580;N2460;1;;1
SSR_P;2014;600010094;600100580;N2500;9;1;9.5
SSR_P;2014;600010094;600100580;N3120;1;;1
SSR_P;2014;600010094;600100580;NAUT;5;;5
SSR_P;2014;600010094;600100580;NCINF;7;1;7.5
SSR_P;2014;600100101;750712184;M1010;1;;1
SSR_P;2014;600100101;750712184;M1120;1;;0.2
SSR_P;2014;600100101;750712184;M1320;1;;1
SSR_P;2014;600100101;750712184;MAUT;;6;1.4
SSR_P;2014;600100101;750712184;N2450;;1;0.91
SSR_P;2014;600100101;750712184;N2460;;1;0.5
SSR_P;2014;600100101;750712184;N2470;;1;0.5
SSR_P;2014;600100101;750712184;N2500;25;10;31
SSR_P;2014;600100101;750712184;N2710;1;;1
SSR_P;2014;600100101;750712184;N3120;1;;1
SSR_P;2014;600100101;750712184;NCINF;11;5;14.72
SSR_P;2014;600100184;600010276;M1010;4;1;3.5
SSR_P;2014;600100184;600010276;N241P;;3;2
SSR_P;2014;600100184;600010276;N2450;;1;0.3
SSR_P;2014;600100184;600010276;N2500;12;;9.61
SSR_P;2014;600100184;600010276;N2710;;1;0.34
SSR_P;2014;600100184;600010276;N3120;;1;0.5
SSR_P;2014;600100184;600010276;NCINF;14;;10.3
SSR_P;2014;600100275;600000111;M1010;4;;2.76
SSR_P;2014;600100275;600000111;M1320;1;;1
SSR_P;2014;600100275;600000111;M3020;;1;0.97
SSR_P;2014;600100275;600000111;N241P;1;1;1.79
SSR_P;2014;600100275;600000111;N2450;1;;1
SSR_P;2014;600100275;600000111;N2460;1;;1
SSR_P;2014;600100275;600000111;N2470;1;;0.99
SSR_P;2014;600100275;600000111;N2500;33;;34.27
SSR_P;2014;600100275;600000111;N2710;1;;0.8
SSR_P;2014;600100275;600000111;N3120;1;;1
SSR_P;2014;600100275;600000111;NAUT;71;;72.54
SSR_P;2014;600100275;600000111;NCINF;23;3;25.04
SSR_P;2014;600100283;750710428;M1010;1;5;2.9
SSR_P;2014;600100283;750710428;M1180;1;;1
SSR_P;2014;600100283;750710428;N241P;10;5;14.7
SSR_P;2014;600100283;750710428;N2430;;1;0.2
SSR_P;2014;600100283;750710428;N2450;;1;0.6
SSR_P;2014;600100283;750710428;N2460;2;;2
SSR_P;2014;600100283;750710428;N2500;14;6;19.56
SSR_P;2014;600100283;750710428;N2710;;1;0.79
SSR_P;2014;600100283;750710428;N310H;1;;1
SSR_P;2014;600100283;750710428;N3120;;1;0.64
SSR_P;2014;600100283;750710428;NCINF;11;9;19.19
SSR_P;2014;600100291;750052144;M1010;;1;0.2
SSR_P;2014;600100291;750052144;M1320;1;;1
SSR_P;2014;600100291;750052144;N2500;13;;6.66
SSR_P;2014;600100291;750052144;N2710;;1;0.23
SSR_P;2014;600100291;750052144;N3120;;1;0.5
SSR_P;2014;600100291;750052144;NAUT;10;1;5.93
SSR_P;2014;600100291;750052144;NCINF;9;;4.2
SSR_P;2014;600100309;750721334;M1180;3;6;4.9
SSR_P;2014;600100309;750721334;N241P;9;1;8.97
SSR_P;2014;600100309;750721334;N2430;2;1;2.76
SSR_P;2014;600100309;750721334;N2460;5;0;4.25
SSR_P;2014;600100309;750721334;N2470;3;0;3
SSR_P;2014;600100309;750721334;N2500;23;2;13.6
SSR_P;2014;600100309;750721334;N2710;1;0;0.98
SSR_P;2014;600100309;750721334;N310H;23;8;20.54
SSR_P;2014;600100309;750721334;N3120;1;0;1
SSR_P;2014;600100309;750721334;NAUT;36;15;42.7
SSR_P;2014;600100309;750721334;NCINF;12;1;8.23
SSR_P;2014;600100671;750034589;M1010;2;5;2.74
SSR_P;2014;600100671;750034589;M1180;2;1;2.8
SSR_P;2014;600100671;750034589;MAUT;;2;0.65
SSR_P;2014;600100671;750034589;N241P;21;4;14.7
SSR_P;2014;600100671;750034589;N2430;;1;0.2
SSR_P;2014;600100671;750034589;N2450;;1;0.25
SSR_P;2014;600100671;750034589;N2460;6;3;7.74
SSR_P;2014;600100671;750034589;N2500;39;4;34.48
SSR_P;2014;600100671;750034589;N2710;1;3;1.07
SSR_P;2014;600100671;750034589;N310H;;5;2.42
SSR_P;2014;600100671;750034589;N3120;;4;1.91
SSR_P;2014;600100671;750034589;NAUT;10;5;13.93
SSR_P;2014;600100671;750034589;NCINF;21;4;20.46
SSR_P;2014;600100754;600000228;M1320;1;1;1.9
SSR_P;2014;600100754;600000228;N2500;8;50;15.59
SSR_P;2014;600100754;600000228;NAUT;;15;3.42
SSR_P;2014;600100754;600000228;NCINF;5;59;14.07
SSR_P;2014;600100770;600000244;N2500;;1;0.8
SSR_P;2014;600100770;600000244;NAUT;;3;1.6
SSR_P;2014;600100770;600000244;NCINF;1;1;1.41
SSR_P;2014;600100796;750720609;M1010;2;0;2
SSR_P;2014;600100796;750720609;M1180;2;1;2.13
SSR_P;2014;600100796;750720609;MAUT;;4;0.37
SSR_P;2014;600100796;750720609;N241P;10;0;8.3
SSR_P;2014;600100796;750720609;N2430;1;;1
SSR_P;2014;600100796;750720609;N2450;;1;0.5
SSR_P;2014;600100796;750720609;N2460;3;;2.41
SSR_P;2014;600100796;750720609;N2500;23;1;23.5
SSR_P;2014;600100796;750720609;N2710;1;1;1.05
SSR_P;2014;600100796;750720609;N310H;1;;1
SSR_P;2014;600100796;750720609;N3120;;1;0.92
SSR_P;2014;600100796;750720609;NAUT;1;;1
SSR_P;2014;600100796;750720609;NCINF;16;1;16.8
SSR_P;2014;600100861;440052041;M1010;;4;2.52
SSR_P;2014;600100861;440052041;M1180;3;0;2.2
SSR_P;2014;600100861;440052041;M1320;2;;1.37
SSR_P;2014;600100861;440052041;N241P;7;1;6.63
SSR_P;2014;600100861;440052041;N2430;1;2;1.49
SSR_P;2014;600100861;440052041;N2450;1;;0.88
SSR_P;2014;600100861;440052041;N2460;5;;3.4
SSR_P;2014;600100861;440052041;N2470;2;;1.82
SSR_P;2014;600100861;440052041;N2500;17;6;23
SSR_P;2014;600100861;440052041;N2710;0;2;0.83
SSR_P;2014;600100861;440052041;N310H;1;1;1.84
SSR_P;2014;600100861;440052041;N3120;1;1;1.5
SSR_P;2014;600100861;440052041;NAUT;38;9;47.08
SSR_P;2014;600100861;440052041;NCINF;22;4;26.64
SSR_P;2014;600101679;590039863;M1010;;1;0.9
SSR_P;2014;600101679;590039863;M1070;;1;0.34
SSR_P;2014;600101679;590039863;M1180;3;;3.35
SSR_P;2014;600101679;590039863;MAUT;;2;0.71
SSR_P;2014;600101679;590039863;N241P;13;2;16
SSR_P;2014;600101679;590039863;N2430;1;;1
SSR_P;2014;600101679;590039863;N2450;1;1;1.75
SSR_P;2014;600101679;590039863;N2460;9;2;10.68
SSR_P;2014;600101679;590039863;N2500;35;3;32.9
SSR_P;2014;600101679;590039863;N2710;2;2;2
SSR_P;2014;600101679;590039863;N310H;1;;1
SSR_P;2014;600101679;590039863;N3120;1;2;1.98
SSR_P;2014;600101679;590039863;NAUT;7;;7
SSR_P;2014;600101679;590039863;NCINF;18;5;20.62
SSR_P;2014;600101687;600010037;M1010;1;;0.46
SSR_P;2014;600101687;600010037;M1320;;5;1.35
SSR_P;2014;600101687;600010037;MAUT;;1;0.5
SSR_P;2014;600101687;600010037;N241P;;1;0.8
SSR_P;2014;600101687;600010037;N2450;;1;0.19
SSR_P;2014;600101687;600010037;N2460;;1;0.25
SSR_P;2014;600101687;600010037;N2500;9;;9
SSR_P;2014;600101687;600010037;N3120;;1;0.5
SSR_P;2014;600101687;600010037;NAUT;11;1;11.5
SSR_P;2014;600101687;600010037;NCINF;6;1;6.8
SSR_P;2014;600101943;750720609;M1010;;1;0.75
SSR_P;2014;600101943;750720609;M1040;2;2;3.31
SSR_P;2014;600101943;750720609;MAUT;;1;0.7
SSR_P;2014;600101943;750720609;N241P;1;3;2.67
SSR_P;2014;600101943;750720609;N2450;1;1;1.5
SSR_P;2014;600101943;750720609;N2500;7;2;8.59
SSR_P;2014;600101943;750720609;N2710;;2;1
SSR_P;2014;600101943;750720609;N3120;;1;0.4
SSR_P;2014;600101943;750720609;NAUT;3;;2.86
SSR_P;2014;600101943;750720609;NCINF;6;9;12.48
SSR_P;2014;600111124;600106611;M1320;;3;1.01
SSR_P;2014;600111124;600106611;MAUT;;1;0.6
SSR_P;2014;600111124;600106611;N241P;;2;0.69
SSR_P;2014;600111124;600106611;N2460;;1;0.16
SSR_P;2014;600111124;600106611;N2500;3;5;5.06
SSR_P;2014;600111124;600106611;N3120;;1;0.5
SSR_P;2014;600111124;600106611;NAUT;3;25;7.56
SSR_P;2014;600111124;600106611;NCINF;2;4;3.96
SSR_P;2014;600113476;600100721;M1010;4;0;3.1
SSR_P;2014;600113476;600100721;M1180;1;0;0.76
SSR_P;2014;600113476;600100721;N241P;1;0;1
SSR_P;2014;600113476;600100721;N2430;0;1;0.11
SSR_P;2014;600113476;600100721;N2500;38;10;34.29
SSR_P;2014;600113476;600100721;N2710;1;0;0.5
SSR_P;2014;600113476;600100721;NAUT;4;1;2.6
SSR_P;2014;600113476;600100721;NCINF;40;14;26.41
SSR_P;2014;610000044;610780074;M1010;1;0;0.88
SSR_P;2014;610000044;610780074;M1320;1;0;0.88
SSR_P;2014;610000044;610780074;N241P;0;0;0.95
SSR_P;2014;610000044;610780074;N2500;7;6;11.76
SSR_P;2014;610000044;610780074;NCINF;10;3;11.14
SSR_P;2014;610000051;610780082;M1010;1;;1
SSR_P;2014;610000051;610780082;N241P;1;;1
SSR_P;2014;610000051;610780082;N2500;;26;10.89
SSR_P;2014;610000051;610780082;NAUT;1;8;5.49
SSR_P;2014;610000051;610780082;NCINF;3;15;5.69
SSR_P;2014;610000069;610780090;M1010;1;2;2
SSR_P;2014;610000069;610780090;N241P;;1;0.5
SSR_P;2014;610000069;610780090;N2450;;1;0.2
SSR_P;2014;610000069;610780090;N2500;15;2;16.27
SSR_P;2014;610000069;610780090;N2710;;1;0.25
SSR_P;2014;610000069;610780090;N3120;;1;0.2
SSR_P;2014;610000069;610780090;NAUT;2;2;3.6
SSR_P;2014;610000069;610780090;NCINF;10;1;10.8
SSR_P;2014;610000077;610780124;M1010;6;;3.49
SSR_P;2014;610000077;610780124;N241P;0;3;1.54
SSR_P;2014;610000077;610780124;N2460;1;;1
SSR_P;2014;610000077;610780124;N2500;18;2;18.6
SSR_P;2014;610000077;610780124;N2710;1;2;1.93
SSR_P;2014;610000077;610780124;NAUT;8;;7.99
SSR_P;2014;610000077;610780124;NCINF;16;3;18.75
SSR_P;2014;610000085;610780132;M1010;5;0;5
SSR_P;2014;610000085;610780132;N241P;1;1;0.68
SSR_P;2014;610000085;610780132;N2500;10;0;9.85
SSR_P;2014;610000085;610780132;N2710;1;0;0.5
SSR_P;2014;610000085;610780132;N3120;0;1;0.21
SSR_P;2014;610000085;610780132;NCINF;10;1;7.64
SSR_P;2014;610000093;610780140;MAUT;1;;0.5
SSR_P;2014;610000093;610780140;N241P;;1;0.5
SSR_P;2014;610000093;610780140;N2500;4;;3.82
SSR_P;2014;610000093;610780140;NAUT;1;1;1.29
SSR_P;2014;610000093;610780140;NCINF;1;;1
SSR_P;2014;610000101;610780157;M1010;;5;0.1
SSR_P;2014;610000101;610780157;M1180;;1;0.2
SSR_P;2014;610000101;610780157;N2500;12;2;13.6
SSR_P;2014;610000101;610780157;N2710;1;;1
SSR_P;2014;610000101;610780157;N310H;1;;1
SSR_P;2014;610000101;610780157;NAUT;7;9;13.8
SSR_P;2014;610000101;610780157;NCINF;7;2;8.3
SSR_P;2014;610006371;610000135;M1010;;1;0.2
SSR_P;2014;610006371;610000135;MAUT;;1;0.2
SSR_P;2014;610006371;610000135;N241P;;4;0.6
SSR_P;2014;610006371;610000135;N2500;4;2;3.99
SSR_P;2014;610006371;610000135;NAUT;2;1;2.26
SSR_P;2014;610006371;610000135;NCINF;6;2;6.53
SSR_P;2014;610006421;610006413;M1010;1;;1
SSR_P;2014;610006421;610006413;M1150;1;;1
SSR_P;2014;610006421;610006413;N241P;;3;1.5
SSR_P;2014;610006421;610006413;N2450;;1;0.2
SSR_P;2014;610006421;610006413;N2500;7;1;7.3
SSR_P;2014;610006421;610006413;N2710;;1;0.4
SSR_P;2014;610006421;610006413;N3120;;1;0.5
SSR_P;2014;610006421;610006413;NAUT;3;1;3.7
SSR_P;2014;610006421;610006413;NCINF;5;3;5.5
SSR_P;2014;610780108;610790594;M1010;;1;0.6
SSR_P;2014;610780108;610790594;N2500;14;4;13.11
SSR_P;2014;610780108;610790594;N2710;1;;0.1
SSR_P;2014;610780108;610790594;N310H;;;0.03
SSR_P;2014;610780108;610790594;N3120;1;;0.27
SSR_P;2014;610780108;610790594;NAUT;5;1;4.76
SSR_P;2014;610780108;610790594;NCINF;6;;6.32
SSR_P;2014;610780116;610790594;M1010;;2;1.2
SSR_P;2014;610780116;610790594;M1180;0;2;0.2
SSR_P;2014;610780116;610790594;N241P;1;;0.41
SSR_P;2014;610780116;610790594;N2460;1;;0.6
SSR_P;2014;610780116;610790594;N2500;22;4;25.09
SSR_P;2014;610780116;610790594;N310H;;;0.15
SSR_P;2014;610780116;610790594;N3120;2;;1.35
SSR_P;2014;610780116;610790594;NAUT;10;3;13.01
SSR_P;2014;610780116;610790594;NCINF;17;4;19.53
SSR_P;2014;610780207;610787061;M1010;;1;0.5
SSR_P;2014;610780207;610787061;N2450;;1;0.02
SSR_P;2014;610780207;610787061;N2460;1;1;1.12
SSR_P;2014;610780207;610787061;N2500;1;;1
SSR_P;2014;610780207;610787061;N2710;;1;0.95
SSR_P;2014;610780207;610787061;N310H;1;2;2
SSR_P;2014;610780207;610787061;N3120;;2;0.86
SSR_P;2014;610780207;610787061;NAUT;7;8;10.72
SSR_P;2014;610780207;610787061;NCINF;4;1;3.81
SSR_P;2014;610780371;760025734;M1010;1;1;1.75
SSR_P;2014;610780371;760025734;M1320;1;1;1.8
SSR_P;2014;610780371;760025734;N241P;3;1;3.5
SSR_P;2014;610780371;760025734;N2450;;1;0.5
SSR_P;2014;610780371;760025734;N2460;;1;0.5
SSR_P;2014;610780371;760025734;N2500;31;5;34.65
SSR_P;2014;610780371;760025734;N2710;;1;0.2
SSR_P;2014;610780371;760025734;N3120;;1;0.8
SSR_P;2014;610780371;760025734;NCINF;22;2;22.62
SSR_P;2014;610780389;610004939;M1010;1;;0.43
