BOR;AN;FI;FI_EJ;PERSO;SMUR_EFFPL;SMUR_EFFPA;SMUR_ETP;SMUR_COMSU;SAMU_EFFPL;SAMU_EFFPA;SAMU_ETP
SMURSAMU_P;2014;800000143;800000028;N2223;24;6;7.7;1;0;0;0
SMURSAMU_P;2014;800000143;800000028;N2500;2;0;1.6;;0;0;0
SMURSAMU_P;2014;800000143;800000028;N2620;0;0;0;1;0;0;0
SMURSAMU_P;2014;800000143;800000028;N3120;0;0;0;1;0;0;0
SMURSAMU_P;2014;800000143;800000028;N5140;10;0;8;1;0;0;0
SMURSAMU_P;2014;800000143;800000028;N9999;44;9;19.32;1;0;0;0
SMURSAMU_P;2014;800000192;800000044;M1140;;;;1;;;
SMURSAMU_P;2014;800000192;800000044;M9999;;;;1;;;
SMURSAMU_P;2014;800000192;800000044;N9999;;;;1;;;
SMURSAMU_P;2014;800000226;800000069;M9999;4;3;5.2;1;;;
SMURSAMU_P;2014;800000226;800000069;N2223;5;2;5.3;1;;;
SMURSAMU_P;2014;800000226;800000069;N5140;5;1;5.25;1;;;
SMURSAMU_P;2014;800000390;800000085;N2120;1;;0.5;1;;;
SMURSAMU_P;2014;800000390;800000085;N2223;6;;5.5;0;;;
SMURSAMU_P;2014;800000390;800000085;N5140;4;1;4.5;0;;;
SMURSAMU_P;2014;800000390;800000085;N9999;12;1;11.5;1;;;
SMURSAMU_P;2014;800000432;800000093;M9999;1;;0.2;1;;;
SMURSAMU_P;2014;800000432;800000093;N2120;1;;0.5;1;;;
SMURSAMU_P;2014;800000432;800000093;N2223;9;;5.65;1;;;
SMURSAMU_P;2014;800006124;800000044;M1140;3;0;1.8;1;0;0;0
SMURSAMU_P;2014;800006124;800000044;M9999;20;4;7.65;1;19;5;5.01
SMURSAMU_P;2014;800006124;800000044;N1220;;;;;21;2;22.09
SMURSAMU_P;2014;800006124;800000044;N2120;2;;1.5;1;;;
SMURSAMU_P;2014;800006124;800000044;N2223;22;1;21.78;1;;;
SMURSAMU_P;2014;800006124;800000044;N2500;1;;1;;;;
SMURSAMU_P;2014;800006124;800000044;N2620;;;0.25;1;;;
SMURSAMU_P;2014;800006124;800000044;N5140;26;;25.19;1;;;
SMURSAMU_P;2014;800006124;800000044;N9999;54;1;52.69;1;21;2;22.09
SMURSAMU_P;2014;810000505;810000331;M9999;5;1;5.08;1;5;1;4.23
SMURSAMU_P;2014;810000505;810000331;MREG;;;;;5;1;4.23
SMURSAMU_P;2014;810000505;810000331;N1220;;;;0;14;1;14.03
SMURSAMU_P;2014;810000505;810000331;N2120;2;;0.15;1;2;;0.2
SMURSAMU_P;2014;810000505;810000331;N2223;9;;4.05;1;2;;0.64
SMURSAMU_P;2014;810000505;810000331;N2500;;;;;3;;2.58
SMURSAMU_P;2014;810000505;810000331;N9999;11;;4.2;;21;1;17.44
SMURSAMU_P;2014;810000521;810000380;M9999;13;8;13.35;1;;;
SMURSAMU_P;2014;810000521;810000380;N1220;2;1;0.36;1;;;
SMURSAMU_P;2014;810000521;810000380;N2120;3;;1.1;1;;;
SMURSAMU_P;2014;810000521;810000380;N2223;44;7;12.14;1;;;
SMURSAMU_P;2014;810000521;810000380;N2500;12;;12;;;;
SMURSAMU_P;2014;810000521;810000380;N9999;61;8;25.6;1;;;
SMURSAMU_P;2014;810000562;810000455;M9999;10;;10;1;;;
SMURSAMU_P;2014;810000562;810000455;N2120;1;;0.25;1;;;
SMURSAMU_P;2014;810000562;810000455;N2223;3;;2.8;1;;;
SMURSAMU_P;2014;820000032;820000016;M9999;17;3;8.13;1;17;3;4.39
SMURSAMU_P;2014;820000032;820000016;N1220;;;;0;15;2;14.96
SMURSAMU_P;2014;820000032;820000016;N2120;1;;0.33;1;;;
SMURSAMU_P;2014;820000032;820000016;N2223;3;;2.7;1;;;
SMURSAMU_P;2014;820000032;820000016;N2500;3;;3;;;;
SMURSAMU_P;2014;820000032;820000016;N5140;5;;5;;;;
SMURSAMU_P;2014;820000032;820000016;N9999;12;;11.03;1;15;2;14.96
SMURSAMU_P;2014;820000883;820004950;M9999;6;1;5;1;;;
SMURSAMU_P;2014;820000883;820004950;N2223;0;23;8.98;1;;;
SMURSAMU_P;2014;820000883;820004950;N2500;;5;1.35;;;;
SMURSAMU_P;2014;820000883;820004950;N5140;2;;2;;;;
SMURSAMU_P;2014;820000883;820004950;N9999;4;29;14.53;1;;;
SMURSAMU_P;2014;830000279;830100517;M9999;12;3;3.61;;;;
SMURSAMU_P;2014;830000279;830100517;N1220;1;;0.1;;;;
SMURSAMU_P;2014;830000279;830100517;N2120;1;;0.25;;;;
SMURSAMU_P;2014;830000279;830100517;N2223;1;;1;;;;
SMURSAMU_P;2014;830000279;830100517;N5140;5;;3.14;;;;
SMURSAMU_P;2014;830000279;830100517;N9999;8;;4.49;;;;
SMURSAMU_P;2014;830000287;830100525;M9999;10;;3.07;1;;;
SMURSAMU_P;2014;830000287;830100525;N2500;4;;4.42;;;;
SMURSAMU_P;2014;830000295;830100533;M9999;12;8;6.7;1;;;
SMURSAMU_P;2014;830000295;830100533;N2120;;1;0.15;1;;;
SMURSAMU_P;2014;830000295;830100533;N2223;4;3;6.6;1;;;
SMURSAMU_P;2014;830000295;830100533;N9999;4;4;7.42;;;;
SMURSAMU_P;2014;830000311;830100566;M9999;17;3;6.58;1;;;
SMURSAMU_P;2014;830000311;830100566;N2223;6;;6.11;1;;;
SMURSAMU_P;2014;830000311;830100566;N5140;6;;6;0;;;
SMURSAMU_P;2014;830000311;830100566;N9999;12;;12.11;;;;
SMURSAMU_P;2014;830000337;830100590;M9999;5;;4.24;1;;;
SMURSAMU_P;2014;830000337;830100590;N1220;1;0;0.1;1;;;
SMURSAMU_P;2014;830000337;830100590;N2120;1;;0.2;1;;;
SMURSAMU_P;2014;830000337;830100590;N2223;6;0;6;0;;;
SMURSAMU_P;2014;830000345;830100616;M9999;15;1;7.43;1;28;2;12.51
SMURSAMU_P;2014;830000345;830100616;N1220;0;0;0.17;0;31;0;32.56
SMURSAMU_P;2014;830000345;830100616;N2120;;;0.4;1;1;1;0.17
SMURSAMU_P;2014;830000345;830100616;N2223;13;6;17.8;0;0;1;0.47
SMURSAMU_P;2014;830000345;830100616;N2500;1;0;0.17;;1;0;1
SMURSAMU_P;2014;830000345;830100616;N2620;;;0.83;0;0;0;0
SMURSAMU_P;2014;830000345;830100616;N5140;25;0;24.04;0;;;
SMURSAMU_P;2014;830000345;830100616;N9999;40;6;42.97;0;33;5;36.34
SMURSAMU_P;2014;840000343;840000012;M9999;5;1;5.65;1;;;
SMURSAMU_P;2014;840000343;840000012;N1220;;1;0.8;1;;;
SMURSAMU_P;2014;840000343;840000012;N2120;;1;0.5;1;;;
SMURSAMU_P;2014;840000343;840000012;N2223;7;4;9.6;1;;;
SMURSAMU_P;2014;840000343;840000012;N2500;5;3;7.2;;;;
SMURSAMU_P;2014;840000343;840000012;N3120;;1;0.5;1;;;
SMURSAMU_P;2014;840000343;840000012;N9999;12;10;18.5;1;;;
SMURSAMU_P;2014;840000392;840000046;M9999;6;1;4.76;1;;;
SMURSAMU_P;2014;840000392;840000046;N2120;1;;0.25;1;;;
SMURSAMU_P;2014;840000392;840000046;N2223;6;;6;1;;;
SMURSAMU_P;2014;840000392;840000046;N5140;6;;6;0;;;
SMURSAMU_P;2014;840000392;840000046;N9999;13;;12.25;1;;;
SMURSAMU_P;2014;840000418;840004659;M9999;4;2;5.3;1;;;
SMURSAMU_P;2014;840000418;840004659;N1220;1;;0.1;1;;;
SMURSAMU_P;2014;840000418;840004659;N2120;1;;0.3;1;;;
SMURSAMU_P;2014;840000418;840004659;N2223;5;;5;1;;;
SMURSAMU_P;2014;840000418;840004659;N2500;2;;2;;;;
SMURSAMU_P;2014;840000418;840004659;N5140;4;;4;;;;
SMURSAMU_P;2014;840000483;840000087;M9999;15;6;4.54;1;;;
SMURSAMU_P;2014;840000483;840000087;N1220;1;1;1.6;0;;;
SMURSAMU_P;2014;840000483;840000087;N2120;1;1;0.51;1;;;
SMURSAMU_P;2014;840000483;840000087;N2223;4;1;4.7;1;;;
SMURSAMU_P;2014;840000483;840000087;N2500;2;;2;;;;
SMURSAMU_P;2014;840000483;840000087;N5140;4;;4;0;;;
SMURSAMU_P;2014;840000483;840000087;N9999;12;3;12.81;;;;
SMURSAMU_P;2014;840000491;130041916;M9999;;3;0.3;1;;;
SMURSAMU_P;2014;840000491;130041916;N2120;;1;0.08;1;;;
SMURSAMU_P;2014;840000491;130041916;N2223;;9;4.21;1;;;
SMURSAMU_P;2014;840000491;130041916;N9999;;10;4.29;1;;;
SMURSAMU_P;2014;840000525;840000111;N2120;;1;0.25;1;;;
SMURSAMU_P;2014;840000525;840000111;N2223;4;;3.75;1;;;
SMURSAMU_P;2014;840001861;840006597;M9999;17;5;10.9;1;17;5;10.9
SMURSAMU_P;2014;840001861;840006597;N1220;1;1;1.9;;17;4;19.85
SMURSAMU_P;2014;840001861;840006597;N2120;;;;;1;;1
SMURSAMU_P;2014;840001861;840006597;N2223;8;;8;;1;;0.99
SMURSAMU_P;2014;840001861;840006597;N5140;15;;14;;;;
SMURSAMU_P;2014;840001861;840006597;N9999;45;5;47.74;;;;
SMURSAMU_P;2014;850000142;850000019;M9999;;37;9.5;1;;37;5.81
SMURSAMU_P;2014;850000142;850000019;N1220;;;;;10;3;13.41
SMURSAMU_P;2014;850000142;850000019;N2120;;1;0.5;0;;1;0.5
SMURSAMU_P;2014;850000142;850000019;N2223;3;22;13.01;0;15;3;5.38
SMURSAMU_P;2014;850000142;850000019;N2500;;;;;1;;1.03
SMURSAMU_P;2014;850000142;850000019;N9999;14;24;26.12;0;19;7;22.51
SMURSAMU_P;2014;850000175;850009010;M9999;;9;4.4;1;;;
SMURSAMU_P;2014;850000175;850009010;N2223;5;2;6.02;0;;;
SMURSAMU_P;2014;850000175;850009010;N5140;7;;5.84;0;;;
SMURSAMU_P;2014;850000175;850009010;N9999;12;2;11.86;0;;;
SMURSAMU_P;2014;850000209;850000019;M9999;;17;2.68;1;;;
SMURSAMU_P;2014;850000209;850000019;N2120;;1;0.63;;;;
SMURSAMU_P;2014;850000209;850000019;N2223;;11;2.81;1;;;
SMURSAMU_P;2014;850000225;850000019;M9999;;18;1.72;1;;;
SMURSAMU_P;2014;850000225;850000019;N2223;;16;3.48;0;;;
SMURSAMU_P;2014;850000225;850000019;N9999;;16;3.48;0;;;
SMURSAMU_P;2014;850000241;850000084;M9999;6;;6;1;;;
SMURSAMU_P;2014;850000241;850000084;N2223;6;;6;1;;;
SMURSAMU_P;2014;850000241;850000084;N5140;6;;6;1;;;
SMURSAMU_P;2014;850000241;850000084;N9999;12;;12;1;;;
SMURSAMU_P;2014;850009630;850000035;M9999;10;2;6.5;1;;;
SMURSAMU_P;2014;850009630;850000035;N1220;1;;0.25;;;;
SMURSAMU_P;2014;850009630;850000035;N2223;6;6;6.61;1;;;
SMURSAMU_P;2014;850009630;850000035;N2500;3;;0.75;;;;
SMURSAMU_P;2014;850009630;850000035;N2620;3;1;3.81;0;;;
SMURSAMU_P;2014;850009630;850000035;N5140;;;;1;;;
SMURSAMU_P;2014;850009630;850000035;N9999;13;7;11.42;;;;
SMURSAMU_P;2014;860000025;860013382;M9999;8;1;4.4;1;;;
SMURSAMU_P;2014;860000025;860013382;N2120;1;;0.1;1;;;
SMURSAMU_P;2014;860000025;860013382;N2223;17;7;6.06;1;;;
SMURSAMU_P;2014;860000025;860013382;N2620;15;1;6.06;1;;;
SMURSAMU_P;2014;860000025;860013382;N9999;33;7;12.22;1;;;
SMURSAMU_P;2014;860000033;860013382;M9999;3;2;2;1;;;
SMURSAMU_P;2014;860000033;860013382;N2223;7;1;6.15;1;;;
SMURSAMU_P;2014;860000033;860013382;N9999;14;2;6.15;1;;;
SMURSAMU_P;2014;860000058;860780097;M9999;5;;2.5;1;;;
SMURSAMU_P;2014;860000058;860780097;N2120;1;;0.25;1;;;
SMURSAMU_P;2014;860000058;860780097;N2223;6;2;3.75;1;;;
SMURSAMU_P;2014;860000058;860780097;N2500;3;;1.25;;;;
SMURSAMU_P;2014;860000058;860780097;N2620;1;;0.5;;;;
SMURSAMU_P;2014;860000223;860013077;M1140;9;;1.66;0;;;
SMURSAMU_P;2014;860000223;860013077;M9999;37;2;12.86;1;23;2;4.64
SMURSAMU_P;2014;860000223;860013077;MREG;;;;1;8;2;2
SMURSAMU_P;2014;860000223;860013077;N1220;1;;1.21;0;12;;11.94
SMURSAMU_P;2014;860000223;860013077;N2120;1;;1;1;;;
SMURSAMU_P;2014;860000223;860013077;N2223;16;2;17.07;1;;;
SMURSAMU_P;2014;860000223;860013077;N2500;1;;1;;1;;1
SMURSAMU_P;2014;860000223;860013077;N5140;20;;17.83;1;3;;2.34
SMURSAMU_P;2014;860000223;860013077;N9999;40;3;38.57;1;17;;17.09
SMURSAMU_P;2014;870000064;870000015;M9999;18;0;2.95;1;22;0;7.74
SMURSAMU_P;2014;870000064;870000015;MREG;18;0;2.95;1;22;0;7.74
SMURSAMU_P;2014;870000064;870000015;N1220;;;;0;17;0;16.99
SMURSAMU_P;2014;870000064;870000015;N2120;1;;0.25;0;1;0;0.25
SMURSAMU_P;2014;870000064;870000015;N2223;13;2;12.4;1;1;0;1
SMURSAMU_P;2014;870000064;870000015;N2500;;;;;1;;0.24
SMURSAMU_P;2014;870000064;870000015;N5140;12;;12;0;;;
SMURSAMU_P;2014;870000064;870000015;N9999;26;;24.65;;22;0;20.48
SMURSAMU_P;2014;870000098;870000023;M9999;3;0;3;1;;;
SMURSAMU_P;2014;870000098;870000023;N2223;2;;2;;;;
SMURSAMU_P;2014;870000098;870000023;N9999;2;;2;;;;
SMURSAMU_P;2014;870000270;870000031;M9999;1;;1;1;;;
SMURSAMU_P;2014;870000270;870000031;N2223;3;;2.5;1;;;
SMURSAMU_P;2014;870000270;870000031;N9999;3;;2.5;1;;;
SMURSAMU_P;2014;880000021;880007059;M9999;12;7;15.95;1;12;7;15.95
SMURSAMU_P;2014;880000021;880007059;MREG;;;;1;3;;1.9
SMURSAMU_P;2014;880000021;880007059;N1220;;;;;17;1;17.34
SMURSAMU_P;2014;880000021;880007059;N2120;;1;0.28;1;;;
SMURSAMU_P;2014;880000021;880007059;N2223;;1;0.6;1;;1;0.5
SMURSAMU_P;2014;880000021;880007059;N2500;2;;1;;;;
SMURSAMU_P;2014;880000021;880007059;N5140;11;;10.76;1;;;
SMURSAMU_P;2014;880000021;880007059;N9999;13;2;12.64;1;17;1;17.84
SMURSAMU_P;2014;880000039;880780069;M9999;;10;2.5;0;;;
SMURSAMU_P;2014;880000039;880780069;N2120;1;;0.1;0;;;
SMURSAMU_P;2014;880000039;880780069;N2223;3;;2.5;0;;;
SMURSAMU_P;2014;880000039;880780069;N2500;3;;2.5;;;;
SMURSAMU_P;2014;880000039;880780069;N9999;7;;5.1;0;;;
SMURSAMU_P;2014;880000047;880780077;M9999;5;4;6;1;;;
SMURSAMU_P;2014;880000047;880780077;N1220;4;;0.5;1;;;
SMURSAMU_P;2014;880000047;880780077;N2120;1;;0.2;1;;;
SMURSAMU_P;2014;880000047;880780077;N2223;21;;6;1;;;
SMURSAMU_P;2014;880000047;880780077;N2500;6;;6;;;;
SMURSAMU_P;2014;880000054;880007299;M9999;9;1;4.33;1;;;
SMURSAMU_P;2014;880000054;880007299;N1220;;1;0.22;1;;;
SMURSAMU_P;2014;880000054;880007299;N2120;;1;0.1;1;;;
SMURSAMU_P;2014;880000054;880007299;N2223;;15;2.79;1;;;
SMURSAMU_P;2014;880000054;880007299;N2500;;6;1.8;;;;
SMURSAMU_P;2014;880000054;880007299;N9999;;23;4.91;1;;;
SMURSAMU_P;2014;880000062;880780093;M9999;7;0;1.46;1;;;
SMURSAMU_P;2014;880000062;880780093;N2120;0;1;0.03;1;;;
SMURSAMU_P;2014;880000062;880780093;N2223;0;0;0.13;1;;;
SMURSAMU_P;2014;880000062;880780093;N2500;6;0;6;;;;
SMURSAMU_P;2014;880000062;880780093;N9999;6;1;6.16;;;;
SMURSAMU_P;2014;880000070;880007299;M9999;2;2;1.55;1;;;
SMURSAMU_P;2014;880000070;880007299;N2120;;1;0.2;;;;
SMURSAMU_P;2014;880000070;880007299;N2223;;9;1.73;;;;
SMURSAMU_P;2014;880000070;880007299;N2500;;4;0.8;;;;
SMURSAMU_P;2014;880000070;880007299;N2620;;2;0.4;;;;
SMURSAMU_P;2014;880000070;880007299;N9999;;16;3.13;;;;
SMURSAMU_P;2014;890975527;890000037;M9999;15;11;19.65;1;;;
SMURSAMU_P;2014;890975527;890000037;N1220;1;;1;;10;3;12.57
SMURSAMU_P;2014;890975527;890000037;N5140;12;2;13.71;;;;
SMURSAMU_P;2014;890975527;890000037;N9999;13;2;14.71;;10;3;12.57
SMURSAMU_P;2014;890975535;890000409;M9999;5;3;3.46;1;;;
SMURSAMU_P;2014;890975535;890000409;N2120;1;;0.1;1;;;
SMURSAMU_P;2014;890975535;890000409;N2223;14;1;2.1;1;;;
SMURSAMU_P;2014;890975543;890000417;M9999;11;3;8.07;1;;;
SMURSAMU_P;2014;890975543;890000417;MREG;2;;;1;;;
SMURSAMU_P;2014;890975543;890000417;N2223;21;3;9.55;1;;;
SMURSAMU_P;2014;890975550;890970569;M9999;8;8;13.5;1;;;
SMURSAMU_P;2014;890975550;890970569;N1220;;;;1;;;
SMURSAMU_P;2014;890975550;890970569;N2120;;;;1;;;
SMURSAMU_P;2014;890975550;890970569;N2223;6;;5.64;1;;;
SMURSAMU_P;2014;890975550;890970569;N2620;;;;1;;;
SMURSAMU_P;2014;890975550;890970569;N5140;3;2;4.74;1;;;
SMURSAMU_P;2014;890975550;890970569;N9999;9;2;10.38;1;;;
SMURSAMU_P;2014;890975568;890000433;M9999;1;;0.6;0;;;
SMURSAMU_P;2014;890975568;890000433;N2223;1;;1.5;0;;;
SMURSAMU_P;2014;890975568;890000433;N5140;5;1;5.25;0;;;
SMURSAMU_P;2014;890975568;890000433;N9999;6;1;7.71;0;;;
SMURSAMU_P;2014;900000167;900000365;M9999;3;1;3.53;;2;2;3.15
SMURSAMU_P;2014;900000167;900000365;MREG;;;;;2;2;3.15
SMURSAMU_P;2014;900000167;900000365;N1220;;;;;8;5;11.33
SMURSAMU_P;2014;900000167;900000365;N2223;5;3;6.33;;;;
SMURSAMU_P;2014;900000167;900000365;N9999;5;3;6.33;;8;5;11.33
SMURSAMU_P;2014;910000272;910110014;M9999;2;5;4.7;0;;;
SMURSAMU_P;2014;910000272;910110014;N2223;1;;1;1;;;
SMURSAMU_P;2014;910000272;910110014;N9999;1;;1;1;;;
SMURSAMU_P;2014;910000298;910110055;M9999;3;4;5.2;;;;
SMURSAMU_P;2014;910000298;910110055;N1220;1;;0.4;;;;
SMURSAMU_P;2014;910000298;910110055;N2120;1;;0.1;;;;
SMURSAMU_P;2014;910000298;910110055;N2223;12;;6;;;;
SMURSAMU_P;2014;910000298;910110055;N9999;14;;6.5;;;;
SMURSAMU_P;2014;910000306;910110063;M9999;3;4;4.57;;;;
SMURSAMU_P;2014;910000306;910110063;N2120;;1;0.25;;;;
SMURSAMU_P;2014;910000306;910110063;N5140;6;;6;;;;
SMURSAMU_P;2014;910000306;910110063;N9999;6;1;6.25;;;;
SMURSAMU_P;2014;910000314;910002773;M9999;2;25;10.4;0;2;47;12.2
SMURSAMU_P;2014;910000314;910002773;MREG;;;;0;2;47;12.2
SMURSAMU_P;2014;910000314;910002773;N1220;1;;1;0;28;;34.4
SMURSAMU_P;2014;910000314;910002773;N2120;;1;0.5;0;;1;0.5
SMURSAMU_P;2014;910000314;910002773;N2223;11;;11;0;1;;1
SMURSAMU_P;2014;910000314;910002773;N5140;17;;17;0;;;
SMURSAMU_P;2014;910000314;910002773;N9999;30;1;30.5;0;29;10;36.4
SMURSAMU_P;2014;910001973;910019447;M9999;7;1;3.5;1;;;
SMURSAMU_P;2014;910001973;910019447;N2223;6;;6;1;;;
SMURSAMU_P;2014;910001973;910019447;N9999;12;;12;1;;;
SMURSAMU_P;2014;910018423;910019454;M9999;2;7;4.65;0;;;
SMURSAMU_P;2014;910018423;910019454;N2223;1;3;2.83;0;;;
SMURSAMU_P;2014;920100021;750712184;M1140;3;4;6.1;0;;;
SMURSAMU_P;2014;920100021;750712184;M9999;3;4;6.4;0;;;
SMURSAMU_P;2014;920100021;750712184;N2223;7;1;7.8;0;;;
SMURSAMU_P;2014;920100021;750712184;N2500;2;;2;;;;
SMURSAMU_P;2014;920100021;750712184;N5140;8;;8;0;;;
SMURSAMU_P;2014;920100021;750712184;N9999;17;1;17.8;0;;;
SMURSAMU_P;2014;920100039;750712184;M9999;2;26;12.7;1;;;
SMURSAMU_P;2014;920100039;750712184;N2120;1;;1;0;;;
SMURSAMU_P;2014;920100039;750712184;N2223;13;1;13.5;0;;;
SMURSAMU_P;2014;920100039;750712184;N2500;1;;1;;;;
SMURSAMU_P;2014;920100039;750712184;N5140;16;;16;0;;;
SMURSAMU_P;2014;920100039;750712184;N9999;32;1;32.5;0;;;
SMURSAMU_P;2014;920100054;750712184;M9999;3;33;18.4;0;4;5;6.7
SMURSAMU_P;2014;920100054;750712184;MREG;3;24;7;0;4;4;6
SMURSAMU_P;2014;920100054;750712184;N1220;1;;1;0;;;
SMURSAMU_P;2014;920100054;750712184;N2223;19;;17.91;0;;;
SMURSAMU_P;2014;920100054;750712184;N2500;2;1;2.45;;;;
SMURSAMU_P;2014;920100054;750712184;N5140;27;;28;;;;
SMURSAMU_P;2014;920100054;750712184;N9999;22;1;23.4;0;;;
SMURSAMU_P;2014;930000286;930021480;M9999;9;2;6.1;;;;
SMURSAMU_P;2014;930000286;930021480;N2223;7;;6.25;;;;
SMURSAMU_P;2014;930000286;930021480;N5140;5;1;5.86;;;;
SMURSAMU_P;2014;930000286;930021480;N9999;14;1;12.12;;;;
SMURSAMU_P;2014;930000328;930110051;M9999;1;13;7.3;0;;;
SMURSAMU_P;2014;930000328;930110051;N1220;0;1;0.4;0;;;
SMURSAMU_P;2014;930000328;930110051;N2120;0;1;0.5;1;;;
SMURSAMU_P;2014;930000328;930110051;N2223;6;2;7;0;;;
SMURSAMU_P;2014;930000328;930110051;N5140;0;7;7;0;;;
SMURSAMU_P;2014;930000336;930110069;M9999;9;;5.1;;;;
SMURSAMU_P;2014;930000336;930110069;N2223;9;;7.8;;;;
SMURSAMU_P;2014;930000336;930110069;N5140;9;;9;;;;
SMURSAMU_P;2014;930100037;750712184;M1140;3;4;5.9;0;;;
SMURSAMU_P;2014;930100037;750712184;M9999;13;16;24.1;1;43;7;20.2
SMURSAMU_P;2014;930100037;750712184;MREG;13;16;24.1;1;43;7;20.2
SMURSAMU_P;2014;930100037;750712184;N1220;1;;1;0;35;9;40.6
SMURSAMU_P;2014;930100037;750712184;N2120;3;;3;0;;;
SMURSAMU_P;2014;930100037;750712184;N2223;20;4;23.4;0;;;
SMURSAMU_P;2014;930100037;750712184;N2500;2;;2;;;;
SMURSAMU_P;2014;930100037;750712184;N5140;24;;24;0;;;
SMURSAMU_P;2014;930100037;750712184;N9999;47;4;50.4;0;35;9;40.6
SMURSAMU_P;2014;940000599;940110042;M9999;1;7;5.8;;;;
SMURSAMU_P;2014;940000599;940110042;N1220;;1;0.5;;;;
SMURSAMU_P;2014;940000599;940110042;N2120;;1;0.5;;;;
SMURSAMU_P;2014;940000599;940110042;N2223;4;;4;;;;
SMURSAMU_P;2014;940100027;750712184;M9999;12;24;21.8;0;6;11;10
SMURSAMU_P;2014;940100027;750712184;MREG;10;14;15.2;0;6;11;10
SMURSAMU_P;2014;940100027;750712184;N1220;0;2;1.1;0;1;1;1.8
SMURSAMU_P;2014;940100027;750712184;N2120;1;;1;0;0;0;0
SMURSAMU_P;2014;940100027;750712184;N2223;23;0;23;0;0;0;0
SMURSAMU_P;2014;940100027;750712184;N2500;6;0;6;;0;0;0
SMURSAMU_P;2014;940100027;750712184;N5140;23;2;24.6;0;0;0;0
SMURSAMU_P;2014;940100027;750712184;N9999;53;4;55.7;0;32;2;33.6
SMURSAMU_P;2014;950000307;950110015;M9999;4;7;8.32;0;0;0;0
SMURSAMU_P;2014;950000307;950110015;N1220;1;0;0.5;0;0;0;0
SMURSAMU_P;2014;950000307;950110015;N2223;11;0;10.67;0;0;0;0
SMURSAMU_P;2014;950000307;950110015;N9999;12;0;11.17;0;0;0;0
SMURSAMU_P;2014;950000315;950001370;M9999;3;3;5.79;1;;;
SMURSAMU_P;2014;950000315;950001370;N1220;;1;0.25;1;;;
SMURSAMU_P;2014;950000315;950001370;N2223;12;;6.1;1;;;
SMURSAMU_P;2014;950000315;950001370;N3120;;;;1;;;
SMURSAMU_P;2014;950000315;950001370;N5140;6;;6;1;;;
SMURSAMU_P;2014;950000315;950001370;N9999;19;;12.6;1;;;
SMURSAMU_P;2014;950000323;950013870;M9999;4;16;10.71;0;;;
SMURSAMU_P;2014;950000323;950013870;N1220;1;;1.28;0;;;
SMURSAMU_P;2014;950000323;950013870;N2223;10;2;11.7;0;;;
SMURSAMU_P;2014;950000323;950013870;N9999;12;2;13.99;0;;;
SMURSAMU_P;2014;950000331;950110049;M9999;8;0;7.04;0;;;
SMURSAMU_P;2014;950000331;950110049;N1220;1;;0.25;;;;
SMURSAMU_P;2014;950000331;950110049;N2120;1;;0.5;;;;
SMURSAMU_P;2014;950000331;950110049;N2223;9;;8.4;;;;
SMURSAMU_P;2014;950000364;950110080;M9999;4;13;10;;8;11;12.98
SMURSAMU_P;2014;950000364;950110080;N1220;0;0;0;;26;0;24.68
SMURSAMU_P;2014;950000364;950110080;N2120;1;0;0.08;;1;0;0.97
SMURSAMU_P;2014;950000364;950110080;N2223;19;0;16.77;;2;0;2.09
SMURSAMU_P;2014;950000364;950110080;N2500;1;0;0.5;;2;0;1.67
SMURSAMU_P;2014;950000364;950110080;N5140;17;0;16.3;;0;0;0
SMURSAMU_P;2014;970100392;970100178;M1140;0;0;0;1;0;0;0
SMURSAMU_P;2014;970100392;970100178;M9999;;14;6.5;1;0;0;0
SMURSAMU_P;2014;970100392;970100178;N1220;0;1;0.2;1;0;0;0
SMURSAMU_P;2014;970100392;970100178;N2120;;1;0.25;1;0;0;0
SMURSAMU_P;2014;970100392;970100178;N2223;;22;7;1;0;0;0
SMURSAMU_P;2014;970100392;970100178;N3120;0;0;0;1;0;0;0
SMURSAMU_P;2014;970100392;970100178;N9999;0;24;7.45;1;0;0;0
SMURSAMU_P;2014;970100400;970100186;M9999;4;;4;1;;;
SMURSAMU_P;2014;970100400;970100186;N2120;1;;1;1;;;
SMURSAMU_P;2014;970100400;970100186;N2223;6;;6;1;;;
SMURSAMU_P;2014;970100400;970100186;N9999;13;;13;1;;;
SMURSAMU_P;2014;970100442;970100228;M9999;16;3;15.3;1;0;0;0
SMURSAMU_P;2014;970100442;970100228;MREG;0;0;0;1;14;2;6.55
SMURSAMU_P;2014;970100442;970100228;N1220;0;0;0;;22;0;21
SMURSAMU_P;2014;970100442;970100228;N2120;2;0;2;;0;0;0
SMURSAMU_P;2014;970100442;970100228;N2223;18;0;17;;0;0;0
SMURSAMU_P;2014;970100442;970100228;N3120;0;0;0;;1;0;1
SMURSAMU_P;2014;970100442;970100228;N5140;17;0;15;;0;0;0
SMURSAMU_P;2014;970211215;970211207;M1140;0;0;0;1;0;0;0
SMURSAMU_P;2014;970211215;970211207;M9999;5;1;5.47;1;6;1;5.36
SMURSAMU_P;2014;970211215;970211207;MREG;0;0;0;1;6;1;5.36
SMURSAMU_P;2014;970211215;970211207;N1220;1;0;0.5;0;22;0;21.5
SMURSAMU_P;2014;970211215;970211207;N2120;1;0;1;0;0;0;0
SMURSAMU_P;2014;970211215;970211207;N2223;9;0;9;0;0;0;0
