BOR;AN;FI;FI_EJ;AUTOR;LACTA;LIT_OBS;LIT_NEO;LIT_SIN;LIT_REA;SALTRAV;SEJ_OBS;SEJ0_Obs;SEJ_NEO;SEJ0_NEO;SEJ_SIN;SEJ0_SIN;SEJ_REA;SEJ0_REA;JOU_OBS;JOU_NEO;JOU_SIN;JOU_REA;SEJACC;JOUACC;SEJCES;JOUCES;FSUIV;ACCUN;ACCMUDC;ACCMU;ACCUNDC;ENFTR;TRANS3;ENFANTS;CONSGYN;CONSSAG;CONSENTR;SORPREC;MUTHAD;PRIS;IVG;IVGN_1;IVGME;IVG1214;CONV;IMG;AMP;PAT_AMP
PERINAT;2014;940016868;940016819;NIV2;;45;10;;;5;3428;133;658;97;0;0;0;0;10783;3431;0;0;2853;9713;668;3050;13;2812;2;41;21;24;;2901;;;;836;0;1;457;551;169;41;;16;0;0
PERINAT;2014;940100043;750712184;NIV3;;59;24;6;8;12;4781;613;788;17;269;14;295;9;20401;6525;2147;2788;3454;18056;797;6068;0;3343;8;111;63;21;0;3608;35569;18377;0;100;0;1;926;976;179;83;3;63;0;0
PERINAT;2014;940120017;750821092;NIV1;;18;;;;3;1339;35;0;0;0;0;0;0;4815;0;0;0;1129;4384;196;1093;2;1122;0;7;3;7;;1136;;;;53;0;1;80;90;51;3;;0;0;0
PERINAT;2014;940300031;940000706;;;0;;;;;46;35;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;24;59;0;4;;0;0;0
PERINAT;2014;940300270;940000771;NIV2;;60;6;;;;3524;520;334;2;0;0;0;0;12463;2109;0;0;2677;11393;673;3699;8;2644;2;33;18;12;;2720;;;;27;0;1;231;298;48;6;;8;0;0
PERINAT;2014;940300379;940000805;NIV1;;19;;;;2;1268;118;0;0;0;0;0;0;4385;0;0;0;1038;4094;198;1053;1;1035;0;3;4;5;;1041;;;;31;0;1;246;288;0;35;;0;0;0
PERINAT;2014;940300445;940000854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;0;
PERINAT;2014;940300551;940000912;NIV2;;34;8;;;5;1995;193;218;8;0;0;0;0;7464;1722;0;0;1472;6636;360;2122;13;1464;0;8;3;10;;1483;;;;17;0;1;427;809;121;15;;4;1;278
PERINAT;2014;940813033;940001894;CPPR;;;;;;;6;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;46;66;45;0;;0;0;0
PERINAT;2014;950000307;950110015;NIV3;INT;60;18;6;6;4;4408;533;317;7;142;3;108;4;16371;5162;1171;1374;3245;14332;640;3903;27;3176;2;69;40;4;;3328;22278;59419;142;77;58;1;471;482;226;51;0;30;0;0
PERINAT;2014;950000315;950001370;NIV2;;18;6;0;0;5;1361;83;339;12;0;0;0;0;5942;2127;0;0;1038;5202;235;1435;2;1029;0;9;7;18;0;1048;;;107;6;0;1;298;252;151;21;1;2;0;0
PERINAT;2014;950000323;950013870;NIV2;INT;36;15;6;;7;378;32;43;1;12;1;0;0;1602;337;47;0;282;1386;48;324;0;280;0;2;2;0;9;2405;1590;967;296;2;0;1;203;137;13;22;4;1;0;0
PERINAT;2014;950000331;950110049;NIV2;;46;21;6;;5;3326;207;378;19;152;18;0;0;12803;5546;1526;0;2257;10212;489;2900;0;2219;2;38;27;12;0;2322;11344;0;0;35;0;1;428;280;211;52;5;11;0;0
PERINAT;2014;950000356;950013870;NIV2;;;;;;;2377;21;325;6;126;6;0;0;9786;3789;1105;0;2108;9117;406;2220;2;2085;1;23;10;7;;2151;;;;67;95;1;100;149;100;0;;3;0;0
PERINAT;2014;950000364;950110080;NIV3;INT;81;18;6;8;8;6227;433;634;10;188;6;202;12;26589;8903;2271;2353;4890;23155;1019;6974;0;4760;5;130;73;20;;5042;22808;19039;639;352;680;1;579;537;117;76;6;44;0;0
PERINAT;2014;950300095;950000455;;;0;;;;0;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;3;17;0;0;;0;0;0
PERINAT;2014;950300202;950000521;NIV1;;20;;;;3;1127;87;0;0;0;0;0;0;4726;0;0;0;922;4335;275;1583;1;917;0;5;2;3;;927;;;;11;0;1;103;155;2;10;;7;0;0
PERINAT;2014;950300277;950000547;NIV2;;36;6;;;4;2371;153;270;12;0;0;0;0;9743;1832;0;0;1582;7291;397;2427;0;1562;0;20;11;11;;1606;;;;28;0;1;456;511;285;16;;0;0;0
PERINAT;2014;950300350;950015438;NIV1;;21;;;;4;1235;115;0;0;0;0;0;0;5112;0;0;0;916;4222;244;1478;2;902;0;14;3;5;38;930;;;;11;0;1;160;129;86;2;;0;1;381
PERINAT;2014;950807982;950001636;NIV2;;31;6;;;6;2547;217;297;13;0;0;0;0;8875;2085;0;0;1959;7988;562;2834;19;1934;1;25;6;12;;1984;;;;39;0;1;369;408;1;28;;0;0;0
PERINAT;2014;970100012;970100103;NIV1;;21;;;;4;1110;40;0;0;0;0;0;0;4499;0;0;0;838;3870;133;931;0;833;0;5;0;3;;849;;;;2;0;1;153;172;153;1;;0;0;0
PERINAT;2014;970100392;970100178;NIV3;;20;13;3;4;3;1260;78;146;2;49;0;69;0;4705;1528;538;453;786;3460;161;973;2;771;0;15;9;0;;801;2436;3311;107;46;0;1;423;580;299;23;0;1;0;0
PERINAT;2014;970100400;970100186;NIV2;;17;6;2;;3;1020;66;794;17;33;4;0;0;3475;3263;229;0;759;2958;142;884;5;751;0;8;8;5;;771;;;;100;0;1;111;102;0;11;;5;0;0
PERINAT;2014;970100426;970100202;CPPR;;0;;;;0;41;34;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;265;1643;46;0;0;0;0;;0;0;0;0;0;0
PERINAT;2014;970100442;970100228;NIV3;;58;12;11;10;3;3735;258;321;6;168;3;166;8;15397;5883;3066;3042;1967;10564;372;2927;0;1938;1;29;65;1;;2048;8428;1602;257;37;0;1;1065;1196;503;209;;27;0;0
PERINAT;2014;970107249;970100731;NIV1;;38;0;0;0;4;2958;1168;0;0;0;0;0;0;6701;0;0;0;1221;5017;178;1056;0;1216;0;5;1;1;;1231;0;0;0;20;0;1;384;596;92;9;8;1;0;0
PERINAT;2014;970202313;970200168;NIV1;;18;;;;3;1143;99;0;0;0;0;0;0;4623;0;0;0;886;4117;202;1121;0;878;0;8;4;4;;895;;;;1;0;0;0;;0;0;0;0;0;0
PERINAT;2014;970202321;970210423;NIV1;;24;;;;4;972;49;0;0;0;0;0;0;5167;0;0;0;660;3844;127;1076;0;650;0;10;4;9;;670;;;;4;0;0;0;;0;0;;0;1;103
PERINAT;2014;970211223;970211207;NIV2;;20;6;;;3;1006;34;115;8;0;0;0;0;4788;809;0;0;590;3359;100;868;0;584;0;6;8;0;;596;;;;5;0;1;432;527;215;64;;1;0;0
PERINAT;2014;970211256;970211207;NIV3;;44;21;9;6;5;3034;129;521;3;156;7;143;6;15387;7561;1790;2150;2244;13267;324;3379;0;2198;4;46;49;1;;2294;;;;27;0;1;1752;1678;983;139;;19;0;0
PERINAT;2014;970300026;970302022;NIV3;INT;100;41;13;12;8;4081;47;700;4;420;6;287;11;28509;9340;4029;3514;2940;21364;768;7646;5;2899;0;41;51;0;26;2981;8772;3870;;33;0;1;508;440;81;101;3;13;0;0
PERINAT;2014;970300083;970302121;NIV2;;45;9;3;;4;3012;44;344;15;116;14;0;0;12342;2734;728;0;2230;9727;432;2720;1;2196;0;34;31;11;;2489;5951;4037;;30;1;1;396;245;312;48;1;35;0;0
PERINAT;2014;970300265;750721334;NIV2;;20;4;0;0;3;1127;70;94;4;0;0;0;0;4370;937;0;0;748;3440;139;965;0;743;1;5;8;2;;753;;;;14;1;1;354;355;272;17;;23;0;0
PERINAT;2014;970302055;970303285;NIV1;;30;0;0;0;2;750;18;0;0;0;0;0;0;3247;0;0;0;406;2046;87;613;0;404;0;2;0;7;;414;;;;7;0;1;74;95;0;8;;0;0;0
PERINAT;2014;970400024;970408589;NIV3;INT;47;32;15;12;5;3541;202;889;18;353;10;295;50;15501;10348;5040;3367;2434;12169;645;4490;66;2362;4;72;52;0;0;2554;10261;4234;0;37;0;1;661;596;376;89;4;104;0;0
PERINAT;2014;970400057;970408589;NIV3;;55;29;11;8;8;6933;1177;785;20;253;16;146;12;24324;8188;3193;2275;4271;19716;684;5346;1;4185;0;86;46;2;;4391;13780;1675;213;209;0;1;869;831;382;107;4;88;1;278
PERINAT;2014;970400065;970421038;NIV2;;33;6;3;;4;2830;491;364;15;85;8;0;0;9390;3127;529;0;1745;8024;304;2172;1;1718;0;27;13;11;11;1783;;6334;;45;0;1;793;836;408;92;5;55;0;0
PERINAT;2014;970400073;970403606;NIV2;;26;8;;;5;2174;238;328;9;0;0;0;0;7763;2161;0;0;1394;6473;271;1789;0;1382;1;12;13;5;;1437;;;;17;0;1;534;566;258;41;;18;0;0
PERINAT;2014;970400180;970408589;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1875;615;;0;0;0;0;;0;0;;0;0;0
PERINAT;2014;970404844;970404836;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;126;148;0;14;;0;0;0
PERINAT;2014;970462024;970400255;NIV2;;32;6;;;3;2003;157;502;10;0;0;0;0;8075;2525;0;0;1257;6007;312;1980;1;1240;0;17;7;9;;1277;;;;8;0;1;13;;9;1;;2;1;540
PERINAT;2014;970462073;970400271;NIV1;;21;;;;3;1194;127;0;0;0;0;0;0;3973;0;0;0;997;3880;222;1142;0;997;0;0;0;10;;997;;;;10;0;0;0;;0;0;;0;0;0
PERINAT;2014;970462107;970400305;NIV2;;40;12;;;5;2875;199;603;17;0;0;0;0;11108;4036;0;0;1919;9357;377;2685;3;1906;0;13;4;7;;1949;;;;3;0;1;469;360;397;4;;5;0;0
PERINAT;2014;980500011;980500003;NIV3;;109;21;8;4;;9128;371;514;9;255;2;192;10;35934;7289;2282;1539;6680;27796;1231;7892;0;6560;6;120;97;0;;7374;16781;15705;;780;0;1;1388;1344;952;128;;18;0;0
