BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;DISU;DISHU
IMAGES_P;2014;750300097;750813305;M1160;;9;0.15;0;0;0;0
IMAGES_P;2014;750300097;750813305;N4130;;3;0.39;0;0;;
IMAGES_P;2014;750300121;750052037;M1160;;;;0;1;;
IMAGES_P;2014;750300121;750052037;N4130;;;;0;1;;
IMAGES_P;2014;750300139;750000655;M1160;1;5;;;;;
IMAGES_P;2014;750300139;750000655;N4130;5;2;4.29;;;;
IMAGES_P;2014;750300139;750000655;NAUT;3;;2.5;;;;
IMAGES_P;2014;750300154;750000671;M1160;6;36;11.7;0;1;;
IMAGES_P;2014;750300154;750000671;M1210;;;;0;1;;
IMAGES_P;2014;750300154;750000671;N4130;11;;3.07;0;0;;
IMAGES_P;2014;750300154;750000671;N4160;1;;1;;;;
IMAGES_P;2014;750300154;750000671;NAUT;12;;3.1;;;;
IMAGES_P;2014;750300360;750026569;M1160;9;;9;0;1;0;0
IMAGES_P;2014;750300360;750026569;N4130;7;;7;0;1;;
IMAGES_P;2014;750300360;750026569;NAUT;7;;7;;;;
IMAGES_P;2014;750300410;750000770;N4130;;1;0.5;0;0;;
IMAGES_P;2014;750300493;750000796;M1160;;;;;1;;
IMAGES_P;2014;750300493;750000796;N4130;1;;1;;;;
IMAGES_P;2014;750300592;750000820;M1160;;2;1;0;0;0;0
IMAGES_P;2014;750300592;750000820;N4130;;1;0.5;0;0;;
IMAGES_P;2014;750300766;750056145;M1160;;;;0;1;0;0
IMAGES_P;2014;750300766;750056145;N4130;8;0;8;;;;
IMAGES_P;2014;750300766;750056145;N4160;0;1;0.2;;;;
IMAGES_P;2014;750300766;750056145;NAUT;8;0;8;;;;
IMAGES_P;2014;750300774;750000895;M1160;;2;1;0;1;0;0
IMAGES_P;2014;750300774;750000895;N4130;;4;3;0;1;;
IMAGES_P;2014;750300774;750000895;NAUT;;4;2;;;;
IMAGES_P;2014;750300857;750000911;M1160;;1;0.4;0;1;0;0
IMAGES_P;2014;750300857;750000911;N4130;;1;1;0;0;;
IMAGES_P;2014;750300881;750000937;M1160;;2;1;0;1;0;0
IMAGES_P;2014;750300881;750000937;N4130;1;1;1.66;;1;;
IMAGES_P;2014;750300915;750000960;M1160;;13;2.5;0;0;0;0
IMAGES_P;2014;750300915;750000960;N4130;4;;4;;;;
IMAGES_P;2014;750300915;750000960;N4160;1;;1;;;;
IMAGES_P;2014;750300915;750000960;NAUT;1;;1;;;;
IMAGES_P;2014;750801441;750712184;M1160;;1;0.2;0;0;0;0
IMAGES_P;2014;750801441;750712184;N4130;2;0;2;0;0;;
IMAGES_P;2014;750801441;750712184;N4160;;1;0.2;;;;
IMAGES_P;2014;750801441;750712184;NAUT;;1;0.5;;;;
IMAGES_P;2014;750803447;750712184;M1160;21;9;28.47;1;1;0;0
IMAGES_P;2014;750803447;750712184;M1210;8;1;8.67;0;0;;
IMAGES_P;2014;750803447;750712184;N4130;58;9;57.42;1;0;;
IMAGES_P;2014;750803447;750712184;N4160;4;;4;;;;
IMAGES_P;2014;750803447;750712184;NAUT;33;4;31.99;;;;
IMAGES_P;2014;750803454;750712184;M1160;6;11;10.7;1;1;1;1
IMAGES_P;2014;750803454;750712184;N4130;25;6;29.8;1;1;;
IMAGES_P;2014;750803454;750712184;N4160;3;1;3.5;;;;
IMAGES_P;2014;750803454;750712184;NAUT;10;3;12.4;;;;
IMAGES_P;2014;750808578;750813032;M1160;1;;1;0;1;;
IMAGES_P;2014;750808578;750813032;N4130;2;1;2.5;0;1;;
IMAGES_P;2014;750808578;750813032;NAUT;1;;0.7;;;;
IMAGES_P;2014;760000018;760780023;M1160;;5;2.5;0;1;0;0
IMAGES_P;2014;760000018;760780023;N4130;20;5;23.53;;;;
IMAGES_P;2014;760000018;760780023;N4160;1;0;1.67;;;;
IMAGES_P;2014;760000018;760780023;NAUT;12;3;13.11;;;;
IMAGES_P;2014;760000042;760780056;M1160;;4;0.4;;;0;0
IMAGES_P;2014;760000042;760780056;N4130;4;;3.8;0;1;;
IMAGES_P;2014;760000042;760780056;N4160;1;;0.3;;;;
IMAGES_P;2014;760000059;760780064;N4130;3;;3;;;;
IMAGES_P;2014;760000141;760780239;M1160;1;;1;;;0;0
IMAGES_P;2014;760000141;760780239;N4130;5;3;7.23;1;1;;
IMAGES_P;2014;760000141;760780239;N4160;;1;1;;;;
IMAGES_P;2014;760000141;760780239;NAUT;7;1;6.3;;;;
IMAGES_P;2014;760000158;760780239;M1160;16;16;16.05;1;1;1;1
IMAGES_P;2014;760000158;760780239;N4130;92;28;110.45;;0;;
IMAGES_P;2014;760000158;760780239;N4160;6;;4.72;;;;
IMAGES_P;2014;760000158;760780239;NAUT;45;9;53.36;;;;
IMAGES_P;2014;760000166;760780247;M1160;2;7;4.55;0;0;0;0
IMAGES_P;2014;760000166;760780247;N4130;8;4;11.3;0;0;;
IMAGES_P;2014;760000166;760780247;N4160;1;;1;;;;
IMAGES_P;2014;760000166;760780247;NAUT;;1;0.5;;;;
IMAGES_P;2014;760000356;760780726;M1160;3;1;1.7;0;0;0;0
IMAGES_P;2014;760000356;760780726;N4130;1;4;3.54;;;;
IMAGES_P;2014;760000356;760780726;NAUT;3;1;2.71;;;;
IMAGES_P;2014;760000364;760780734;M1160;1;5;2.2;0;1;0;0
IMAGES_P;2014;760000364;760780734;N4130;7;1;7.91;1;;;
IMAGES_P;2014;760000364;760780734;N4160;1;0;0.8;;;;
IMAGES_P;2014;760000364;760780734;NAUT;4;0;2.55;;;;
IMAGES_P;2014;760000372;760780742;M1160;0;4;1;0;0;1;1
IMAGES_P;2014;760000372;760780742;N4130;7;1;7.03;1;0;;
IMAGES_P;2014;760000372;760780742;N4160;1;;1;;;;
IMAGES_P;2014;760000372;760780742;NAUT;4;2;5.57;;;;
IMAGES_P;2014;760000463;760024042;M1160;5;4;5.15;1;;;
IMAGES_P;2014;760000463;760024042;N4130;14;17;26.13;0;1;;
IMAGES_P;2014;760000463;760024042;N4160;2;;1.98;;;;
IMAGES_P;2014;760000463;760024042;NAUT;15;23;17.29;;;;
IMAGES_P;2014;760780510;760000257;M1160;11;;11;1;1;;
IMAGES_P;2014;760780510;760000257;N4130;10;;10;1;;;
IMAGES_P;2014;760783159;760000851;M1160;0;1;0.1;0;;;
IMAGES_P;2014;760783522;760780239;M1160;3;5;3.65;0;0;0;0
IMAGES_P;2014;760783522;760780239;N4130;10;4;12.85;;;;
IMAGES_P;2014;760783522;760780239;N4160;1;;1;;;;
IMAGES_P;2014;760783522;760780239;NAUT;13;4;14.91;;;;
IMAGES_P;2014;760805770;760780726;M1160;14;6;13.76;1;1;1;0
IMAGES_P;2014;760805770;760780726;N4130;32;25;45.93;1;0;;
IMAGES_P;2014;760805770;760780726;N4160;3;0;2.17;;;;
IMAGES_P;2014;760805770;760780726;NAUT;17;9;22.18;;;;
IMAGES_P;2014;770000131;770110013;M1160;3;2;4.43;1;0;1;1
IMAGES_P;2014;770000131;770110013;N4130;9;5;14.9;;;;
IMAGES_P;2014;770000131;770110013;N4160;1;;0.99;;;;
IMAGES_P;2014;770000131;770110013;NAUT;5;1;5.4;;;;
IMAGES_P;2014;770000149;770110021;M1160;6;3;7.02;0;1;1;0
IMAGES_P;2014;770000149;770110021;N4130;15;4;18.53;1;0;;
IMAGES_P;2014;770000149;770110021;N4160;1;;0.33;;;;
IMAGES_P;2014;770000149;770110021;NAUT;11;;10.17;;;;
IMAGES_P;2014;770000156;770110054;M1160;;;;0;1;;
IMAGES_P;2014;770000156;770110054;N4130;18;7;25.03;1;;;
IMAGES_P;2014;770000156;770110054;N4160;2;;1.49;;;;
IMAGES_P;2014;770000156;770110054;NAUT;13;2;14.64;;;;
IMAGES_P;2014;770000164;770110062;M1160;1;4;1.78;;;;
IMAGES_P;2014;770000164;770110062;N4130;12;1;11.94;;;;
IMAGES_P;2014;770000164;770110062;NAUT;6;;6.08;;;;
IMAGES_P;2014;770000172;770110070;M1160;2;2;3.21;;1;;
IMAGES_P;2014;770000172;770110070;N4130;14;4;16.94;;;;
IMAGES_P;2014;770000172;770110070;N4160;1;;1;;;;
IMAGES_P;2014;770000172;770110070;NAUT;3;1;4.08;;;;
IMAGES_P;2014;770000214;770130052;M1160;3;1;3.15;;1;0;0
IMAGES_P;2014;770000214;770130052;N4130;8;1;8.5;;1;;
IMAGES_P;2014;770000214;770130052;N4160;1;;1;;;;
IMAGES_P;2014;770000214;770130052;NAUT;3;1;3.87;;;;
IMAGES_P;2014;770000420;770700029;N4130;;1;0.74;0;0;;
IMAGES_P;2014;770000446;770700185;M1160;7;3;8.7;1;0;0;0
IMAGES_P;2014;770000446;770700185;N4130;24;16;34.84;1;0;;
IMAGES_P;2014;770000446;770700185;N4160;1;;0.67;;;;
IMAGES_P;2014;770000446;770700185;NAUT;12;7;16.83;;;;
IMAGES_P;2014;770019032;770170017;M1160;5;4;8.16;;;;
IMAGES_P;2014;770019032;770170017;N4130;23;5;28.12;;;;
IMAGES_P;2014;770019032;770170017;N4160;1;;1;;;;
IMAGES_P;2014;770019032;770170017;NAUT;9;3;12.4;;;;
IMAGES_P;2014;770150019;770019792;M1160;1;2;2.35;0;0;;
IMAGES_P;2014;770150019;770019792;N4130;4;;4;0;1;;
IMAGES_P;2014;770150019;770019792;N4160;1;;1;;;;
IMAGES_P;2014;770150019;770019792;NAUT;2;;1.85;;;;
IMAGES_P;2014;770150027;750720575;N4130;;1;0.38;0;0;;
IMAGES_P;2014;770300010;770004299;M1160;;3;1.75;;1;;
IMAGES_P;2014;770300010;770004299;N4130;2;;2;;1;;
IMAGES_P;2014;770300010;770004299;N4160;1;;1;;;;
IMAGES_P;2014;770300010;770004299;NAUT;3;;3;;;;
IMAGES_P;2014;770300135;770000289;M1160;;7;3.5;0;1;;
IMAGES_P;2014;770300135;770000289;N4130;6;1;6.75;;1;;
IMAGES_P;2014;770300135;770000289;N4160;1;;1;;;;
IMAGES_P;2014;770300135;770000289;NAUT;3;;3;;;;
IMAGES_P;2014;770700011;750042590;M1160;1;;0.2;0;0;0;0
IMAGES_P;2014;770700011;750042590;N4130;1;;0.95;0;0;;
IMAGES_P;2014;770700011;750042590;NAUT;1;;1;;;;
IMAGES_P;2014;770803989;770000925;N4130;1;1;0.17;0;0;;
IMAGES_P;2014;780000287;780110011;M1160;5;;5.39;1;0;0;0
IMAGES_P;2014;780000287;780110011;N4130;13;11;20.96;1;0;;
IMAGES_P;2014;780000287;780110011;N4160;2;;1.18;;;;
IMAGES_P;2014;780000287;780110011;NAUT;10;4;11.31;;;;
IMAGES_P;2014;780000295;780002697;M1160;2;3;2.84;1;;0;0
IMAGES_P;2014;780000295;780002697;N4130;14;;12.57;1;0;;
IMAGES_P;2014;780000295;780002697;N4160;1;;1;;;;
IMAGES_P;2014;780000295;780002697;NAUT;5;3;7.98;;;;
IMAGES_P;2014;780000303;780110037;M1160;;1;0.3;0;0;0;0
IMAGES_P;2014;780000303;780110037;N4130;2;;2;0;0;;
IMAGES_P;2014;780000311;780001236;M1160;8;4;9.57;1;1;0;0
IMAGES_P;2014;780000311;780001236;N4130;29;3;34.21;0;0;;
IMAGES_P;2014;780000311;780001236;N4160;;;0.18;;;;
IMAGES_P;2014;780000311;780001236;NAUT;13;2;12.9;;;;
IMAGES_P;2014;780000329;780110052;M1160;6;1;6.44;1;1;0;0
IMAGES_P;2014;780000329;780110052;N4130;15;2;16.46;1;0;;
IMAGES_P;2014;780000329;780110052;N4160;1;;1;;;;
IMAGES_P;2014;780000329;780110052;NAUT;15;5;16.7;;;;
IMAGES_P;2014;780000337;780001236;M1160;3;1;3.25;0;0;0;0
IMAGES_P;2014;780000337;780001236;M1210;1;1;1.6;0;0;;
IMAGES_P;2014;780000337;780001236;N4130;21;4;22.18;0;0;;
IMAGES_P;2014;780000337;780001236;N4160;1;;0.92;;;;
IMAGES_P;2014;780000337;780001236;NAUT;9;1;9.98;;;;
IMAGES_P;2014;780000352;780110094;M1160;1;1;1.33;0;0;0;0
IMAGES_P;2014;780000352;780110094;N4130;1;3;3.47;0;0;;
IMAGES_P;2014;780000352;780110094;NAUT;;1;0.82;;;;
IMAGES_P;2014;780000378;780130027;M1160;1;2;1.2;0;0;0;0
IMAGES_P;2014;780000378;780130027;N4130;4;0;4;0;0;;
IMAGES_P;2014;780000378;780130027;NAUT;0;3;1.16;;;;
IMAGES_P;2014;780000386;780021788;M1160;;1;0.3;0;0;0;0
IMAGES_P;2014;780000386;780021788;N4130;1;;1;0;0;;
IMAGES_P;2014;780001657;780530010;M1160;;1;0.2;0;0;;
IMAGES_P;2014;780008298;750043994;N4130;;1;0.5;0;0;;
IMAGES_P;2014;780022646;920002615;M1160;2;10;9.6;0;1;;
IMAGES_P;2014;780022646;920002615;N4130;10;3;11.48;0;1;;
IMAGES_P;2014;780022646;920002615;N4160;2;;2;;;;
IMAGES_P;2014;780022646;920002615;NAUT;16;4;15.43;;;;
IMAGES_P;2014;780140018;750005068;N4130;;1;0.86;0;0;;
IMAGES_P;2014;780150017;750005068;M1160;;2;0.1;0;0;0;0
IMAGES_P;2014;780150017;750005068;N4160;;1;0.2;;;;
IMAGES_P;2014;780150066;780808614;M1160;1;;1;0;1;0;0
IMAGES_P;2014;780150066;780808614;N4130;2;;2;0;1;;
IMAGES_P;2014;780150066;780808614;N4160;1;;0.5;;;;
IMAGES_P;2014;780300075;780000485;M1160;;3;2;1;0;0;0
IMAGES_P;2014;780300075;780000485;N4130;2;1;2.8;;1;;
IMAGES_P;2014;780300323;780003679;M1160;4;7;7;0;0;0;0
IMAGES_P;2014;780300323;780003679;N4130;5;2;6;0;1;;
IMAGES_P;2014;780300323;780003679;NAUT;5;3;6.5;;;;
IMAGES_P;2014;780300406;780018032;M1160;;10;;0;1;0;0
IMAGES_P;2014;780300406;780018032;M1210;;2;;0;0;;
IMAGES_P;2014;780300406;780018032;N4130;12;;12;0;1;;
IMAGES_P;2014;780300406;780018032;NAUT;8;;9.19;;;;
IMAGES_P;2014;780300422;780002259;M1160;5;;5;0;1;0;0
IMAGES_P;2014;780300422;780002259;N4130;10;;10;0;1;;
IMAGES_P;2014;780300422;780002259;NAUT;7;;7;;;;
IMAGES_P;2014;780300455;780000717;M1160;;6;6;;1;0;0
IMAGES_P;2014;780300455;780000717;N4130;11;;11;0;1;;
IMAGES_P;2014;780300455;780000717;N4160;1;;1;;;;
IMAGES_P;2014;780630026;750803900;NAUT;;1;0.85;;;;
IMAGES_P;2014;780800256;780110078;M1160;12;4;12.11;1;0;0;0
IMAGES_P;2014;780800256;780110078;M1210;2;1;2.01;0;0;;
IMAGES_P;2014;780800256;780110078;N4130;26;11;34.02;1;1;;
IMAGES_P;2014;780800256;780110078;N4160;2;0;2;;;;
IMAGES_P;2014;780800256;780110078;NAUT;11;1;12.65;;;;
IMAGES_P;2014;780825816;780003638;M1160;;1;0.05;0;0;0;0
IMAGES_P;2014;780825816;780003638;N4130;;1;0.6;0;0;;
IMAGES_P;2014;790000087;790000012;M1160;5;2;5.73;0;1;0;0
IMAGES_P;2014;790000087;790000012;N4130;29;8;35.48;1;1;;
IMAGES_P;2014;790000087;790000012;N4160;1;;1;;;;
IMAGES_P;2014;790000087;790000012;NAUT;19;4;22.43;;;;
IMAGES_P;2014;790000095;790006654;M1160;2;0;2;0;1;0;0
IMAGES_P;2014;790000095;790006654;N4130;8;3;10.07;1;0;;
IMAGES_P;2014;790000095;790006654;N4160;1;0;0.4;;;;
IMAGES_P;2014;790000095;790006654;NAUT;2;5;5.84;;;;
IMAGES_P;2014;790000103;790006654;M1160;2;0;0.2;0;1;0;0
IMAGES_P;2014;790000103;790006654;N4130;5;2;4.8;1;0;;
IMAGES_P;2014;790000103;790006654;N4160;1;0;0.2;;;;
IMAGES_P;2014;790000103;790006654;NAUT;0;2;0.43;;;;
IMAGES_P;2014;790000681;790002497;M1160;7;;7;0;0;0;0
IMAGES_P;2014;790000681;790002497;N4130;;1;0.56;0;0;;
IMAGES_P;2014;790003537;790006654;M1160;2;0;2.12;0;1;0;0
IMAGES_P;2014;790003537;790006654;N4130;7;5;10.27;1;0;;
IMAGES_P;2014;790003537;790006654;N4160;1;0;0.4;;;;
IMAGES_P;2014;790003537;790006654;NAUT;6;1;7.2;;;;
IMAGES_P;2014;800000143;800000028;M1160;5;0;4.62;1;0;0;0
IMAGES_P;2014;800000143;800000028;N4130;14;5;17.89;1;0;;
IMAGES_P;2014;800000143;800000028;N4160;1;0;1;;;;
IMAGES_P;2014;800000143;800000028;NAUT;12;1;11.71;;;;
IMAGES_P;2014;800000184;800000036;N4130;;2;1.89;0;0;;
IMAGES_P;2014;800000192;800000044;M1160;;;;1;1;1;1
IMAGES_P;2014;800000192;800000044;N4130;;;29.1;1;;;
IMAGES_P;2014;800000192;800000044;N4160;;;1.53;;;;
IMAGES_P;2014;800000192;800000044;NAUT;2;2;22.69;;;;
IMAGES_P;2014;800000200;800000051;M1160;;1;0.83;0;0;;
IMAGES_P;2014;800000200;800000051;N4130;1;2;2.4;;;;
IMAGES_P;2014;800000200;800000051;NAUT;1;2;2;;;;
IMAGES_P;2014;800000226;800000069;M1160;;8;0.91;0;1;0;0
IMAGES_P;2014;800000226;800000069;N4130;4;1;5.43;0;1;;
IMAGES_P;2014;800000226;800000069;NAUT;2;1;1.5;;;;
IMAGES_P;2014;800000390;800000085;M1160;1;8;4.05;0;0;1;1
IMAGES_P;2014;800000390;800000085;N4130;5;1;5.92;1;1;;
IMAGES_P;2014;800000390;800000085;NAUT;3;;3.44;;;;
IMAGES_P;2014;800000432;800000093;M1160;;11;2.11;0;1;0;0
IMAGES_P;2014;800000432;800000093;N4130;6;2;7.6;0;1;;
IMAGES_P;2014;800000432;800000093;NAUT;2;2;2.5;;;;
IMAGES_P;2014;800000507;800000135;N4130;;1;0.3;0;0;;
IMAGES_P;2014;800002610;800000044;M1160;;;;1;1;0;0
IMAGES_P;2014;800002610;800000044;N4130;;;2.17;0;1;;
IMAGES_P;2014;800002610;800000044;NAUT;;;2.67;;;;
IMAGES_P;2014;800006124;800000044;M1160;21;15;24.84;1;1;1;1
IMAGES_P;2014;800006124;800000044;M1210;2;1;1.95;1;1;;
IMAGES_P;2014;800006124;800000044;N4130;71;12;42.74;0;1;;
IMAGES_P;2014;800006124;800000044;N4160;4;;2.94;;;;
IMAGES_P;2014;800006124;800000044;NAUT;49;11;37.97;;;;
IMAGES_P;2014;800009920;800003071;M1160;0;2;1;0;1;;
IMAGES_P;2014;800009920;800003071;N4130;0;5;0.33;0;0;;
IMAGES_P;2014;800013179;800013138;N4130;;1;0.2;0;0;;
IMAGES_P;2014;800015729;800015679;N4130;4;1;4.23;0;1;;
IMAGES_P;2014;810000224;810000471;M1160;7;1;7.5;0;1;0;0
IMAGES_P;2014;810000224;810000471;M1210;7;1;7.5;;;;
IMAGES_P;2014;810000232;810099903;N4130;;1;0.6;0;0;;
IMAGES_P;2014;810000448;810099945;M1160;1;;1;0;0;0;0
IMAGES_P;2014;810000448;810099945;N4130;2;;2;0;0;;
IMAGES_P;2014;810000448;810099945;N4160;;1;0.1;;;;
IMAGES_P;2014;810000448;810099945;NAUT;1;1;1.8;;;;
IMAGES_P;2014;810000505;810000331;M1160;4;;4.59;0;1;0;0
IMAGES_P;2014;810000505;810000331;M1210;2;;2.05;0;1;;
IMAGES_P;2014;810000505;810000331;N4130;17;7;22.59;1;0;;
IMAGES_P;2014;810000505;810000331;N4160;1;;0.8;;;;
IMAGES_P;2014;810000505;810000331;NAUT;8;7;12.27;;;;
IMAGES_P;2014;810000513;810000349;M1160;1;;0.03;;;;
IMAGES_P;2014;810000521;810000380;M1160;5;;5;0;1;0;0
IMAGES_P;2014;810000521;810000380;N4130;18;1;18.59;1;1;;
IMAGES_P;2014;810000521;810000380;N4160;2;;1.34;;;;
IMAGES_P;2014;810000521;810000380;NAUT;5;8;8.69;;;;
IMAGES_P;2014;810000562;810000455;M1160;1;;1;0;;0;0
IMAGES_P;2014;810000562;810000455;N4130;4;5;7.51;0;1;;
IMAGES_P;2014;810000562;810000455;N4160;1;;0.5;;;;
IMAGES_P;2014;810000562;810000455;NAUT;1;1;1.49;;;;
IMAGES_P;2014;820000032;820000016;M1160;4;2;3.32;0;1;0;0
IMAGES_P;2014;820000032;820000016;N4130;16;4;18.9;0;1;;
IMAGES_P;2014;820000032;820000016;N4160;1;;1;;;;
IMAGES_P;2014;820000032;820000016;NAUT;5;1;5.8;;;;
IMAGES_P;2014;820000057;820000131;M1160;8;3;9.5;;1;;
IMAGES_P;2014;820000057;820000131;M1210;;7;3.5;;1;;
IMAGES_P;2014;820000883;820004950;M1160;;4;1.75;0;1;0;0
IMAGES_P;2014;820000883;820004950;N4130;7;6;11.52;0;1;;
IMAGES_P;2014;820000883;820004950;NAUT;4;2;4.45;;;;
IMAGES_P;2014;820002350;820000578;N4130;0;1;0.22;0;0;;
IMAGES_P;2014;830000279;830100517;M1160;1;2;2.31;0;1;0;0
IMAGES_P;2014;830000279;830100517;N4130;8;;8.83;0;1;;
IMAGES_P;2014;830000279;830100517;N4160;1;;1;;;;
IMAGES_P;2014;830000279;830100517;NAUT;5;;4.03;;;;
IMAGES_P;2014;830000287;830100525;M1160;4;;4;0;1;0;0
IMAGES_P;2014;830000287;830100525;N4130;18;3;20.83;1;0;;
IMAGES_P;2014;830000287;830100525;N4160;1;;1;;;;
IMAGES_P;2014;830000287;830100525;NAUT;10;1;10.87;;;;
IMAGES_P;2014;830000295;830100533;M1160;4;2;5.15;0;1;0;
IMAGES_P;2014;830000295;830100533;N4130;17;;16.23;1;0;;
IMAGES_P;2014;830000295;830100533;N4160;1;;1;;;;
IMAGES_P;2014;830000295;830100533;NAUT;6;2;6.39;;;;
IMAGES_P;2014;830000303;830100541;N4130;2;;2;0;0;;
IMAGES_P;2014;830000311;830100566;M1160;5;1;4.84;0;1;0;0
IMAGES_P;2014;830000311;830100566;M1210;1;;1.33;0;0;;
IMAGES_P;2014;830000311;830100566;N4130;23;6;27.84;1;0;;
IMAGES_P;2014;830000311;830100566;N4160;2;;2;;;;
IMAGES_P;2014;830000337;830100590;N4130;2;1;2.5;1;;;
IMAGES_P;2014;830000345;830100616;M1160;7;4;7.81;1;0;;
IMAGES_P;2014;830000345;830100616;M1210;5;5;4.36;0;0;;
IMAGES_P;2014;830000345;830100616;N4130;13;36;49.46;1;1;;
IMAGES_P;2014;830000345;830100616;N4160;2;2;3.22;;;;
IMAGES_P;2014;830000345;830100616;NAUT;5;19;23.31;;;;
IMAGES_P;2014;830016556;830000451;N4130;;1;0.1;0;0;;
IMAGES_P;2014;830100012;750712184;M1160;0;1;0.1;0;0;0;0
IMAGES_P;2014;830100012;750712184;N4130;1;;1;0;0;;
IMAGES_P;2014;830100012;750712184;NAUT;1;;1;;;;
IMAGES_P;2014;830100251;830000063;M1160;;7;1.4;0;1;0;0
IMAGES_P;2014;830100251;830000063;N4130;3;;3;0;0;;
IMAGES_P;2014;830100319;750052425;M1160;;39;7.8;0;1;0;0
IMAGES_P;2014;830100319;750052425;N4130;10;2;8.72;0;1;;
IMAGES_P;2014;830100319;750052425;NAUT;;1;0.66;;;;
IMAGES_P;2014;830100558;690781810;M1160;;1;1;0;0;0;0
IMAGES_P;2014;830100558;690781810;N4130;1;3;3.33;1;1;;
IMAGES_P;2014;830100558;690781810;N4160;1;;0.6;;;;
IMAGES_P;2014;830100558;690781810;NAUT;1;;1.91;;;;
IMAGES_P;2014;830100574;750821092;M1160;5;1;5.2;1;1;0;0
IMAGES_P;2014;830100574;750821092;M1210;3;;3;0;0;;
IMAGES_P;2014;830100574;750821092;N4130;27;2;28.6;1;1;;
IMAGES_P;2014;830100574;750821092;N4160;3;2;3;;;;
IMAGES_P;2014;830100574;750821092;NAUT;17;1;17.8;;;;
IMAGES_P;2014;830100608;830100616;M1160;1;;1;;;;
IMAGES_P;2014;830100608;830100616;N4130;4;9;11.6;1;1;;
IMAGES_P;2014;830100608;830100616;N4160;;;0.2;;;;
IMAGES_P;2014;830100608;830100616;NAUT;0;3;3.3;;;;
IMAGES_P;2014;830100632;250002284;N4130;1;;1;0;0;;
IMAGES_P;2014;830100855;830000493;M1160;;4;0.15;0;0;0;0
IMAGES_P;2014;830100855;830000493;N4130;;5;0.42;0;0;;
IMAGES_P;2014;830200523;830210084;M1160;2;;2;0;1;;
IMAGES_P;2014;830200523;830210084;N4130;3;;3;0;1;;
IMAGES_P;2014;830200523;830210084;N4160;1;;1;;;;
IMAGES_P;2014;830200523;830210084;NAUT;3;;3;;;;
IMAGES_P;2014;840000285;840000608;M1160;0;2;1;0;1;0;0
IMAGES_P;2014;840000285;840000608;N4130;0;2;1;0;1;;
IMAGES_P;2014;840000285;840000608;NAUT;1;3;1.5;;;;
IMAGES_P;2014;840000327;840000640;N4130;0;1;0.4;;;;
IMAGES_P;2014;840000343;840000012;M1160;;;;;;1;0
IMAGES_P;2014;840000343;840000012;N4130;3;3;5.2;0;1;;
IMAGES_P;2014;840000343;840000012;NAUT;4;;4;;;;
IMAGES_P;2014;840000350;840000657;M1160;;24;3.45;0;0;0;0
IMAGES_P;2014;840000350;840000657;N4130;7;0;7;0;0;;
IMAGES_P;2014;840000350;840000657;NAUT;4;0;4;;;;
IMAGES_P;2014;840000418;840004659;M1160;1;1;1.2;0;1;0;0
IMAGES_P;2014;840000418;840004659;N4130;7;;7;0;1;;
IMAGES_P;2014;840000418;840004659;NAUT;1;1;1.9;;;;
IMAGES_P;2014;840000483;840000087;M1160;1;2;1.93;0;1;1;0
IMAGES_P;2014;840000483;840000087;N4130;10;2;11;0;1;;
IMAGES_P;2014;840000483;840000087;N4160;1;;1;;;;
IMAGES_P;2014;840000483;840000087;NAUT;7;1;6.52;;;;
IMAGES_P;2014;840000491;130041916;M1160;;;0.25;0;0;;
IMAGES_P;2014;840000491;130041916;N4130;5;;4.65;0;1;;
IMAGES_P;2014;840000491;130041916;NAUT;3;1;2.45;;;;
IMAGES_P;2014;840000525;840000111;N4130;3;;3;0;1;;
IMAGES_P;2014;840000533;840000129;M1160;;1;0.2;0;0;;
IMAGES_P;2014;840000533;840000129;N4130;3;1;3.21;;1;;
IMAGES_P;2014;840000541;840000137;M1160;;1;0.3;0;0;;
IMAGES_P;2014;840000541;840000137;N4130;1;1;1.5;0;0;;
IMAGES_P;2014;840000558;840004659;N4130;1;;1;0;0;;
IMAGES_P;2014;840001861;840006597;M1160;4;8;8.28;0;1;;
IMAGES_P;2014;840001861;840006597;M1210;4;0;3.87;0;0;;
IMAGES_P;2014;840001861;840006597;N4130;33;21;48.85;1;0;;
IMAGES_P;2014;840001861;840006597;N4160;4;;3.88;;;;
IMAGES_P;2014;840001861;840006597;NAUT;37;7;39.1;;;;
IMAGES_P;2014;840013312;840003685;M1160;4;;4;0;1;0;0
IMAGES_P;2014;840013312;840003685;N4130;4;;4.58;0;1;;
IMAGES_P;2014;840013312;840003685;N4160;1;;0.3;;;;
IMAGES_P;2014;840013312;840003685;NAUT;4;;4.27;;;;
IMAGES_P;2014;850000118;850013244;M1160;;10;5;;1;;
IMAGES_P;2014;850000142;850000019;M1160;8;8;12.11;0;1;0;0
IMAGES_P;2014;850000142;850000019;M1210;2;;2;0;;;
IMAGES_P;2014;850000142;850000019;N4130;27;26;39.34;;0;;
IMAGES_P;2014;850000142;850000019;N4160;3;;2.66;;;;
IMAGES_P;2014;850000142;850000019;NAUT;19;14;26.34;;;;
IMAGES_P;2014;850000175;850009010;M1160;2;2;3.21;0;1;0;0
IMAGES_P;2014;850000175;850009010;N4130;;19;15.85;1;0;;
IMAGES_P;2014;850000175;850009010;N4160;;1;0.95;;;;
IMAGES_P;2014;850000175;850009010;NAUT;6;3;7.86;;;;
