BOR;AN;FI;FI_EJ;PERSO;EFFPLS;EFFPAS;ETPS;NBLIB
HAD_P;2014;510020548;750047367;Ncoor;3;;3;
HAD_P;2014;520003823;750047367;M3050;;1;0.06;
HAD_P;2014;520003823;750047367;M9999;;2;0.08;
HAD_P;2014;520003823;750047367;Mcoor;;1;0.02;
HAD_P;2014;520003823;750047367;N2470;;1;0.2;
HAD_P;2014;520003823;750047367;N2510;2;3;4.3;
HAD_P;2014;520003823;750047367;N3120;;1;0.37;
HAD_P;2014;520003823;750047367;N9999;7;5;10.12;
HAD_P;2014;520003823;750047367;NAUT;3;;2.58;
HAD_P;2014;520003823;750047367;Ncoor;2;;2.67;
HAD_P;2014;530000264;530000371;M9999;1;0;1;
HAD_P;2014;530000264;530000371;Mcoor;1;0;1;
HAD_P;2014;530000264;530000371;N2120;1;0;0.17;
HAD_P;2014;530000264;530000371;N2210;5;0;6;
HAD_P;2014;530000264;530000371;N2460;0;1;0.18;
HAD_P;2014;530000264;530000371;N2510;5;1;6.03;
HAD_P;2014;530000264;530000371;N9999;13;2;13.69;
HAD_P;2014;530000264;530000371;NAUT;2;0;1.31;
HAD_P;2014;540001096;570010181;M9999;0;1;0.54;
HAD_P;2014;540001096;570010181;Mcoor;0;1;0.54;
HAD_P;2014;540001096;570010181;N2210;6;1;6.39;
HAD_P;2014;540001096;570010181;N2710;;1;0.03;
HAD_P;2014;540001096;570010181;N9999;6;2;6.42;
HAD_P;2014;540001104;540000882;M9999;;4;1.95;
HAD_P;2014;540001104;540000882;MAUT;;3;1.4;
HAD_P;2014;540001104;540000882;Mcoor;;1;0.55;
HAD_P;2014;540001104;540000882;N2210;;5;4.81;
HAD_P;2014;540001104;540000882;N2710;;1;0.24;
HAD_P;2014;540001104;540000882;N3120;;1;0.13;
HAD_P;2014;540001104;540000882;N9999;;13;6.42;
HAD_P;2014;540001104;540000882;NAUT;;5;0.91;
HAD_P;2014;540001104;540000882;Ncoor;;1;0.33;
HAD_P;2014;540010568;540010519;M9999;;2;1.5;
HAD_P;2014;540010568;540010519;Mcoor;;2;1.5;
HAD_P;2014;540010568;540010519;N2120;1;;1;
HAD_P;2014;540010568;540010519;N2210;4;1;4.8;
HAD_P;2014;540010568;540010519;N2510;2;3;4.4;
HAD_P;2014;540010568;540010519;N2710;;1;0.5;
HAD_P;2014;540010568;540010519;N3120;;1;0.5;
HAD_P;2014;540010568;540010519;N9999;11;6;15.2;
HAD_P;2014;540010568;540010519;Ncoor;4;;4;
HAD_P;2014;540020146;540006707;M3050;;1;0.1;
HAD_P;2014;540020146;540006707;M9999;;3;1.69;
HAD_P;2014;540020146;540006707;Mcoor;;2;1.59;
HAD_P;2014;540020146;540006707;N2410;1;2;2.03;
HAD_P;2014;540020146;540006707;N2460;3;2;4.54;
HAD_P;2014;540020146;540006707;N2510;7;2;8.41;
HAD_P;2014;540020146;540006707;N3120;;1;0.88;
HAD_P;2014;540020146;540006707;N9999;13;18;22.37;
HAD_P;2014;540020146;540006707;NAUT;;9;3.3;
HAD_P;2014;540020146;540006707;Ncoor;2;2;3.21;
HAD_P;2014;550000012;550006795;M9999;1;1;0.9;
HAD_P;2014;550000012;550006795;MAUT;;1;0.4;
HAD_P;2014;550000012;550006795;Mcoor;1;;0.5;
HAD_P;2014;550000012;550006795;N2120;1;;0.2;
HAD_P;2014;550000012;550006795;N2210;6;4;7.12;
HAD_P;2014;550000012;550006795;N3120;;1;0.09;
HAD_P;2014;550000012;550006795;N9999;7;6;9.17;
HAD_P;2014;550000012;550006795;NAUT;;1;1.76;
HAD_P;2014;550000434;550003354;M9999;;1;0.5;
HAD_P;2014;550000434;550003354;MAUT;;1;0.5;
HAD_P;2014;550000434;550003354;N2210;10;1;8.52;
HAD_P;2014;550000434;550003354;N3120;;1;0.09;
HAD_P;2014;550000434;550003354;N9999;10;3;9.61;
HAD_P;2014;550000434;550003354;NAUT;;1;1;
HAD_P;2014;560000192;560000044;M9999;;1;0.6;
HAD_P;2014;560000192;560000044;Mcoor;;1;0.6;
HAD_P;2014;560000192;560000044;N2120;1;;1;
HAD_P;2014;560000192;560000044;N2210;3;;3;
HAD_P;2014;560000192;560000044;N2510;3;1;4.39;
HAD_P;2014;560000192;560000044;N2710;;1;0.26;
HAD_P;2014;560000192;560000044;N3120;2;;0.31;
HAD_P;2014;560000192;560000044;N9999;10;2;10.07;
HAD_P;2014;560000192;560000044;NAUT;1;;1.11;
HAD_P;2014;560008799;560013989;M3050;;1;0.3;
HAD_P;2014;560008799;560013989;M9999;1;3;2.9;
HAD_P;2014;560008799;560013989;Mcoor;1;2;2.6;
HAD_P;2014;560008799;560013989;N2120;1;;1;
HAD_P;2014;560008799;560013989;N2210;26;9;33.59;
HAD_P;2014;560008799;560013989;N2510;13;6;13.25;
HAD_P;2014;560008799;560013989;N2710;;1;0.4;
HAD_P;2014;560008799;560013989;N3120;;1;0.21;
HAD_P;2014;560008799;560013989;N9999;48;19;58.25;
HAD_P;2014;560008799;560013989;NAUT;2;2;3.8;
HAD_P;2014;560008799;560013989;Ncoor;6;;6;
HAD_P;2014;560018509;560018459;M3050;;2;0.7;154
HAD_P;2014;560018509;560018459;M9999;3;3;4.1;478
HAD_P;2014;560018509;560018459;MAUT;;;;324
HAD_P;2014;560018509;560018459;Mcoor;3;1;3.4;
HAD_P;2014;560018509;560018459;N2120;1;1;1.86;
HAD_P;2014;560018509;560018459;N2210;;1;0.86;782
HAD_P;2014;560018509;560018459;N2410;;;;311
HAD_P;2014;560018509;560018459;N2460;;;;4
HAD_P;2014;560018509;560018459;N2710;1;1;1.5;8
HAD_P;2014;560018509;560018459;N3120;2;1;2.8;
HAD_P;2014;560018509;560018459;N9999;24;17;37.96;1105
HAD_P;2014;560018509;560018459;NAUT;10;3;12.46;
HAD_P;2014;560018509;560018459;Ncoor;10;10;18.48;
HAD_P;2014;560022188;350000626;M3050;;1;0.1;
HAD_P;2014;560022188;350000626;M9999;;2;0.9;
HAD_P;2014;560022188;350000626;Mcoor;;1;0.8;
HAD_P;2014;560022188;350000626;N2510;5;1;5.4;
HAD_P;2014;560022188;350000626;N2710;;1;0.3;
HAD_P;2014;560022188;350000626;N3120;;1;0.5;
HAD_P;2014;560022188;350000626;N9999;7;4;9;
HAD_P;2014;560022188;350000626;NAUT;;1;0.8;
HAD_P;2014;560022188;350000626;Ncoor;2;;2;
HAD_P;2014;570000091;750050759;M3050;;1;0.2;36
HAD_P;2014;570000091;750050759;M9999;1;2;1.7;36
HAD_P;2014;570000091;750050759;Mcoor;1;1;1.5;
HAD_P;2014;570000091;750050759;N2120;1;;1;
HAD_P;2014;570000091;750050759;N2210;9;1;9.8;92
HAD_P;2014;570000091;750050759;N2410;;;;8
HAD_P;2014;570000091;750050759;N2510;3;;3;
HAD_P;2014;570000091;750050759;N2710;1;;1;
HAD_P;2014;570000091;750050759;N3120;1;;0.2;
HAD_P;2014;570000091;750050759;N9999;16;1;16;100
HAD_P;2014;570000091;750050759;NAUT;1;;1;
HAD_P;2014;570000117;570015099;M9999;;1;0.2;
HAD_P;2014;570000117;570015099;Mcoor;;1;0.2;
HAD_P;2014;570000117;570015099;N2210;;4;3.3;
HAD_P;2014;570000117;570015099;N3120;;1;0.2;
HAD_P;2014;570000117;570015099;N9999;;6;4.4;
HAD_P;2014;570000117;570015099;Ncoor;;1;0.9;
HAD_P;2014;570000281;570005165;M9999;2;;2;
HAD_P;2014;570000281;570005165;Mcoor;2;;2;
HAD_P;2014;570000281;570005165;N2120;1;;1;
HAD_P;2014;570000281;570005165;N2210;6;5;10.28;
HAD_P;2014;570000281;570005165;N2460;;1;0.5;
HAD_P;2014;570000281;570005165;N2510;4;3;6.04;
HAD_P;2014;570000281;570005165;N3120;;1;0.6;
HAD_P;2014;570000281;570005165;N9999;12;16;23.96;
HAD_P;2014;570000281;570005165;NAUT;1;6;5.54;
HAD_P;2014;570000901;570000158;M3050;;1;0.1;
HAD_P;2014;570000901;570000158;M9999;;2;0.6;
HAD_P;2014;570000901;570000158;Mcoor;;1;0.5;
HAD_P;2014;570000901;570000158;N2210;4;3;5.76;
HAD_P;2014;570000901;570000158;N9999;4;3;6.08;
HAD_P;2014;570000901;570000158;NAUT;;;0.32;
HAD_P;2014;570000968;570000430;M9999;;1;0.21;
HAD_P;2014;570000968;570000430;Mcoor;;1;0.21;
HAD_P;2014;570000968;570000430;N2120;;1;0.86;
HAD_P;2014;570000968;570000430;N2210;4;3;7.79;
HAD_P;2014;570000968;570000430;N2710;;1;0.5;
HAD_P;2014;570000968;570000430;N9999;4;5;9.15;
HAD_P;2014;570001099;570023630;M9999;;2;1;
HAD_P;2014;570001099;570023630;Mcoor;;2;1;
HAD_P;2014;570001099;570023630;N2210;21;2;19.57;
HAD_P;2014;570001099;570023630;N9999;24;2;22.57;
HAD_P;2014;570001099;570023630;NAUT;1;;1;
HAD_P;2014;570001099;570023630;Ncoor;2;;2;
HAD_P;2014;580001899;750721334;M9999;;1;1;
HAD_P;2014;580001899;750721334;Mcoor;;1;1;
HAD_P;2014;580001899;750721334;N2120;1;;1;
HAD_P;2014;580001899;750721334;N2210;;;;56
HAD_P;2014;580001899;750721334;N2410;;;;22
HAD_P;2014;580001899;750721334;N2510;3;;3;
HAD_P;2014;580001899;750721334;N2710;;1;1;
HAD_P;2014;580001899;750721334;N9999;6;3;9;78
HAD_P;2014;580001899;750721334;NAUT;1;2;3;
HAD_P;2014;580001899;750721334;Ncoor;1;;1;
HAD_P;2014;580972669;580780070;M9999;;2;0.6;
HAD_P;2014;580972669;580780070;Mcoor;;2;0.6;
HAD_P;2014;580972669;580780070;N2120;1;;1;
HAD_P;2014;580972669;580780070;N9999;1;;1;
HAD_P;2014;590025128;620001834;M3050;;1;0.4;
HAD_P;2014;590025128;620001834;M9999;;3;1;
HAD_P;2014;590025128;620001834;MAUT;;1;0.1;
HAD_P;2014;590025128;620001834;Mcoor;;1;0.5;
HAD_P;2014;590025128;620001834;N2120;;1;0.7;
HAD_P;2014;590025128;620001834;N2210;11;;11;
HAD_P;2014;590025128;620001834;N2510;6;;6;
HAD_P;2014;590025128;620001834;N2710;;1;0.6;
HAD_P;2014;590025128;620001834;N3120;;1;0.8;
HAD_P;2014;590025128;620001834;N9999;20;4;22.9;
HAD_P;2014;590025128;620001834;NAUT;2;;2;
HAD_P;2014;590025128;620001834;Ncoor;1;1;1.8;
HAD_P;2014;590025458;590782652;M9999;1;;0.57;
HAD_P;2014;590025458;590782652;Mcoor;1;;0.57;
HAD_P;2014;590025458;590782652;N2120;1;;1.15;
HAD_P;2014;590025458;590782652;N2210;15;;13.02;
HAD_P;2014;590025458;590782652;N2510;8;;7.62;
HAD_P;2014;590025458;590782652;N2710;0;;0.19;
HAD_P;2014;590025458;590782652;N3120;1;;0.5;
HAD_P;2014;590025458;590782652;N9999;26;;23.48;
HAD_P;2014;590025458;590782652;Ncoor;1;;1;
HAD_P;2014;590032108;590024469;M3050;0;1;0.33;
HAD_P;2014;590032108;590024469;M9999;1;2;1.43;
HAD_P;2014;590032108;590024469;MAUT;0;1;0.1;
HAD_P;2014;590032108;590024469;Mcoor;1;0;1;
HAD_P;2014;590032108;590024469;N2120;1;0;1;
HAD_P;2014;590032108;590024469;N2210;19;2;21.6;
HAD_P;2014;590032108;590024469;N2510;17;1;18.8;
HAD_P;2014;590032108;590024469;N2710;;1;0.5;
HAD_P;2014;590032108;590024469;N3120;1;0;1;
HAD_P;2014;590032108;590024469;N9999;44;18;54.73;
HAD_P;2014;590032108;590024469;NAUT;3;14;8.83;
HAD_P;2014;590032108;590024469;Ncoor;3;0;3;
HAD_P;2014;590032199;590024469;M3050;0;1;0.33;
HAD_P;2014;590032199;590024469;M9999;1;2;1.43;
HAD_P;2014;590032199;590024469;MAUT;0;1;0.1;
HAD_P;2014;590032199;590024469;Mcoor;1;0;1;
HAD_P;2014;590032199;590024469;N2120;1;0;1;
HAD_P;2014;590032199;590024469;N2210;16;2;17.4;
HAD_P;2014;590032199;590024469;N2510;14;1;14.8;
HAD_P;2014;590032199;590024469;N2710;0;1;0.5;
HAD_P;2014;590032199;590024469;N3120;1;;1;
HAD_P;2014;590032199;590024469;N9999;38;18;46.53;
HAD_P;2014;590032199;590024469;NAUT;3;14;8.83;
HAD_P;2014;590032199;590024469;Ncoor;3;;3;
HAD_P;2014;590035838;590000485;M3050;;1;0.35;
HAD_P;2014;590035838;590000485;M9999;;2;0.69;
HAD_P;2014;590035838;590000485;Mcoor;;1;0.34;
HAD_P;2014;590035838;590000485;N2210;12;1;12.5;
HAD_P;2014;590035838;590000485;N2510;15;1;15.5;
HAD_P;2014;590035838;590000485;N2710;;1;0.42;
HAD_P;2014;590035838;590000485;N3120;1;2;2.6;
HAD_P;2014;590035838;590000485;N9999;29;5;32.02;
HAD_P;2014;590035838;590000485;Ncoor;1;;1;
HAD_P;2014;590043469;590024469;M3050;;1;0.33;
HAD_P;2014;590043469;590024469;M9999;;4;1.18;
HAD_P;2014;590043469;590024469;MAUT;;1;0.1;
HAD_P;2014;590043469;590024469;Mcoor;;2;0.75;
HAD_P;2014;590043469;590024469;N2120;1;;1;
HAD_P;2014;590043469;590024469;N2210;28;1;28.8;
HAD_P;2014;590043469;590024469;N2510;14;2;15.1;
HAD_P;2014;590043469;590024469;N2710;;1;0.5;
HAD_P;2014;590043469;590024469;N3120;1;;1;
HAD_P;2014;590043469;590024469;N9999;50;18;58.23;
HAD_P;2014;590043469;590024469;NAUT;3;14;8.83;
HAD_P;2014;590043469;590024469;Ncoor;3;;3;
HAD_P;2014;590045407;590780193;M9999;2;;1.29;
HAD_P;2014;590045407;590780193;MAUT;2;;1.29;
HAD_P;2014;590045407;590780193;N2120;1;0;1.2;
HAD_P;2014;590045407;590780193;N2210;14;5;17.84;
HAD_P;2014;590045407;590780193;N2460;1;0;0.5;
HAD_P;2014;590045407;590780193;N2510;6;3;8.37;
HAD_P;2014;590045407;590780193;N2710;1;0;0.5;
HAD_P;2014;590045407;590780193;N3120;1;1;1.3;
HAD_P;2014;590045407;590780193;N9999;36;11;43.87;
HAD_P;2014;590045407;590780193;NAUT;12;2;14.16;
HAD_P;2014;590046124;590799995;M9999;;1;0.5;
HAD_P;2014;590046124;590799995;Mcoor;;1;0.5;
HAD_P;2014;590046124;590799995;N2120;1;;1;
HAD_P;2014;590046124;590799995;N2210;9;;9;
HAD_P;2014;590046124;590799995;N2510;6;;6;
HAD_P;2014;590046124;590799995;N2710;;1;0.5;
HAD_P;2014;590046124;590799995;N3120;1;;1;
HAD_P;2014;590046124;590799995;N9999;17;1;17.5;
HAD_P;2014;590048476;590046785;M9999;;1;0.97;
HAD_P;2014;590048476;590046785;Mcoor;;1;0.97;
HAD_P;2014;590048476;590046785;N2120;2;;1.4;
HAD_P;2014;590048476;590046785;N2210;16;8;19.95;
HAD_P;2014;590048476;590046785;N2460;;;0.13;
HAD_P;2014;590048476;590046785;N2510;2;9;5;
HAD_P;2014;590048476;590046785;N9999;22;17;28.58;
HAD_P;2014;590048476;590046785;NAUT;2;;2.1;
HAD_P;2014;590812509;590799995;M3050;;1;0.5;
HAD_P;2014;590812509;590799995;M9999;2;2;3;
HAD_P;2014;590812509;590799995;Mcoor;2;1;2.5;
HAD_P;2014;590812509;590799995;N2120;5;;5;
HAD_P;2014;590812509;590799995;N2210;34;2;35.6;
HAD_P;2014;590812509;590799995;N2510;17;3;18.5;
HAD_P;2014;590812509;590799995;N2710;1;1;1.8;
HAD_P;2014;590812509;590799995;N3120;2;;2;
HAD_P;2014;590812509;590799995;N9999;66;7;70.4;
HAD_P;2014;590812509;590799995;NAUT;;1;0.5;
HAD_P;2014;590812509;590799995;Ncoor;7;;7;
HAD_P;2014;600000194;600100713;M3050;;1;0.4;
HAD_P;2014;600000194;600100713;M9999;;2;0.8;
HAD_P;2014;600000194;600100713;Mcoor;;1;0.4;
HAD_P;2014;600000194;600100713;N2210;9;3;9.83;
HAD_P;2014;600000194;600100713;N2510;9;5;6.51;
HAD_P;2014;600000194;600100713;N2710;0;0;0.5;
HAD_P;2014;600000194;600100713;N9999;19;9;18.57;
HAD_P;2014;600000194;600100713;NAUT;1;1;1.73;
HAD_P;2014;600003008;600113278;M3050;0;1;0.4;
HAD_P;2014;600003008;600113278;M9999;1;3;2.3;
HAD_P;2014;600003008;600113278;Mcoor;1;2;1.9;
HAD_P;2014;600003008;600113278;N2120;;1;0.8;
HAD_P;2014;600003008;600113278;N2210;6;;6;250
HAD_P;2014;600003008;600113278;N2410;;;;20
HAD_P;2014;600003008;600113278;N2460;;;;1
HAD_P;2014;600003008;600113278;N2510;24;24;43.2;
HAD_P;2014;600003008;600113278;N2710;;3;1.8;
HAD_P;2014;600003008;600113278;N3120;1;;1;
HAD_P;2014;600003008;600113278;N9999;59;33;83.6;271
HAD_P;2014;600003008;600113278;NAUT;18;;18;
HAD_P;2014;600003008;600113278;Ncoor;10;5;12.8;
HAD_P;2014;600010102;600100721;M9999;1;;0.8;
HAD_P;2014;600010102;600100721;MAUT;1;;0.8;
HAD_P;2014;600010102;600100721;N2120;1;;1;
HAD_P;2014;600010102;600100721;N2210;11;2;11.9;
HAD_P;2014;600010102;600100721;N2510;9;3;11.74;
HAD_P;2014;600010102;600100721;N2710;1;;0.5;
HAD_P;2014;600010102;600100721;N9999;28;6;30.64;
HAD_P;2014;600010102;600100721;NAUT;6;1;5.5;
HAD_P;2014;610000119;610780165;M9999;0;1;0.4;
HAD_P;2014;610000119;610780165;Mcoor;0;1;0.4;
HAD_P;2014;610000119;610780165;N2210;0;1;0.65;
HAD_P;2014;610000119;610780165;N2510;1;2;3.96;
HAD_P;2014;610000119;610780165;N9999;2;3;5.61;
HAD_P;2014;610000119;610780165;Ncoor;1;0;1;
HAD_P;2014;610004269;610787038;M3050;;;;29
HAD_P;2014;610004269;610787038;M9999;;1;1;82
HAD_P;2014;610004269;610787038;MAUT;;;;53
HAD_P;2014;610004269;610787038;Mcoor;;1;1;
HAD_P;2014;610004269;610787038;N2210;14;;4;36
HAD_P;2014;610004269;610787038;N2510;;8;6;
HAD_P;2014;610004269;610787038;N9999;15;8;11;36
HAD_P;2014;610004269;610787038;Ncoor;1;;1;
HAD_P;2014;610005837;610005811;M3050;;;;34
HAD_P;2014;610005837;610005811;M9999;;1;0.33;64
HAD_P;2014;610005837;610005811;MAUT;;;;30
HAD_P;2014;610005837;610005811;Mcoor;;1;0.33;
HAD_P;2014;610005837;610005811;N2120;;1;0.67;
HAD_P;2014;610005837;610005811;N2210;;;;75
HAD_P;2014;610005837;610005811;N2410;;;;20
HAD_P;2014;610005837;610005811;N2510;1;7;6.3;
HAD_P;2014;610005837;610005811;N3120;;1;0.33;
HAD_P;2014;610005837;610005811;N9999;2;12;9.71;95
HAD_P;2014;610005837;610005811;NAUT;1;2;1.41;
HAD_P;2014;610005837;610005811;Ncoor;;1;1;
HAD_P;2014;610006256;610006769;M9999;;2;0.46;
HAD_P;2014;610006256;610006769;Mcoor;;2;0.46;
HAD_P;2014;610006256;610006769;N2120;1;;1;
HAD_P;2014;610006256;610006769;N2210;;;;38
HAD_P;2014;610006256;610006769;N2410;;;;5
HAD_P;2014;610006256;610006769;N2510;6;2;7.6;
HAD_P;2014;610006256;610006769;N2710;;1;0.12;
HAD_P;2014;610006256;610006769;N3120;;1;0.43;
HAD_P;2014;610006256;610006769;N9999;8;4;10.15;43
HAD_P;2014;610006256;610006769;Ncoor;1;;1;
HAD_P;2014;610007155;610005811;M3050;;;;15
HAD_P;2014;610007155;610005811;M9999;;1;0.17;43
HAD_P;2014;610007155;610005811;MAUT;;;;28
HAD_P;2014;610007155;610005811;Mcoor;;1;0.17;
HAD_P;2014;610007155;610005811;N2120;;1;0.33;
HAD_P;2014;610007155;610005811;N2210;;;;22
HAD_P;2014;610007155;610005811;N2410;;;;4
HAD_P;2014;610007155;610005811;N2510;2;2;2.68;
HAD_P;2014;610007155;610005811;N3120;;1;0.17;
HAD_P;2014;610007155;610005811;N9999;2;6;3.98;26
HAD_P;2014;610007155;610005811;NAUT;;1;0.3;
HAD_P;2014;610007155;610005811;Ncoor;;1;0.5;
HAD_P;2014;620003889;620003848;M3050;;1;0.3;
HAD_P;2014;620003889;620003848;M9999;;3;1;
HAD_P;2014;620003889;620003848;MAUT;;1;0.2;
HAD_P;2014;620003889;620003848;Mcoor;;1;0.5;
HAD_P;2014;620003889;620003848;N2120;1;1;1.8;
HAD_P;2014;620003889;620003848;N2210;15;0;15;
HAD_P;2014;620003889;620003848;N2510;5;2;6.5;
HAD_P;2014;620003889;620003848;N2710;;1;0.4;
HAD_P;2014;620003889;620003848;N3120;;2;1.2;
HAD_P;2014;620003889;620003848;N9999;26;12;33.96;
HAD_P;2014;620003889;620003848;NAUT;4;4;7.06;
HAD_P;2014;620003889;620003848;Ncoor;1;2;2;
HAD_P;2014;620010348;620018473;M3050;0;1;0.5;99
HAD_P;2014;620010348;620018473;M9999;1;2;2;99
HAD_P;2014;620010348;620018473;Mcoor;1;1;1.5;
HAD_P;2014;620010348;620018473;N2120;3;0;3;
HAD_P;2014;620010348;620018473;N2210;25;2;26.6;
HAD_P;2014;620010348;620018473;N2510;19;4;21.13;
HAD_P;2014;620010348;620018473;N2710;;1;0.5;
HAD_P;2014;620010348;620018473;N3120;1;1;1.8;
HAD_P;2014;620010348;620018473;N9999;57;9;62.53;
HAD_P;2014;620010348;620018473;NAUT;5;1;5.5;
HAD_P;2014;620010348;620018473;Ncoor;4;0;4;
HAD_P;2014;620010389;590799995;M3050;;1;0.5;
HAD_P;2014;620010389;590799995;M9999;;3;1.25;
HAD_P;2014;620010389;590799995;Mcoor;;2;0.75;
HAD_P;2014;620010389;590799995;N2120;2;1;2.5;
HAD_P;2014;620010389;590799995;N2210;15;;15;
HAD_P;2014;620010389;590799995;N2510;12;;12;
HAD_P;2014;620010389;590799995;N2710;;1;0.6;
HAD_P;2014;620010389;590799995;N3120;1;;1;
HAD_P;2014;620010389;590799995;N9999;36;3;37.6;
HAD_P;2014;620010389;590799995;NAUT;2;1;2.5;
HAD_P;2014;620010389;590799995;Ncoor;4;;4;
HAD_P;2014;620013649;620013599;M3050;0;1;0.5;
HAD_P;2014;620013649;620013599;M9999;0;5;2.64;
HAD_P;2014;620013649;620013599;Mcoor;0;4;2.14;
HAD_P;2014;620013649;620013599;N2120;3;0;3;
HAD_P;2014;620013649;620013599;N2210;40;3;24.04;
HAD_P;2014;620013649;620013599;N2510;26;6;27.11;
HAD_P;2014;620013649;620013599;N2710;1;1;1.28;
HAD_P;2014;620013649;620013599;N3120;2;1;2.2;
HAD_P;2014;620013649;620013599;N9999;93;20;80.35;
HAD_P;2014;620013649;620013599;NAUT;17;9;18.72;
HAD_P;2014;620013649;620013599;Ncoor;4;0;4;
HAD_P;2014;620105981;620000968;M3050;0;1;0.2;0
HAD_P;2014;620105981;620000968;M9999;0;3;1;0
HAD_P;2014;620105981;620000968;Mcoor;0;2;0.8;
HAD_P;2014;620105981;620000968;N2210;25;0;25;229
HAD_P;2014;620105981;620000968;N2410;0;0;0;125
HAD_P;2014;620105981;620000968;N2510;21;2;22.45;
HAD_P;2014;620105981;620000968;N2710;1;0;1;0
HAD_P;2014;620105981;620000968;N3120;2;0;2;
HAD_P;2014;620105981;620000968;N9999;58;2;59.45;354
HAD_P;2014;620105981;620000968;Ncoor;9;0;9;
HAD_P;2014;630008118;630011153;M3050;;1;0.9;0
HAD_P;2014;630008118;630011153;M9999;1;2;2.4;151
HAD_P;2014;630008118;630011153;MAUT;;;;151
HAD_P;2014;630008118;630011153;Mcoor;1;1;1.5;
HAD_P;2014;630008118;630011153;N2120;1;;1;
HAD_P;2014;630008118;630011153;N2210;;;;283
HAD_P;2014;630008118;630011153;N2410;;;;184
HAD_P;2014;630008118;630011153;N2710;;1;0.5;
HAD_P;2014;630008118;630011153;N3120;;1;0.7;
HAD_P;2014;630008118;630011153;N9999;7;2;10.18;644
HAD_P;2014;630008118;630011153;NAUT;;;;177
HAD_P;2014;630008118;630011153;Ncoor;6;;7.98;
HAD_P;2014;630010296;630001188;M9999;1;2;2.3;
HAD_P;2014;630010296;630001188;Mcoor;1;2;2.3;
HAD_P;2014;630010296;630001188;N2120;1;;1;
HAD_P;2014;630010296;630001188;N2210;8;;8;
HAD_P;2014;630010296;630001188;N2510;3;1;3.8;
HAD_P;2014;630010296;630001188;N2710;;1;0.5;
HAD_P;2014;630010296;630001188;N3120;;2;1;
HAD_P;2014;630010296;630001188;N9999;18;5;20.8;
HAD_P;2014;630010296;630001188;NAUT;;1;0.5;
HAD_P;2014;630010296;630001188;Ncoor;6;;6;
HAD_P;2014;630010528;630000990;M9999;;1;0.9;
HAD_P;2014;630010528;630000990;Mcoor;;1;0.9;
HAD_P;2014;630010528;630000990;N2120;;1;1;
HAD_P;2014;630010528;630000990;N2510;2;1;3.09;
HAD_P;2014;630010528;630000990;N3120;;1;0.4;
HAD_P;2014;630010528;630000990;N9999;7;4;9.2;
HAD_P;2014;630010528;630000990;NAUT;2;1;2.54;
HAD_P;2014;630010528;630000990;Ncoor;3;;2.17;
HAD_P;2014;640000162;640780417;N9999;6;4;6.47;
HAD_P;2014;640000162;640780417;NAUT;6;4;6.47;
HAD_P;2014;640000402;640780813;M9999;;2;0.8;8
HAD_P;2014;640000402;640780813;MAUT;;1;0.6;8
HAD_P;2014;640000402;640780813;Mcoor;;1;0.2;
HAD_P;2014;640000402;640780813;N2120;1;;1;
HAD_P;2014;640000402;640780813;N2210;12;1;12.05;12
HAD_P;2014;640000402;640780813;N2410;;;;2
HAD_P;2014;640000402;640780813;N2510;6;;6;
HAD_P;2014;640000402;640780813;N3120;;1;0.5;
HAD_P;2014;640000402;640780813;N9999;20;2;20.55;14
HAD_P;2014;640000402;640780813;NAUT;1;;1;
HAD_P;2014;640000600;640781290;M9999;1;;1;
HAD_P;2014;640000600;640781290;Mcoor;1;;1;
HAD_P;2014;640000600;640781290;N2120;1;;1;
HAD_P;2014;640000600;640781290;N2210;8;4;11;
HAD_P;2014;640000600;640781290;N3120;1;;0.03;
HAD_P;2014;640000600;640781290;N9999;11;4;13.03;
HAD_P;2014;640000600;640781290;NAUT;1;;1;
HAD_P;2014;640013298;640011508;M3050;;;;19
HAD_P;2014;640013298;640011508;M9999;;2;0.7;22
HAD_P;2014;640013298;640011508;MAUT;;;;3
HAD_P;2014;640013298;640011508;Mcoor;;2;0.7;
HAD_P;2014;640013298;640011508;N2120;1;1;1.1;
HAD_P;2014;640013298;640011508;N2210;2;10;7.75;50
HAD_P;2014;640013298;640011508;N2410;;;;41
HAD_P;2014;640013298;640011508;N2510;;6;4.72;
HAD_P;2014;640013298;640011508;N2710;;1;0.33;1
HAD_P;2014;640013298;640011508;N3120;;1;0.8;
HAD_P;2014;640013298;640011508;N9999;6;21;16.8;93
HAD_P;2014;640013298;640011508;NAUT;;1;0.1;1
HAD_P;2014;640013298;640011508;Ncoor;3;1;2;
HAD_P;2014;640789699;640003570;M3050;0;1;0.17;139
HAD_P;2014;640789699;640003570;M9999;0;6;2.38;139
HAD_P;2014;640789699;640003570;Mcoor;0;5;2.21;
HAD_P;2014;640789699;640003570;N2120;;6;3;
HAD_P;2014;640789699;640003570;N2210;;60;35.65;137
HAD_P;2014;640789699;640003570;N2410;;2;1.15;227
HAD_P;2014;640789699;640003570;N2460;;1;0.29;
HAD_P;2014;640789699;640003570;N2510;;112;20.66;
HAD_P;2014;640789699;640003570;N2710;;3;1.04;
HAD_P;2014;640789699;640003570;N3120;;2;1.2;
HAD_P;2014;640789699;640003570;N9999;;193;68.73;384
HAD_P;2014;640789699;640003570;NAUT;;1;0.24;20
HAD_P;2014;640789699;640003570;Ncoor;;6;5.5;
