BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
DIALYSE_P;2014;830000345;830100616;NAUT;4;4;6.43;;
DIALYSE_P;2014;830000345;830100616;NCINF;17;7;23.12;;
DIALYSE_P;2014;830012548;830002119;M1110;4;1;4.19;0;0
DIALYSE_P;2014;830012548;830002119;N2500;5;1;5.77;;
DIALYSE_P;2014;830012548;830002119;NAUT;5;2;6.17;;
DIALYSE_P;2014;830012548;830002119;NCINF;25;2;25.74;;
DIALYSE_P;2014;830012589;830003695;M1110;;5;1.5;0;1
DIALYSE_P;2014;830012589;830003695;N2500;2;;2;;
DIALYSE_P;2014;830012589;830003695;NAUT;5;2;2.2;;
DIALYSE_P;2014;830012589;830003695;NCINF;5;;5;;
DIALYSE_P;2014;830012688;830012639;M1110;3;;3;0;1
DIALYSE_P;2014;830012688;830012639;N2500;8;;8;;
DIALYSE_P;2014;830012688;830012639;NAUT;;2;0.71;;
DIALYSE_P;2014;830012688;830012639;NCINF;26;;26;;
DIALYSE_P;2014;830013819;830002119;M1110;1;0;1;0;0
DIALYSE_P;2014;830013819;830002119;NAUT;2;;1.24;;
DIALYSE_P;2014;830013819;830002119;NCINF;6;2;5.15;;
DIALYSE_P;2014;830015970;830003695;M1110;;3;0.8;0;0
DIALYSE_P;2014;830015970;830003695;NAUT;5;2;2.2;;
DIALYSE_P;2014;830015970;830003695;NCINF;4;1;4.5;;
DIALYSE_P;2014;830016671;830003695;M1110;;4;1;0;0
DIALYSE_P;2014;830016671;830003695;NAUT;5;2;2.2;;
DIALYSE_P;2014;830016671;830003695;NCINF;2;;2;;
DIALYSE_P;2014;830017505;830002119;M1110;1;1;1.53;0;0
DIALYSE_P;2014;830017505;830002119;N2500;3;;3;;
DIALYSE_P;2014;830017505;830002119;NAUT;1;2;2.26;;
DIALYSE_P;2014;830017505;830002119;NCINF;8;7;12.49;;
DIALYSE_P;2014;830100103;830000022;M1110;;4;2;1;1
DIALYSE_P;2014;830100103;830000022;N2500;6;;5.02;;
DIALYSE_P;2014;830100103;830000022;NAUT;3;;3;;
DIALYSE_P;2014;830100103;830000022;NCINF;21;2;26.64;;
DIALYSE_P;2014;830100574;750821092;M1110;2;;1.2;0;1
DIALYSE_P;2014;830100574;750821092;N2500;1;;0.3;;
DIALYSE_P;2014;830100574;750821092;NCINF;4;;4;;
DIALYSE_P;2014;830208351;830002119;M1110;1;1;1.47;0;0
DIALYSE_P;2014;830208351;830002119;N2500;2;1;2.8;;
DIALYSE_P;2014;830208351;830002119;NAUT;1;2;2.26;;
DIALYSE_P;2014;830208351;830002119;NCINF;5;7;9.13;;
DIALYSE_P;2014;830210977;830002119;M1110;;1;0.34;0;0
DIALYSE_P;2014;830210977;830002119;NAUT;4;;4;;
DIALYSE_P;2014;830210977;830002119;NCINF;2;2;2.68;;
DIALYSE_P;2014;830213617;830002119;M1110;;1;0.2;0;0
DIALYSE_P;2014;830213617;830002119;N4100;;1;0.05;;
DIALYSE_P;2014;830213617;830002119;NAUT;1;2;1.97;;
DIALYSE_P;2014;830213617;830002119;NCINF;5;1;4.75;;
DIALYSE_P;2014;830215687;830003521;M1110;3;;3;0;1
DIALYSE_P;2014;830216495;830003695;M1110;;1;0.25;0;1
DIALYSE_P;2014;830216495;830003695;NAUT;2;;0.5;;
DIALYSE_P;2014;840001861;840006597;M1110;3;0;1.45;0;1
DIALYSE_P;2014;840001861;840006597;N2500;12;7;17.51;;
DIALYSE_P;2014;840001861;840006597;NAUT;5;3;6.5;;
DIALYSE_P;2014;840001861;840006597;NCINF;26;10;32.62;;
DIALYSE_P;2014;840007850;840002844;M1110;1;1;1.31;0;1
DIALYSE_P;2014;840007850;840002844;N4100;2;2;0.62;;
DIALYSE_P;2014;840007850;840002844;NAUT;39;9;18.16;;
DIALYSE_P;2014;840007850;840002844;NCINF;13;3;15.05;;
DIALYSE_P;2014;840011043;840002844;M1110;4;;2.28;;1
DIALYSE_P;2014;840011043;840002844;N2500;7;;7;;
DIALYSE_P;2014;840011043;840002844;N4100;;;0.81;;
DIALYSE_P;2014;840011043;840002844;NAUT;5;9;18.47;;
DIALYSE_P;2014;840011043;840002844;NCINF;34;6;36.43;;
DIALYSE_P;2014;840012538;840002844;M1110;;;0.06;;1
DIALYSE_P;2014;840012538;840002844;N4100;;;0.06;;
DIALYSE_P;2014;840012538;840002844;NAUT;;;1.55;;
DIALYSE_P;2014;840012538;840002844;NCINF;2;;1.08;;
DIALYSE_P;2014;840012546;840002844;M1110;;;0.06;;1
DIALYSE_P;2014;840012546;840002844;N4100;;;0.05;;
DIALYSE_P;2014;840012546;840002844;NAUT;;;1;;
DIALYSE_P;2014;840012546;840002844;NCINF;3;;1.07;;
DIALYSE_P;2014;840015200;130006794;M1110;;2;0.2;0;0
DIALYSE_P;2014;840015200;130006794;NAUT;1;5;1.24;;
DIALYSE_P;2014;840015200;130006794;NCINF;1;3;1.79;;
DIALYSE_P;2014;840017222;840002844;M1110;3;7;3.56;;1
DIALYSE_P;2014;840017222;840002844;N2500;6;2;7;;
DIALYSE_P;2014;840017222;840002844;N4100;;;0.69;;
DIALYSE_P;2014;840017222;840002844;NAUT;7;3;16.91;;
DIALYSE_P;2014;840017222;840002844;NCINF;29;2;27.57;;
DIALYSE_P;2014;840017230;840002844;M1110;;;0.05;;1
DIALYSE_P;2014;840017230;840002844;N4100;;;0.05;;
DIALYSE_P;2014;840017230;840002844;NAUT;1;2;1.56;;
DIALYSE_P;2014;840017230;840002844;NCINF;3;;1.1;;
DIALYSE_P;2014;840017461;840002844;M1110;3;;3;;1
DIALYSE_P;2014;840017461;840002844;N2500;4;4;4.18;;
DIALYSE_P;2014;840017461;840002844;N4100;;;0.67;;
DIALYSE_P;2014;840017461;840002844;NAUT;13;3;16.51;;
DIALYSE_P;2014;840017461;840002844;NCINF;24;;25.39;;
DIALYSE_P;2014;850000142;850000019;M1110;;4;2;0;1
DIALYSE_P;2014;850000142;850000019;N2500;;12;9.89;;
DIALYSE_P;2014;850000142;850000019;NAUT;;4;1.78;;
DIALYSE_P;2014;850000142;850000019;NCINF;;31;22.1;;
DIALYSE_P;2014;850009333;440002590;M1110;;1;0.07;0;0
DIALYSE_P;2014;850009333;440002590;NAUT;1;;1;;
DIALYSE_P;2014;850009333;440002590;NCINF;11;12;14.06;;
DIALYSE_P;2014;850009762;440002590;M1110;;1;0.07;0;0
DIALYSE_P;2014;850009762;440002590;NCINF;;2;0.14;;
DIALYSE_P;2014;850011271;440002590;M1110;;1;0.07;0;0
DIALYSE_P;2014;850011271;440002590;NCINF;3;10;6.34;;
DIALYSE_P;2014;850022047;440002590;M1110;;1;0.07;0;0
DIALYSE_P;2014;850022047;440002590;NCINF;;3;0.74;;
DIALYSE_P;2014;850023151;440002590;M1110;;1;0.07;0;0
DIALYSE_P;2014;850023151;440002590;NCINF;2;4;4.54;;
DIALYSE_P;2014;850025156;440002590;M1110;2;2;2.17;0;0
DIALYSE_P;2014;850025156;440002590;N2500;2;6;4.92;;
DIALYSE_P;2014;850025156;440002590;NAUT;1;4;2.47;;
DIALYSE_P;2014;850025156;440002590;NCINF;9;16;15.2;;
DIALYSE_P;2014;860000223;860013077;M1110;4;;4;0;1
DIALYSE_P;2014;860000223;860013077;N2500;12;5;14.73;;
DIALYSE_P;2014;860000223;860013077;NAUT;3;2;3.58;;
DIALYSE_P;2014;860000223;860013077;NCINF;24;7;28.37;;
DIALYSE_P;2014;860005768;860000348;M1110;1;3;0.51;0;1
DIALYSE_P;2014;860005768;860000348;N2500;;2;1.09;;
DIALYSE_P;2014;860005768;860000348;N4100;;;0.89;;
DIALYSE_P;2014;860005768;860000348;NAUT;;1;1.36;;
DIALYSE_P;2014;860005768;860000348;NCINF;1;4;4.74;;
DIALYSE_P;2014;860782598;860000348;M1110;1;3;0.87;0;1
DIALYSE_P;2014;860782598;860000348;N2500;;3;2.04;;
DIALYSE_P;2014;860782598;860000348;N4100;;;1;;
DIALYSE_P;2014;860782598;860000348;NAUT;1;1;2.74;;
DIALYSE_P;2014;860782598;860000348;NCINF;5;8;8.5;;
DIALYSE_P;2014;870000064;870000015;M1110;8;0;3.92;0;1
DIALYSE_P;2014;870000064;870000015;N2500;34;7;36.45;;
DIALYSE_P;2014;870000064;870000015;N4100;2;1;1.61;;
DIALYSE_P;2014;870000064;870000015;NAUT;19;1;13.01;;
DIALYSE_P;2014;870000064;870000015;NCINF;44;12;50.47;;
DIALYSE_P;2014;870000080;870000700;M1110;2;3;5.1;0;1
DIALYSE_P;2014;870000080;870000700;N2500;6;0;5;;
DIALYSE_P;2014;870000080;870000700;N4100;6;0;6;;
DIALYSE_P;2014;870000080;870000700;NAUT;10;7;15.6;;
DIALYSE_P;2014;870000080;870000700;NCINF;13;4;15.83;;
DIALYSE_P;2014;870014792;870000700;N2500;2;;2.12;;
DIALYSE_P;2014;870014792;870000700;N4100;;1;0.78;;
DIALYSE_P;2014;870014792;870000700;NCINF;20;;17.57;;
DIALYSE_P;2014;880001458;540001112;M1110;;1;0.02;0;1
DIALYSE_P;2014;880001458;540001112;NCINF;1;;1;;
DIALYSE_P;2014;880001730;540001112;M1110;;1;0.02;0;1
DIALYSE_P;2014;880001730;540001112;NCINF;1;;1;;
DIALYSE_P;2014;880785019;540001112;M1110;;2;0.3;0;1
DIALYSE_P;2014;880785019;540001112;N2500;3;;3;;
DIALYSE_P;2014;880785019;540001112;NCINF;8;;8;;
DIALYSE_P;2014;880785548;540001112;M1110;;1;0.02;0;1
DIALYSE_P;2014;880785548;540001112;NCINF;1;;1;;
DIALYSE_P;2014;880788591;880780150;N2500;8;;8;;
DIALYSE_P;2014;880788591;880780150;NCINF;15;6;18.2;;
DIALYSE_P;2014;890003130;670005834;M1110;;4;0.5;0;1
DIALYSE_P;2014;890003130;670005834;NCINF;4;1;4.25;;
DIALYSE_P;2014;890008295;670005834;M1110;;2;0.2;0;1
DIALYSE_P;2014;890008295;670005834;NCINF;12;2;13.4;;
DIALYSE_P;2014;890972862;670005834;M1110;;2;0.2;0;1
DIALYSE_P;2014;890972862;670005834;NCINF;12;2;13.4;;
DIALYSE_P;2014;890973431;670005834;M1110;;3;0.5;0;1
DIALYSE_P;2014;890973431;670005834;NCINF;5;1;5.25;;
DIALYSE_P;2014;890975527;890000037;M1110;1;;1;1;1
DIALYSE_P;2014;890975527;890000037;N2500;4;4;7.43;;
DIALYSE_P;2014;890975527;890000037;NAUT;3;1;3.86;;
DIALYSE_P;2014;890975527;890000037;NCINF;10;9;17.71;;
DIALYSE_P;2014;890975550;890970569;M1110;4;;4;0;1
DIALYSE_P;2014;890975550;890970569;NAUT;6;3;7.33;;
DIALYSE_P;2014;890975550;890970569;NCINF;20;3;20.92;;
DIALYSE_P;2014;900001728;670005834;M1110;;5;1;0;1
DIALYSE_P;2014;900001728;670005834;NCINF;10;3;12;;
DIALYSE_P;2014;910000090;750806853;M1110;;1;0.2;0;0
DIALYSE_P;2014;910000090;750806853;N4100;;;0.32;;
DIALYSE_P;2014;910000090;750806853;NAUT;;;0.63;;
DIALYSE_P;2014;910000090;750806853;NCINF;3;;2.15;;
DIALYSE_P;2014;910002609;910008259;M1110;2;;2;0;0
DIALYSE_P;2014;910002609;910008259;N2500;2;1;2.11;;
DIALYSE_P;2014;910002609;910008259;N4100;2;2;2.91;;
DIALYSE_P;2014;910002609;910008259;NAUT;3;5;5.63;;
DIALYSE_P;2014;910002609;910008259;NCINF;10;4;11.66;;
DIALYSE_P;2014;910005057;910000660;M1110;;1;0.4;;1
DIALYSE_P;2014;910005057;910000660;NAUT;1;1;1.6;;
DIALYSE_P;2014;910005057;910000660;NCINF;4;;4;;
DIALYSE_P;2014;910009349;940000060;M1110;;2;1.2;0;0
DIALYSE_P;2014;910009349;940000060;N2500;5;;4.34;;
DIALYSE_P;2014;910009349;940000060;NAUT;16;;13.38;;
DIALYSE_P;2014;910009349;940000060;NCINF;18;;16.75;;
DIALYSE_P;2014;910017433;910017615;M1110;2;;2;;
DIALYSE_P;2014;910018373;910000447;M1110;;1;0.1;;
DIALYSE_P;2014;910018373;910000447;NAUT;;2;0.84;;
DIALYSE_P;2014;910018373;910000447;NCINF;1;1;1.2;;
DIALYSE_P;2014;910020254;910002773;M1110;;2;0.73;;
DIALYSE_P;2014;910020254;910002773;NAUT;;1;0.1;;
DIALYSE_P;2014;910020254;910002773;NCINF;10;2;11.3;;
DIALYSE_P;2014;910150010;910014919;M1110;1;4;2.88;0;1
DIALYSE_P;2014;910150010;910014919;N2500;6;2;6.77;;
DIALYSE_P;2014;910150010;910014919;N4100;;1;0.25;;
DIALYSE_P;2014;910150010;910014919;NAUT;1;1;1.2;;
DIALYSE_P;2014;910150010;910014919;NCINF;15;1;15.76;;
DIALYSE_P;2014;910300144;910000447;M1110;2;3;3;0;1
DIALYSE_P;2014;910300144;910000447;N2500;9;;8.88;;
DIALYSE_P;2014;910300144;910000447;NAUT;8;;7.4;;
DIALYSE_P;2014;910300144;910000447;NCINF;25;;23.87;;
DIALYSE_P;2014;910300219;910003888;M1110;2;;2;0;0
DIALYSE_P;2014;910300219;910003888;NAUT;1;;1;;
DIALYSE_P;2014;910300219;910003888;NCINF;14;2;15.55;;
DIALYSE_P;2014;910803543;910017615;N2500;6;1;6.2;;
DIALYSE_P;2014;910803543;910017615;NAUT;2;2;2.8;;
DIALYSE_P;2014;910803543;910017615;NCINF;11;3;12.25;;
DIALYSE_P;2014;910811959;280000852;M1110;;2;0.5;0;0
DIALYSE_P;2014;910811959;280000852;N2500;1;;1;;
DIALYSE_P;2014;910811959;280000852;NCINF;2;;2;;
DIALYSE_P;2014;910813963;940000060;M1110;;2;0.4;0;0
DIALYSE_P;2014;910813963;940000060;NAUT;;2;1;;
DIALYSE_P;2014;910813963;940000060;NCINF;3;1;3.81;;
DIALYSE_P;2014;910814144;750806853;M1110;;1;0.04;0;0
DIALYSE_P;2014;910814144;750806853;N4100;;;0.08;;
DIALYSE_P;2014;910814144;750806853;NAUT;;;0.66;;
DIALYSE_P;2014;910814144;750806853;NCINF;2;;1.03;;
DIALYSE_P;2014;920000619;920009909;M1110;1;2;1.39;0;0
DIALYSE_P;2014;920000650;920150059;M1110;;1;0.8;0;1
DIALYSE_P;2014;920000650;920150059;N2500;2;;2;;
DIALYSE_P;2014;920000650;920150059;N4100;1;;0.2;;
DIALYSE_P;2014;920000650;920150059;NCINF;8;2;9.3;;
DIALYSE_P;2014;920003811;940000060;M1110;;2;0.4;0;0
DIALYSE_P;2014;920003811;940000060;NAUT;;1;0.3;;
DIALYSE_P;2014;920003811;940000060;NCINF;2;1;2.29;;
DIALYSE_P;2014;920004959;920004918;M1110;;;;0;1
DIALYSE_P;2014;920004959;920004918;N2500;;1;0.5;;
DIALYSE_P;2014;920004959;920004918;NAUT;;1;1;;
DIALYSE_P;2014;920004959;920004918;NCINF;2;;2;;
DIALYSE_P;2014;920022605;750831059;M1110;1;;0.2;0;0
DIALYSE_P;2014;920022605;750831059;NCINF;1;;1.5;;
DIALYSE_P;2014;920022704;920025012;M1110;;3;0.45;0;1
DIALYSE_P;2014;920022704;920025012;N4100;2;;0.25;;
DIALYSE_P;2014;920022704;920025012;NCINF;2;;2;;
DIALYSE_P;2014;920025210;750806853;M1110;3;;0.3;0;0
DIALYSE_P;2014;920025210;750806853;N4100;;;0.25;;
DIALYSE_P;2014;920025210;750806853;NAUT;2;;1.2;;
DIALYSE_P;2014;920025210;750806853;NCINF;2;2;1.33;;
DIALYSE_P;2014;920100013;750712184;M1110;1;1;1.5;0;0
DIALYSE_P;2014;920100013;750712184;N2500;3;1;2.63;;
DIALYSE_P;2014;920100013;750712184;NAUT;1;0;1;;
DIALYSE_P;2014;920100013;750712184;NCINF;8;3;10.29;;
DIALYSE_P;2014;920300043;920001526;M1110;;3;3;0;1
DIALYSE_P;2014;920300043;920001526;N2500;4;11;6.94;;
DIALYSE_P;2014;920300043;920001526;NAUT;2;11;2.59;;
DIALYSE_P;2014;920300043;920001526;NCINF;10;15;16.83;;
DIALYSE_P;2014;920300415;920000890;M1110;3;;3;1;
DIALYSE_P;2014;920300415;920000890;N2500;9;;7.95;;
DIALYSE_P;2014;920300415;920000890;NCINF;23;;17.95;;
DIALYSE_P;2014;920300753;920810736;M1110;2;1;2.2;0;0
DIALYSE_P;2014;920300753;920810736;N2500;3;;3;;
DIALYSE_P;2014;920300753;920810736;NAUT;4;;4;;
DIALYSE_P;2014;920300753;920810736;NCINF;10;1;10.56;;
DIALYSE_P;2014;920300787;920000981;M1110;2;4;2.6;0;1
DIALYSE_P;2014;920300787;920000981;NAUT;1;1;1.8;;
DIALYSE_P;2014;920300787;920000981;NCINF;8;5;10.03;;
DIALYSE_P;2014;920300837;920001005;M1110;;2;0.5;1;
DIALYSE_P;2014;920300837;920001005;NAUT;1;;1;;
DIALYSE_P;2014;920811775;940000060;M1110;;1;0.8;0;0
DIALYSE_P;2014;920811775;940000060;NAUT;;2;1;;
DIALYSE_P;2014;920811775;940000060;NCINF;6;2;7.5;;
DIALYSE_P;2014;930000302;930110036;M1110;4;;5.16;;0
DIALYSE_P;2014;930000302;930110036;N2500;10;3;13.86;;
DIALYSE_P;2014;930000302;930110036;NAUT;4;4;8.32;;
DIALYSE_P;2014;930000302;930110036;NCINF;18;7;24.95;;
DIALYSE_P;2014;930003355;930003330;M1110;;2;1;;
DIALYSE_P;2014;930003355;930003330;N2500;;7;1.34;;
DIALYSE_P;2014;930003355;930003330;N4100;;1;0.51;;
DIALYSE_P;2014;930003355;930003330;NAUT;2;1;2.75;;
DIALYSE_P;2014;930003355;930003330;NCINF;4;16;5;;
DIALYSE_P;2014;930003942;940000060;M1110;;2;0.85;0;0
DIALYSE_P;2014;930003942;940000060;NAUT;;1;0.8;;
DIALYSE_P;2014;930003942;940000060;NCINF;6;;7.02;;
DIALYSE_P;2014;930014428;930014378;M1110;2;;2;0;1
DIALYSE_P;2014;930017496;930005038;NCINF;1;;1;;
DIALYSE_P;2014;930018460;940000060;M1110;;2;0.85;0;0
DIALYSE_P;2014;930018460;940000060;NAUT;1;;1;;
DIALYSE_P;2014;930018460;940000060;NCINF;6;;6.66;;
DIALYSE_P;2014;930022603;940000060;M1110;;2;1;0;0
DIALYSE_P;2014;930022603;940000060;N2500;1;;1;;
DIALYSE_P;2014;930022603;940000060;NAUT;1;;1;;
DIALYSE_P;2014;930022603;940000060;NCINF;7;2;10.12;;
DIALYSE_P;2014;930300025;930000393;M1110;;7;3.5;;1
DIALYSE_P;2014;930300025;930000393;N2500;6;1;6.77;;
DIALYSE_P;2014;930300025;930000393;NAUT;2;;2;;
DIALYSE_P;2014;930300025;930000393;NCINF;18;;18;;
DIALYSE_P;2014;930300066;930000401;M1110;3;;3;1;1
DIALYSE_P;2014;930300066;930000401;N2500;10;11;15.3;;
DIALYSE_P;2014;930300066;930000401;N4100;4;;4;;
DIALYSE_P;2014;930300066;930000401;NAUT;3;2;4.17;;
DIALYSE_P;2014;930300066;930000401;NCINF;24;20;34.76;;
DIALYSE_P;2014;930300587;930000641;M1110;2;1;;0;1
DIALYSE_P;2014;930300587;930000641;N2500;7;;7;;
DIALYSE_P;2014;930300587;930000641;N4100;3;;3;;
DIALYSE_P;2014;930300587;930000641;NCINF;20;3;18.75;;
DIALYSE_P;2014;930300595;930000658;M1110;;3;3;0;1
DIALYSE_P;2014;930300595;930000658;N2500;6;;6;;
DIALYSE_P;2014;930300595;930000658;N4100;1;;1;;
DIALYSE_P;2014;930300595;930000658;NAUT;2;;2;;
DIALYSE_P;2014;930300595;930000658;NCINF;14;;15;;
DIALYSE_P;2014;930813910;750806853;M1110;;2;0.14;0;0
DIALYSE_P;2014;930813910;750806853;N4100;;;0.19;;
DIALYSE_P;2014;930813910;750806853;NAUT;2;;1.18;;
DIALYSE_P;2014;930813910;750806853;NCINF;2;;1.09;;
DIALYSE_P;2014;930815618;750806853;M1110;3;3;2.43;0;0
DIALYSE_P;2014;930815618;750806853;N2500;10;1;10.75;;
DIALYSE_P;2014;930815618;750806853;N4100;2;;1.6;;
DIALYSE_P;2014;930815618;750806853;NAUT;12;;11.59;;
DIALYSE_P;2014;930815618;750806853;NCINF;30;6;30.04;;
DIALYSE_P;2014;930816079;930816061;NCINF;1;8;3;;
DIALYSE_P;2014;930817333;930817325;M1110;;7;2;0;0
DIALYSE_P;2014;930817333;930817325;N2500;5;1;4.26;;
DIALYSE_P;2014;930817333;930817325;NAUT;7;;7;;
DIALYSE_P;2014;930817333;930817325;NCINF;23;8;18.24;;
DIALYSE_P;2014;930817606;930705827;M1110;;1;0.02;;
DIALYSE_P;2014;940000078;940000060;M1110;;2;0.75;0;0
DIALYSE_P;2014;940000078;940000060;NAUT;1;1;1.5;;
DIALYSE_P;2014;940000078;940000060;NCINF;8;4;11.87;;
DIALYSE_P;2014;940006679;940017338;N2500;6;2;6.62;;
DIALYSE_P;2014;940006679;940017338;NCINF;11;2;13.64;;
DIALYSE_P;2014;940016868;940016819;M1110;6;;5.82;0;1
DIALYSE_P;2014;940016868;940016819;N2500;9;0;10.55;;
DIALYSE_P;2014;940016868;940016819;NAUT;7;2;10.2;;
DIALYSE_P;2014;940016868;940016819;NCINF;16;6;23.22;;
DIALYSE_P;2014;940019375;940000060;M1110;;1;0.2;0;0
DIALYSE_P;2014;940019375;940000060;NAUT;;2;0.47;;
DIALYSE_P;2014;940019375;940000060;NCINF;;1;1.37;;
DIALYSE_P;2014;940100027;750712184;M1110;;4;1.6;1;1
DIALYSE_P;2014;940100027;750712184;N2500;2;;2;;
DIALYSE_P;2014;940100027;750712184;NAUT;1;3;1.75;;
DIALYSE_P;2014;940100027;750712184;NCINF;7;1;7.5;;
DIALYSE_P;2014;940100043;750712184;M1110;3;;2.5;;
DIALYSE_P;2014;940100043;750712184;N2500;5;;5;;
DIALYSE_P;2014;940100043;750712184;NCINF;22;;22;;
DIALYSE_P;2014;940300031;940000706;M1110;3;;3;0;1
DIALYSE_P;2014;940300031;940000706;N2500;6;;6;;
DIALYSE_P;2014;940300031;940000706;NCINF;11;3;13.95;;
DIALYSE_P;2014;940300270;940000771;M1110;;3;;;
DIALYSE_P;2014;940300445;940000854;M1110;;;;0;1
DIALYSE_P;2014;940300445;940000854;NAUT;2;;2.45;;
DIALYSE_P;2014;940300445;940000854;NCINF;18;1;17.7;;
DIALYSE_P;2014;940300494;940000896;M1110;1;2;2;0;1
DIALYSE_P;2014;940300494;940000896;N2500;8;6;8.56;;
DIALYSE_P;2014;940300494;940000896;NAUT;2;;2;;
DIALYSE_P;2014;940300494;940000896;NCINF;24;17;28.2;;
DIALYSE_P;2014;940813017;940000060;M1110;;3;1;0;0
DIALYSE_P;2014;940813017;940000060;NAUT;;2;1.17;;
DIALYSE_P;2014;940813017;940000060;NCINF;7;;8.12;;
DIALYSE_P;2014;940814460;940000060;M1110;;1;0.8;0;0
DIALYSE_P;2014;940814460;940000060;NAUT;;1;0.8;;
DIALYSE_P;2014;940814460;940000060;NCINF;4;1;4.43;;
DIALYSE_P;2014;950000364;950110080;M1110;7;3;6.1;;
DIALYSE_P;2014;950000364;950110080;N2500;4;0;4;;
DIALYSE_P;2014;950000364;950110080;NAUT;3;1;3.72;;
DIALYSE_P;2014;950000364;950110080;NCINF;19;2;20.77;;
DIALYSE_P;2014;950002709;950015438;M1110;;3;2;;1
DIALYSE_P;2014;950002709;950015438;N2500;1;;1;;
DIALYSE_P;2014;950002709;950015438;NCINF;3;;3;;
DIALYSE_P;2014;950300095;950000455;M1110;2;1;2.5;0;1
DIALYSE_P;2014;950300095;950000455;N2500;3;6;2.6;;
DIALYSE_P;2014;950300095;950000455;NCINF;13;21;18.7;;
DIALYSE_P;2014;950300277;950000547;M1110;4;1;4;0;1
DIALYSE_P;2014;950300277;950000547;N2500;6;4;7.12;;
DIALYSE_P;2014;950300277;950000547;N4100;3;2;4.4;;
DIALYSE_P;2014;950300277;950000547;NAUT;1;;1;;
DIALYSE_P;2014;950300277;950000547;NCINF;17;19;23.52;;
DIALYSE_P;2014;950300350;950015438;M1110;;3;2;;1
DIALYSE_P;2014;950300350;950015438;N2500;6;0;6;;
DIALYSE_P;2014;950300350;950015438;NCINF;9;4;12.25;;
DIALYSE_P;2014;950806307;950806869;M1110;;2;1;1;1
DIALYSE_P;2014;950806307;950806869;NAUT;1;;1;;
DIALYSE_P;2014;950806307;950806869;NCINF;3;;3;;
DIALYSE_P;2014;950807982;950001636;M1110;;3;2;0;1
DIALYSE_P;2014;950807982;950001636;NAUT;1;;1;;
DIALYSE_P;2014;950807982;950001636;NCINF;9;1;11.68;;
DIALYSE_P;2014;950808725;950806869;M1110;;2;1;1;1
DIALYSE_P;2014;950808725;950806869;NCINF;3;;3;;
DIALYSE_P;2014;950808949;750806853;M1110;;2;0.4;0;0
DIALYSE_P;2014;950808949;750806853;N4100;;2;1.1;;
DIALYSE_P;2014;950808949;750806853;NAUT;2;;1.71;;
DIALYSE_P;2014;950808949;750806853;NCINF;7;;6.25;;
DIALYSE_P;2014;970100111;970100343;M1110;3;;3;;
DIALYSE_P;2014;970100111;970100343;N2500;5;;4.55;;
DIALYSE_P;2014;970100111;970100343;N4100;1;;0.25;;
DIALYSE_P;2014;970100111;970100343;NAUT;11;;8.28;;
DIALYSE_P;2014;970100111;970100343;NCINF;24;2;24.04;;
DIALYSE_P;2014;970100442;970100228;M1110;3;1;2.3;1;1
DIALYSE_P;2014;970100442;970100228;N2500;8;0;8;;
DIALYSE_P;2014;970100442;970100228;NAUT;5;0;5;;
DIALYSE_P;2014;970100442;970100228;NCINF;17;1;17;;
DIALYSE_P;2014;970102596;970100491;M1110;3;1;3.5;;
DIALYSE_P;2014;970102596;970100491;N2500;12;3;14.4;;
DIALYSE_P;2014;970102596;970100491;NAUT;10;2;11.8;;
DIALYSE_P;2014;970102596;970100491;NCINF;55;3;56.8;;
DIALYSE_P;2014;970107454;970103024;M1110;;5;3;0;0
DIALYSE_P;2014;970107454;970103024;N2500;4;;4;;
DIALYSE_P;2014;970107454;970103024;NCINF;11;2;11.5;;
DIALYSE_P;2014;970107587;970103024;M1110;;1;0.1;0;0
DIALYSE_P;2014;970107587;970103024;N2500;1;;1;;
DIALYSE_P;2014;970107587;970103024;NAUT;3;;3;;
DIALYSE_P;2014;970107587;970103024;NCINF;6;0;6;;
DIALYSE_P;2014;970107595;970103024;M1110;;1;0.1;0;0
DIALYSE_P;2014;970107595;970103024;N2500;1;;1;;
DIALYSE_P;2014;970107595;970103024;NAUT;2;;2.5;;
DIALYSE_P;2014;970107595;970103024;NCINF;3;;3;;
DIALYSE_P;2014;970111670;970103024;M1110;;1;0.1;0;0
DIALYSE_P;2014;970111670;970103024;NAUT;3;;3;;
DIALYSE_P;2014;970111670;970103024;NCINF;3;;3;;
DIALYSE_P;2014;970203493;970200457;M1110;;1;0.12;0;0
DIALYSE_P;2014;970203774;970203766;M1110;;5;2.5;0;1
DIALYSE_P;2014;970209219;970209169;M1110;;4;2;;1
DIALYSE_P;2014;970209219;970209169;N4100;;2;1;;
DIALYSE_P;2014;970209219;970209169;NAUT;4;;4;;
DIALYSE_P;2014;970209219;970209169;NCINF;13;4;17;;
DIALYSE_P;2014;970210282;970200457;M1110;;1;0.14;0;0
DIALYSE_P;2014;970210290;970200457;M1110;;4;1;0;0
DIALYSE_P;2014;970210290;970200457;N2500;1;;1;;
DIALYSE_P;2014;970210290;970200457;N4100;1;;2;;
DIALYSE_P;2014;970210290;970200457;NCINF;15;3;13.5;;
DIALYSE_P;2014;970210308;970200457;M1110;;1;0.12;0;0
DIALYSE_P;2014;970210308;970200457;N4100;1;;1;;
DIALYSE_P;2014;970210316;970200457;M1110;;1;0.25;0;0
