BOR;AN;FI;FI_EJ;DISCI;DIREC;DIRSI;ADMIN;DRSNI;ADMTO;CADRE;INFNS;INFSP;AIDES;ASHAU;PSYCH;SAGFE;REEDU;SOITO;EDUCS;ASSIS;EDUTO;PHLAB;TECHN;ETPPNM
Q24;2014;930000336;930110069;2400;;;3.47;;3.47;2;20.34;;22.94;7.62;0.75;;22.94;76.59;;;;;;80.06
Q24;2014;930000336;930110069;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930000336;930110069;9999;7.5;2;262.01;;271.51;50.08;470.46;43.35;394.55;136.71;49.6;29.71;47.22;1221.68;28.3;19.12;47.42;105.22;196.01;1841.84
Q24;2014;930000344;930140025;1000;8.56;2;106.41;;116.97;5.75;32.93;1.45;40.88;35.16;0.67;;6.74;123.58;12.56;2.69;15.25;2.49;199.96;458.25
Q24;2014;930000344;930140025;2000;;;138.33;;138.33;77.03;637.76;3.41;152.77;153.11;162.5;;93.69;1280.27;86.15;51.52;137.67;9.96;10.26;1576.49
Q24;2014;930000344;930140025;2100;;;10.64;;10.64;2.09;10.6;;2.08;1.05;3.48;;1.85;21.15;;1.45;1.45;9.96;3.23;46.43
Q24;2014;930000344;930140025;2200;;;127.69;;127.69;74.94;627.16;3.41;150.69;152.06;159.02;;91.84;1259.12;86.15;50.07;136.22;;7.03;1530.06
Q24;2014;930000344;930140025;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930000344;930140025;2400;;;;;;;;;;;;;;;;;;;;
Q24;2014;930000344;930140025;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930000344;930140025;9999;8.56;2;244.74;;255.3;82.78;670.69;4.86;193.65;188.27;163.17;;100.43;1403.85;98.71;54.21;152.92;12.45;210.22;2034.74
Q24;2014;930001433;930110051;1000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930001433;930110051;2000;;;8.32;;8.32;;3.93;2.64;0.5;2;37.87;;9.96;56.9;9.07;3.6;12.67;;1;78.89
Q24;2014;930001433;930110051;2100;;;;;;;;;;;;;;;;;;;;
Q24;2014;930001433;930110051;2200;;;8.32;;8.32;;3.93;2.64;0.5;2;37.87;;9.96;56.9;9.07;3.6;12.67;;1;78.89
Q24;2014;930001433;930110051;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930001433;930110051;2400;;;;;;;;;;;;;;;;;;;;
Q24;2014;930001433;930110051;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930001433;930110051;9999;;;8.32;;8.32;;3.93;2.64;0.5;2;37.87;;9.96;56.9;9.07;3.6;12.67;;1;78.89
Q24;2014;930003355;930003330;1000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930003355;930003330;2000;0.5;;2.91;;3.41;1;3.73;;1.34;;;;;6.07;;;;0.51;;9.99
Q24;2014;930003355;930003330;2100;0.5;;2.91;;3.41;1;3.73;;1.34;;;;;6.07;;;;0.51;;9.99
Q24;2014;930003355;930003330;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930003355;930003330;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930003355;930003330;2400;;;;;;;;;;;;;;;;;;;;
Q24;2014;930003355;930003330;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930003355;930003330;9999;0.5;;2.91;;3.41;1;3.73;;1.34;;;;;6.07;;;;0.51;;9.99
Q24;2014;930003942;940000060;1000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930003942;940000060;2000;;;0.8;;0.8;2;5.02;;;;;;;7.02;;;;;;7.82
Q24;2014;930003942;940000060;2100;;;0.8;;0.8;2;5.02;;;;;;;7.02;;;;;;7.82
Q24;2014;930003942;940000060;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930003942;940000060;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930003942;940000060;2400;;;;;;;;;;;;;;;;;;;;
Q24;2014;930003942;940000060;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930003942;940000060;9999;;;0.8;;0.8;2;5.02;;;;;;;7.02;;;;;;7.82
Q24;2014;930004288;750720922;1000;1;;1.7;;2.7;;;;;;;;;;;;;;2.5;5.2
Q24;2014;930004288;750720922;2000;;;;;;;2;;;;1.95;;2.85;6.8;9.6;0.7;10.3;;;17.1
Q24;2014;930004288;750720922;2100;;;;;;;;;;;;;;;;;;;;
Q24;2014;930004288;750720922;2200;;;;;;;2;;;;1.95;;2.85;6.8;9.6;0.7;10.3;;;17.1
Q24;2014;930004288;750720922;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930004288;750720922;2400;;;;;;;;;;;;;;;;;;;;
Q24;2014;930004288;750720922;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930004288;750720922;9999;1;;1.7;;2.7;;2;;;;1.95;;2.85;6.8;9.6;0.7;10.3;;2.5;22.3
Q24;2014;930006648;750721235;1000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930006648;750721235;2000;3.75;;20.54;;24.29;3.26;26.91;;49.9;;2;;43.28;125.35;3.46;2.93;6.39;2.56;1.6;160.19
Q24;2014;930006648;750721235;2100;;;;;;;;;;;;;;;;;;;;
Q24;2014;930006648;750721235;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930006648;750721235;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930006648;750721235;2400;3.75;;20.54;;24.29;3.26;26.91;;49.9;;2;;43.28;125.35;3.46;2.93;6.39;2.56;1.6;160.19
Q24;2014;930006648;750721235;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930006648;750721235;9999;3.75;;20.54;;24.29;3.26;26.91;;49.9;;2;;43.28;125.35;3.46;2.93;6.39;2.56;1.6;160.19
Q24;2014;930009188;930009139;1000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930009188;930009139;2000;1;;8.57;;9.57;3;22.02;;39.02;3;2;;16;85.04;;1;1;;5;100.61
Q24;2014;930009188;930009139;2100;;;;;;;;;;;;;;;;;;;;
Q24;2014;930009188;930009139;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930009188;930009139;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930009188;930009139;2400;1;;8.57;;9.57;3;22.02;;39.02;3;2;;16;85.04;;1;1;;5;100.61
Q24;2014;930009188;930009139;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930009188;930009139;9999;1;;8.57;;9.57;3;22.02;;39.02;3;2;;16;85.04;;1;1;;5;100.61
Q24;2014;930011788;930017199;1000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930011788;930017199;2000;;1;10.93;;11.93;3;13.76;;26.78;1.25;1;;4.08;49.87;;1;1;;2.2;65
Q24;2014;930011788;930017199;2100;;;;;;;;;;;;;;;;;;;;
Q24;2014;930011788;930017199;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930011788;930017199;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930011788;930017199;2400;;1;10.93;;11.93;3;13.76;;26.78;1.25;1;;4.08;49.87;;1;1;;2.2;65
Q24;2014;930011788;930017199;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930011788;930017199;9999;;1;10.93;;11.93;3;13.76;;26.78;1.25;1;;4.08;49.87;;1;1;;2.2;65
Q24;2014;930013818;930024427;1000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930013818;930024427;2000;1;;10.66;;11.66;2;12.76;;19.53;;0.5;;14;48.79;;1;1;1;1;63.45
Q24;2014;930013818;930024427;2100;;;;;;;;;;;;;;;;;;;;
Q24;2014;930013818;930024427;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930013818;930024427;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930013818;930024427;2400;1;;10.66;;11.66;2;12.76;;19.53;;0.5;;14;48.79;;1;1;1;1;63.45
Q24;2014;930013818;930024427;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930013818;930024427;9999;1;;10.66;;11.66;2;12.76;;19.53;;0.5;;14;48.79;;1;1;1;1;63.45
Q24;2014;930014428;930014378;1000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930014428;930014378;2000;0.1;1;2;;3.1;1;13;;5;2;;;;21;;;;0.5;;24.6
Q24;2014;930014428;930014378;2100;0.1;1;2;;3.1;1;13;;5;2;;;;21;;;;0.5;;24.6
Q24;2014;930014428;930014378;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930014428;930014378;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930014428;930014378;2400;;;;;;;;;;;;;;;;;;;;
Q24;2014;930014428;930014378;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930014428;930014378;9999;0.1;1;2;;3.1;1;13;;5;2;;;;21;;;;0.5;;24.6
Q24;2014;930015458;930003975;1000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930015458;930003975;2000;;;3.95;;3.95;;;;;;;;;;;;;13.49;;17.44
Q24;2014;930015458;930003975;2100;;;3.95;;3.95;;;;;;;;;;;;;13.49;;17.44
Q24;2014;930015458;930003975;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930015458;930003975;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930015458;930003975;2400;;;;;;;;;;;;;;;;;;;;
Q24;2014;930015458;930003975;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930015458;930003975;9999;;;3.95;;3.95;;;;;;;;;;;;;13.49;;17.44
Q24;2014;930017496;930005038;1000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930017496;930005038;2000;;;;;;;1;;;;;;;1;;;;;;1
Q24;2014;930017496;930005038;2100;;;;;;;1;;;;;;;1;;;;;;1
Q24;2014;930017496;930005038;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930017496;930005038;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930017496;930005038;2400;;;;;;;;;;;;;;;;;;;;
Q24;2014;930017496;930005038;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930017496;930005038;9999;;;;;;;1;;;;;;;1;;;;;;1
Q24;2014;930017512;930019948;1000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930017512;930019948;2000;;2;11.04;;13.04;1;25.39;;56.24;;4;;23.5;110.13;;2;2;2;4;131.17
Q24;2014;930017512;930019948;2100;;;;;;;;;;;;;;;;;;;;
Q24;2014;930017512;930019948;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930017512;930019948;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930017512;930019948;2400;;2;11.04;;13.04;1;25.39;;56.24;;4;;23.5;110.13;;2;2;2;4;131.17
Q24;2014;930017512;930019948;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930017512;930019948;9999;;2;11.04;;13.04;1;25.39;;56.24;;4;;23.5;110.13;;2;2;2;4;131.17
Q24;2014;930018460;940000060;1000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930018460;940000060;2000;;;1;;1;1;5.66;;;;;;;6.66;;;;;;7.66
Q24;2014;930018460;940000060;2100;;;1;;1;1;5.66;;;;;;;6.66;;;;;;7.66
Q24;2014;930018460;940000060;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930018460;940000060;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930018460;940000060;2400;;;;;;;;;;;;;;;;;;;;
Q24;2014;930018460;940000060;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930018460;940000060;9999;;;1;;1;1;5.66;;;;;;;6.66;;;;;;7.66
Q24;2014;930019203;750043994;1000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930019203;750043994;2000;2;1;7;;10;1;23.7;;33.5;39.35;1;;22;120.55;;1;1;2.28;3;136.83
Q24;2014;930019203;750043994;2100;;;;;;;;;;;;;;;;;;;;
Q24;2014;930019203;750043994;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930019203;750043994;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930019203;750043994;2400;2;1;7;;10;1;23.7;;33.5;39.35;1;;22;120.55;;1;1;2.28;3;136.83
Q24;2014;930019203;750043994;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930019203;750043994;9999;2;1;7;;10;1;23.7;;33.5;39.35;1;;22;120.55;;1;1;2.28;3;136.83
Q24;2014;930020920;750043408;1000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930020920;750043408;2000;1;;5.83;;6.83;1;27.09;;5.77;13.34;3.4;;2.39;52.99;;0.5;0.5;0.5;1;61.82
Q24;2014;930020920;750043408;2100;;;;;;;;;;;;;;;;;;;;
Q24;2014;930020920;750043408;2200;1;;5.83;;6.83;1;27.09;;5.77;13.34;3.4;;2.39;52.99;;0.5;0.5;0.5;1;61.82
Q24;2014;930020920;750043408;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930020920;750043408;2400;;;;;;;;;;;;;;;;;;;;
Q24;2014;930020920;750043408;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930020920;750043408;9999;1;;5.83;;6.83;1;27.09;;5.77;13.34;3.4;;2.39;52.99;;0.5;0.5;0.5;1;61.82
Q24;2014;930020987;750048522;1000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930020987;750048522;2000;;1;4;;5;;13.1;;;;3.1;;1;17.2;0.6;1;1.6;;1;24.8
Q24;2014;930020987;750048522;2100;;;;;;;;;;;;;;;;;;;;
Q24;2014;930020987;750048522;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930020987;750048522;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930020987;750048522;2400;;1;4;;5;;13.1;;;;3.1;;1;17.2;0.6;1;1.6;;1;24.8
Q24;2014;930020987;750048522;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930020987;750048522;9999;;1;4;;5;;13.1;;;;3.1;;1;17.2;0.6;1;1.6;;1;24.8
Q24;2014;930021001;440052041;1000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930021001;440052041;2000;2;1;7.92;;10.92;2;21;;34;11.57;1;;16.37;85.94;;2;2;2;2;102.86
Q24;2014;930021001;440052041;2100;;;;;;;;;;;;;;;;;;;;
Q24;2014;930021001;440052041;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930021001;440052041;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930021001;440052041;2400;2;1;7.92;;10.92;2;21;;34;11.57;1;;16.37;85.94;;2;2;2;2;102.86
Q24;2014;930021001;440052041;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930021001;440052041;9999;2;1;7.92;;10.92;2;21;;34;11.57;1;;16.37;85.94;;2;2;2;2;102.86
Q24;2014;930022603;940000060;1000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930022603;940000060;2000;;;1;;1;1;9.12;;1;;;;;11.12;;;;;;12.12
Q24;2014;930022603;940000060;2100;;;1;;1;1;9.12;;1;;;;;11.12;;;;;;12.12
Q24;2014;930022603;940000060;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930022603;940000060;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930022603;940000060;2400;;;;;;;;;;;;;;;;;;;;
Q24;2014;930022603;940000060;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930022603;940000060;9999;;;1;;1;1;9.12;;1;;;;;11.12;;;;;;12.12
Q24;2014;930023692;750043994;1000;1;;2.94;;3.94;;;;;;;;;;;;;;0.68;4.62
Q24;2014;930023692;750043994;2000;;;;;;1;9;;17.25;6.22;1;;14.96;49.43;;1;1;;;50.43
Q24;2014;930023692;750043994;2100;;;;;;;;;;;;;;;;;;;;
Q24;2014;930023692;750043994;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930023692;750043994;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930023692;750043994;2400;;;;;;1;9;;17.25;6.22;1;;14.96;49.43;;1;1;;;50.43
Q24;2014;930023692;750043994;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930023692;750043994;9999;1;;2.94;;3.94;1;9;;17.25;6.22;1;;14.96;49.43;;1;1;;0.68;55.05
Q24;2014;930100011;750712184;1000;2.2;0.1;34.8;;37.1;8.2;6.4;;18.5;83.5;0.4;;3.8;120.8;2.3;9.7;12;3.7;76.1;249.7
Q24;2014;930100011;750712184;2000;1.5;0;17.9;;19.4;6.5;125.6;;286.8;55.1;9.1;;15.3;498.4;0;1.2;1.2;11.1;5.2;535.3
Q24;2014;930100011;750712184;2100;1;0;2.9;;3.9;0.1;33.1;;57.8;14.4;2.9;;0;108.3;0;0.3;0.3;10.3;0;122.8
Q24;2014;930100011;750712184;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930100011;750712184;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930100011;750712184;2400;0.5;0;7.7;;8.2;3.4;61.3;;114.2;4.1;3.2;;15.3;201.5;0;0.9;0.9;0.8;4.2;215.6
Q24;2014;930100011;750712184;2500;0;0;7.3;;7.3;3;31.2;;114.8;36.6;3;;0;188.6;0;0;0;0;1;196.9
Q24;2014;930100011;750712184;9999;3.7;0.1;52.7;;56.5;14.7;132;;305.3;138.6;9.5;;19.1;619.2;2.3;10.9;13.2;14.8;81.3;785
Q24;2014;930100037;750712184;1000;14.3;1.1;178.8;;194.2;31.1;39.1;1.9;32.6;47.2;6.3;0.1;11.6;169.9;1.2;19.2;20.4;29.4;138.6;552.5
Q24;2014;930100037;750712184;2000;4.6;0;171.4;;176;8.7;459.3;59.1;431.3;78.3;16.8;0;15.4;1068.9;1;0;1;154.4;15.1;1415.4
Q24;2014;930100037;750712184;2100;4.6;0;165.4;;170;7.7;447.4;59.1;415.6;78.3;7.7;0;1.6;1017.4;1;0;1;154.4;15.1;1357.9
Q24;2014;930100037;750712184;2200;0;0;5;;5;0;5.3;0;3;0;9.1;0;3.2;20.6;0;0;0;0;0;25.6
Q24;2014;930100037;750712184;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930100037;750712184;2400;0;0;1;;1;1;6.6;0;12.7;0;0;0;10.6;30.9;0;0;0;0;0;31.9
Q24;2014;930100037;750712184;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930100037;750712184;9999;18.9;1.1;350.2;;370.2;39.8;498.4;61;463.9;125.5;23.1;0.1;27;1238.8;2.2;19.2;21.4;183.8;153.7;1967.9
Q24;2014;930100045;750712184;1000;5.3;0.8;88.1;;94.2;10;11.8;1.4;30.7;22.4;0.1;4.9;8.4;89.7;0.3;12.3;12.6;10.4;56.9;263.8
Q24;2014;930100045;750712184;2000;4.4;0;68;;72.4;7.5;317.2;33.5;248.2;32.2;8.4;29.6;3.3;679.9;2.7;0;2.7;97.9;5.8;858.7
Q24;2014;930100045;750712184;2100;4.4;0;68;;72.4;7.5;317.2;33.5;248.2;31.7;8.4;29.6;1.2;677.3;2.7;0;2.7;97.9;5.8;856.1
Q24;2014;930100045;750712184;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930100045;750712184;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930100045;750712184;2400;0;0;0;;0;0;0;0;0;0.5;0;0;2.1;2.6;0;0;0;0;0;2.6
Q24;2014;930100045;750712184;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930100045;750712184;9999;9.7;0.8;156.1;;166.6;17.5;329;34.9;278.9;54.6;8.5;34.5;11.7;769.6;3;12.3;15.3;108.3;62.7;1122.5
Q24;2014;930150032;930000815;1000;1;;1;;2;;;;;4;;;;4;;;;;2.43;8.43
Q24;2014;930150032;930000815;2000;;;10.93;;10.93;;5.84;1.17;30.48;12.59;2;21.65;0.5;74.23;;0.46;0.46;1.3;0.27;87.19
Q24;2014;930150032;930000815;2100;;;10.93;;10.93;;5.84;1.17;30.48;12.59;2;21.65;0.5;74.23;;0.46;0.46;1.3;0.27;87.19
Q24;2014;930150032;930000815;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930150032;930000815;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930150032;930000815;2400;;;;;;;;;;;;;;;;;;;;
Q24;2014;930150032;930000815;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930150032;930000815;9999;1;;11.93;;12.93;;5.84;1.17;30.48;16.59;2;21.65;0.5;78.23;;0.46;0.46;1.3;2.7;95.62
Q24;2014;930150057;750808529;1000;1;;;;1;;;;;;;;;;;;;;;1
Q24;2014;930150057;750808529;2000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930150057;750808529;2100;;;;;;;;;;;;;;;;;;;;
Q24;2014;930150057;750808529;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930150057;750808529;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930150057;750808529;2400;;;;;;;;;;;;;;;;;;;;
Q24;2014;930150057;750808529;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930150057;750808529;9999;1;;;;1;;;;;;;;;;;;;;;1
Q24;2014;930300025;930000393;1000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300025;930000393;2000;2;;75.15;;77.15;17.77;148.34;3;98.45;24.88;1.8;11.48;;305.72;;1;1;43.72;7.17;434.76
Q24;2014;930300025;930000393;2100;2;;75.15;;77.15;17.77;148.34;3;98.45;24.88;1.8;11.48;;305.72;;1;1;43.72;7.17;434.76
Q24;2014;930300025;930000393;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300025;930000393;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300025;930000393;2400;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300025;930000393;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300025;930000393;9999;2;;75.15;;77.15;17.77;148.34;3;98.45;24.88;1.8;11.48;;305.72;;1;1;43.72;7.17;434.76
Q24;2014;930300066;930000401;1000;4;1;52.23;;57.23;;;;;;;;;;;;;10.82;4.5;72.55
Q24;2014;930300066;930000401;2000;;;;;;6;90.25;3.22;52.82;17.54;0.17;;;170;;0.4;0.4;;;170.4
Q24;2014;930300066;930000401;2100;;;;;;6;90.25;3.22;52.82;17.54;0.17;;;170;;0.4;0.4;;;170.4
Q24;2014;930300066;930000401;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300066;930000401;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300066;930000401;2400;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300066;930000401;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300066;930000401;9999;4;1;52.23;;57.23;6;90.25;3.22;52.82;17.54;0.17;;;170;;0.4;0.4;10.82;4.5;242.95
Q24;2014;930300082;930000419;1000;2;;34;;36;;;;;;;;;;;;;;3;39
Q24;2014;930300082;930000419;2000;;2;;;2;1;24;10.5;22;2;0.5;;;60;;0.5;0.5;8;;70.5
Q24;2014;930300082;930000419;2100;;2;;;2;1;24;10.5;22;2;0.5;;;60;;0.5;0.5;8;;70.5
Q24;2014;930300082;930000419;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300082;930000419;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300082;930000419;2400;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300082;930000419;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300082;930000419;9999;2;2;34;;38;1;24;10.5;22;2;0.5;;;60;;0.5;0.5;8;3;109.5
Q24;2014;930300116;930000427;1000;3.77;;32.38;;36.15;1.83;0;;;;;;;1.83;;;;;;37.98
Q24;2014;930300116;930000427;2000;;1;;;1;0.99;85.64;1.82;86.38;30.19;1.43;27.41;0.93;234.79;;0.61;0.61;5.33;6.87;248.6
Q24;2014;930300116;930000427;2100;;1;;;1;0.99;85.64;1.82;86.38;30.19;1.43;27.41;0.93;234.79;;0.61;0.61;5.33;6.87;248.6
Q24;2014;930300116;930000427;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300116;930000427;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300116;930000427;2400;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300116;930000427;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300116;930000427;9999;3.77;1;32.38;;37.15;2.82;85.64;1.82;86.38;30.19;1.43;27.41;0.93;236.62;;0.61;0.61;5.33;6.87;286.58
Q24;2014;930300124;750054272;1000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300124;750054272;2000;;;4.42;;4.42;1;7.82;;8.87;13.48;;;0.97;32.14;1.17;0.56;1.73;0.49;1;39.78
Q24;2014;930300124;750054272;2100;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300124;750054272;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300124;750054272;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300124;750054272;2400;;;4.42;;4.42;1;7.82;;8.87;13.48;;;0.97;32.14;1.17;0.56;1.73;0.49;1;39.78
Q24;2014;930300124;750054272;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300124;750054272;9999;;;4.42;;4.42;1;7.82;;8.87;13.48;;;0.97;32.14;1.17;0.56;1.73;0.49;1;39.78
Q24;2014;930300140;930000450;1000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300140;930000450;2000;1;;4.43;;5.43;1;10;;19;7.5;0.25;;4;41.75;;0.75;0.75;;1;48.93
Q24;2014;930300140;930000450;2100;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300140;930000450;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300140;930000450;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300140;930000450;2400;1;;4.43;;5.43;1;10;;19;7.5;0.25;;4;41.75;;0.75;0.75;;1;48.93
Q24;2014;930300140;930000450;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300140;930000450;9999;1;;4.43;;5.43;1;10;;19;7.5;0.25;;4;41.75;;0.75;0.75;;1;48.93
Q24;2014;930300264;930000492;1000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300264;930000492;2000;5;;23;;28;1;34.2;2;20.3;14.8;;;;72.3;;;;13.75;2;116.05
Q24;2014;930300264;930000492;2100;5;;23;;28;1;34.2;2;20.3;14.8;;;;72.3;;;;13.75;2;116.05
Q24;2014;930300264;930000492;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300264;930000492;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300264;930000492;2400;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300264;930000492;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300264;930000492;9999;5;;23;;28;1;34.2;2;20.3;14.8;;;;72.3;;;;13.75;2;116.05
Q24;2014;930300280;310021274;1000;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300280;310021274;2000;1;;6.4;;7.4;2;13.32;;27;8.86;0.8;;4.7;56.68;;1;1;0.5;1;66.58
Q24;2014;930300280;310021274;2100;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300280;310021274;2200;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300280;310021274;2300;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300280;310021274;2400;1;;6.4;;7.4;2;13.32;;27;8.86;0.8;;4.7;56.68;;1;1;0.5;1;66.58
Q24;2014;930300280;310021274;2500;;;;;;;;;;;;;;;;;;;;
Q24;2014;930300280;310021274;9999;1;;6.4;;7.4;2;13.32;;27;8.86;0.8;;4.7;56.68;;1;1;0.5;1;66.58
Q24;2014;930300298;930025523;1000;3;;19.7;;22.7;;;;;;;;;;;;;;4;26.7
Q24;2014;930300298;930025523;2000;;;;;;3;17;10;21;18;0.5;13;0.2;82.7;;;;2;;84.7
Q24;2014;930300298;930025523;2100;;;;;;3;17;10;21;18;0.5;13;0.2;82.7;;;;2;;84.7
Q24;2014;930300298;930025523;2200;;;;;;;;;;;;;;;;;;;;
