BOR;AN;FI;FI_EJ;EQUIPSSR;EQPL;EQAU
SSR2;2014;750808578;750813032;EXPEQU;1;
SSR2;2014;750808578;750813032;EXPURO;1;
SSR2;2014;750808578;750813032;PISCIN;1;
SSR2;2014;750808578;750813032;VEHADP;1;
SSR2;2014;750825184;950000760;APTAUT;;1
SSR2;2014;750825184;950000760;ASSMAR;;1
SSR2;2014;750825184;950000760;ASSMEM;;1
SSR2;2014;750825184;950000760;EXPEQU;1;
SSR2;2014;750825184;950000760;EXPURO;;1
SSR2;2014;750825184;950000760;IDRACH;;1
SSR2;2014;750825184;950000760;ISOCIN;1;
SSR2;2014;750825184;950000760;PISCIN;1;
SSR2;2014;750825184;950000760;SALINT;;1
SSR2;2014;750825184;950000760;SIMESP;1;
SSR2;2014;750825184;950000760;STICON;;1
SSR2;2014;750825184;950000760;VEHADP;;1
SSR2;2014;760000034;760780049;VEHADP;1;
SSR2;2014;760000356;760780726;EXPURO;1;
SSR2;2014;760000356;760780726;LABMAR;1;
SSR2;2014;760000364;760780734;APTAUT;;1
SSR2;2014;760000364;760780734;ASSMAR;;1
SSR2;2014;760000364;760780734;ASSMEM;;1
SSR2;2014;760000364;760780734;EXPEQU;;1
SSR2;2014;760000364;760780734;EXPURO;;1
SSR2;2014;760000364;760780734;IDRACH;;1
SSR2;2014;760000364;760780734;ISOCIN;;1
SSR2;2014;760000364;760780734;LABMAR;;1
SSR2;2014;760000364;760780734;PISCIN;;1
SSR2;2014;760000364;760780734;SALINT;;1
SSR2;2014;760000364;760780734;SIMESP;;1
SSR2;2014;760000364;760780734;STICON;;1
SSR2;2014;760000364;760780734;VEHADP;;1
SSR2;2014;760000380;760780759;ASSMEM;1;
SSR2;2014;760000463;760024042;APTAUT;;1
SSR2;2014;760000463;760024042;ASSMAR;;1
SSR2;2014;760000463;760024042;ASSMEM;;1
SSR2;2014;760000463;760024042;EXPEQU;;1
SSR2;2014;760000463;760024042;EXPURO;;1
SSR2;2014;760000463;760024042;IDRACH;;1
SSR2;2014;760000463;760024042;ISOCIN;;1
SSR2;2014;760000463;760024042;LABMAR;;1
SSR2;2014;760000463;760024042;PISCIN;;1
SSR2;2014;760000463;760024042;SALINT;1;
SSR2;2014;760000463;760024042;SIMESP;;1
SSR2;2014;760000463;760024042;STICON;;1
SSR2;2014;760000463;760024042;VEHADP;;1
SSR2;2014;760000802;760782425;VEHADP;1;
SSR2;2014;760017079;760017038;APTAUT;;1
SSR2;2014;760017079;760017038;ASSMAR;;1
SSR2;2014;760017079;760017038;ASSMEM;1;
SSR2;2014;760017079;760017038;EXPEQU;1;
SSR2;2014;760017079;760017038;EXPURO;;1
SSR2;2014;760017079;760017038;IDRACH;;1
SSR2;2014;760017079;760017038;ISOCIN;1;
SSR2;2014;760017079;760017038;LABMAR;;1
SSR2;2014;760017079;760017038;PISCIN;1;
SSR2;2014;760017079;760017038;SALINT;;1
SSR2;2014;760017079;760017038;SIMESP;1;
SSR2;2014;760017079;760017038;STICON;;1
SSR2;2014;760017079;760017038;VEHADP;;1
SSR2;2014;760027292;760027300;APTAUT;;1
SSR2;2014;760027292;760027300;ASSMAR;;1
SSR2;2014;760027292;760027300;ASSMEM;;1
SSR2;2014;760027292;760027300;EXPEQU;;1
SSR2;2014;760027292;760027300;EXPURO;;1
SSR2;2014;760027292;760027300;IDRACH;;1
SSR2;2014;760027292;760027300;ISOCIN;;1
SSR2;2014;760027292;760027300;LABMAR;;1
SSR2;2014;760027292;760027300;PISCIN;;1
SSR2;2014;760027292;760027300;SALINT;1;
SSR2;2014;760027292;760027300;SIMESP;;1
SSR2;2014;760027292;760027300;STICON;;1
SSR2;2014;760027292;760027300;VEHADP;;1
SSR2;2014;760780692;760025734;APTAUT;1;
SSR2;2014;760780692;760025734;ASSMAR;;1
SSR2;2014;760780692;760025734;ASSMEM;;1
SSR2;2014;760780692;760025734;EXPEQU;1;
SSR2;2014;760780692;760025734;EXPURO;1;
SSR2;2014;760780692;760025734;IDRACH;;1
SSR2;2014;760780692;760025734;ISOCIN;1;
SSR2;2014;760780692;760025734;LABMAR;;1
SSR2;2014;760780692;760025734;PISCIN;1;
SSR2;2014;760780692;760025734;SALINT;;1
SSR2;2014;760780692;760025734;SIMESP;1;
SSR2;2014;760780692;760025734;STICON;;1
SSR2;2014;760780692;760025734;VEHADP;;1
SSR2;2014;760781054;930019484;PISCIN;;1
SSR2;2014;760783522;760780239;PISCIN;1;
SSR2;2014;760783522;760780239;SIMESP;1;
SSR2;2014;760783530;760780239;SIMESP;1;
SSR2;2014;760920603;760920587;EXPEQU;;1
SSR2;2014;760920603;760920587;ISOCIN;;1
SSR2;2014;760920603;760920587;LABMAR;;1
SSR2;2014;760920603;760920587;PISCIN;;1
SSR2;2014;760920918;760000273;APTAUT;;1
SSR2;2014;760920918;760000273;ASSMAR;;1
SSR2;2014;760920918;760000273;ASSMEM;;1
SSR2;2014;760920918;760000273;EXPEQU;1;
SSR2;2014;760920918;760000273;EXPURO;;1
SSR2;2014;760920918;760000273;IDRACH;;1
SSR2;2014;760920918;760000273;ISOCIN;1;
SSR2;2014;760920918;760000273;LABMAR;;1
SSR2;2014;760920918;760000273;PISCIN;1;
SSR2;2014;760920918;760000273;SALINT;;1
SSR2;2014;760920918;760000273;SIMESP;;1
SSR2;2014;760920918;760000273;STICON;;1
SSR2;2014;760920918;760000273;VEHADP;;1
SSR2;2014;770000131;770110013;EXPURO;;1
SSR2;2014;770000156;770110054;SALINT;;1
SSR2;2014;770000420;770700029;APTAUT;1;
SSR2;2014;770000420;770700029;EXPEQU;1;
SSR2;2014;770000420;770700029;EXPURO;1;
SSR2;2014;770000420;770700029;LABMAR;1;
SSR2;2014;770000420;770700029;PISCIN;1;
SSR2;2014;770016491;770016483;EXPURO;;1
SSR2;2014;770016491;770016483;ISOCIN;1;
SSR2;2014;770016491;770016483;PISCIN;1;
SSR2;2014;770016491;770016483;SIMESP;1;
SSR2;2014;770150027;750720575;APTAUT;;1
SSR2;2014;770150027;750720575;ASSMAR;;1
SSR2;2014;770150027;750720575;ASSMEM;;1
SSR2;2014;770150027;750720575;EXPEQU;1;
SSR2;2014;770150027;750720575;EXPURO;1;
SSR2;2014;770150027;750720575;ISOCIN;;1
SSR2;2014;770150027;750720575;LABMAR;;1
SSR2;2014;770150027;750720575;PISCIN;1;
SSR2;2014;770150027;750720575;SALINT;1;
SSR2;2014;770150027;750720575;SIMESP;1;
SSR2;2014;770150027;750720575;STICON;;1
SSR2;2014;770150027;750720575;VEHADP;1;
SSR2;2014;770150043;750808529;APTAUT;;1
SSR2;2014;770150043;750808529;ASSMAR;;1
SSR2;2014;770150043;750808529;ASSMEM;;1
SSR2;2014;770150043;750808529;EXPEQU;;1
SSR2;2014;770150043;750808529;EXPURO;;1
SSR2;2014;770150043;750808529;IDRACH;;1
SSR2;2014;770150043;750808529;ISOCIN;;1
SSR2;2014;770150043;750808529;LABMAR;;1
SSR2;2014;770150043;750808529;PISCIN;1;
SSR2;2014;770150043;750808529;SALINT;;1
SSR2;2014;770150043;750808529;STICON;;1
SSR2;2014;770150043;750808529;VEHADP;1;
SSR2;2014;770300135;770000289;APTAUT;;1
SSR2;2014;770300135;770000289;ASSMAR;;1
SSR2;2014;770300135;770000289;ASSMEM;;1
SSR2;2014;770300135;770000289;EXPEQU;;1
SSR2;2014;770300135;770000289;EXPURO;;1
SSR2;2014;770300135;770000289;IDRACH;;1
SSR2;2014;770300135;770000289;ISOCIN;;1
SSR2;2014;770300135;770000289;LABMAR;;1
SSR2;2014;770300135;770000289;PISCIN;;1
SSR2;2014;770300135;770000289;SALINT;;1
SSR2;2014;770300135;770000289;SIMESP;;1
SSR2;2014;770300135;770000289;STICON;;1
SSR2;2014;770300135;770000289;VEHADP;;1
SSR2;2014;770300218;440052041;APTAUT;1;
SSR2;2014;770300218;440052041;SIMESP;1;
SSR2;2014;770300259;770000347;ASSMEM;1;
SSR2;2014;770300259;770000347;IDRACH;1;
SSR2;2014;770300259;770000347;ISOCIN;1;
SSR2;2014;770300259;770000347;PISCIN;1;
SSR2;2014;770300259;770000347;SIMESP;1;
SSR2;2014;770630028;750042590;PISCIN;1;
SSR2;2014;770700011;750042590;ASSMAR;1;
SSR2;2014;770700011;750042590;EXPURO;1;
SSR2;2014;770700011;750042590;ISOCIN;1;
SSR2;2014;770700011;750042590;LABMAR;1;
SSR2;2014;770700011;750042590;PISCIN;1;
SSR2;2014;770700011;750042590;SALINT;1;
SSR2;2014;770700011;750042590;SIMESP;1;
SSR2;2014;770700011;750042590;STICON;1;
SSR2;2014;770701225;750721334;APTAUT;;1
SSR2;2014;770701225;750721334;ASSMAR;;1
SSR2;2014;770701225;750721334;ASSMEM;;1
SSR2;2014;770701225;750721334;EXPURO;;1
SSR2;2014;770701225;750721334;IDRACH;;1
SSR2;2014;770701225;750721334;PISCIN;1;
SSR2;2014;770701225;750721334;SALINT;;1
SSR2;2014;770701225;750721334;SIMESP;;1
SSR2;2014;770701225;750721334;STICON;;1
SSR2;2014;770701225;750721334;VEHADP;1;
SSR2;2014;770803989;770000925;PISCIN;1;
SSR2;2014;770814622;770700185;APTAUT;1;
SSR2;2014;770814622;770700185;EXPURO;1;
SSR2;2014;770814622;770700185;LABMAR;1;
SSR2;2014;770814622;770700185;SALINT;1;
SSR2;2014;770814622;770700185;VEHADP;1;
SSR2;2014;780000303;780110037;APTAUT;1;
SSR2;2014;780000303;780110037;ASSMAR;;1
SSR2;2014;780000303;780110037;ASSMEM;1;
SSR2;2014;780000303;780110037;EXPEQU;1;
SSR2;2014;780000303;780110037;EXPURO;;1
SSR2;2014;780000303;780110037;LABMAR;;1
SSR2;2014;780000303;780110037;PISCIN;1;
SSR2;2014;780000303;780110037;SALINT;1;
SSR2;2014;780000303;780110037;SIMESP;1;
SSR2;2014;780000303;780110037;STICON;;1
SSR2;2014;780000303;780110037;VEHADP;1;
SSR2;2014;780000311;780001236;APTAUT;1;
SSR2;2014;780000311;780001236;ASSMAR;1;
SSR2;2014;780000311;780001236;ASSMEM;1;
SSR2;2014;780000311;780001236;EXPEQU;;1
SSR2;2014;780000311;780001236;EXPURO;;1
SSR2;2014;780000311;780001236;IDRACH;1;
SSR2;2014;780000311;780001236;ISOCIN;1;
SSR2;2014;780000311;780001236;LABMAR;;1
SSR2;2014;780000311;780001236;PISCIN;;1
SSR2;2014;780000311;780001236;SALINT;1;
SSR2;2014;780000311;780001236;SIMESP;1;
SSR2;2014;780000311;780001236;STICON;1;
SSR2;2014;780000311;780001236;VEHADP;1;
SSR2;2014;780000337;780001236;APTAUT;;1
SSR2;2014;780000337;780001236;ASSMAR;;1
SSR2;2014;780000337;780001236;ASSMEM;;1
SSR2;2014;780000337;780001236;EXPEQU;;1
SSR2;2014;780000337;780001236;EXPURO;;1
SSR2;2014;780000337;780001236;IDRACH;;1
SSR2;2014;780000337;780001236;ISOCIN;;1
SSR2;2014;780000337;780001236;LABMAR;;1
SSR2;2014;780000337;780001236;PISCIN;;1
SSR2;2014;780000337;780001236;SALINT;;1
SSR2;2014;780000337;780001236;SIMESP;;1
SSR2;2014;780000337;780001236;STICON;;1
SSR2;2014;780000337;780001236;VEHADP;;1
SSR2;2014;780000345;780110078;EXPURO;;1
SSR2;2014;780000345;780110078;PISCIN;;1
SSR2;2014;780000428;780002697;APTAUT;1;
SSR2;2014;780000428;780002697;EXPURO;;1
SSR2;2014;780000428;780002697;ISOCIN;;1
SSR2;2014;780000428;780002697;LABMAR;;1
SSR2;2014;780000428;780002697;PISCIN;1;
SSR2;2014;780000428;780002697;SALINT;;1
SSR2;2014;780000428;780002697;SIMESP;1;
SSR2;2014;780008298;750043994;PISCIN;1;
SSR2;2014;780150017;750005068;APTAUT;;1
SSR2;2014;780150017;750005068;ASSMAR;;1
SSR2;2014;780150017;750005068;ASSMEM;;1
SSR2;2014;780150017;750005068;EXPEQU;;1
SSR2;2014;780150017;750005068;EXPURO;;1
SSR2;2014;780150017;750005068;IDRACH;;1
SSR2;2014;780150017;750005068;ISOCIN;1;
SSR2;2014;780150017;750005068;LABMAR;;1
SSR2;2014;780150017;750005068;PISCIN;1;
SSR2;2014;780150017;750005068;SALINT;;1
SSR2;2014;780150017;750005068;SIMESP;1;
SSR2;2014;780150017;750005068;STICON;;1
SSR2;2014;780150017;750005068;VEHADP;;1
SSR2;2014;780150066;780808614;APTAUT;;1
SSR2;2014;780150066;780808614;ASSMAR;;1
SSR2;2014;780150066;780808614;ASSMEM;;1
SSR2;2014;780150066;780808614;EXPEQU;;1
SSR2;2014;780150066;780808614;EXPURO;;1
SSR2;2014;780150066;780808614;IDRACH;;1
SSR2;2014;780150066;780808614;ISOCIN;;1
SSR2;2014;780150066;780808614;LABMAR;;1
SSR2;2014;780150066;780808614;PISCIN;1;
SSR2;2014;780150066;780808614;SALINT;;1
SSR2;2014;780150066;780808614;SIMESP;;1
SSR2;2014;780150066;780808614;STICON;;1
SSR2;2014;780150066;780808614;VEHADP;;1
SSR2;2014;780300083;750052318;ISOCIN;;1
SSR2;2014;780300083;750052318;PISCIN;1;
SSR2;2014;780300208;780000576;APTAUT;;1
SSR2;2014;780300208;780000576;ASSMAR;;1
SSR2;2014;780300208;780000576;ASSMEM;;1
SSR2;2014;780300208;780000576;EXPURO;;1
SSR2;2014;780300208;780000576;IDRACH;;1
SSR2;2014;780300208;780000576;ISOCIN;;1
SSR2;2014;780300208;780000576;LABMAR;;1
SSR2;2014;780300208;780000576;PISCIN;;1
SSR2;2014;780300208;780000576;SALINT;1;
SSR2;2014;780300208;780000576;SIMESP;;1
SSR2;2014;780300208;780000576;STICON;;1
SSR2;2014;780300208;780000576;VEHADP;;1
SSR2;2014;780420022;750042590;ISOCIN;1;
SSR2;2014;780420022;750042590;PISCIN;1;
SSR2;2014;780420022;750042590;SIMESP;1;
SSR2;2014;780700027;780822193;PISCIN;1;
SSR2;2014;780700050;780826210;PISCIN;1;
SSR2;2014;780825816;780003638;EXPEQU;1;
SSR2;2014;780825816;780003638;EXPURO;1;
SSR2;2014;780825816;780003638;LABMAR;1;
SSR2;2014;780825816;780003638;PISCIN;1;
SSR2;2014;780825816;780003638;VEHADP;1;
SSR2;2014;790000087;790000012;APTAUT;;1
SSR2;2014;790000087;790000012;ASSMAR;1;
SSR2;2014;790000087;790000012;ASSMEM;1;
SSR2;2014;790000087;790000012;EXPEQU;1;
SSR2;2014;790000087;790000012;EXPURO;1;
SSR2;2014;790000087;790000012;IDRACH;;1
SSR2;2014;790000087;790000012;ISOCIN;1;
SSR2;2014;790000087;790000012;LABMAR;;1
SSR2;2014;790000087;790000012;PISCIN;1;
SSR2;2014;790000087;790000012;SALINT;;1
SSR2;2014;790000087;790000012;SIMESP;;1
SSR2;2014;790000087;790000012;STICON;;1
SSR2;2014;790000087;790000012;VEHADP;;1
SSR2;2014;790000103;790006654;APTAUT;1;
SSR2;2014;790000103;790006654;ASSMAR;;1
SSR2;2014;790000103;790006654;ASSMEM;;1
SSR2;2014;790000103;790006654;EXPEQU;;1
SSR2;2014;790000103;790006654;EXPURO;1;
SSR2;2014;790000103;790006654;IDRACH;;1
SSR2;2014;790000103;790006654;ISOCIN;;1
SSR2;2014;790000103;790006654;LABMAR;;1
SSR2;2014;790000103;790006654;PISCIN;;1
SSR2;2014;790000103;790006654;SALINT;;1
SSR2;2014;790000103;790006654;SIMESP;1;
SSR2;2014;790000103;790006654;STICON;;1
SSR2;2014;790000103;790006654;VEHADP;;1
SSR2;2014;790000681;790002497;APTAUT;1;
SSR2;2014;790000681;790002497;ASSMAR;;1
SSR2;2014;790000681;790002497;ASSMEM;;1
SSR2;2014;790000681;790002497;EXPEQU;1;
SSR2;2014;790000681;790002497;EXPURO;1;
SSR2;2014;790000681;790002497;IDRACH;;1
SSR2;2014;790000681;790002497;ISOCIN;1;
SSR2;2014;790000681;790002497;LABMAR;;1
SSR2;2014;790000681;790002497;PISCIN;1;
SSR2;2014;790000681;790002497;SALINT;;1
SSR2;2014;790000681;790002497;SIMESP;;1
SSR2;2014;790000681;790002497;STICON;1;
SSR2;2014;790000681;790002497;VEHADP;1;
SSR2;2014;790003537;790006654;APTAUT;;1
SSR2;2014;790003537;790006654;ASSMAR;;1
SSR2;2014;790003537;790006654;ASSMEM;;1
SSR2;2014;790003537;790006654;EXPEQU;;1
SSR2;2014;790003537;790006654;EXPURO;;1
SSR2;2014;790003537;790006654;IDRACH;;1
SSR2;2014;790003537;790006654;ISOCIN;;1
SSR2;2014;790003537;790006654;LABMAR;;1
SSR2;2014;790003537;790006654;PISCIN;;1
SSR2;2014;790003537;790006654;SALINT;;1
SSR2;2014;790003537;790006654;SIMESP;1;
SSR2;2014;790003537;790006654;STICON;;1
SSR2;2014;790003537;790006654;VEHADP;;1
SSR2;2014;800000150;800002982;PISCIN;1;
SSR2;2014;800000184;800000036;PISCIN;1;
SSR2;2014;800000192;800000044;APTAUT;1;
SSR2;2014;800000192;800000044;ASSMAR;;1
SSR2;2014;800000192;800000044;ASSMEM;1;
SSR2;2014;800000192;800000044;EXPEQU;1;
SSR2;2014;800000192;800000044;EXPURO;1;
SSR2;2014;800000192;800000044;IDRACH;1;
SSR2;2014;800000192;800000044;ISOCIN;;1
SSR2;2014;800000192;800000044;LABMAR;1;
SSR2;2014;800000192;800000044;PISCIN;1;
SSR2;2014;800000192;800000044;SALINT;1;
SSR2;2014;800000192;800000044;STICON;;1
SSR2;2014;800000200;800000051;PISCIN;1;
SSR2;2014;800000200;800000051;STICON;1;
SSR2;2014;800000390;800000085;APTAUT;;1
SSR2;2014;800000390;800000085;ASSMAR;;1
SSR2;2014;800000390;800000085;ASSMEM;1;
SSR2;2014;800000390;800000085;EXPEQU;;1
SSR2;2014;800000390;800000085;EXPURO;;1
SSR2;2014;800000390;800000085;ISOCIN;;1
SSR2;2014;800000390;800000085;LABMAR;;1
SSR2;2014;800000390;800000085;PISCIN;;1
SSR2;2014;800000390;800000085;SALINT;;1
SSR2;2014;800000390;800000085;SIMESP;;1
SSR2;2014;800000390;800000085;STICON;;1
SSR2;2014;800000390;800000085;VEHADP;;1
SSR2;2014;800000507;800000135;APTAUT;;1
SSR2;2014;800000507;800000135;ASSMAR;;1
SSR2;2014;800000507;800000135;ASSMEM;;1
SSR2;2014;800000507;800000135;EXPEQU;;1
SSR2;2014;800000507;800000135;EXPURO;;1
SSR2;2014;800000507;800000135;IDRACH;;1
SSR2;2014;800000507;800000135;ISOCIN;;1
SSR2;2014;800000507;800000135;LABMAR;;1
SSR2;2014;800000507;800000135;PISCIN;;1
SSR2;2014;800000507;800000135;SALINT;;1
SSR2;2014;800000507;800000135;SIMESP;;1
SSR2;2014;800000507;800000135;STICON;;1
SSR2;2014;800000507;800000135;VEHADP;;1
SSR2;2014;800000614;800000044;APTAUT;1;
SSR2;2014;800000614;800000044;ASSMAR;;1
SSR2;2014;800000614;800000044;ASSMEM;1;
SSR2;2014;800000614;800000044;EXPEQU;1;
SSR2;2014;800000614;800000044;EXPURO;1;
SSR2;2014;800000614;800000044;IDRACH;1;
SSR2;2014;800000614;800000044;ISOCIN;;1
SSR2;2014;800000614;800000044;LABMAR;1;
SSR2;2014;800000614;800000044;PISCIN;1;
SSR2;2014;800000614;800000044;SALINT;1;
SSR2;2014;800000614;800000044;STICON;;1
SSR2;2014;800006124;800000044;ASSMAR;;1
SSR2;2014;800006124;800000044;ASSMEM;1;
SSR2;2014;800006124;800000044;EXPEQU;1;
SSR2;2014;800006124;800000044;EXPURO;1;
SSR2;2014;800006124;800000044;ISOCIN;;1
SSR2;2014;800006124;800000044;LABMAR;;1
SSR2;2014;800006124;800000044;PISCIN;1;
SSR2;2014;800006124;800000044;SALINT;1;
SSR2;2014;800006124;800000044;STICON;;1
SSR2;2014;800006124;800000044;VEHADP;;1
SSR2;2014;800006231;800000028;EXPURO;;1
SSR2;2014;800006231;800000028;SALINT;;1
SSR2;2014;800008989;800002941;APTAUT;;1
SSR2;2014;800008989;800002941;ASSMAR;;1
SSR2;2014;800008989;800002941;ASSMEM;;1
SSR2;2014;800008989;800002941;EXPEQU;1;
SSR2;2014;800008989;800002941;EXPURO;;1
SSR2;2014;800008989;800002941;IDRACH;;1
SSR2;2014;800008989;800002941;ISOCIN;1;
SSR2;2014;800008989;800002941;LABMAR;1;
SSR2;2014;800008989;800002941;PISCIN;1;
SSR2;2014;800008989;800002941;SALINT;;1
SSR2;2014;800008989;800002941;SIMESP;;1
SSR2;2014;800008989;800002941;STICON;;1
SSR2;2014;800008989;800002941;VEHADP;;1
SSR2;2014;800012528;800003071;APTAUT;;1
SSR2;2014;800012528;800003071;ASSMAR;;1
SSR2;2014;800012528;800003071;ASSMEM;;1
SSR2;2014;800012528;800003071;EXPEQU;;1
SSR2;2014;800012528;800003071;EXPURO;;1
SSR2;2014;800012528;800003071;IDRACH;;1
SSR2;2014;800012528;800003071;ISOCIN;1;
SSR2;2014;800012528;800003071;LABMAR;;1
SSR2;2014;800012528;800003071;PISCIN;1;
SSR2;2014;800012528;800003071;SALINT;;1
SSR2;2014;800012528;800003071;SIMESP;1;
SSR2;2014;800012528;800003071;STICON;1;
SSR2;2014;800012528;800003071;VEHADP;1;
SSR2;2014;810000232;810099903;EXPEQU;;1
SSR2;2014;810000232;810099903;ISOCIN;1;
SSR2;2014;810000232;810099903;LABMAR;;1
SSR2;2014;810000232;810099903;PISCIN;1;
SSR2;2014;810000232;810099903;SIMESP;1;
SSR2;2014;810000232;810099903;VEHADP;1;
SSR2;2014;810000513;810000349;APTAUT;;1
SSR2;2014;810000513;810000349;ASSMAR;;1
SSR2;2014;810000513;810000349;ASSMEM;;1
SSR2;2014;810000513;810000349;EXPEQU;;1
SSR2;2014;810000513;810000349;EXPURO;;1
SSR2;2014;810000513;810000349;IDRACH;;1
SSR2;2014;810000513;810000349;ISOCIN;;1
SSR2;2014;810000513;810000349;LABMAR;;1
SSR2;2014;810000513;810000349;SALINT;;1
SSR2;2014;810000513;810000349;SIMESP;;1
SSR2;2014;810000513;810000349;STICON;;1
SSR2;2014;810000513;810000349;VEHADP;;1
SSR2;2014;810000547;810000380;ASSMAR;;1
SSR2;2014;810000547;810000380;ASSMEM;;1
SSR2;2014;810000547;810000380;EXPEQU;;1
SSR2;2014;810000547;810000380;EXPURO;;1
SSR2;2014;810000547;810000380;ISOCIN;;1
SSR2;2014;810000547;810000380;LABMAR;;1
SSR2;2014;810000547;810000380;SALINT;;1
SSR2;2014;810000562;810000455;EXPURO;1;
SSR2;2014;810003954;810099903;EXPEQU;1;
SSR2;2014;810003954;810099903;PISCIN;1;
SSR2;2014;810003954;810099903;SIMESP;1;
SSR2;2014;810003954;810099903;VEHADP;1;
SSR2;2014;810004200;920000395;PISCIN;1;
SSR2;2014;810101170;810101162;EXPURO;1;
SSR2;2014;820000032;820000016;EXPEQU;1;
SSR2;2014;820000032;820000016;EXPURO;1;
SSR2;2014;820000032;820000016;ISOCIN;1;
SSR2;2014;820000032;820000016;LABMAR;;1
SSR2;2014;820000032;820000016;PISCIN;1;
SSR2;2014;820000032;820000016;SALINT;1;
SSR2;2014;820000032;820000016;SIMESP;1;
SSR2;2014;820000412;820000560;PISCIN;1;
SSR2;2014;820003218;820008142;APTAUT;;1
SSR2;2014;820003218;820008142;ASSMAR;;1
SSR2;2014;820003218;820008142;ASSMEM;;1
SSR2;2014;820003218;820008142;EXPEQU;1;
SSR2;2014;820003218;820008142;EXPURO;;1
SSR2;2014;820003218;820008142;IDRACH;;1
SSR2;2014;820003218;820008142;ISOCIN;1;
SSR2;2014;820003218;820008142;LABMAR;1;
SSR2;2014;820003218;820008142;PISCIN;1;
SSR2;2014;820003218;820008142;SALINT;;1
SSR2;2014;820003218;820008142;SIMESP;1;
SSR2;2014;820003218;820008142;STICON;1;
SSR2;2014;820003218;820008142;VEHADP;1;
SSR2;2014;830000287;830100525;APTAUT;;1
SSR2;2014;830000287;830100525;ASSMAR;;1
SSR2;2014;830000287;830100525;ASSMEM;;1
SSR2;2014;830000287;830100525;EXPEQU;;1
SSR2;2014;830000287;830100525;EXPURO;;1
SSR2;2014;830000287;830100525;IDRACH;;1
SSR2;2014;830000287;830100525;ISOCIN;;1
SSR2;2014;830000287;830100525;LABMAR;;1
SSR2;2014;830000287;830100525;PISCIN;;1
SSR2;2014;830000287;830100525;SALINT;;1
SSR2;2014;830000287;830100525;SIMESP;;1
SSR2;2014;830000287;830100525;STICON;;1
SSR2;2014;830000287;830100525;VEHADP;;1
SSR2;2014;830000303;830100541;APTAUT;1;
SSR2;2014;830000303;830100541;ASSMAR;1;
SSR2;2014;830000303;830100541;ASSMEM;1;
SSR2;2014;830000303;830100541;EXPEQU;1;
SSR2;2014;830000303;830100541;EXPURO;1;
SSR2;2014;830000303;830100541;ISOCIN;1;
SSR2;2014;830000303;830100541;LABMAR;;1
SSR2;2014;830000303;830100541;PISCIN;1;
SSR2;2014;830000303;830100541;SALINT;1;
SSR2;2014;830000303;830100541;SIMESP;1;
SSR2;2014;830000303;830100541;STICON;1;
SSR2;2014;830016556;830000451;PISCIN;1;
SSR2;2014;830100558;690781810;ASSMEM;1;
SSR2;2014;830100558;690781810;EXPEQU;1;
SSR2;2014;830100558;690781810;EXPURO;1;
SSR2;2014;830100558;690781810;PISCIN;1;
SSR2;2014;830100558;690781810;SALINT;1;
SSR2;2014;830100558;690781810;SIMESP;1;
SSR2;2014;830100608;830100616;EXPEQU;1;
SSR2;2014;830100608;830100616;SIMESP;1;
SSR2;2014;830100624;830000352;APTAUT;;1
SSR2;2014;830100624;830000352;ASSMAR;;1
SSR2;2014;830100624;830000352;ASSMEM;;1
SSR2;2014;830100624;830000352;EXPEQU;;1
SSR2;2014;830100624;830000352;EXPURO;;1
SSR2;2014;830100624;830000352;IDRACH;;1
SSR2;2014;830100624;830000352;ISOCIN;;1
SSR2;2014;830100624;830000352;LABMAR;;1
SSR2;2014;830100624;830000352;PISCIN;1;
SSR2;2014;830100624;830000352;SALINT;;1
SSR2;2014;830100624;830000352;SIMESP;1;
SSR2;2014;830100624;830000352;STICON;;1
SSR2;2014;830100624;830000352;VEHADP;;1
SSR2;2014;830100681;750005068;APTAUT;1;
SSR2;2014;830100681;750005068;EXPEQU;1;
SSR2;2014;830100681;750005068;EXPURO;1;
SSR2;2014;830100681;750005068;ISOCIN;1;
SSR2;2014;830100681;750005068;PISCIN;1;
SSR2;2014;830100764;440052041;PISCIN;1;
SSR2;2014;830100806;750043994;LABMAR;;1
SSR2;2014;830100806;750043994;PISCIN;1;
SSR2;2014;830100814;750043994;EXPURO;;1
SSR2;2014;830100814;750043994;LABMAR;;1
SSR2;2014;830100814;750043994;PISCIN;1;
SSR2;2014;830100822;830000477;PISCIN;1;
SSR2;2014;830100855;830000493;PISCIN;1;
SSR2;2014;830100863;830000501;PISCIN;;1
SSR2;2014;830101010;830000568;ASSMAR;1;
SSR2;2014;830101010;830000568;PISCIN;;1
SSR2;2014;830200507;830013678;APTAUT;;1
SSR2;2014;830200507;830013678;ASSMAR;;1
SSR2;2014;830200507;830013678;ASSMEM;;1
SSR2;2014;830200507;830013678;EXPEQU;;1
SSR2;2014;830200507;830013678;EXPURO;;1
SSR2;2014;830200507;830013678;IDRACH;;1
SSR2;2014;830200507;830013678;ISOCIN;;1
SSR2;2014;830200507;830013678;LABMAR;;1
SSR2;2014;830200507;830013678;PISCIN;;1
SSR2;2014;830200507;830013678;SALINT;;1
SSR2;2014;830200507;830013678;SIMESP;1;
SSR2;2014;830200507;830013678;STICON;;1
SSR2;2014;830200507;830013678;VEHADP;;1
SSR2;2014;830206397;830017893;EXPEQU;1;
SSR2;2014;830206397;830017893;ISOCIN;1;
SSR2;2014;830206397;830017893;PISCIN;1;
