BOR;AN;FI;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A18;DIM_A19;DIM_A20;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A25
INFOMED;2014;750032229;750827933;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;1;0;;0.3;0.2
INFOMED;2014;750039448;750720914;;;;;;;;;;;1;;0;0;0;0;0;0;0;1;0;0;;2.58;0.5
INFOMED;2014;750041543;750712184;1;;;;;;1;;;;;;0;0;0;0;0;1;0;1;0;1;750041543;0.5;0.3
INFOMED;2014;750042459;750712341;;;;;;1;;;;;;;0;0;0;0;0;;1;1;0;0;;0.2;0.2
INFOMED;2014;750042830;750710428;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;0.1;0.1
INFOMED;2014;750049561;750049553;;;;;;;;;1;;;;0;0;0;0;0;1;0;1;0;0;;0;0.2
INFOMED;2014;750052037;750052037;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;1.3;0.5
INFOMED;2014;750100018;750712184;;;1;;;;;;;1;;;0;0;0;0;1;0;0;0;0;0;;0.4;0.5
INFOMED;2014;750100042;750712184;;1;;;;;1;;;1;;;0;0;0;0;0;1;0;1;0;0;;7.6;2
INFOMED;2014;750100075;750712184;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;7;1
INFOMED;2014;750100083;750712184;1;;;;;;1;;;;;;0;0;0;0;1;0;0;0;0;0;750100083;2;0.1
INFOMED;2014;750100091;750712184;;1;;;;;1;;;1;;;0;0;0;0;1;0;;;0;0;750100091;6.5;1
INFOMED;2014;750100109;750712184;;1;;;;;1;;;1;;;0;0;0;0;1;0;;;0;0;750100109;4.86;0.9
INFOMED;2014;750100125;750712184;1;;;;;;1;;;1;;;0;0;0;0;1;1;0;1;0;0;;6.8;1.9
INFOMED;2014;750100166;750712184;;;1;;;;1;;;1;;;0;0;0;0;1;0;0;0;0;0;;24;4
INFOMED;2014;750100208;750712184;1;;;;;;;;;1;;;0;0;0;0;1;0;;;0;0;;5;2
INFOMED;2014;750100216;750712184;1;;;;;;1;;;;;;0;0;0;0;0;0;;;0;1;750803447;0.2;0.01
INFOMED;2014;750100232;750712184;;1;;;;;1;;;1;;;0;0;0;0;1;1;0;1;0;1;750100232;5.8;2.2
INFOMED;2014;750100273;750712184;1;;;;;;;;;1;;;0;0;0;0;1;0;0;0;0;0;750100273;4;1.3
INFOMED;2014;750100299;750712184;;1;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;0;;0.6;0.2
INFOMED;2014;750120016;750821092;1;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;3;1
INFOMED;2014;750140022;750720575;;;;;;;;;;;1;;0;0;0;0;0;1;0;0;0;1;750720575;0.2;0.1
INFOMED;2014;750150104;750720476;;1;;;;;;;;1;;;0;0;0;1;1;1;1;0;0;0;;3.82;1
INFOMED;2014;750150146;750720609;1;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;0.5
INFOMED;2014;750150187;750000143;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;0.66;0.25
INFOMED;2014;750150237;750006728;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;1.93;0.4
INFOMED;2014;750150252;750720575;;1;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;0.5;0.6
INFOMED;2014;750150260;750006728;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;1.93;0.4
INFOMED;2014;750150286;750015968;1;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.8;0.14
INFOMED;2014;750150310;750806853;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.1;0.3
INFOMED;2014;750150344;750720468;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1;0.55
INFOMED;2014;750160012;750813321;;;1;;;;;;;;;;0;0;0;0;1;0;0;0;0;0;;3.27;0
INFOMED;2014;750170102;750721391;;;;;;;;;;1;;;0;0;0;0;0;1;0;1;0;1;130780554;0.3;0.1
INFOMED;2014;750170128;750710428;;;;;;;;;;;;1;0;0;0;0;0;1;1;0;0;0;;0.05;0.01
INFOMED;2014;750170235;750005068;;;;;;;;;;;1;;0;0;0;0;0;1;1;0;0;0;;;0.42
INFOMED;2014;750170243;750720922;;;;;;;;;;;1;;1;0;1;1;1;0;;;;0;;0;0
INFOMED;2014;750300089;750000606;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;1;0.05
INFOMED;2014;750300097;750813305;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.8;0.3
INFOMED;2014;750300121;750052037;;;1;;;;;;;;;;1;0;1;1;1;1;1;0;1;0;;4;0.5
INFOMED;2014;750300139;750000655;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;1;0.2
INFOMED;2014;750300154;750000671;1;;;;;;;;;;;;0;0;0;1;0;1;1;0;0;0;;2;0.4
INFOMED;2014;750300360;750026569;;;1;;;;1;;;;;;0;0;0;0;0;0;0;0;1;0;;2.6;0.2
INFOMED;2014;750300410;750000770;;;1;;;;;;;;;;0;0;0;1;1;1;1;1;1;0;;1;0.25
INFOMED;2014;750300493;750000796;;;;;;;;;;;;;1;1;1;1;1;0;;;;1;;;
INFOMED;2014;750300550;750000812;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;1;;1.4;0.03
INFOMED;2014;750300592;750000820;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;1;;0.8;0.2
INFOMED;2014;750300741;750000861;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;1;0.2
INFOMED;2014;750300766;750056145;;;1;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;1;0.1
INFOMED;2014;750300774;750000895;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;1;1;750000895;0.4;0.1
INFOMED;2014;750300840;750000903;;1;;;;;;;;;;;0;0;1;1;1;1;1;0;0;1;;2;0
INFOMED;2014;750300857;750000911;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;0.2;0.5
INFOMED;2014;750300881;750000937;;;1;;;;;;;;;;0;0;0;0;0;;1;0;1;0;;1;0.2
INFOMED;2014;750300915;750000960;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2.5;0.5
INFOMED;2014;750300931;750000978;;;1;;;;;;;;;;0;0;0;1;1;0;0;0;1;0;;0.55;0.1
INFOMED;2014;750301145;750001042;;;1;;;;;;;;;;1;0;1;1;1;0;0;1;0;0;;1;
INFOMED;2014;750310013;750043994;;;;;;;;;;0;1;0;0;0;0;1;1;0;0;0;0;0;;0.1;0.6
INFOMED;2014;750700015;750720609;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0;0.2
INFOMED;2014;750719361;750719361;;;;;;;;;;1;;;0;0;1;1;1;0;;;0;0;;2;1.1
INFOMED;2014;750801441;750712184;;1;;;;;1;;;1;;;0;0;0;0;0;0;0;0;0;0;;1;0.5
INFOMED;2014;750803447;750712184;1;;;;;;;;;;;;;;;;1;1;0;1;0;0;;5;1.1
INFOMED;2014;750803454;750712184;;1;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;0;;5;2
INFOMED;2014;750806226;750712184;;;;;1;;;;;;;;0;0;0;0;0;0;0;0;1;0;;2;0.7
INFOMED;2014;750808578;750813032;;1;;;;;;1;;;;;1;1;0;1;1;1;1;0;0;0;;1.8;
INFOMED;2014;750814824;330030859;;;1;;;;;;;;;;0;0;1;1;1;1;1;0;0;0;;0.05;0.05
INFOMED;2014;750825184;950000760;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;;0.05
INFOMED;2014;760000018;760780023;;1;;;;;1;;;1;;;1;1;0;0;0;1;1;0;0;0;;4.4;0.8
INFOMED;2014;760000034;760780049;;;;;;;1;;;;;;;;1;1;1;0;;;0;;760782227;;
INFOMED;2014;760000059;760780064;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;1;760782227;0.2;0.05
INFOMED;2014;760000133;760780213;;;;;;;;;1;;;;0;0;1;1;1;0;;;0;1;760782227;;0.2
INFOMED;2014;760000141;760780239;;;1;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2014;760000158;760780239;;;1;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;24.22;1.57
INFOMED;2014;760000166;760780247;;1;;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;2.5;1.8
INFOMED;2014;760000174;760780254;;1;;;;;;1;;;;;1;0;1;1;1;0;0;0;0;1;760000620;0;0
INFOMED;2014;760000190;760780270;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;5.98;0.5
INFOMED;2014;760000364;760780734;;;1;;;;;1;;;;;0;0;0;0;0;0;;;1;0;;2.46;0.5
INFOMED;2014;760000372;760780742;;1;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;;;0.9;0.7
INFOMED;2014;760000380;760780759;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;1;760780742;0.1;0.1
INFOMED;2014;760000398;760780742;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;;760780742;0.2;0.2
INFOMED;2014;760000463;760024042;1;;;1;;;1;;;;;;0;0;0;0;0;1;1;0;0;;;4.44;2
INFOMED;2014;760020529;760000257;;;;;;1;;;;;;;0;0;0;0;0;0;;;1;;;0.1;0.5
INFOMED;2014;760021329;760000448;;;1;;;1;;;1;;;;0;0;0;0;0;1;1;0;0;1;GENERALE;4.5;0.4
INFOMED;2014;760025312;760000315;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;4.43;1.3
INFOMED;2014;760027292;760027300;;;1;;;;;1;;;;;0;0;0;0;0;1;1;1;1;0;;1.5;0.33
INFOMED;2014;760780197;760000117;;;1;;;;;;;;;;0;0;0;0;0;;;;;0;;0.3;0.15
INFOMED;2014;760780205;760000125;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;0.54;0.06
INFOMED;2014;760780288;750005068;;;;;;;;;;;;1;0;0;0;0;0;0;;;0;0;;0.4;0.1
INFOMED;2014;760780510;760000257;;;1;;;;;;;;;;0;0;0;0;0;0;;;;0;;2;0.5
INFOMED;2014;760780619;760000307;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;4;1
INFOMED;2014;760780668;760000331;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;1;760921809;0.5;0.05
INFOMED;2014;760780692;760025734;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;1;610780371;1;0.25
INFOMED;2014;760780783;760000406;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;;0;;0.5;0.2
INFOMED;2014;760780791;760000414;;;1;;;;;;;;;;0;0;0;1;1;0;0;0;1;0;;2.5;0
INFOMED;2014;760780825;760000430;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;2;0.25
INFOMED;2014;760780981;760027342;;;;;;;1;;;;;;0;0;1;1;1;1;0;0;0;0;;0.33;0.25
INFOMED;2014;760781054;930019484;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;1;1;270000896;0.23;
INFOMED;2014;760783159;760000851;;1;;;;;;1;;;;;0;0;0;0;0;0;;;1;0;;1.35;0.35
INFOMED;2014;760783522;760780239;;;1;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2014;760805770;760780726;;;1;;1;;;1;;1;;;1;0;0;0;1;1;1;0;1;0;;14.88;2.16
INFOMED;2014;760920603;760920587;;;;;;;1;;;;;;0;0;1;1;1;0;0;0;0;0;;0.33;0.2
INFOMED;2014;760920918;760000273;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;;0;;0.5;0.25
INFOMED;2014;760921809;760000273;;;1;;;1;;;1;;;;0;0;0;0;0;1;1;0;0;;;4;1
INFOMED;2014;770000131;770110013;1;;;;;;1;;;1;;;0;0;0;0;0;1;0;0;1;1;770170017;2.34;0.21
INFOMED;2014;770000149;770110021;1;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;2.6;0.5
INFOMED;2014;770000156;770110054;;1;;;;;1;;;1;;;0;0;0;0;0;0;0;0;1;0;;4.15;0.5
INFOMED;2014;770000164;770110062;;1;;;1;;;1;;;;;0;0;0;0;0;0;0;0;1;1;750712184;2.68;1
INFOMED;2014;770000172;770110070;;;1;;;;;;1;;;1;0;0;0;1;1;0;;;0;0;;1.8;
INFOMED;2014;770000180;770130011;;;1;;;;;;1;;;;0;0;0;0;0;1;1;1;1;0;;;
INFOMED;2014;770000214;770130052;;;1;;;;;1;;;;1;0;0;0;0;0;1;0;0;1;0;;2.5;0.3
INFOMED;2014;770000420;770700029;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;1;;;0.05
INFOMED;2014;770000446;770700185;;1;;;1;;1;;;1;;;0;0;0;0;0;1;0;1;1;1;;4.08;
INFOMED;2014;770006138;770020113;;;;;;;;;;;1;;0;0;0;0;0;1;1;0;0;0;;0.25;0.15
INFOMED;2014;770016467;750043994;;;;;;;;;1;;;;0;0;1;1;1;1;0;1;1;0;;0.5;0.3
INFOMED;2014;770019032;770170017;;1;;;;;1;;;1;;;0;0;0;0;0;0;0;0;0;0;;6;0.8
INFOMED;2014;770020055;770000271;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.14;0
INFOMED;2014;770150019;770019792;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;2;0.5
INFOMED;2014;770150027;750720575;;;;;;;1;;;1;;;0;0;0;0;0;0;0;0;1;0;;1;0.1
INFOMED;2014;770150043;750808529;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;0;;;;
INFOMED;2014;770300010;770004299;;;1;;;;;;;;;;0;0;0;0;0;;;1;;;;1;0.33
INFOMED;2014;770300135;770000289;;;1;;;;;;1;;;;0;0;0;1;1;0;0;0;0;0;;1.4;0.6
INFOMED;2014;770300143;770000362;;;1;;;;;;;;;;0;0;0;0;0;0;;;;0;;1.5;0.5
INFOMED;2014;770300192;770000313;;;1;;;;;;;;;;0;0;0;0;0;0;0;1;1;0;;1;0.1
INFOMED;2014;770300218;440052041;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2014;770300275;770000354;;;1;;;;;;;;;;0;0;0;1;1;0;0;0;0;0;;0.95;0.3
INFOMED;2014;770300283;770000362;;;1;;;;;;;;;;0;0;0;0;0;0;;;;0;;1.5;0.5
INFOMED;2014;770310019;770000370;;;;;;;;;;;1;;0;0;0;0;0;1;1;0;0;0;;0.2;
INFOMED;2014;770310027;770000388;;;;;;;;;;;1;;0;0;0;0;0;1;1;0;0;0;;0.2;
INFOMED;2014;770420024;750042590;;;;;;;;;1;;;;;;;;;;;;;;750042590;;
INFOMED;2014;770630028;750042590;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;750042590;0.34;0.05
INFOMED;2014;770700011;750042590;;;;;;1;;;1;;;;;;;;;;;;;1;750042590;3;
INFOMED;2014;770790707;770000719;;1;;;;;;;;;;;0;0;1;1;1;0;0;0;0;0;;2;0.09
INFOMED;2014;770803989;770000925;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.76;0.35
INFOMED;2014;780000287;780110011;1;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;1;0;;5.04;1
INFOMED;2014;780000295;780002697;;1;;;;;1;;;1;;;0;0;0;0;0;0;0;1;1;0;;4;1
INFOMED;2014;780000303;780110037;1;;;;;;1;;;;;1;0;0;0;0;0;1;0;0;0;0;;2.65;0.95
INFOMED;2014;780000311;780001236;1;;;1;;;;1;;1;;;0;0;0;0;1;0;0;0;1;0;;2.7;0.5
INFOMED;2014;780000329;780110052;;1;;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;3.98;1
INFOMED;2014;780000337;780001236;1;;;1;;;;1;;1;;;0;0;0;0;1;0;0;0;1;0;;2.7;0.5
INFOMED;2014;780000352;780110094;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;0.69
INFOMED;2014;780000378;780130027;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;;1;280000183;0.2;0.1
INFOMED;2014;780000410;780140059;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;1;;1;0.25
INFOMED;2014;780001467;780018347;;;;;;;1;;;;;;1;0;0;1;1;0;0;0;0;0;;0.5;0
INFOMED;2014;780001657;780530010;;;;;;;1;;;;;;0;0;0;1;1;0;0;0;1;0;;1;0.23
INFOMED;2014;780008298;750043994;0;0;1;;;;0;0;1;;;;0;0;1;1;1;1;1;1;0;;;0.2;0.1
INFOMED;2014;780018727;780018719;;;1;;;;;;1;;;;0;0;0;0;0;1;0;0;1;0;;1.31;0.64
INFOMED;2014;780020111;780020111;;;;;;;;;;;1;;0;0;1;1;1;1;0;1;0;0;;0.05;0.05
INFOMED;2014;780140018;750005068;1;;;;;;1;;;1;;;0;0;0;0;0;1;0;0;0;0;;1.5;1
INFOMED;2014;780140075;750804114;;;;;;;;;1;;;1;0;0;0;0;0;1;0;1;0;0;;0.8;0.2
INFOMED;2014;780150017;750005068;1;;;;;;1;;;;;;0;0;0;0;0;1;0;0;0;0;;1;0.4
INFOMED;2014;780150033;780020715;;;1;;;;;;1;;;;0;0;0;0;0;1;0;1;0;0;;;
INFOMED;2014;780150066;780808614;;;1;;;;;1;;;;;0;0;0;0;0;1;0;0;;0;;2;0.2
INFOMED;2014;780300109;750056335;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.1;
INFOMED;2014;780300208;780000576;;1;;;;;;1;;;;;1;1;1;1;1;0;0;0;0;0;;0.3;0.6
INFOMED;2014;780300224;310021225;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;0.1;0.1
INFOMED;2014;780300323;780003679;;1;;;;;;;;;;;1;1;1;1;1;1;1;0;1;0;;2;0.2
INFOMED;2014;780300406;780018032;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;2.5;0.4
INFOMED;2014;780300414;780000675;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;3.8;0.7
INFOMED;2014;780300422;780002259;;;;;;;;;;;;;;;;;;;;;;;;2.8;0.4
INFOMED;2014;780300455;780000717;1;;;;;;;;;;;;1;0;1;1;1;0;0;0;0;0;;1;0
INFOMED;2014;780420022;750042590;;;;;;;;1;;;;;;;;;;;;;;1;750042590;1;
INFOMED;2014;780630026;750803900;;1;;;;;;1;;;;;0;0;1;1;1;0;0;;;0;;0.53;0.12
INFOMED;2014;780800256;780110078;1;;;;;;1;;;1;;;0;0;0;0;0;1;0;0;0;0;;6;1.42
INFOMED;2014;780825816;780003638;;;;;;;1;;;;;;;;;;;;;;;;;0.5;
INFOMED;2014;790000087;790000012;;;1;1;;;;;1;1;;;0;0;0;0;0;1;1;1;0;0;;6.73;3.23
INFOMED;2014;790000103;790006654;;1;;;;;;;1;;;1;0;0;0;0;0;1;1;0;1;0;;6.6;0.9
INFOMED;2014;790000145;790000079;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;790006654;0.4;0.03
INFOMED;2014;790000186;790000178;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.3;0.2
INFOMED;2014;790000681;790002497;;;;;;;;;1;;;;1;1;1;1;1;0;;;0;0;;0.5;1
INFOMED;2014;790008064;790002497;;;;;;;1;;;;;;0;0;0;0;1;0;0;;0;1;;0.5;0.1
INFOMED;2014;790009948;790001242;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;2.8;0.5
INFOMED;2014;800000143;800000028;;1;;1;;;1;;;1;;;0;0;0;0;0;0;0;0;0;0;;3.9;0.99
INFOMED;2014;800000150;800002982;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.48;0.25
INFOMED;2014;800000200;800000051;;;1;1;;;;;1;;;;0;0;0;0;0;1;0;0;1;0;;1;0.5
INFOMED;2014;800000226;800000069;;1;;1;;;;1;;;;;0;0;0;0;0;1;1;0;1;1;800000044;2.62;1
INFOMED;2014;800000275;800000077;1;;;1;;;1;;;;;;0;0;0;0;0;1;0;1;0;;;0.5;0.08
INFOMED;2014;800000390;800000085;;;1;;;1;;;1;;;1;0;0;0;0;0;0;0;0;0;1;;1.33;0.5
INFOMED;2014;800000432;800000093;;1;;1;;;1;;;1;;;0;0;0;0;0;1;1;1;1;0;;2;0.6
INFOMED;2014;800000440;800000085;;;1;;;;;;1;;;;0;0;0;0;0;;0;0;0;1;800000051;0.5;0
INFOMED;2014;800000457;800000119;;;;;;;;;;1;;;0;0;0;0;0;0;1;0;0;0;;2;1
INFOMED;2014;800000507;800000135;;;1;;;;;;1;;;;0;0;1;0;0;1;1;0;0;0;;0;0
INFOMED;2014;800002503;800001141;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;;1;1
INFOMED;2014;800006124;800000044;;1;;;;;;1;;;;;0;0;0;0;0;1;1;1;0;0;;2;0.99
INFOMED;2014;800008989;800002941;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;1;1;800009466;0.36;0.02
INFOMED;2014;800009466;800002982;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;2;1
INFOMED;2014;800009920;800003071;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;7.71;0.99
INFOMED;2014;800012528;800003071;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.5;0.16
INFOMED;2014;800013179;800013138;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;1;0.11
INFOMED;2014;800015729;800015679;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;1.5;0.11
INFOMED;2014;810000158;810100099;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;1.75;1
INFOMED;2014;810000224;810000471;;1;;;;;;;;;;;1;0;1;1;1;1;1;0;0;0;;2.5;0.25
INFOMED;2014;810000232;810099903;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;1;0;;0.1;0.1
INFOMED;2014;810000448;810099945;;;1;;;;;;1;;;;1;0;0;1;1;0;0;0;0;1;810000505;1.08;0.11
INFOMED;2014;810000505;810000331;;;1;;;1;1;;;;;;0;0;0;0;0;1;0;0;0;0;;3.8;1.4
INFOMED;2014;810000513;810000349;;;1;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;0.25;0.2
INFOMED;2014;810000521;810000380;;;1;;1;;1;;;;;;0;0;0;0;0;1;1;0;1;0;;7.47;0.8
INFOMED;2014;810000539;810000398;;;1;;;;;;1;;;;0;0;1;1;1;1;0;0;0;0;;0.5;0.1
INFOMED;2014;810000562;810000455;;;1;;;;;1;;;1;;0;0;0;0;0;1;1;1;0;0;;3.87;0.8
INFOMED;2014;810003954;810099903;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;1;0;;0.1;0.1
INFOMED;2014;810100008;810100008;;;;;;;;;;;1;;0;0;0;0;0;1;0;0;0;0;;2;1
INFOMED;2014;810101170;810101162;;;1;;;;;;1;;;;0;0;0;0;0;;;;;;;3.5;0.4
INFOMED;2014;810101444;810000992;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;2.5;0.4
INFOMED;2014;820000032;820000016;;1;;1;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;5.45;1.8
INFOMED;2014;820000040;820000081;;;1;;;;;;;;;;;;;;;1;1;0;1;0;;3;0.3
INFOMED;2014;820000057;820000131;;;1;;;;;;;;;;0;0;0;0;1;;1;;1;0;;3.5;0.31
INFOMED;2014;820000065;820000156;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;1.34;0.34
INFOMED;2014;820000412;820000560;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;0.1;0.05
INFOMED;2014;820000420;820000206;;;;;;;1;;;;;;0;0;1;1;1;0;0;0;0;0;;0;0.1
INFOMED;2014;820000461;820000248;;;;;;;;1;;;;;0;0;0;1;1;0;0;0;0;0;;0.5;0.1
INFOMED;2014;820000883;820004950;;1;;1;;;1;;;;;;0;0;0;0;0;1;0;0;1;0;;1.16;0.39
INFOMED;2014;820002350;820000578;;;;;;;;;1;;;;;;;;;1;1;1;1;;;0.4;0.01
INFOMED;2014;820003218;820008142;;;;;;;1;;;;;;1;0;0;0;0;0;0;0;1;0;;0.6;0.1
INFOMED;2014;830000279;830100517;;1;;;;;;1;;;;;0;0;0;0;0;0;;;0;0;;3;0.92
INFOMED;2014;830000287;830100525;;1;;;;;1;;;;1;;0;0;0;0;0;1;1;0;0;0;;5.8;1.5
INFOMED;2014;830000295;830100533;;;1;;;;;;;;;;0;0;0;0;0;1;0;1;1;0;;2.5;0.6
INFOMED;2014;830000303;830100541;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;1;830100616;1;0.2
INFOMED;2014;830000311;830100566;;1;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;1;830000287;4.5;1.3
INFOMED;2014;830000337;830100590;;;1;;;;;;;;;;0;0;0;0;0;;0;0;1;1;830000311;1;0.1
INFOMED;2014;830000345;830100616;1;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;1;0;;7.65;2
INFOMED;2014;830000600;830101200;;;;;;;;;;1;;;0;0;0;0;0;1;1;1;0;0;;;1
INFOMED;2014;830012589;830003695;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;830100434;1;0.05
INFOMED;2014;830016556;830000451;1;;;;;;;1;;;;;0;0;0;0;0;1;0;1;1;0;;0.2;0.1
INFOMED;2014;830017372;750721235;;;;;;;;;1;;;;0;0;0;1;1;0;;;0;0;;0.3;0.05
INFOMED;2014;830100012;750712184;;;;;;;;1;;;;;0;0;0;0;0;0;;;0;0;;1.9;0.6
INFOMED;2014;830100103;830000022;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;830100434;3;0.92
INFOMED;2014;830100327;830000105;;;1;;;;;;;;;;0;0;0;1;1;0;0;0;;0;;1.5;0.1
INFOMED;2014;830100368;830000147;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;830100434;2;0.12
INFOMED;2014;830100392;830000154;;;1;;;1;;;;;;;0;0;0;0;0;1;1;0;1;0;;2.2;0.4
INFOMED;2014;830100418;830000170;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;1;060780897;0.5;0.05
INFOMED;2014;830100434;830000196;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;5.4;0.12
INFOMED;2014;830100442;830000204;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;0.1;0.05
INFOMED;2014;830100475;830000238;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;830100434;1.3;0.12
INFOMED;2014;830100558;690781810;;1;;;;;1;;;;;;0;0;0;0;0;0;1;1;0;0;;1.47;0.74
INFOMED;2014;830100574;750821092;1;;;;;;;;;1;;;0;0;0;0;0;1;1;0;1;0;;7.8;0.75
INFOMED;2014;830100632;250002284;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.25;0.25
INFOMED;2014;830100681;750005068;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;;;;1;0.2
INFOMED;2014;830100764;440052041;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;0.25;0.25
INFOMED;2014;830100806;750043994;;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;;0.1;0.05
INFOMED;2014;830100855;830000493;;;1;;;;;;1;;;;0;0;0;1;1;1;1;1;0;;;1.3;0.32
