BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPAS;ETP;GAR;AST
BLOCS_P;2014;590811279;590780193;M200H;2;;14.08;;
BLOCS_P;2014;590811279;590780193;N2200;30;19;46.15;;
BLOCS_P;2014;590811279;590780193;N2310;28;15;37.6;;
BLOCS_P;2014;590811279;590780193;N2320;12;3;13.93;;
BLOCS_P;2014;590811279;590780193;N2510;37;14;44.97;;
BLOCS_P;2014;590811279;590780193;NAUT;11;5;14.4;;
BLOCS_P;2014;590813176;590005278;M100H;1;4;1.5;0;1
BLOCS_P;2014;590813176;590005278;M1030;;3;1;0;0
BLOCS_P;2014;590813176;590005278;M200H;2;6;3.78;0;1
BLOCS_P;2014;590813176;590005278;N2200;11;;10.8;0;0
BLOCS_P;2014;590813176;590005278;N2310;9;;5.53;1;0
BLOCS_P;2014;590813176;590005278;N2510;1;;1;0;0
BLOCS_P;2014;590813176;590005278;N4160;1;;1;0;1
BLOCS_P;2014;590813382;590000386;M1030;4;;4;;
BLOCS_P;2014;590813382;590000386;M200H;17;1;17.5;;
BLOCS_P;2014;590813382;590000386;N2200;18;3;14.19;;
BLOCS_P;2014;590813382;590000386;N2510;4;;3.53;;
BLOCS_P;2014;590813382;590000386;N4160;1;;1;;
BLOCS_P;2014;590813382;590000386;NAUT;4;1;4.76;;
BLOCS_P;2014;590813507;590000485;M100H;7;;7;0;1
BLOCS_P;2014;590813507;590000485;M1030;0;5;3;1;0
BLOCS_P;2014;590813507;590000485;M200H;7;7;10.5;0;1
BLOCS_P;2014;590813507;590000485;N2200;8;6;13.32;0;1
BLOCS_P;2014;590813507;590000485;N2310;2;1;2.51;0;1
BLOCS_P;2014;590813507;590000485;N2510;7;4;9.96;0;0
BLOCS_P;2014;590813507;590000485;N4160;1;;1;0;0
BLOCS_P;2014;590813507;590000485;NAUT;6;1;6.5;0;0
BLOCS_P;2014;590815056;590005492;M1030;3;;3;;
BLOCS_P;2014;590815056;590005492;M200H;14;2;15;0;1
BLOCS_P;2014;590815056;590005492;N2200;15;2;16.57;;
BLOCS_P;2014;590815056;590005492;N2510;3;1;3.94;;
BLOCS_P;2014;590815056;590005492;N4160;1;;1;;
BLOCS_P;2014;590815056;590005492;NAUT;1;2;2.51;;
BLOCS_P;2014;590816310;590000048;M1030;;5;5;;1
BLOCS_P;2014;590816310;590000048;M200H;;24;24;;1
BLOCS_P;2014;590816310;590000048;N2200;15;9;0.82;;
BLOCS_P;2014;590816310;590000048;N2320;0;2;0.56;;
BLOCS_P;2014;590816310;590000048;N2510;3;6;0.9;;
BLOCS_P;2014;590817458;590053955;M1030;3;2;;0;1
BLOCS_P;2014;590817458;590053955;M200H;1;28;;0;1
BLOCS_P;2014;590817458;590053955;N2200;13;5;16.7;0;1
BLOCS_P;2014;590817458;590053955;N4160;;1;0.5;0;1
BLOCS_P;2014;590817458;590053955;NAUT;5;;5;0;1
BLOCS_P;2014;590817839;590053955;M1030;;9;;0;1
BLOCS_P;2014;590817839;590053955;M200H;;12;;0;1
BLOCS_P;2014;590817839;590053955;N2200;3;9;11.1;0;1
BLOCS_P;2014;590817839;590053955;N4160;;1;0.5;0;1
BLOCS_P;2014;590817839;590053955;NAUT;2;;2;0;0
BLOCS_P;2014;600000053;600101984;M1030;8;7;4.82;1;0
BLOCS_P;2014;600000053;600101984;M200H;2;2;1.06;0;0
BLOCS_P;2014;600000053;600101984;N2200;7;1;6.92;0;0
BLOCS_P;2014;600000053;600101984;N2310;6;2;8.27;0;0
BLOCS_P;2014;600000053;600101984;N2320;5;1;5.8;0;0
BLOCS_P;2014;600000053;600101984;N2510;7;2;8.47;0;0
BLOCS_P;2014;600000053;600101984;NAUT;3;0;2.43;0;0
BLOCS_P;2014;600000186;600100648;M1030;3;1;3.84;0;1
BLOCS_P;2014;600000186;600100648;M200H;3;10;4;0;1
BLOCS_P;2014;600000186;600100648;N2200;1;2;2.7;0;0
BLOCS_P;2014;600000186;600100648;N2310;6;;6;0;1
BLOCS_P;2014;600000186;600100648;N2320;1;4;4.3;0;1
BLOCS_P;2014;600000186;600100648;N2510;4;;4;0;0
BLOCS_P;2014;600000186;600100648;N4160;1;;1;0;0
BLOCS_P;2014;600000194;600100713;M100H;2;2;3;1;0
BLOCS_P;2014;600000194;600100713;M1030;12;3;13.6;1;1
BLOCS_P;2014;600000194;600100713;M200H;20;6;23.8;0;1
BLOCS_P;2014;600000194;600100713;N2200;28;9;36.5;0;0
BLOCS_P;2014;600000194;600100713;N2310;18;2;19.02;0;0
BLOCS_P;2014;600000194;600100713;N2320;6;1;8.85;0;0
BLOCS_P;2014;600000194;600100713;N2510;2;;3.13;0;0
BLOCS_P;2014;600000194;600100713;NAUT;26;3;28.01;0;0
BLOCS_P;2014;600000285;600100721;N2200;1;2;2.48;0;0
BLOCS_P;2014;600000285;600100721;N2310;2;2;2.12;0;0
BLOCS_P;2014;600000285;600100721;N2320;3;0;2.94;0;0
BLOCS_P;2014;600000285;600100721;N2510;2;0;2.12;0;0
BLOCS_P;2014;600000467;600101984;M1030;7;;4.66;1;0
BLOCS_P;2014;600000467;600101984;M200H;16;3;5.04;1;1
BLOCS_P;2014;600000467;600101984;N2200;14;2;14.82;0;0
BLOCS_P;2014;600000467;600101984;N2310;14;1;19.01;0;0
BLOCS_P;2014;600000467;600101984;N2320;7;0;6.32;0;0
BLOCS_P;2014;600000467;600101984;N2510;22;2;14.05;0;0
BLOCS_P;2014;600000467;600101984;NAUT;23;1;12.57;0;0
BLOCS_P;2014;600008643;600008635;M100H;;4;1;0;1
BLOCS_P;2014;600008643;600008635;M1030;;2;1;0;0
BLOCS_P;2014;600008643;600008635;N2200;;4;3;0;0
BLOCS_P;2014;600008643;600008635;N2510;1;;1;0;0
BLOCS_P;2014;600008643;600008635;NAUT;;3;2.5;0;0
BLOCS_P;2014;600100168;600106629;M100H;;4;1.58;0;1
BLOCS_P;2014;600100168;600106629;M1030;4;1;3.99;0;1
BLOCS_P;2014;600100168;600106629;M200H;2;14;8.72;0;1
BLOCS_P;2014;600100168;600106629;N2200;;;;0;1
BLOCS_P;2014;600100168;600106629;N2310;3;1;3.99;0;1
BLOCS_P;2014;600100168;600106629;N2320;6;0;5.88;0;1
BLOCS_P;2014;600100168;600106629;N2510;2;;2;0;1
BLOCS_P;2014;600100168;600106629;N4130;;;;0;1
BLOCS_P;2014;600100168;600106629;N4160;1;;1;0;1
BLOCS_P;2014;600100168;600106629;NAUT;4;3;5.5;0;1
BLOCS_P;2014;600100176;600010581;M100H;0;3;0.8;0;0
BLOCS_P;2014;600100176;600010581;M1030;0;1;0.8;0;0
BLOCS_P;2014;600100176;600010581;N2200;0;3;0.8;0;0
BLOCS_P;2014;600100176;600010581;N2510;0;2;0.5;0;0
BLOCS_P;2014;600100176;600010581;NAUT;0;1;0.3;0;0
BLOCS_P;2014;600100754;600000228;M100H;25;18;32;;
BLOCS_P;2014;600100754;600000228;M1030;8;0;8;;
BLOCS_P;2014;600100754;600000228;M200H;13;16;21;1;0
BLOCS_P;2014;600100754;600000228;N2200;16;31;28.96;;
BLOCS_P;2014;600100754;600000228;N2320;1;3;2.13;;
BLOCS_P;2014;600100754;600000228;N2510;12;21;19.45;;
BLOCS_P;2014;600100754;600000228;NAUT;2;39;29.49;;
BLOCS_P;2014;600110175;600001234;M1030;2;2;4;;
BLOCS_P;2014;600110175;600001234;M200H;8;13;21;;
BLOCS_P;2014;600110175;600001234;N2200;19;1;20;;
BLOCS_P;2014;600110175;600001234;N2510;;1;1;;
BLOCS_P;2014;600110175;600001234;N4160;1;;1;;
BLOCS_P;2014;600110175;600001234;NAUT;10;;10;;
BLOCS_P;2014;600113476;600100721;M100H;5;2;0.58;0;1
BLOCS_P;2014;600113476;600100721;M1030;11;4;9.09;1;0
BLOCS_P;2014;600113476;600100721;M200H;19;4;2.25;1;1
BLOCS_P;2014;600113476;600100721;N2200;12;7;15.37;1;0
BLOCS_P;2014;600113476;600100721;N2310;12;3;15.18;1;0
BLOCS_P;2014;600113476;600100721;N2320;7;1;7.38;1;0
BLOCS_P;2014;600113476;600100721;N2510;11;2;11;0;0
BLOCS_P;2014;600113476;600100721;N4130;0;0;0;1;1
BLOCS_P;2014;600113476;600100721;NAUT;7;1;6.37;1;0
BLOCS_P;2014;610000044;610780074;M100H;0;0;0.12;;1
BLOCS_P;2014;610000044;610780074;M1030;2;0;2.7;;1
BLOCS_P;2014;610000044;610780074;M200H;0;0;0;;1
BLOCS_P;2014;610000044;610780074;N2200;10;1;9.6;0;1
BLOCS_P;2014;610000044;610780074;N2310;6;1;6.84;1;0
BLOCS_P;2014;610000044;610780074;N2320;2;0;2;0;1
BLOCS_P;2014;610000044;610780074;N2510;6;0;6.17;0;1
BLOCS_P;2014;610000044;610780074;NAUT;2;0;0.73;0;0
BLOCS_P;2014;610000051;610780082;M100H;6;;6;0;1
BLOCS_P;2014;610000051;610780082;M1030;7;;7;1;0
BLOCS_P;2014;610000051;610780082;M200H;13;1;13.6;1;1
BLOCS_P;2014;610000051;610780082;N2200;12;2;13.23;0;
BLOCS_P;2014;610000051;610780082;N2310;21;1;12.09;0;
BLOCS_P;2014;610000051;610780082;N2320;11;;11.79;0;
BLOCS_P;2014;610000051;610780082;N2510;11;;11.36;0;0
BLOCS_P;2014;610000051;610780082;N4160;2;;2;0;0
BLOCS_P;2014;610000051;610780082;NAUT;3;;1.88;0;0
BLOCS_P;2014;610000069;610780090;M100H;9;1;9.6;0;1
BLOCS_P;2014;610000069;610780090;M1030;5;;5;1;0
BLOCS_P;2014;610000069;610780090;M200H;11;1;11.5;0;1
BLOCS_P;2014;610000069;610780090;N2200;8;7;13;0;0
BLOCS_P;2014;610000069;610780090;N2310;5;;5;0;1
BLOCS_P;2014;610000069;610780090;N2320;3;1;3.9;0;1
BLOCS_P;2014;610000069;610780090;N2510;;1;0.5;0;0
BLOCS_P;2014;610000069;610780090;N4130;;;;0;1
BLOCS_P;2014;610000069;610780090;N4160;1;;1;0;0
BLOCS_P;2014;610000069;610780090;NAUT;3;2;4.6;0;0
BLOCS_P;2014;610000119;610780165;M100H;0;0;0;;1
BLOCS_P;2014;610000119;610780165;M1030;6;3;6.47;1;
BLOCS_P;2014;610000119;610780165;M200H;0;0;0;;1
BLOCS_P;2014;610000119;610780165;N2200;4;1;7.42;1;
BLOCS_P;2014;610000119;610780165;N2310;11;0;10.55;1;
BLOCS_P;2014;610000119;610780165;N2320;9;3;10.65;1;
BLOCS_P;2014;610000119;610780165;N2510;4;1;3.9;;
BLOCS_P;2014;610000119;610780165;NAUT;2;2;3.27;;
BLOCS_P;2014;610006421;610006413;M1030;2;;2;;
BLOCS_P;2014;610006421;610006413;N2200;9;;9;;
BLOCS_P;2014;610006421;610006413;N2310;2;;2;;
BLOCS_P;2014;610006421;610006413;N2510;6;;6;;
BLOCS_P;2014;610006421;610006413;N4160;1;;1;;
BLOCS_P;2014;610780199;610000135;M1030;2;;2;;1
BLOCS_P;2014;610780199;610000135;M200H;8;4;9.4;;1
BLOCS_P;2014;610780199;610000135;N2200;5;2;5.11;;1
BLOCS_P;2014;610780199;610000135;N2310;1;4;1.66;;
BLOCS_P;2014;610780199;610000135;N2510;3;;2.94;;1
BLOCS_P;2014;610780199;610000135;N4160;1;;1;;
BLOCS_P;2014;610780199;610000135;NAUT;8;;6.08;;
BLOCS_P;2014;620000026;620003814;M100H;;;;0;1
BLOCS_P;2014;620000026;620003814;M1030;3;5;4.84;0;1
BLOCS_P;2014;620000026;620003814;M200H;9;3;10;0;1
BLOCS_P;2014;620000026;620003814;N2200;17;2;16.53;0;1
BLOCS_P;2014;620000026;620003814;N2310;6;;6;0;1
BLOCS_P;2014;620000026;620003814;N2320;4;1;4.19;0;1
BLOCS_P;2014;620000026;620003814;N2510;5;;5;0;1
BLOCS_P;2014;620000026;620003814;N4130;;;;0;1
BLOCS_P;2014;620000026;620003814;N4160;1;;1;0;1
BLOCS_P;2014;620000026;620003814;NAUT;4;;4;0;0
BLOCS_P;2014;620000034;620100057;M100H;;16;2.3;;
BLOCS_P;2014;620000034;620100057;M1030;;11;1.7;1;0
BLOCS_P;2014;620000034;620100057;M200H;;16;3.4;0;1
BLOCS_P;2014;620000034;620100057;N2200;8;4;6.28;1;
BLOCS_P;2014;620000034;620100057;N2310;13;4;16.1;1;
BLOCS_P;2014;620000034;620100057;N2320;14;1;16.63;1;
BLOCS_P;2014;620000034;620100057;N2510;1;1;1.5;0;
BLOCS_P;2014;620000034;620100057;N4160;;1;0.91;1;
BLOCS_P;2014;620000034;620100057;NAUT;3;2;3.44;0;
BLOCS_P;2014;620000224;620100651;M100H;15;6;18.3;1;
BLOCS_P;2014;620000224;620100651;M1030;4;6;8.21;1;
BLOCS_P;2014;620000224;620100651;M200H;7;10;10.5;1;
BLOCS_P;2014;620000224;620100651;N2200;8;4;11.11;0;1
BLOCS_P;2014;620000224;620100651;N2310;8;;8;1;1
BLOCS_P;2014;620000224;620100651;N2320;9;3;11.15;1;1
BLOCS_P;2014;620000224;620100651;N2510;6;1;6.9;;0
BLOCS_P;2014;620000224;620100651;N4160;1;;1;0;0
BLOCS_P;2014;620000224;620100651;NAUT;5;3;6;0;0
BLOCS_P;2014;620000257;620100685;M100H;;3;1.3;0;1
BLOCS_P;2014;620000257;620100685;M1030;8;4;9.66;1;0
BLOCS_P;2014;620000257;620100685;M200H;23;24;26.87;1;0
BLOCS_P;2014;620000257;620100685;N2200;17;0;15.88;1;0
BLOCS_P;2014;620000257;620100685;N2310;24;1;21.56;1;0
BLOCS_P;2014;620000257;620100685;N2320;14;4;17.3;1;0
BLOCS_P;2014;620000257;620100685;N2510;19;1;20.63;0;0
BLOCS_P;2014;620000257;620100685;NAUT;7;0;6.44;0;0
BLOCS_P;2014;620000323;620101337;M100H;10;5;12.2;0;1
BLOCS_P;2014;620000323;620101337;M1030;6;1;6.2;1;0
BLOCS_P;2014;620000323;620101337;M200H;9;6;10.4;0;1
BLOCS_P;2014;620000323;620101337;N2200;6;;6;0;0
BLOCS_P;2014;620000323;620101337;N2310;15;;15.5;1;0
BLOCS_P;2014;620000323;620101337;N2320;9;3;11.28;0;1
BLOCS_P;2014;620000323;620101337;N2510;13;3;15.4;0;1
BLOCS_P;2014;620000323;620101337;N4160;1;;1;0;0
BLOCS_P;2014;620000323;620101337;NAUT;1;;1;0;0
BLOCS_P;2014;620000349;620101360;M100H;1;3;0.54;;
BLOCS_P;2014;620000349;620101360;M1030;13;2;6.09;;
BLOCS_P;2014;620000349;620101360;M200H;9;2;2.18;;
BLOCS_P;2014;620000349;620101360;N2200;6;2;7.06;;
BLOCS_P;2014;620000349;620101360;N2310;11;2;13.2;;1
BLOCS_P;2014;620000349;620101360;N2320;8;3;10.2;;1
BLOCS_P;2014;620000349;620101360;N2510;7;1;7.77;;
BLOCS_P;2014;620000349;620101360;NAUT;1;1;1.8;;
BLOCS_P;2014;620000653;620103440;M100H;20;11;5.22;1;1
BLOCS_P;2014;620000653;620103440;M1030;4;5;7.4;1;1
BLOCS_P;2014;620000653;620103440;M200H;20;10;16.55;0;1
BLOCS_P;2014;620000653;620103440;N2200;14;12;21.39;0;0
BLOCS_P;2014;620000653;620103440;N2310;19;6;20.51;1;0
BLOCS_P;2014;620000653;620103440;N2320;11;13;21.49;1;0
BLOCS_P;2014;620000653;620103440;N2510;13;1;13.38;0;0
BLOCS_P;2014;620003202;620103432;M100H;0;5;0.95;0;0
BLOCS_P;2014;620003202;620103432;M1030;4;1;4.94;1;
BLOCS_P;2014;620003202;620103432;M200H;9;1;8.98;1;0
BLOCS_P;2014;620003202;620103432;N2200;7;1;9.3;0;1
BLOCS_P;2014;620003202;620103432;N2310;6;5;9.86;0;1
BLOCS_P;2014;620003202;620103432;N2320;4;5;7.15;0;1
BLOCS_P;2014;620003202;620103432;N2510;3;0;4.06;0;1
BLOCS_P;2014;620003202;620103432;NAUT;1;3;3.16;0;0
BLOCS_P;2014;620003350;620001834;M1030;1;5;3.3;1;0
BLOCS_P;2014;620003350;620001834;N2310;;5;5;1;1
BLOCS_P;2014;620003350;620001834;N2320;;10;10;1;1
BLOCS_P;2014;620003350;620001834;N2510;2;2;3;;
BLOCS_P;2014;620003350;620001834;NAUT;11;1;11.75;;
BLOCS_P;2014;620003376;620001834;M1030;6;9;10.5;0;1
BLOCS_P;2014;620003376;620001834;M200H;13;2;13.26;0;1
BLOCS_P;2014;620003376;620001834;N2200;12;2;13.3;0;0
BLOCS_P;2014;620003376;620001834;N2310;15;8;20.44;0;1
BLOCS_P;2014;620003376;620001834;N2320;24;3;26.1;0;1
BLOCS_P;2014;620003376;620001834;N2510;8;0;8;0;0
BLOCS_P;2014;620003376;620001834;N4130;;;;0;1
BLOCS_P;2014;620003376;620001834;N4160;1;0;1;0;0
BLOCS_P;2014;620003376;620001834;NAUT;10;4;12;0;0
BLOCS_P;2014;620006049;620000331;M100H;;7;1.4;;
BLOCS_P;2014;620006049;620000331;M1030;6;;6;;1
BLOCS_P;2014;620006049;620000331;M200H;9;8;10.6;;1
BLOCS_P;2014;620006049;620000331;N2200;23;2;24.6;1;
BLOCS_P;2014;620006049;620000331;N2320;2;1;2.8;1;
BLOCS_P;2014;620006049;620000331;N2510;2;;2;;0
BLOCS_P;2014;620006049;620000331;NAUT;7;;6.4;;
BLOCS_P;2014;620025346;620001834;M1030;6;;6;0;1
BLOCS_P;2014;620025346;620001834;M200H;5;2;5.93;0;1
BLOCS_P;2014;620025346;620001834;N2200;5;1;1.8;0;1
BLOCS_P;2014;620025346;620001834;N2310;8;;8;0;1
BLOCS_P;2014;620025346;620001834;N2320;14;;14;0;1
BLOCS_P;2014;620025346;620001834;N2510;2;;2;0;0
BLOCS_P;2014;620025346;620001834;N4160;1;;1;0;0
BLOCS_P;2014;620025346;620001834;NAUT;24;10;30.57;0;1
BLOCS_P;2014;620100099;620014779;N2200;33;5;36.4;;
BLOCS_P;2014;620100099;620014779;N2320;3;;3;;
BLOCS_P;2014;620100099;620014779;N2510;8;1;8.7;;
BLOCS_P;2014;620100099;620014779;N4160;1;;1;;
BLOCS_P;2014;620100099;620014779;NAUT;9;2;10.6;;
BLOCS_P;2014;620100487;620000125;M100H;4;3;5.5;0;1
BLOCS_P;2014;620100487;620000125;M1030;3;;3;0;1
BLOCS_P;2014;620100487;620000125;M200H;5;10;10;0;1
BLOCS_P;2014;620100487;620000125;N2200;10;1;10.8;;
BLOCS_P;2014;620100487;620000125;N2310;;5;2.6;;
BLOCS_P;2014;620100487;620000125;N2510;1;;1;;
BLOCS_P;2014;620100487;620000125;NAUT;1;3;2.8;;
BLOCS_P;2014;620100735;620000265;N2200;3;1;3.55;0;1
BLOCS_P;2014;620100735;620000265;N2310;;10;1.5;0;0
BLOCS_P;2014;620100735;620000265;N2320;13;;11.2;0;0
BLOCS_P;2014;620100735;620000265;N2510;1;1;1.87;0;0
BLOCS_P;2014;620100735;620000265;N4160;1;;1;0;0
BLOCS_P;2014;620100750;620000273;M100H;;6;0.8;;1
BLOCS_P;2014;620100750;620000273;M1030;;6;1.5;;1
BLOCS_P;2014;620100750;620000273;M200H;0;11;2.7;;1
BLOCS_P;2014;620100750;620000273;N2200;11;2;10.48;;
BLOCS_P;2014;620100750;620000273;N2310;;11;1.65;;
BLOCS_P;2014;620100750;620000273;N2320;2;;2;;
BLOCS_P;2014;620100750;620000273;N2510;3;1;2.66;;
BLOCS_P;2014;620100750;620000273;N4160;1;;1;;
BLOCS_P;2014;620101311;620027763;M100H;;23;7.3;0;1
BLOCS_P;2014;620101311;620027763;M1030;5;;5;0;1
BLOCS_P;2014;620101311;620027763;M200H;10;16;17.1;0;1
BLOCS_P;2014;620101311;620027763;N2200;25;2;24.71;;
BLOCS_P;2014;620101311;620027763;N2510;3;1;4.03;;
BLOCS_P;2014;620101311;620027763;NAUT;8;1;8.94;;
BLOCS_P;2014;620101501;620000364;M1030;7;;7;0;1
BLOCS_P;2014;620101501;620000364;N2200;21;;26.2;0;1
BLOCS_P;2014;620101501;620000364;N2320;4;;4;0;1
BLOCS_P;2014;620101501;620000364;N2510;4;;4;0;1
BLOCS_P;2014;620101501;620000364;NAUT;6;;6;0;0
BLOCS_P;2014;620105940;620000950;M1030;1;1;1.5;0;1
BLOCS_P;2014;620105940;620000950;M200H;3;8;4.7;0;1
BLOCS_P;2014;620105940;620000950;N2200;8;2;10;0;1
BLOCS_P;2014;620105940;620000950;N2310;1;;1.64;0;1
BLOCS_P;2014;620105940;620000950;N2510;1;;1;0;0
BLOCS_P;2014;620105940;620000950;NAUT;;;0.76;0;0
BLOCS_P;2014;620106088;620000976;N2200;9;;7.33;;
BLOCS_P;2014;620106088;620000976;N2510;3;;1.3;;
BLOCS_P;2014;620106088;620000976;N4160;1;;1;;
BLOCS_P;2014;620116046;620002311;M1030;;2;1;0;0
BLOCS_P;2014;620116046;620002311;M200H;;16;5;0;0
BLOCS_P;2014;620116046;620002311;N2200;6;;6;0;0
BLOCS_P;2014;620116046;620002311;N2510;4;;4;0;0
BLOCS_P;2014;620118513;620002915;M100H;6;7;9;;
BLOCS_P;2014;620118513;620002915;M1030;8;;8;;
BLOCS_P;2014;620118513;620002915;M200H;17;13;22;;
BLOCS_P;2014;620118513;620002915;N2200;31;1;26.96;;
BLOCS_P;2014;620118513;620002915;N2510;2;;2;;
BLOCS_P;2014;620118513;620002915;NAUT;9;1;10.44;;
BLOCS_P;2014;630000404;630780989;M100H;1;0;1;0;
BLOCS_P;2014;630000404;630780989;M1030;25;1;22.3;1;0
BLOCS_P;2014;630000404;630780989;M200H;19;0;9.38;1;0
BLOCS_P;2014;630000404;630780989;N2200;30;11;35.64;;1
BLOCS_P;2014;630000404;630780989;N2320;25;7;33.67;;1
BLOCS_P;2014;630000404;630780989;N2510;23;3;24.45;;1
BLOCS_P;2014;630000404;630780989;N4160;3;1;2.88;;
BLOCS_P;2014;630000404;630780989;NAUT;14;0;13.91;;
BLOCS_P;2014;630000412;630780997;N2200;;1;0.8;;
BLOCS_P;2014;630000412;630780997;N2320;;2;1.72;;
BLOCS_P;2014;630000412;630780997;N2510;;3;1.6;;
BLOCS_P;2014;630000412;630780997;N4160;;1;0.1;;
BLOCS_P;2014;630000412;630780997;NAUT;;1;0.2;;
BLOCS_P;2014;630000420;630781003;M1030;5;;5;1;1
BLOCS_P;2014;630000420;630781003;M200H;1;;1;1;1
BLOCS_P;2014;630000420;630781003;N2200;5;;4;;
BLOCS_P;2014;630000420;630781003;N2320;7;;6.52;;
BLOCS_P;2014;630000420;630781003;N4160;1;;1;;
BLOCS_P;2014;630000420;630781003;NAUT;3;;2.58;;
BLOCS_P;2014;630000438;630781011;M1030;2;0;2;0;0
BLOCS_P;2014;630000438;630781011;M200H;5;0;5;0;1
BLOCS_P;2014;630000438;630781011;N2200;3;2;4.66;0;0
BLOCS_P;2014;630000438;630781011;N2310;4;3;6.44;0;0
BLOCS_P;2014;630000438;630781011;N2320;4;0;4.33;0;0
BLOCS_P;2014;630000438;630781011;N2510;10;1;12.69;0;0
BLOCS_P;2014;630000438;630781011;N4130;1;0;1;0;0
BLOCS_P;2014;630000438;630781011;N4160;1;0;1;0;0
BLOCS_P;2014;630000438;630781011;NAUT;1;0;0.99;0;0
BLOCS_P;2014;630000446;630781029;M200H;3;1;0.5;;1
BLOCS_P;2014;630000446;630781029;N2200;1;;1;;
BLOCS_P;2014;630000446;630781029;N2320;8;;7.86;;
BLOCS_P;2014;630000446;630781029;N2510;1;2;2.48;;
BLOCS_P;2014;630000446;630781029;N4160;1;;1;;
BLOCS_P;2014;630000479;630781110;M1030;7;2;4.44;0;1
BLOCS_P;2014;630000479;630781110;M200H;5;6;7.58;0;1
BLOCS_P;2014;630000479;630781110;N2200;8;;6.77;0;1
BLOCS_P;2014;630000479;630781110;N2310;5;2;7.06;0;1
BLOCS_P;2014;630000479;630781110;N2320;6;1;6.87;0;1
BLOCS_P;2014;630000479;630781110;N2510;2;;2.07;0;1
BLOCS_P;2014;630000479;630781110;N4160;1;;1;0;0
BLOCS_P;2014;630000479;630781110;NAUT;8;;8.23;0;1
BLOCS_P;2014;630780369;630000164;M1030;3;2;3;;
BLOCS_P;2014;630780369;630000164;M200H;4;;3.25;;
BLOCS_P;2014;630780369;630000164;N2200;6;7;10.96;;
BLOCS_P;2014;630780369;630000164;N2310;2;;2;;
BLOCS_P;2014;630780369;630000164;N2510;;1;0.8;;
BLOCS_P;2014;630780369;630000164;N4160;2;;2;;
BLOCS_P;2014;630780369;630000164;NAUT;6;2;6.95;;
BLOCS_P;2014;630781268;630780989;M100H;;1;1;0;0
BLOCS_P;2014;630781268;630780989;M1030;18;;17.2;1;0
BLOCS_P;2014;630781268;630780989;M200H;7;1;4.49;1;0
BLOCS_P;2014;630781268;630780989;N2200;16;6;19.6;;0
BLOCS_P;2014;630781268;630780989;N2310;;;;;1
BLOCS_P;2014;630781268;630780989;N2320;12;6;17.17;;1
BLOCS_P;2014;630781268;630780989;N2510;17;6;19.81;;1
BLOCS_P;2014;630781268;630780989;N4160;1;;1;;0
BLOCS_P;2014;630781268;630780989;NAUT;5;2;7;;0
BLOCS_P;2014;630781839;630000826;M100H;14;15;18.6;;
BLOCS_P;2014;630781839;630000826;M1030;15;;15;;
BLOCS_P;2014;630781839;630000826;M200H;27;2;28.3;;
BLOCS_P;2014;630781839;630000826;N2310;;1;0.34;;
BLOCS_P;2014;630781839;630000826;N2320;42;;39.9;;1
BLOCS_P;2014;630781839;630000826;N2510;4;;3.56;;
BLOCS_P;2014;630781839;630000826;N4160;2;;2;;
BLOCS_P;2014;630781839;630000826;NAUT;3;;3;;
BLOCS_P;2014;630783108;630000867;M1030;2;;2;;
BLOCS_P;2014;630783108;630000867;M200H;;12;10;;
BLOCS_P;2014;630783108;630000867;N2200;7;;7;;
BLOCS_P;2014;630783108;630000867;N2510;1;;1;;
BLOCS_P;2014;630783108;630000867;N4160;1;;1;;
BLOCS_P;2014;630783108;630000867;NAUT;4;;4;;
BLOCS_P;2014;640000162;640780417;M100H;0;0;0;;1
BLOCS_P;2014;640000162;640780417;M1030;17;2;17.38;;1
BLOCS_P;2014;640000162;640780417;M200H;12;0;4.36;;1
BLOCS_P;2014;640000162;640780417;N2200;38;10;44.37;;
BLOCS_P;2014;640000162;640780417;N2310;25;6;28.68;;
BLOCS_P;2014;640000162;640780417;N2320;11;2;13.6;;
BLOCS_P;2014;640000162;640780417;N2510;25;4;28.02;;
BLOCS_P;2014;640000162;640780417;NAUT;16;4;16.08;;
BLOCS_P;2014;640000402;640780813;M100H;;8;1.5;0;
BLOCS_P;2014;640000402;640780813;M1030;;1;0.56;0;
BLOCS_P;2014;640000402;640780813;M200H;;1;0.1;0;
BLOCS_P;2014;640000402;640780813;N2200;2;3;3.5;0;0
BLOCS_P;2014;640000402;640780813;N2320;;1;0.1;0;0
BLOCS_P;2014;640000402;640780813;N2510;1;2;1.8;0;0
BLOCS_P;2014;640000410;640780821;M100H;2;2;1.2;0;1
BLOCS_P;2014;640000410;640780821;M1030;5;1;5.6;1;1
BLOCS_P;2014;640000410;640780821;M200H;8;1;8;0;1
BLOCS_P;2014;640000410;640780821;N2200;7;5;12.25;0;1
BLOCS_P;2014;640000410;640780821;N2310;6;2;7.4;0;1
BLOCS_P;2014;640000410;640780821;N2320;1;1;1.8;0;1
BLOCS_P;2014;640000410;640780821;N2510;1;;1;0;0
BLOCS_P;2014;640000410;640780821;N4160;1;;0.6;0;0
BLOCS_P;2014;640000410;640780821;NAUT;1;;1;0;0
BLOCS_P;2014;640000600;640781290;M100H;11;;1.34;0;1
BLOCS_P;2014;640000600;640781290;M1030;15;1;8.9;1;1
BLOCS_P;2014;640000600;640781290;M200H;17;5;7.39;0;1
