BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;COMEHPAD
USLD_P;2014;150002921;150780468;MEDCH;1;1;0.47;1
USLD_P;2014;150002921;150780468;N2210;6;;6.45;0
USLD_P;2014;150002921;150780468;N2410;;;0.05;1
USLD_P;2014;150002921;150780468;N2460;1;;0.1;1
USLD_P;2014;150002921;150780468;N2510;2;;2.12;0
USLD_P;2014;150002921;150780468;NAUT;5;1;1.05;1
USLD_P;2014;160000188;160000121;M1320;1;;0.39;0
USLD_P;2014;160000188;160000121;MEDCH;1;;0.87;0
USLD_P;2014;160000188;160000121;N2210;12;;9.68;1
USLD_P;2014;160000188;160000121;N2410;1;;0.5;1
USLD_P;2014;160000188;160000121;N2460;1;;0.5;0
USLD_P;2014;160000188;160000121;N2510;16;7;21.1;1
USLD_P;2014;160000188;160000121;N3120;;2;0.25;1
USLD_P;2014;160000188;160000121;NAUT;24;2;14.97;1
USLD_P;2014;160000253;160000451;M1320;3;;0.4;0
USLD_P;2014;160000253;160000451;MEDCH;3;;0.4;0
USLD_P;2014;160000253;160000451;N2210;7;1;7.65;
USLD_P;2014;160000253;160000451;N2510;12;1;11.93;
USLD_P;2014;160000253;160000451;NAUT;24;4;7.97;0
USLD_P;2014;160000303;160006037;M1320;1;;1;0
USLD_P;2014;160000303;160006037;MEDCH;1;;1;0
USLD_P;2014;160000303;160006037;N2210;14;5;16.8;0
USLD_P;2014;160000303;160006037;N2470;1;1;1.5;0
USLD_P;2014;160000303;160006037;N2510;24;13;34.1;0
USLD_P;2014;160000303;160006037;NAUT;17;5;17.8;0
USLD_P;2014;160000360;160000519;MEDCH;1;2;1.67;0
USLD_P;2014;160000360;160000519;N2210;12;3;15.71;0
USLD_P;2014;160000360;160000519;N2410;1;;0.6;0
USLD_P;2014;160000360;160000519;N2460;;1;0.21;0
USLD_P;2014;160000360;160000519;N2510;27;1;27.93;0
USLD_P;2014;160000360;160000519;N3120;1;;0.2;1
USLD_P;2014;160000360;160000519;NAUT;24;3;19.89;0
USLD_P;2014;160006391;160000485;M1320;;;0.44;0
USLD_P;2014;160006391;160000485;MEDCH;1;1;1.31;0
USLD_P;2014;160006391;160000485;N2210;6;2;6.81;1
USLD_P;2014;160006391;160000485;N2410;1;;0.1;1
USLD_P;2014;160006391;160000485;N2460;0;1;0.1;1
USLD_P;2014;160006391;160000485;N2510;10;1;10.19;1
USLD_P;2014;160006391;160000485;N3120;1;;0.1;1
USLD_P;2014;160006391;160000485;NAUT;11;3;9.34;1
USLD_P;2014;160006409;160014411;MEDCH;1;2;1.6;0
USLD_P;2014;160006409;160014411;N2210;3;7;7.82;1
USLD_P;2014;160006409;160014411;N2410;;1;0.5;1
USLD_P;2014;160006409;160014411;N2460;;2;1.04;1
USLD_P;2014;160006409;160014411;N2470;;1;0.25;1
USLD_P;2014;160006409;160014411;N2510;9;5;12.77;1
USLD_P;2014;160006409;160014411;NAUT;5;16;14.53;1
USLD_P;2014;170000152;170780225;M1320;2;0;0.9;1
USLD_P;2014;170000152;170780225;MEDCH;2;1;1;1
USLD_P;2014;170000152;170780225;N2210;10;0;9.93;1
USLD_P;2014;170000152;170780225;N2510;23;6;27.9;1
USLD_P;2014;170000152;170780225;NAUT;8;3;12.03;1
USLD_P;2014;170791321;170023279;M1320;3;1;1.36;1
USLD_P;2014;170791321;170023279;MEDCH;3;1;1.36;1
USLD_P;2014;170791321;170023279;N2210;17;1;16.01;0
USLD_P;2014;170791321;170023279;N2470;;1;0.51;1
USLD_P;2014;170791321;170023279;N2510;36;20;49.52;1
USLD_P;2014;170791321;170023279;N3120;1;;0.15;1
USLD_P;2014;170791321;170023279;NAUT;24;10;20.98;1
USLD_P;2014;170792220;170780175;M1320;0;1;0.2;1
USLD_P;2014;170792220;170780175;MEDCH;0;1;0.2;1
USLD_P;2014;170792220;170780175;N2210;17;5;6.66;1
USLD_P;2014;170792220;170780175;N2510;20;13;12.54;1
USLD_P;2014;170792220;170780175;N3120;1;;0.05;1
USLD_P;2014;170792220;170780175;NAUT;19;12;16.56;1
USLD_P;2014;170802789;170780191;M1320;1;;0.45;0
USLD_P;2014;170802789;170780191;MEDCH;1;;0.45;0
USLD_P;2014;170802789;170780191;N2210;6;2;8.21;1
USLD_P;2014;170802789;170780191;N2410;1;;1;1
USLD_P;2014;170802789;170780191;N2510;24;5;28.05;1
USLD_P;2014;170802789;170780191;NAUT;11;4;17.19;1
USLD_P;2014;180000176;180001158;MEDCH;;2;1.78;1
USLD_P;2014;180000176;180001158;N2210;7;2;8.12;1
USLD_P;2014;180000176;180001158;N2410;1;;0.55;1
USLD_P;2014;180000176;180001158;N2460;1;;0.6;1
USLD_P;2014;180000176;180001158;N2510;18;1;17.43;0
USLD_P;2014;180000176;180001158;N3120;;;0.01;1
USLD_P;2014;180000176;180001158;NAUT;13;4;11.6;1
USLD_P;2014;180000200;180000051;MEDCH;1;1;1.02;1
USLD_P;2014;180000200;180000051;N2210;4;2;3.9;1
USLD_P;2014;180000200;180000051;N2470;1;;0.5;1
USLD_P;2014;180000200;180000051;N2510;19;5;19.47;1
USLD_P;2014;180000200;180000051;NAUT;15;2;15.47;1
USLD_P;2014;180000333;180000093;M1320;;2;0.6;1
USLD_P;2014;180000333;180000093;MEDCH;;2;0.6;1
USLD_P;2014;180000333;180000093;N2210;2;;2;0
USLD_P;2014;180000333;180000093;N2460;;1;0.15;1
USLD_P;2014;180000333;180000093;N2510;12;3;14.3;0
USLD_P;2014;180000333;180000093;NAUT;10;7;11.52;1
USLD_P;2014;180003287;180000028;MEDCH;2;;0.4;0
USLD_P;2014;180003287;180000028;N2210;10;2;12.05;0
USLD_P;2014;180003287;180000028;N2460;;1;0.25;1
USLD_P;2014;180003287;180000028;N2470;0;2;1.5;1
USLD_P;2014;180003287;180000028;N2510;27;3;29.1;0
USLD_P;2014;180003287;180000028;N3120;;1;0.6;1
USLD_P;2014;180003287;180000028;NAUT;7;10;10.8;1
USLD_P;2014;180003386;180000069;M1320;1;;0.5;
USLD_P;2014;180003386;180000069;MEDCH;1;;0.5;
USLD_P;2014;180003386;180000069;N2210;3;2;3.31;1
USLD_P;2014;180003386;180000069;N2410;;;0.09;1
USLD_P;2014;180003386;180000069;N2460;1;;0.51;1
USLD_P;2014;180003386;180000069;N2470;;;;1
USLD_P;2014;180003386;180000069;N2510;15;1;13.83;1
USLD_P;2014;180003386;180000069;N3120;;;;1
USLD_P;2014;180003386;180000069;NAUT;13;;10.62;1
USLD_P;2014;180007825;180001158;MEDCH;;1;0.55;1
USLD_P;2014;180007825;180001158;N2210;10;1;10.49;0
USLD_P;2014;180007825;180001158;N2510;23;2;25.57;0
USLD_P;2014;180007825;180001158;N3120;;;0.01;1
USLD_P;2014;180007825;180001158;NAUT;18;3;17.36;1
USLD_P;2014;190000018;190000042;M1320;;;;1
USLD_P;2014;190000018;190000042;MEDCH;1;;0.55;1
USLD_P;2014;190000018;190000042;N2210;5;1;5.34;0
USLD_P;2014;190000018;190000042;N2410;1;;0.1;1
USLD_P;2014;190000018;190000042;N2460;;;;1
USLD_P;2014;190000018;190000042;N2470;1;;0.32;1
USLD_P;2014;190000018;190000042;N2510;20;1;20.43;0
USLD_P;2014;190000018;190000042;NAUT;11;1;10.81;1
USLD_P;2014;190000034;190000067;M1320;;1;0.54;0
USLD_P;2014;190000034;190000067;MEDCH;;1;0.54;0
USLD_P;2014;190000034;190000067;N2210;5;2;6.81;0
USLD_P;2014;190000034;190000067;N2410;1;;0.4;0
USLD_P;2014;190000034;190000067;N2460;1;;0.45;0
USLD_P;2014;190000034;190000067;N2510;12;2;12.37;0
USLD_P;2014;190000034;190000067;N3120;1;;0.1;1
USLD_P;2014;190000034;190000067;NAUT;4;3;6.86;0
USLD_P;2014;190000091;190000075;M1320;0;2;0.83;1
USLD_P;2014;190000091;190000075;MEDCH;0;3;1.04;1
USLD_P;2014;190000091;190000075;N2210;9;1;9.5;0
USLD_P;2014;190000091;190000075;N2460;;1;0.3;1
USLD_P;2014;190000091;190000075;N2510;21;1;22.5;0
USLD_P;2014;190000091;190000075;NAUT;;4;0.36;1
USLD_P;2014;190002493;190000059;M1320;1;;0.64;
USLD_P;2014;190002493;190000059;MEDCH;1;;0.64;
USLD_P;2014;190002493;190000059;N2210;10;3;11.98;
USLD_P;2014;190002493;190000059;N2410;1;;1;
USLD_P;2014;190002493;190000059;N2510;18;10;26;
USLD_P;2014;190002493;190000059;N3120;;1;0.3;
USLD_P;2014;190002493;190000059;NAUT;19;10;22.03;
USLD_P;2014;190005140;190002485;M1320;;1;0.26;1
USLD_P;2014;190005140;190002485;MEDCH;;3;0.76;1
USLD_P;2014;190005140;190002485;N2210;5;0;4.8;1
USLD_P;2014;190005140;190002485;N2410;;1;0.17;1
USLD_P;2014;190005140;190002485;N2470;;1;0.02;1
USLD_P;2014;190005140;190002485;N2510;21;1;10.58;1
USLD_P;2014;190005140;190002485;NAUT;11;1;9.96;1
USLD_P;2014;190005165;190002519;MEDCH;;4;0.59;1
USLD_P;2014;190005165;190002519;N2210;8;1;8.86;0
USLD_P;2014;190005165;190002519;N2410;;1;0.19;1
USLD_P;2014;190005165;190002519;N2460;;2;0.38;1
USLD_P;2014;190005165;190002519;N2470;;;;1
USLD_P;2014;190005165;190002519;N2510;20;4;23.28;0
USLD_P;2014;190005165;190002519;N3120;;1;0.19;1
USLD_P;2014;190005165;190002519;NAUT;;77;23.96;1
USLD_P;2014;210983466;210011482;MEDCH;1;;0.5;1
USLD_P;2014;210983565;210011482;MEDCH;1;;0.5;1
USLD_P;2014;210986329;750043713;M1320;;1;0.61;1
USLD_P;2014;210986329;750043713;MEDCH;;2;0.68;1
USLD_P;2014;210986329;750043713;N2210;5;1;4.25;1
USLD_P;2014;210986329;750043713;N2460;;1;0.34;1
USLD_P;2014;210986329;750043713;N2510;13;1;9.49;1
USLD_P;2014;210986329;750043713;NAUT;21;3;13.92;1
USLD_P;2014;210987574;210780623;MEDCH;0;1;0.3;
USLD_P;2014;210987574;210780623;N2210;4;1;4.8;
USLD_P;2014;210987574;210780623;N2460;;1;0.5;
USLD_P;2014;210987616;210780656;MEDCH;1;6;7;
USLD_P;2014;210987616;210780656;N2210;4;;4;
USLD_P;2014;210987616;210780656;N2510;17;4;21;
USLD_P;2014;210987616;210780656;NAUT;28;7;35;
USLD_P;2014;210987939;210780607;M1320;;2;1.03;1
USLD_P;2014;210987939;210780607;MEDCH;;2;1.03;1
USLD_P;2014;210987939;210780607;N2210;11;1;11.07;0
USLD_P;2014;210987939;210780607;N2410;2;;0.3;0
USLD_P;2014;210987939;210780607;N2510;22;1;16.81;1
USLD_P;2014;210987939;210780607;NAUT;17;3;12.05;1
USLD_P;2014;220000095;220000046;M1320;2;;1.5;1
USLD_P;2014;220000095;220000046;MEDCH;2;;1.5;1
USLD_P;2014;220000095;220000046;N2210;12;2;9.88;
USLD_P;2014;220000095;220000046;N2510;28;6;23.84;
USLD_P;2014;220000095;220000046;NAUT;16;11;19.01;
USLD_P;2014;220000343;220000079;M1320;1;;0.5;1
USLD_P;2014;220000343;220000079;MEDCH;1;;0.5;1
USLD_P;2014;220000343;220000079;N2210;5;3;5.7;1
USLD_P;2014;220000343;220000079;N2460;1;;0.2;1
USLD_P;2014;220000343;220000079;N2510;8;6;11;1
USLD_P;2014;220000343;220000079;N3120;1;;0.1;1
USLD_P;2014;220000343;220000079;NAUT;4;1;4.8;1
USLD_P;2014;220000368;220000103;MEDCH;0;1;0.51;1
USLD_P;2014;220000368;220000103;N2210;8;3;6.9;1
USLD_P;2014;220000368;220000103;N2410;;;0.33;1
USLD_P;2014;220000368;220000103;N2460;1;;0.7;1
USLD_P;2014;220000368;220000103;N2510;22;;14.85;1
USLD_P;2014;220000368;220000103;NAUT;10;2;5.78;1
USLD_P;2014;220000566;220021968;MEDCH;1;;1;0
USLD_P;2014;220000566;220021968;N2210;4;2;5.52;0
USLD_P;2014;220000566;220021968;N2410;1;;0.5;0
USLD_P;2014;220000566;220021968;N2510;10;2;10.06;0
USLD_P;2014;220000566;220021968;NAUT;6;1;5.85;0
USLD_P;2014;220001259;220005045;MEDCH;2;;1.39;
USLD_P;2014;220001259;220005045;N2210;8;9;9.46;
USLD_P;2014;220001259;220005045;N2410;1;;0.6;
USLD_P;2014;220001259;220005045;N2460;2;1;0.43;
USLD_P;2014;220001259;220005045;N2470;;1;0.5;
USLD_P;2014;220001259;220005045;N2510;26;16;25.76;
USLD_P;2014;220001259;220005045;NAUT;8;8;7.47;
USLD_P;2014;220006423;220000152;MEDCH;1;;0.21;0
USLD_P;2014;220006423;220000152;N2210;5;3;6.48;0
USLD_P;2014;220006423;220000152;N2410;1;;0.59;0
USLD_P;2014;220006423;220000152;N2460;1;1;0.13;0
USLD_P;2014;220006423;220000152;N2510;12;13;17.95;0
USLD_P;2014;220006423;220000152;NAUT;9;2;6.42;0
USLD_P;2014;220014138;220017974;MEDCH;;2;0.4;
USLD_P;2014;220014138;220017974;N2210;9;3;10.29;
USLD_P;2014;220014138;220017974;N2510;5;2;5.83;
USLD_P;2014;220014138;220017974;NAUT;2;9;5.13;
USLD_P;2014;230000259;230780041;MEDCH;1;;0.9;0
USLD_P;2014;230000259;230780041;N2210;10;1;10.67;
USLD_P;2014;230000259;230780041;N2410;;1;0.4;
USLD_P;2014;230000259;230780041;N2460;;;0.01;
USLD_P;2014;230000259;230780041;N2510;23;2;23.84;
USLD_P;2014;230000259;230780041;N3120;;1;0.24;
USLD_P;2014;230000259;230780041;NAUT;8;17;13.68;
USLD_P;2014;230000838;230780058;MEDCH;;1;1;
USLD_P;2014;230000838;230780058;N2210;5;1;5.86;
USLD_P;2014;230000838;230780058;N2510;14;;14;
USLD_P;2014;230000838;230780058;NAUT;8;3;9.81;
USLD_P;2014;230000846;230780066;MEDCH;;1;0.4;
USLD_P;2014;230000846;230780066;N2210;6;2;6.15;
USLD_P;2014;230000846;230780066;N2510;11;;10.5;
USLD_P;2014;230000846;230780066;NAUT;9;;5.96;
USLD_P;2014;230000952;230780512;M1320;7;;7;0
USLD_P;2014;230000952;230780512;MEDCH;1;;0.5;0
USLD_P;2014;230000952;230780512;N2210;6;2;7.6;0
USLD_P;2014;230000960;230780520;MEDCH;1;;1;0
USLD_P;2014;240000372;240000059;MEDCH;2;1;1.09;0
USLD_P;2014;240000372;240000059;N2210;10;1;9.23;0
USLD_P;2014;240000372;240000059;N2510;19;1;20.3;0
USLD_P;2014;240000372;240000059;N3120;1;;0.1;0
USLD_P;2014;240000471;240000109;MEDCH;;8;1.7;0
USLD_P;2014;240000471;240000109;N2210;2;1;3;0
USLD_P;2014;240000471;240000109;N2460;;1;0.5;0
USLD_P;2014;240000471;240000109;N2510;10;1;10.86;0
USLD_P;2014;240000489;240000117;M1320;1;;1;0
USLD_P;2014;240000489;240000117;MEDCH;1;;1;0
USLD_P;2014;240000489;240000117;N2210;13;1;13.25;
USLD_P;2014;240000489;240000117;N2410;1;0;1;
USLD_P;2014;240000489;240000117;N2510;28;0;19.73;
USLD_P;2014;240000489;240000117;NAUT;1;0;1;
USLD_P;2014;240000539;240000166;M1320;;;;1
USLD_P;2014;240000539;240000166;MEDCH;1;3;0.4;1
USLD_P;2014;240000539;240000166;N2210;11;;6.53;1
USLD_P;2014;240000539;240000166;N2410;1;2;0.35;1
USLD_P;2014;240000539;240000166;N2460;;;;1
USLD_P;2014;240000539;240000166;N2470;;;;1
USLD_P;2014;240000539;240000166;N2510;21;6;21.22;1
USLD_P;2014;240000539;240000166;N3120;;1;0.09;1
USLD_P;2014;240000539;240000166;NAUT;54;2;23.01;1
USLD_P;2014;240000687;240000448;M1320;;1;0.4;1
USLD_P;2014;240000687;240000448;MEDCH;;1;0.4;1
USLD_P;2014;240000687;240000448;N2210;;7;6.22;1
USLD_P;2014;240000687;240000448;N2410;;1;0.1;1
USLD_P;2014;240000687;240000448;N2510;11;4;14.56;1
USLD_P;2014;240000687;240000448;N3120;;1;0.1;1
USLD_P;2014;240000687;240000448;NAUT;6;6;10.2;1
USLD_P;2014;250000627;250000221;M1320;;1;;1
USLD_P;2014;250000627;250000221;MEDCH;;4;;1
USLD_P;2014;250000627;250000221;N2210;3;4;6.21;1
USLD_P;2014;250000627;250000221;N2410;;2;1;1
USLD_P;2014;250000627;250000221;N2510;9;6;13.2;1
USLD_P;2014;250000627;250000221;NAUT;9;1;10.54;1
USLD_P;2014;250000635;250000239;MEDCH;;1;0.09;
USLD_P;2014;250000635;250000239;N2210;4;3;5.19;
USLD_P;2014;250000635;250000239;N2410;;;0.24;
USLD_P;2014;250000635;250000239;N2470;;;0.3;
USLD_P;2014;250000635;250000239;N2510;8;3;8.03;
USLD_P;2014;250000635;250000239;NAUT;6;5;9.32;
USLD_P;2014;250000882;250002839;M1320;1;;0.4;1
USLD_P;2014;250000882;250002839;MEDCH;1;1;0.65;1
USLD_P;2014;250000882;250002839;N2210;4;7;8.78;
USLD_P;2014;250000882;250002839;N2410;;1;0.5;1
USLD_P;2014;250000882;250002839;N2460;;1;0.08;1
USLD_P;2014;250000882;250002839;N2510;6;5;10.21;1
USLD_P;2014;250000882;250002839;NAUT;7;6;9.3;1
USLD_P;2014;250001237;250007598;M1320;1;1;0.45;1
USLD_P;2014;250001237;250007598;MEDCH;1;5;1.16;1
USLD_P;2014;250001237;250007598;N2210;19;3;16.36;1
USLD_P;2014;250001237;250007598;N2410;2;1;0.68;1
USLD_P;2014;250001237;250007598;N2460;1;;0.24;1
USLD_P;2014;250001237;250007598;N2470;;1;0.12;1
USLD_P;2014;250001237;250007598;N2510;28;4;21.11;1
USLD_P;2014;250001237;250007598;NAUT;83;34;25.13;1
USLD_P;2014;250001252;250007788;MEDCH;4;2;5.4;1
USLD_P;2014;250004009;900000365;MEDCH;;1;0.65;1
USLD_P;2014;250004009;900000365;N2210;7;1;7.75;1
USLD_P;2014;250004009;900000365;N2410;1;0;1;
USLD_P;2014;250004009;900000365;N2460;;1;0.5;1
USLD_P;2014;250004009;900000365;N2510;10;3;12.5;1
USLD_P;2014;250004009;900000365;NAUT;7;3;9.45;
USLD_P;2014;250007234;250000452;M1320;1;;1;1
USLD_P;2014;250007234;250000452;MEDCH;1;;1;1
USLD_P;2014;250007234;250000452;N2210;3;3;5.76;1
USLD_P;2014;250007234;250000452;N2410;;1;0.5;1
USLD_P;2014;250007234;250000452;N2460;;;;1
USLD_P;2014;250007234;250000452;N2470;;;;1
USLD_P;2014;250007234;250000452;N2510;6;9;13.44;1
USLD_P;2014;250007234;250000452;N3120;;;;1
USLD_P;2014;250007234;250000452;NAUT;3;10;9.07;1
USLD_P;2014;260000013;260000021;M1320;2;1;1.86;
USLD_P;2014;260000013;260000021;MEDCH;2;1;1.86;
USLD_P;2014;260000013;260000021;N2210;10;11;17.71;
USLD_P;2014;260000013;260000021;N2460;;;0.67;
USLD_P;2014;260000013;260000021;N2470;1;;0.68;
USLD_P;2014;260000013;260000021;N2510;21;24;36.84;
USLD_P;2014;260000013;260000021;N3120;;1;0.2;
USLD_P;2014;260000013;260000021;NAUT;3;8;8.46;
USLD_P;2014;260000138;260000047;M1320;3;2;1.5;1
USLD_P;2014;260000138;260000047;MEDCH;3;3;1.72;1
USLD_P;2014;260000138;260000047;N2210;9;1;9.48;1
USLD_P;2014;260000138;260000047;N2410;;1;0.5;1
USLD_P;2014;260000138;260000047;N2460;;1;0.54;1
USLD_P;2014;260000138;260000047;N2470;;;;1
USLD_P;2014;260000138;260000047;N2510;23;2;18.83;1
USLD_P;2014;260000138;260000047;N3120;;;;1
USLD_P;2014;260000138;260000047;NAUT;15;4;11.33;1
USLD_P;2014;260000195;260006770;M1320;;1;0.75;0
USLD_P;2014;260000195;260006770;MEDCH;;1;0.75;0
USLD_P;2014;260000195;260006770;N2210;6;5;13.63;0
USLD_P;2014;260000195;260006770;N2410;;2;1.22;0
USLD_P;2014;260000195;260006770;N2510;2;20;16.02;0
USLD_P;2014;260000195;260006770;NAUT;5;21;23.48;0
USLD_P;2014;260000823;260003264;MEDCH;1;;0.5;0
USLD_P;2014;260000823;260003264;N2210;7;1;7.64;0
USLD_P;2014;260000823;260003264;N2470;1;;0.81;0
USLD_P;2014;260000823;260003264;N2510;13;1;13.05;0
USLD_P;2014;260000823;260003264;NAUT;4;2;6.63;0
USLD_P;2014;270000367;270000086;M1320;;3;0.57;
USLD_P;2014;270000367;270000086;MEDCH;;3;0.57;
USLD_P;2014;270000367;270000086;N2210;8;3;9.76;
USLD_P;2014;270000367;270000086;N2510;21;10;29.55;
USLD_P;2014;270000367;270000086;NAUT;4;10;8.69;
USLD_P;2014;270000425;270000102;M1320;;1;0.5;0
USLD_P;2014;270000425;270000102;N2510;;21;12.4;0
USLD_P;2014;270000425;270000102;NAUT;;3;0.84;0
USLD_P;2014;270000441;270000110;M1320;1;;1;1
USLD_P;2014;270000441;270000110;MEDCH;1;;1;1
USLD_P;2014;270000441;270000110;N2210;9;;8.4;0
USLD_P;2014;270000441;270000110;N2410;1;;0.25;1
USLD_P;2014;270000441;270000110;N2510;13;;12.72;
USLD_P;2014;270000441;270000110;NAUT;14;;13.75;0
USLD_P;2014;270000516;270000177;MEDCH;;4;1.17;
USLD_P;2014;270000516;270000177;N2210;5;2;6.97;
USLD_P;2014;270000516;270000177;N2510;11;;11;
USLD_P;2014;270000516;270000177;NAUT;5;;5;
USLD_P;2014;270026107;270023724;N2210;4;;3.58;
USLD_P;2014;270026107;270023724;N2410;;1;0.15;
USLD_P;2014;270026107;270023724;N2460;;1;0.46;
USLD_P;2014;270026107;270023724;N2470;;1;0.5;
USLD_P;2014;270026107;270023724;N2510;11;;11.12;
USLD_P;2014;270026107;270023724;N3120;;1;0.2;
USLD_P;2014;270026107;270023724;NAUT;1;7;2.39;
USLD_P;2014;280000050;280000142;MEDCH;1;;0.5;
USLD_P;2014;280000050;280000142;N2210;6;;7.02;
USLD_P;2014;280000050;280000142;N2470;1;;1;
USLD_P;2014;280000050;280000142;N2510;24;1;23.97;
USLD_P;2014;280000050;280000142;NAUT;12;2;13.54;
USLD_P;2014;280000084;280000183;M1320;1;;0.8;1
USLD_P;2014;280000084;280000183;MEDCH;3;1;1.99;1
USLD_P;2014;280000084;280000183;N2210;12;7;13.66;0
USLD_P;2014;280000084;280000183;N2410;;1;0.42;1
USLD_P;2014;280000084;280000183;N2470;1;;0.2;1
USLD_P;2014;280000084;280000183;N2510;34;3;35.33;0
USLD_P;2014;280000084;280000183;NAUT;31;6;29.36;0
USLD_P;2014;280000100;280000225;M1320;;1;0.21;
USLD_P;2014;280000100;280000225;MEDCH;;4;0.71;
USLD_P;2014;280000100;280000225;N2210;5;1;7.94;
USLD_P;2014;280000100;280000225;N2410;;1;0.12;
USLD_P;2014;280000100;280000225;N2460;;1;0.12;
USLD_P;2014;280000100;280000225;N2510;11;6;16.44;
USLD_P;2014;280000100;280000225;N3120;;1;0.01;
USLD_P;2014;280000100;280000225;NAUT;4;2;7.75;
USLD_P;2014;280000662;280500075;MEDCH;1;;0.4;1
USLD_P;2014;280000662;280500075;N2210;4;5;7.54;1
USLD_P;2014;280000662;280500075;N2410;1;;0.6;1
USLD_P;2014;280000662;280500075;N2460;1;;1;1
USLD_P;2014;280000662;280500075;N2510;15;3;16.52;
USLD_P;2014;280000662;280500075;NAUT;10;2;6.15;1
USLD_P;2014;290000066;290020700;MEDCH;2;0;0.23;1
USLD_P;2014;290000066;290020700;N2210;20;7;9.76;1
USLD_P;2014;290000066;290020700;N2410;;;;1
USLD_P;2014;290000066;290020700;N2460;;;;1
USLD_P;2014;290000066;290020700;N2470;;;;1
USLD_P;2014;290000066;290020700;N2510;42;10;16.4;1
USLD_P;2014;290000066;290020700;N3120;1;;0.1;1
USLD_P;2014;290000066;290020700;NAUT;26;8;6.88;1
USLD_P;2014;290000553;290021542;MEDCH;2;1;1.05;0
USLD_P;2014;290000553;290021542;N2210;11;9;15.88;0
USLD_P;2014;290000553;290021542;N2410;1;;0.25;0
USLD_P;2014;290000553;290021542;N2470;0;;0.16;0
USLD_P;2014;290000553;290021542;N2510;37;6;42.06;0
USLD_P;2014;290000553;290021542;NAUT;23;2;13.7;0
USLD_P;2014;290000785;220020739;MEDCH;;1;0.45;
USLD_P;2014;290000785;220020739;N2210;9;2;7.98;
USLD_P;2014;290000785;220020739;N2510;20;7;20.41;
USLD_P;2014;290000785;220020739;NAUT;1;1;1.16;
USLD_P;2014;290008291;290021542;MEDCH;1;;0.09;0
USLD_P;2014;290008291;290021542;N2210;2;1;1.34;0
USLD_P;2014;290008291;290021542;N2410;1;0;0.15;0
USLD_P;2014;290008291;290021542;N2510;11;0;6.04;0
USLD_P;2014;290008291;290021542;NAUT;5;0;1.5;0
USLD_P;2014;290008853;290000074;M1320;2;;0.55;
USLD_P;2014;290008853;290000074;MEDCH;3;;0.7;
USLD_P;2014;290008853;290000074;N2210;7;2;6.79;
USLD_P;2014;290008853;290000074;N2410;1;;0.33;
USLD_P;2014;290008853;290000074;N2460;2;;0.15;
USLD_P;2014;290008853;290000074;N2510;10;4;10.15;
USLD_P;2014;290008853;290000074;NAUT;25;3;13.7;
USLD_P;2014;290014687;290000306;MEDCH;3;;0.68;1
USLD_P;2014;290014687;290000306;N2210;9;2;8.06;1
USLD_P;2014;290014687;290000306;N2410;1;;0.25;1
USLD_P;2014;290014687;290000306;N2460;;;;1
USLD_P;2014;290014687;290000306;N2510;6;9;13.06;0
USLD_P;2014;290014687;290000306;N3120;;;;1
USLD_P;2014;290014687;290000306;NAUT;2;2;4.85;1
USLD_P;2014;290017946;290000017;M1320;3;0;2;
USLD_P;2014;290017946;290000017;MEDCH;3;1;2.4;
USLD_P;2014;290017946;290000017;N2210;26;24;35.85;0
USLD_P;2014;290017946;290000017;N2460;;1;0.8;0
USLD_P;2014;290017946;290000017;N2470;;1;0.8;0
USLD_P;2014;290017946;290000017;N2510;38;50;54;0
USLD_P;2014;290017946;290000017;N3120;;1;0.3;0
USLD_P;2014;290017946;290000017;NAUT;21;32;27.5;0
USLD_P;2014;290020841;290000298;M1320;;;;1
USLD_P;2014;290020841;290000298;MEDCH;1;1;0.63;1
USLD_P;2014;290020841;290000298;N2210;8;2;7.3;1
USLD_P;2014;290020841;290000298;N2410;0;1;0.68;1
USLD_P;2014;290020841;290000298;N2460;0;0;0;1
USLD_P;2014;290020841;290000298;N2470;0;0;0;1
USLD_P;2014;290020841;290000298;N2510;21;2;14.92;1
USLD_P;2014;290020841;290000298;N3120;0;0;0;1
USLD_P;2014;290020841;290000298;NAUT;;;;1
USLD_P;2014;290024462;290000298;M1320;;;;1
USLD_P;2014;290024462;290000298;MEDCH;2;1;0.51;1
USLD_P;2014;290024462;290000298;N2210;10;3;8.4;1
USLD_P;2014;290024462;290000298;N2410;1;0;0.66;1
USLD_P;2014;290024462;290000298;N2460;0;0;0;1
USLD_P;2014;290024462;290000298;N2470;1;0;1;1
USLD_P;2014;290024462;290000298;N2510;16;8;15.39;1
USLD_P;2014;290025113;290020700;M1320;0;0;0;1
USLD_P;2014;290025113;290020700;MEDCH;1;0;0.08;1
USLD_P;2014;290025113;290020700;N2210;12;2;4.5;1
USLD_P;2014;290025113;290020700;N2410;;1;0.24;1
USLD_P;2014;290025113;290020700;N2460;;;;1
USLD_P;2014;290025113;290020700;N2470;;;;1
USLD_P;2014;290025113;290020700;N2510;14;8;8.19;1
USLD_P;2014;290025113;290020700;N3120;;;;1
USLD_P;2014;290025113;290020700;NAUT;17;4;3.74;1
USLD_P;2014;290025147;290020700;M1320;0;0;0;1
USLD_P;2014;290025147;290020700;MEDCH;1;0;0.14;1
USLD_P;2014;290025147;290020700;N2210;12;7;4.64;1
USLD_P;2014;290025147;290020700;N2410;;1;0.26;1
