BOR;AN;FI;FI_EJ;GDE;AUT;LIT;PLA;APEC;SEJHC;JOUHC;SEJ3M;SEJHP;JOUHP
SSR;2014;830000303;830100541;SSR_A51;1;110;;;965;41146;163;328;477
SSR;2014;830000303;830100541;SSR_A52;1;42;;1;201;10427;50;14;14
SSR;2014;830000303;830100541;SSR_A53;1;76;;1;1302;28982;69;100;2162
SSR;2014;830000303;830100541;SSR_A57;1;32;;1;204;6153;23;19;46
SSR;2014;830000303;830100541;SSR_TOT;;260;;1;2672;86708;305;461;2699
SSR;2014;830016556;830000451;SSR_A;;68;;;572;20455;22;;
SSR;2014;830016556;830000451;SSR_A50;1;68;;0;572;20455;22;;
SSR;2014;830016556;830000451;SSR_TOT;;68;;0;572;20455;22;;
SSR;2014;830017372;750721235;SSR_A;;50;;;396;17181;28;;
SSR;2014;830017372;750721235;SSR_A50;1;;;0;;;;;
SSR;2014;830017372;750721235;SSR_A59;1;50;;0;396;17181;28;;
SSR;2014;830017372;750721235;SSR_TOT;;50;;0;396;17181;28;;
SSR;2014;830100012;750712184;SSR_A;;213;10;;515;68812;;150;1266
SSR;2014;830100012;750712184;SSR_A50;1;213;10;0;515;68812;;150;1266
SSR;2014;830100012;750712184;SSR_E;;118;10;;679;36686;;33;2534
SSR;2014;830100012;750712184;SSR_E50;1;118;10;0;679;36686;;33;2534
SSR;2014;830100012;750712184;SSR_TOT;;331;20;0;1194;105498;;183;3800
SSR;2014;830100087;750043994;SSR_A;;84;;;1023;22985;;;
SSR;2014;830100087;750043994;SSR_A53;1;84;;0;1023;22985;;;
SSR;2014;830100087;750043994;SSR_TOT;;84;;0;1023;22985;;;
SSR;2014;830100558;690781810;SSR_A;;129;35;;1112;42345;33;672;11801
SSR;2014;830100558;690781810;SSR_A50;1;25;0;0;187;7864;10;;
SSR;2014;830100558;690781810;SSR_A52;1;43;15;0;246;13654;17;229;4447
SSR;2014;830100558;690781810;SSR_A53;1;0;12;0;;;;287;4130
SSR;2014;830100558;690781810;SSR_A54;1;10;8;1;224;4281;0;156;3224
SSR;2014;830100558;690781810;SSR_A59;1;51;0;0;455;16546;6;;
SSR;2014;830100558;690781810;SSR_E;;5;0;;5;136;;;
SSR;2014;830100558;690781810;SSR_E50;1;0;0;0;;;;;
SSR;2014;830100558;690781810;SSR_E52;1;0;0;1;1;61;;;
SSR;2014;830100558;690781810;SSR_E53;0;;0;1;;;;;
SSR;2014;830100558;690781810;SSR_E54;1;5;0;1;4;75;;;
SSR;2014;830100558;690781810;SSR_TOT;;134;35;0;1117;42481;33;672;11801
SSR;2014;830100608;830100616;SSR_A;;30;10;;187;9649;41;45;1079
SSR;2014;830100608;830100616;SSR_A50;1;30;10;0;187;9649;41;45;1079
SSR;2014;830100608;830100616;SSR_E55;1;;;0;;;;;
SSR;2014;830100608;830100616;SSR_TOT;;30;10;0;187;9649;41;45;1079
SSR;2014;830100624;830000352;SSR_A;;140;16;;1444;55393;9;183;4793
SSR;2014;830100624;830000352;SSR_A51;1;140;16;;1444;55393;9;183;4793
SSR;2014;830100624;830000352;SSR_TOT;;140;16;0;1444;55393;9;183;4793
SSR;2014;830100632;250002284;SSR_A;;83;16;;757;25700;58;222;4514
SSR;2014;830100632;250002284;SSR_A50;1;83;16;0;477;13556;17;222;4514
SSR;2014;830100632;250002284;SSR_A51;0;;;;130;5024;12;;
SSR;2014;830100632;250002284;SSR_A52;0;;;0;150;7120;29;;
SSR;2014;830100632;250002284;SSR_E;;26;5;;141;5967;24;127;1873
SSR;2014;830100632;250002284;SSR_E50;1;26;5;0;141;5967;24;127;1873
SSR;2014;830100632;250002284;SSR_E51;1;;;0;;;;;
SSR;2014;830100632;250002284;SSR_E52;1;;;0;;;;;
SSR;2014;830100632;250002284;SSR_E57;1;;;0;;;;;
SSR;2014;830100632;250002284;SSR_TOT;;109;21;0;898;31667;82;349;6387
SSR;2014;830100681;750005068;SSR_A;;170;15;;1563;55027;92;236;4807
SSR;2014;830100681;750005068;SSR_A50;1;170;15;0;1563;55027;92;236;4807
SSR;2014;830100681;750005068;SSR_A51;1;;;;;;;;
SSR;2014;830100681;750005068;SSR_A52;1;;;0;;;;;
SSR;2014;830100681;750005068;SSR_TOT;;170;15;0;1563;55027;92;236;4807
SSR;2014;830100756;750043994;SSR_A;;54;;;82;2256;0;;
SSR;2014;830100756;750043994;SSR_A58;1;54;;0;82;2256;0;;
SSR;2014;830100756;750043994;SSR_TOT;;54;;0;82;2256;0;;
SSR;2014;830100764;440052041;SSR_A;;148;;;1560;51696;;;
SSR;2014;830100764;440052041;SSR_A50;1;148;;0;1560;51696;;;
SSR;2014;830100764;440052041;SSR_A59;1;;;0;;;;;
SSR;2014;830100764;440052041;SSR_TOT;;148;;0;1560;51696;;;
SSR;2014;830100806;750043994;SSR_A;;64;16;;655;23456;26;242;5942
SSR;2014;830100806;750043994;SSR_A50;1;38;;0;367;11350;2;;
SSR;2014;830100806;750043994;SSR_A51;1;18;16;;272;9397;14;242;5942
SSR;2014;830100806;750043994;SSR_A52;1;8;;0;16;2709;10;;
SSR;2014;830100806;750043994;SSR_E;;;;;1;56;;1;5
SSR;2014;830100806;750043994;SSR_E51;0;;;0;1;56;;1;5
SSR;2014;830100806;750043994;SSR_TOT;;64;16;1;656;23512;26;243;5947
SSR;2014;830100814;750043994;SSR_A;;98;10;;1183;35841;8;221;2852
SSR;2014;830100814;750043994;SSR_A50;1;64;;0;837;23982;2;;
SSR;2014;830100814;750043994;SSR_A51;1;34;;;346;11859;6;;
SSR;2014;830100814;750043994;SSR_A53;1;;10;0;;;;221;2852
SSR;2014;830100814;750043994;SSR_TOT;;98;10;0;1183;35841;8;221;2852
SSR;2014;830100822;830000477;SSR_E;;100;15;;155;35765;163;2450;2450
SSR;2014;830100822;830000477;SSR_E55;1;100;15;1;155;35765;163;2450;2450
SSR;2014;830100822;830000477;SSR_TOT;;100;15;0;155;35765;163;2450;2450
SSR;2014;830100855;830000493;SSR_A;;177;;;1810;55838;26;;
SSR;2014;830100855;830000493;SSR_A50;1;72;;0;552;16014;6;;
SSR;2014;830100855;830000493;SSR_A59;1;105;;0;1258;39824;20;;
SSR;2014;830100855;830000493;SSR_TOT;;177;;0;1810;55838;26;;
SSR;2014;830100863;830000501;SSR_A;;41;6;;399;13548;5;138;1227
SSR;2014;830100863;830000501;SSR_A55;1;41;6;0;399;13548;5;138;1227
SSR;2014;830100863;830000501;SSR_TOT;;41;6;0;399;13548;5;138;1227
SSR;2014;830100871;830000519;SSR_A;;34;;;430;11784;;;
SSR;2014;830100871;830000519;SSR_A50;1;34;;0;430;11784;;;
SSR;2014;830100871;830000519;SSR_TOT;;34;;0;430;11784;;;
SSR;2014;830100889;830000527;SSR_E;;0;0;;130;9500;39;0;0
SSR;2014;830100889;830000527;SSR_E55;1;0;0;0;130;9500;39;0;0
SSR;2014;830100889;830000527;SSR_TOT;;0;0;0;130;9500;39;0;0
SSR;2014;830101010;830000568;SSR_E;;40;;;87;11895;;;
SSR;2014;830101010;830000568;SSR_E50;1;40;;0;87;11895;;;
SSR;2014;830101010;830000568;SSR_TOT;;40;;0;87;11895;;;
SSR;2014;830101408;830000659;SSR_A;;86;;;850;28432;5;;
SSR;2014;830101408;830000659;SSR_A50;1;86;;0;850;28432;5;;
SSR;2014;830101408;830000659;SSR_TOT;;86;;0;850;28432;5;;
SSR;2014;830200507;830013678;SSR_A;;80;;;666;21375;27;;
SSR;2014;830200507;830013678;SSR_A50;1;;;0;;;;;
SSR;2014;830200507;830013678;SSR_A59;1;80;;0;666;21375;27;;
SSR;2014;830200507;830013678;SSR_TOT;;80;;0;666;21375;27;;
SSR;2014;830202743;830100616;SSR_A;;88;;;680;29928;90;;
SSR;2014;830202743;830100616;SSR_A59;1;88;;0;680;29928;90;;
SSR;2014;830202743;830100616;SSR_TOT;;88;;0;680;29928;90;;
SSR;2014;830206298;830100517;SSR_A;;30;;;291;9097;;;
SSR;2014;830206298;830100517;SSR_A50;1;30;;0;291;9097;;;
SSR;2014;830206298;830100517;SSR_TOT;;30;;0;291;9097;;;
SSR;2014;830206397;830017893;SSR_A;;;72;;;;;29896;29896
SSR;2014;830206397;830017893;SSR_A51;1;;72;;;;;29896;29896
SSR;2014;830206397;830017893;SSR_TOT;;;72;0;;;;29896;29896
SSR;2014;830206983;830008819;SSR_A;;30;30;;336;10374;10;1;1
SSR;2014;830206983;830008819;SSR_A50;1;30;30;1;336;10374;10;1;1
SSR;2014;830206983;830008819;SSR_TOT;;30;30;0;336;10374;10;1;1
SSR;2014;830213880;830100566;SSR_A;;30;0;;311;10952;24;0;0
SSR;2014;830213880;830100566;SSR_A59;1;30;0;0;311;10952;24;0;0
SSR;2014;830213880;830100566;SSR_TOT;;30;0;0;311;10952;24;0;0
SSR;2014;840000202;130037815;SSR_A;;66;;;494;17253;14;;
SSR;2014;840000202;130037815;SSR_A50;1;36;;0;494;17253;14;;
SSR;2014;840000202;130037815;SSR_A59;1;30;;0;;;;;
SSR;2014;840000202;130037815;SSR_TOT;;66;;0;494;17253;14;;
SSR;2014;840000343;840000012;SSR_A;;30;;;309;9341;;;
SSR;2014;840000343;840000012;SSR_A50;1;30;;0;309;9341;;;
SSR;2014;840000343;840000012;SSR_A59;1;;;0;;;;;
SSR;2014;840000343;840000012;SSR_TOT;;30;;0;309;9341;;;
SSR;2014;840000376;840000038;SSR_A;;25;;;217;8119;8;;
SSR;2014;840000376;840000038;SSR_A50;1;25;;0;217;8119;8;;
SSR;2014;840000376;840000038;SSR_TOT;;25;;0;217;8119;8;;
SSR;2014;840000418;840004659;SSR_A;;10;0;;182;3770;173;;
SSR;2014;840000418;840004659;SSR_A50;1;10;0;0;182;3770;173;;
SSR;2014;840000418;840004659;SSR_TOT;;10;0;0;182;3770;173;;
SSR;2014;840000426;840000061;SSR_A;;20;;;290;5447;0;0;0
SSR;2014;840000426;840000061;SSR_A50;1;20;;0;290;5447;0;0;0
SSR;2014;840000426;840000061;SSR_TOT;;20;;0;290;5447;0;0;0
SSR;2014;840000434;840000079;SSR_A;;40;;;243;6717;;;
SSR;2014;840000434;840000079;SSR_A50;1;40;;0;243;6717;;;
SSR;2014;840000434;840000079;SSR_TOT;;40;;0;243;6717;;;
SSR;2014;840000483;840000087;SSR_A;;25;;;222;8743;;;
SSR;2014;840000483;840000087;SSR_A50;1;;;0;;;;;
SSR;2014;840000483;840000087;SSR_A59;1;25;;0;222;8743;;;
SSR;2014;840000483;840000087;SSR_TOT;;25;;0;222;8743;;;
SSR;2014;840000491;130041916;SSR_A;;37;;;466;13797;3;0;0
SSR;2014;840000491;130041916;SSR_A50;1;;;0;;;;;
SSR;2014;840000491;130041916;SSR_A59;1;37;;0;466;13797;3;0;0
SSR;2014;840000491;130041916;SSR_TOT;;37;;0;466;13797;3;0;0
SSR;2014;840000517;840000103;SSR_A;;8;;;136;3731;;;
SSR;2014;840000517;840000103;SSR_A50;1;8;;0;136;3731;;;
SSR;2014;840000517;840000103;SSR_TOT;;8;;0;136;3731;;;
SSR;2014;840000525;840000111;SSR_A;;30;;;405;10328;0;;
SSR;2014;840000525;840000111;SSR_A50;1;30;;0;405;10328;0;;
SSR;2014;840000525;840000111;SSR_A51;1;;;;;;;;
SSR;2014;840000525;840000111;SSR_TOT;;30;;0;405;10328;0;;
SSR;2014;840000533;840000129;SSR_A;;28;;;417;9886;;;
SSR;2014;840000533;840000129;SSR_A50;1;28;;0;417;9886;;;
SSR;2014;840000533;840000129;SSR_TOT;;28;;0;417;9886;;;
SSR;2014;840000558;840004659;SSR_A;;71;;;714;24808;29;;
SSR;2014;840000558;840004659;SSR_A50;1;24;;0;223;7702;14;;
SSR;2014;840000558;840004659;SSR_A54;1;47;;0;491;17106;15;;
SSR;2014;840000558;840004659;SSR_TOT;;71;;0;714;24808;29;;
SSR;2014;840001861;840006597;SSR_A;;109;;;1524;41102;27;;
SSR;2014;840001861;840006597;SSR_A50;1;109;;0;1524;41102;27;;
SSR;2014;840001861;840006597;SSR_A51;1;;;;;;;;
SSR;2014;840001861;840006597;SSR_A52;1;;;0;;;;;
SSR;2014;840001861;840006597;SSR_A59;1;;;0;;;;;
SSR;2014;840001861;840006597;SSR_TOT;;109;;0;1524;41102;27;;
SSR;2014;840014088;920000395;SSR_A;;114;10;;1320;42322;47;273;6483
SSR;2014;840014088;920000395;SSR_A50;1;53;;0;692;20224;18;;
SSR;2014;840014088;920000395;SSR_A51;1;33;5;;476;12249;11;170;3362
SSR;2014;840014088;920000395;SSR_A52;1;28;5;0;152;9849;18;103;3121
SSR;2014;840014088;920000395;SSR_TOT;;114;10;0;1320;42322;47;273;6483
SSR;2014;840014849;750043994;SSR_A;;89;10;;1152;31208;3;269;4374
SSR;2014;840014849;750043994;SSR_A50;1;45;;0;484;14693;2;;
SSR;2014;840014849;750043994;SSR_A53;1;44;10;0;668;16515;1;269;4374
SSR;2014;840014849;750043994;SSR_TOT;;89;10;0;1152;31208;3;269;4374
SSR;2014;840017214;840018667;SSR_A;;48;13;;539;17580;;205;5768
SSR;2014;840017214;840018667;SSR_A50;1;;;0;;;;;
SSR;2014;840017214;840018667;SSR_A51;1;48;13;;539;17580;;205;5768
SSR;2014;840017214;840018667;SSR_TOT;;48;13;0;539;17580;;205;5768
SSR;2014;850000118;850013244;SSR_A;;24;4;;348;9688;9;114;1573
SSR;2014;850000118;850013244;SSR_A50;1;24;;0;348;9688;9;;
SSR;2014;850000118;850013244;SSR_A55;1;;4;0;;;;114;1573
SSR;2014;850000118;850013244;SSR_TOT;;24;4;0;348;9688;9;114;1573
SSR;2014;850000142;850000019;SSR_A;;75;8;;747;26885;33;328;4629
SSR;2014;850000142;850000019;SSR_A50;1;50;;0;627;21593;20;;
SSR;2014;850000142;850000019;SSR_A51;0;;1;;;;;126;1847
SSR;2014;850000142;850000019;SSR_A52;0;;1;0;;;;55;821
SSR;2014;850000142;850000019;SSR_A53;1;;5;0;;;;104;1492
SSR;2014;850000142;850000019;SSR_A54;0;;1;0;;;;43;469
SSR;2014;850000142;850000019;SSR_A59;1;25;;0;120;5292;13;;
SSR;2014;850000142;850000019;SSR_TOT;;75;8;0;747;26885;33;328;4629
SSR;2014;850000183;850000035;SSR_A;;43;0;;380;13268;10;;
SSR;2014;850000183;850000035;SSR_A50;1;43;0;1;380;13268;10;;
SSR;2014;850000183;850000035;SSR_A59;0;;;1;;;;;
SSR;2014;850000183;850000035;SSR_TOT;;43;0;0;380;13268;10;;
SSR;2014;850000191;850000043;SSR_A;;6;;;64;1467;1;;
SSR;2014;850000191;850000043;SSR_A50;1;6;;0;64;1467;1;;
SSR;2014;850000191;850000043;SSR_TOT;;6;;0;64;1467;1;;
SSR;2014;850000209;850000019;SSR_A;;91;9;;816;31696;20;203;3023
SSR;2014;850000209;850000019;SSR_A50;1;46;;0;416;16256;6;;
SSR;2014;850000209;850000019;SSR_A51;1;22;6;;249;8245;4;126;1876
SSR;2014;850000209;850000019;SSR_A52;1;23;3;0;151;7195;10;77;1147
SSR;2014;850000209;850000019;SSR_TOT;;91;9;0;816;31696;20;203;3023
SSR;2014;850000225;850000019;SSR_A;;37;;;284;12701;21;;
SSR;2014;850000225;850000019;SSR_A50;1;37;;0;284;12701;21;;
SSR;2014;850000225;850000019;SSR_TOT;;37;;0;284;12701;21;;
SSR;2014;850000233;850009010;SSR_A;;29;;;462;10789;10;;
SSR;2014;850000233;850009010;SSR_A50;1;29;;0;462;10789;10;;
SSR;2014;850000233;850009010;SSR_TOT;;29;;0;462;10789;10;;
SSR;2014;850000241;850000084;SSR_A;;40;;;458;14052;23;;
SSR;2014;850000241;850000084;SSR_A50;1;40;;0;458;14052;23;;
SSR;2014;850000241;850000084;SSR_A59;1;;;0;;;;;
SSR;2014;850000241;850000084;SSR_TOT;;40;;0;458;14052;23;;
SSR;2014;850000357;440041895;SSR_A;;73;15;;870;21308;12;377;4831
SSR;2014;850000357;440041895;SSR_A50;1;15;;0;209;5021;4;;
SSR;2014;850000357;440041895;SSR_A51;1;58;15;;661;16287;8;377;4831
SSR;2014;850000357;440041895;SSR_A52;1;;;0;;;;;
SSR;2014;850000357;440041895;SSR_TOT;;73;15;0;870;21308;12;377;4831
SSR;2014;850000399;750005068;SSR_A;;113;;;824;32775;62;;
SSR;2014;850000399;750005068;SSR_A50;1;113;;0;824;32775;62;;
SSR;2014;850000399;750005068;SSR_TOT;;113;;0;824;32775;62;;
SSR;2014;850000647;850011453;SSR_A;;43;0;;595;14561;10;0;0
SSR;2014;850000647;850011453;SSR_A50;1;43;0;0;595;14561;10;0;0
SSR;2014;850000647;850011453;SSR_TOT;;43;0;0;595;14561;10;0;0
SSR;2014;850002130;850007048;SSR_A;;10;7;;152;1380;;54;845
SSR;2014;850002130;850007048;SSR_A58;1;10;7;0;152;1380;;54;845
SSR;2014;850002130;850007048;SSR_TOT;;10;7;0;152;1380;;54;845
SSR;2014;850002395;850013244;SSR_A;;42;;;438;15105;;;
SSR;2014;850002395;850013244;SSR_A50;1;42;;0;438;15105;;;
SSR;2014;850002395;850013244;SSR_TOT;;42;;0;438;15105;;;
SSR;2014;850002403;750721334;SSR_A;;100;12;;720;27146;6;344;4689
SSR;2014;850002403;750721334;SSR_A50;1;6;0;0;6;2144;6;;
SSR;2014;850002403;750721334;SSR_A51;1;57;7;;545;16436;;239;2988
SSR;2014;850002403;750721334;SSR_A52;1;37;5;0;169;8566;;105;1701
SSR;2014;850002403;750721334;SSR_TOT;;100;12;0;720;27146;6;344;4689
SSR;2014;850005224;850007048;SSR_A;;25;;;127;7210;;;
SSR;2014;850005224;850007048;SSR_A58;1;25;;0;127;7210;;;
SSR;2014;850005224;850007048;SSR_TOT;;25;;0;127;7210;;;
SSR;2014;850022013;850000100;SSR_A;;15;;;122;5074;3;;
SSR;2014;850022013;850000100;SSR_A50;1;15;;0;122;5074;3;;
SSR;2014;850022013;850000100;SSR_TOT;;15;;0;122;5074;3;;
SSR;2014;860000025;860013382;SSR_A;;55;4;;535;20075;40;709;709
SSR;2014;860000025;860013382;SSR_A50;1;55;4;1;535;20075;40;709;709
SSR;2014;860000025;860013382;SSR_A51;1;;;;;;;;
SSR;2014;860000025;860013382;SSR_A59;1;;;1;;;;;
SSR;2014;860000025;860013382;SSR_TOT;;55;4;1;535;20075;40;709;709
SSR;2014;860000033;860013382;SSR_A;;25;;;274;9104;9;;
SSR;2014;860000033;860013382;SSR_A50;1;25;;0;274;9104;9;;
SSR;2014;860000033;860013382;SSR_TOT;;25;;0;274;9104;9;;
SSR;2014;860000058;860780097;SSR_A;;28;;;396;10145;4;;
SSR;2014;860000058;860780097;SSR_A50;1;28;;0;396;10145;4;;
SSR;2014;860000058;860780097;SSR_TOT;;28;;0;396;10145;4;;
SSR;2014;860000223;860013077;SSR_A;;133;8;;2660;45011;66;716;2454
SSR;2014;860000223;860013077;SSR_A50;1;119;8;0;2644;44695;66;716;2454
SSR;2014;860000223;860013077;SSR_A51;1;;;;;;;;
SSR;2014;860000223;860013077;SSR_A52;1;14;;0;16;316;;;
SSR;2014;860000223;860013077;SSR_A59;1;;;0;;;;;
SSR;2014;860000223;860013077;SSR_TOT;;133;8;0;2660;45011;66;716;2454
SSR;2014;860009208;860009158;SSR_A;;40;30;;594;13447;0;547;8433
SSR;2014;860009208;860009158;SSR_A53;1;40;24;0;594;13447;0;462;6991
SSR;2014;860009208;860009158;SSR_A54;1;0;6;0;0;0;;85;1442
SSR;2014;860009208;860009158;SSR_TOT;;40;30;0;594;13447;0;547;8433
SSR;2014;860011014;860013077;SSR_A;;35;;;249;8323;7;;
SSR;2014;860011014;860013077;SSR_A50;1;35;;1;249;8323;7;;
SSR;2014;860011014;860013077;SSR_TOT;;35;;0;249;8323;7;;
SSR;2014;860011410;860012913;SSR_A;;;10;;;;;2679;2679
SSR;2014;860011410;860012913;SSR_A50;1;;10;0;;;;2679;2679
SSR;2014;860011410;860012913;SSR_TOT;;;10;0;;;;2679;2679
SSR;2014;860780436;870015336;SSR_A;;80;;;1059;26194;6;;
SSR;2014;860780436;870015336;SSR_A50;1;63;;0;801;20647;6;;
SSR;2014;860780436;870015336;SSR_A57;1;17;;0;258;5547;;;
SSR;2014;860780436;870015336;SSR_TOT;;80;;0;1059;26194;6;;
SSR;2014;860790419;860003110;SSR_A;;77;10;;847;26181;24;717;5700
SSR;2014;860790419;860003110;SSR_A50;1;;;0;;;;;
SSR;2014;860790419;860003110;SSR_A51;1;39;10;;444;12316;10;717;5700
SSR;2014;860790419;860003110;SSR_A59;1;38;;0;403;13865;14;;
SSR;2014;860790419;860003110;SSR_TOT;;77;10;0;847;26181;24;717;5700
SSR;2014;860791268;310021365;SSR_A;;84;;;710;29966;54;;
SSR;2014;860791268;310021365;SSR_A50;1;84;;0;710;29966;54;;
SSR;2014;860791268;310021365;SSR_A59;1;;;0;;;;;
SSR;2014;860791268;310021365;SSR_TOT;;84;;0;710;29966;54;;
SSR;2014;860793405;860793397;SSR_A;;70;;;335;22665;3;;
SSR;2014;860793405;860793397;SSR_A58;1;70;;0;335;22665;3;;
SSR;2014;860793405;860793397;SSR_TOT;;70;;0;335;22665;3;;
SSR;2014;870000064;870000015;SSR_A;;;8;;;;;4138;4138
SSR;2014;870000064;870000015;SSR_A53;1;;5;0;;;;3584;3584
SSR;2014;870000064;870000015;SSR_A54;1;;3;0;;;;554;554
SSR;2014;870000064;870000015;SSR_TOT;;;8;0;;;;4138;4138
SSR;2014;870000171;870015336;SSR_A;;81;;;1166;30312;5;;
SSR;2014;870000171;870015336;SSR_A50;1;68;;0;996;26059;4;;
SSR;2014;870000171;870015336;SSR_A55;1;13;;0;170;4253;1;;
SSR;2014;870000171;870015336;SSR_TOT;;81;;0;1166;30312;5;;
SSR;2014;870000270;870000031;SSR_A;;34;0;;641;12479;0;0;0
SSR;2014;870000270;870000031;SSR_A50;1;34;0;0;641;12479;0;0;0
SSR;2014;870000270;870000031;SSR_A56;1;;;0;;;;;
SSR;2014;870000270;870000031;SSR_A59;1;;;0;;;;;
SSR;2014;870000270;870000031;SSR_TOT;;34;0;0;641;12479;0;0;0
SSR;2014;870000403;870014503;SSR_A;;20;;;180;6087;;;
SSR;2014;870000403;870014503;SSR_A50;1;20;;0;180;6087;;;
SSR;2014;870000403;870014503;SSR_TOT;;20;;0;180;6087;;;
SSR;2014;870000551;870014503;SSR_A;;20;;;220;6939;;;
SSR;2014;870000551;870014503;SSR_A50;1;10;;0;118;3477;;;
SSR;2014;870000551;870014503;SSR_A59;1;10;;0;102;3462;;;
SSR;2014;870000551;870014503;SSR_TOT;;20;;0;220;6939;;;
SSR;2014;870000601;870014248;SSR_A;;35;;;330;12617;;;
SSR;2014;870000601;870014248;SSR_A50;1;35;;0;330;12617;;;
SSR;2014;870000601;870014248;SSR_TOT;;35;;0;330;12617;;;
SSR;2014;870001567;870014503;SSR_A;;20;;;181;6109;;;
SSR;2014;870001567;870014503;SSR_A50;1;20;;0;181;6109;;;
SSR;2014;870001567;870014503;SSR_TOT;;20;;0;181;6109;;;
SSR;2014;870002516;870000023;SSR_A;;60;;;868;23017;9;;
SSR;2014;870002516;870000023;SSR_A59;1;60;;0;868;23017;9;;
SSR;2014;870002516;870000023;SSR_TOT;;60;;0;868;23017;9;;
SSR;2014;870003514;870000015;SSR_A;;250;22;;3215;80711;46;5102;5102
SSR;2014;870003514;870000015;SSR_A50;1;250;22;1;1934;59202;4;5102;5102
SSR;2014;870003514;870000015;SSR_A51;1;;;;64;1704;9;;
SSR;2014;870003514;870000015;SSR_A52;1;;;1;888;11510;23;;
SSR;2014;870003514;870000015;SSR_A55;1;;;1;;;;;
SSR;2014;870003514;870000015;SSR_A56;1;;;1;88;2778;6;;
SSR;2014;870003514;870000015;SSR_A57;1;;;1;;;;;
SSR;2014;870003514;870000015;SSR_A59;1;;;1;241;5517;4;;
SSR;2014;870003514;870000015;SSR_E;;;;;8;151;1;3;3
SSR;2014;870003514;870000015;SSR_E50;1;;;1;2;125;1;3;3
SSR;2014;870003514;870000015;SSR_E51;1;;;1;;;;;
SSR;2014;870003514;870000015;SSR_E52;1;;;1;6;26;0;;
SSR;2014;870003514;870000015;SSR_E56;1;;;1;;;;;
SSR;2014;870003514;870000015;SSR_E57;1;;;1;;;;;
SSR;2014;870003514;870000015;SSR_TOT;;250;22;1;3223;80862;47;5105;5105
SSR;2014;870006137;870002466;SSR_A;;57;10;;388;13978;30;270;2702
SSR;2014;870006137;870002466;SSR_A50;1;;;0;;;;;
SSR;2014;870006137;870002466;SSR_A51;1;;;;;;;;
SSR;2014;870006137;870002466;SSR_A52;1;37;10;1;261;8862;19;270;2702
SSR;2014;870006137;870002466;SSR_A58;1;20;;1;127;5116;11;0;0
SSR;2014;870006137;870002466;SSR_E;;;;;5;63;0;14;49
SSR;2014;870006137;870002466;SSR_E50;1;;;0;;;;;
SSR;2014;870006137;870002466;SSR_E51;1;;;0;;;;;
SSR;2014;870006137;870002466;SSR_E52;1;;;1;5;63;0;14;49
SSR;2014;870006137;870002466;SSR_E58;0;;;1;0;0;0;0;0
SSR;2014;870006137;870002466;SSR_TOT;;57;10;0;393;14041;30;284;2751
SSR;2014;870007358;870016722;SSR_A;;;25;;;;;856;15371
SSR;2014;870007358;870016722;SSR_A50;1;;;0;;;;;
SSR;2014;870007358;870016722;SSR_A51;1;;20;;;;;776;13534
SSR;2014;870007358;870016722;SSR_A52;1;;5;0;;;;80;1837
SSR;2014;870007358;870016722;SSR_E;;;5;;;;;34;424
SSR;2014;870007358;870016722;SSR_E50;1;;;0;;;;;
SSR;2014;870007358;870016722;SSR_E51;1;;;0;;;;15;238
SSR;2014;870007358;870016722;SSR_E55;1;;5;0;;;;19;186
SSR;2014;870007358;870016722;SSR_TOT;;;30;0;;;;890;15795
SSR;2014;870016631;870016722;SSR_A;;50;2;;768;18031;;112;112
SSR;2014;870016631;870016722;SSR_A50;1;5;2;0;77;1830;;112;112
SSR;2014;870016631;870016722;SSR_A55;1;45;;0;691;16201;;;
SSR;2014;870016631;870016722;SSR_TOT;;50;2;0;768;18031;;112;112
SSR;2014;880000021;880007059;SSR_A;;;8;;;;;156;1839
SSR;2014;880000021;880007059;SSR_A50;1;;8;0;;;;156;1839
SSR;2014;880000021;880007059;SSR_TOT;;;8;0;;;;156;1839
SSR;2014;880000039;880780069;SSR_A;;30;;;452;10209;0;;
SSR;2014;880000039;880780069;SSR_A50;1;30;;0;452;10209;0;;
SSR;2014;880000039;880780069;SSR_TOT;;30;;0;452;10209;0;;
SSR;2014;880000047;880780077;SSR_A;;30;4;;426;10342;1;107;1729
SSR;2014;880000047;880780077;SSR_A50;1;25;4;0;346;9172;0;107;1729
SSR;2014;880000047;880780077;SSR_A55;1;5;;0;80;1170;1;;
SSR;2014;880000047;880780077;SSR_A59;1;;;0;;;;;
SSR;2014;880000047;880780077;SSR_TOT;;30;4;0;426;10342;1;107;1729
SSR;2014;880000054;880007299;SSR_A;;26;10;;336;7347;11;247;3353
SSR;2014;880000054;880007299;SSR_A50;1;10;4;0;41;794;9;98;1456
SSR;2014;880000054;880007299;SSR_A51;1;16;6;;295;6553;2;149;1897
SSR;2014;880000054;880007299;SSR_TOT;;26;10;0;336;7347;11;247;3353
SSR;2014;880000062;880780093;SSR_A;;28;;;1784;10732;19;;
SSR;2014;880000062;880780093;SSR_A50;1;28;;0;1784;10732;19;;
SSR;2014;880000062;880780093;SSR_TOT;;28;;0;1784;10732;19;;
SSR;2014;880000070;880007299;SSR_A;;103;;;1395;33379;25;;
SSR;2014;880000070;880007299;SSR_A50;1;50;;0;810;18531;8;;
SSR;2014;880000070;880007299;SSR_A52;1;28;;0;217;7725;17;;
SSR;2014;880000070;880007299;SSR_A55;1;25;;0;368;7123;0;;
